ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
301079.SZ,ษÛั๔าบัน,2022-12-20,18.7772,18.9479,18.5964,18.7973,301500,
301079.SZ,ษÛั๔าบัน,2022-12-21,18.7872,19.1186,18.7671,19.0583,615340,
301079.SZ,ษÛั๔าบัน,2022-12-22,18.5763,19.4299,18.0341,18.1546,1503590,
301079.SZ,ษÛั๔าบัน,2022-12-23,18.0743,19.942,18.0743,18.9077,3034172,
301079.SZ,ษÛั๔าบัน,2022-12-26,18.7471,19.2792,18.5864,19.0985,1854263,
301079.SZ,ษÛั๔าบัน,2022-12-27,19.1587,19.3294,18.8173,18.9178,1082920,
301079.SZ,ษÛั๔าบัน,2022-12-28,19.0885,19.0885,18.6266,18.7471,886816,
301079.SZ,ษÛั๔าบัน,2022-12-29,18.6667,18.7671,18.4056,18.4056,722240,
301079.SZ,ษÛั๔าบัน,2022-12-30,18.5362,18.5563,18.3052,18.3856,569240,
301079.SZ,ษÛั๔าบัน,2023-01-03,18.5563,19.229,18.4659,19.1889,1151463,
301079.SZ,ษÛั๔าบัน,2023-01-04,19.1688,19.4198,18.968,19.1788,760900,
301079.SZ,ษÛั๔าบัน,2023-01-05,19.1688,19.5303,19.0885,19.5102,917503,
301079.SZ,ษÛั๔าบัน,2023-01-06,19.5001,19.6206,19.229,19.2993,710558,
301079.SZ,ษÛั๔าบัน,2023-01-09,19.2792,19.7612,19.2792,19.7512,1043257,
301079.SZ,ษÛั๔าบัน,2023-01-10,19.6407,19.7311,19.5001,19.5805,405200,
301079.SZ,ษÛั๔าบัน,2023-01-11,19.6407,19.7411,19.3596,19.3696,524100,
301079.SZ,ษÛั๔าบัน,2023-01-12,19.3094,19.6206,19.2893,19.5403,544363,
301079.SZ,ษÛั๔าบัน,2023-01-13,19.4098,19.7311,19.3696,19.6508,713663,
301079.SZ,ษÛั๔าบัน,2023-01-16,19.7512,19.9118,19.4499,19.7411,725963,
301079.SZ,ษÛั๔าบัน,2023-01-17,19.7411,19.9219,19.5805,19.6307,601740,
301079.SZ,ษÛั๔าบัน,2023-01-18,19.7612,20.2532,19.5604,20.2332,1654600,
301079.SZ,ษÛั๔าบัน,2023-01-19,20.183,21.167,20.0323,21.0164,4121395,
301079.SZ,ษÛั๔าบัน,2023-01-20,20.936,22.8941,20.8858,22.8941,4984503,
301079.SZ,ษÛั๔าบัน,2023-01-30,23.2455,23.4966,22.9644,23.0548,3240858,
301079.SZ,ษÛั๔าบัน,2023-01-31,22.6933,22.9041,22.3217,22.392,2455217,
301079.SZ,ษÛั๔าบัน,2023-02-01,22.392,22.9744,22.2916,22.8439,1707995,
301079.SZ,ษÛั๔าบัน,2023-02-02,22.9744,22.9744,22.5025,22.5929,962262,
301079.SZ,ษÛั๔าบัน,2023-02-03,22.5929,23.2957,22.4222,22.864,1728063,
301079.SZ,ษÛั๔าบัน,2023-02-06,22.9041,22.9744,22.5326,22.5326,825632,
301079.SZ,ษÛั๔าบัน,2023-02-07,22.5326,22.7836,22.4623,22.7334,615796,
301079.SZ,ษÛั๔าบัน,2023-02-08,22.7334,22.7736,22.3318,22.6431,765340,
301079.SZ,ษÛั๔าบัน,2023-02-09,22.633,22.9945,22.3719,22.8439,765400,
301079.SZ,ษÛั๔าบัน,2023-02-10,22.8138,23.3861,22.6431,23.356,1564459,
301079.SZ,ษÛั๔าบัน,2023-02-13,23.346,24.5911,23.115,24.5007,3472295,
301079.SZ,ษÛั๔าบัน,2023-02-14,24.1191,24.2999,23.6773,23.9283,2295025,
301079.SZ,ษÛั๔าบัน,2023-02-15,23.7576,23.9083,23.4162,23.6974,1259488,
301079.SZ,ษÛั๔าบัน,2023-02-16,23.5769,24.4505,23.2054,23.6572,2245600,
301079.SZ,ษÛั๔าบัน,2023-02-17,23.4162,23.6974,22.8138,23.0447,1383045,
301079.SZ,ษÛั๔าบัน,2023-02-20,23.0447,23.7576,22.7234,23.5267,1180846,
301079.SZ,ษÛั๔าบัน,2023-02-21,23.5267,23.7476,23.3962,23.597,729209,
301079.SZ,ษÛั๔าบัน,2023-02-22,23.7476,24.1493,23.115,23.3058,1254041,
301079.SZ,ษÛั๔าบัน,2023-02-23,23.4263,23.6171,23.2656,23.4564,818025,
301079.SZ,ษÛั๔าบัน,2023-02-24,23.597,24.2497,23.4062,23.6974,1151737,
301079.SZ,ษÛั๔าบัน,2023-02-27,23.7074,23.8581,23.2054,23.3861,729240,
301079.SZ,ษÛั๔าบัน,2023-02-28,23.597,23.597,23.2455,23.3761,487866,
301079.SZ,ษÛั๔าบัน,2023-03-01,23.3761,23.3761,22.8941,23.2556,767189,
301079.SZ,ษÛั๔าบัน,2023-03-02,23.4966,23.6472,23.0045,23.0045,590500,
301079.SZ,ษÛั๔าบัน,2023-03-03,22.9343,23.346,22.864,23.2957,613836,
301079.SZ,ษÛั๔าบัน,2023-03-06,23.3962,23.8781,23.1351,23.6673,1043899,
301079.SZ,ษÛั๔าบัน,2023-03-07,23.6572,23.9484,23.4062,23.4263,899901,
301079.SZ,ษÛั๔าบัน,2023-03-08,23.4162,23.4162,22.7636,23.0146,734400,
301079.SZ,ษÛั๔าบัน,2023-03-09,23.0146,23.2757,22.7636,23.0748,610201,
301079.SZ,ษÛั๔าบัน,2023-03-10,22.8941,23.1451,22.7937,22.9543,498096,
301079.SZ,ษÛั๔าบัน,2023-03-13,22.8941,23.2255,22.2916,22.7636,844020,
301079.SZ,ษÛั๔าบัน,2023-03-14,22.7636,23.4966,22.5527,23.3761,1269113,
301079.SZ,ษÛั๔าบัน,2023-03-15,23.6773,24.7718,23.2957,24.6112,2960696,
301079.SZ,ษÛั๔าบัน,2023-03-16,24.4103,24.8923,24.0187,24.1593,1643362,
301079.SZ,ษÛั๔าบัน,2023-03-17,24.4706,25.7157,24.0288,25.7157,2499003,
301079.SZ,ษÛั๔าบัน,2023-03-20,25.7559,25.7559,24.7618,24.9827,3052912,
301079.SZ,ษÛั๔าบัน,2023-03-21,25.0931,25.3642,24.6312,25.314,1112648,
301079.SZ,ษÛั๔าบัน,2023-03-22,25.3442,25.4948,24.8622,25.1233,1447408,
301079.SZ,ษÛั๔าบัน,2023-03-23,24.9224,25.4044,24.3902,24.5308,1440900,
301079.SZ,ษÛั๔าบัน,2023-03-24,24.5107,24.9325,24.099,24.099,1424845,
301079.SZ,ษÛั๔าบัน,2023-03-27,24.2898,24.4605,23.6171,23.7777,1410240,
301079.SZ,ษÛั๔าบัน,2023-03-28,23.7878,23.838,22.6631,22.6933,1861960,
301079.SZ,ษÛั๔าบัน,2023-03-29,22.7435,23.3158,22.4523,22.6431,1248786,
301079.SZ,ษÛั๔าบัน,2023-03-30,22.8138,22.8138,21.9904,22.1209,1039700,
301079.SZ,ษÛั๔าบัน,2023-03-31,22.1008,22.2615,22.0004,22.1209,560505,
301079.SZ,ษÛั๔าบัน,2023-04-03,22.1209,23.2957,22.1209,23.1953,1394288,
301079.SZ,ษÛั๔าบัน,2023-04-04,23.0246,23.2355,22.5828,22.6531,1148519,
301079.SZ,ษÛั๔าบัน,2023-04-06,22.5527,22.7535,22.3719,22.5427,589526,
301079.SZ,ษÛั๔าบัน,2023-04-07,22.6631,22.9242,22.5025,22.6029,478200,
301079.SZ,ษÛั๔าบัน,2023-04-10,22.6832,23.3259,22.3318,23.3058,1574736,
301079.SZ,ษÛั๔าบัน,2023-04-11,23.0748,23.1351,22.1912,22.5326,1192881,
301079.SZ,ษÛั๔าบัน,2023-04-12,22.5326,22.9142,22.4222,22.6631,542540,
301079.SZ,ษÛั๔าบัน,2023-04-13,22.7033,22.7435,22.3418,22.5728,547385,
301079.SZ,ษÛั๔าบัน,2023-04-14,22.5728,23.1552,22.0004,22.3017,1846408,
301079.SZ,ษÛั๔าบัน,2023-04-17,23.5167,23.8882,22.5929,22.9744,2483075,
301079.SZ,ษÛั๔าบัน,2023-04-18,22.4222,25.2036,22.4222,23.346,3504302,
301079.SZ,ษÛั๔าบัน,2023-04-19,22.9142,24.089,22.9142,23.2757,2207068,
301079.SZ,ษÛั๔าบัน,2023-04-20,23.2054,23.838,23.105,23.3058,2124853,
301079.SZ,ษÛั๔าบัน,2023-04-21,23.3058,23.3962,22.0908,22.1109,1545900,
301079.SZ,ษÛั๔าบัน,2023-04-24,22.3017,23.115,22.2012,22.8238,1061940,
301079.SZ,ษÛั๔าบัน,2023-04-25,22.8238,23.2154,22.0908,22.2213,897600,
301079.SZ,ษÛั๔าบัน,2023-04-26,22.1008,22.5828,22.0004,22.3519,601400,
301079.SZ,ษÛั๔าบัน,2023-04-27,22.3519,23.0548,22.1912,22.4121,774312,
301079.SZ,ษÛั๔าบัน,2023-04-28,22.7636,22.9443,22.4021,22.7836,692700,
301079.SZ,ษÛั๔าบัน,2023-05-04,22.8338,23.1953,22.7736,23.125,656000,
301079.SZ,ษÛั๔าบัน,2023-05-05,23.125,23.356,22.7033,22.8841,433100,
301079.SZ,ษÛั๔าบัน,2023-05-08,22.9242,23.5267,22.8941,23.3761,996230,
301079.SZ,ษÛั๔าบัน,2023-05-09,23.2656,23.838,23.0949,23.4564,1206826,
301079.SZ,ษÛั๔าบัน,2023-05-10,23.4564,23.5367,23.1953,23.3158,628900,
301079.SZ,ษÛั๔าบัน,2023-05-11,23.3861,23.8179,23.3158,23.346,395299,
301079.SZ,ษÛั๔าบัน,2023-05-12,23.2857,23.4363,22.874,22.874,633626,
301079.SZ,ษÛั๔าบัน,2023-05-15,22.5728,23.0246,22.5728,23.0045,359059,
301079.SZ,ษÛั๔าบัน,2023-05-16,23.2455,23.2455,22.7435,22.8138,377852,
301079.SZ,ษÛั๔าบัน,2023-05-17,23.0447,25.0731,22.6129,24.9425,2942452,
301079.SZ,ษÛั๔าบัน,2023-05-18,24.9626,24.9626,24.1995,24.3802,1616083,
301079.SZ,ษÛั๔าบัน,2023-05-19,24.3802,24.6814,24.0187,24.2497,1030787,
301079.SZ,ษÛั๔าบัน,2023-05-22,24.7517,24.7517,22.874,24.3501,2637315,
301079.SZ,ษÛั๔าบัน,2023-05-23,24.0486,24.5073,23.6948,23.7996,1572415,
301079.SZ,ษÛั๔าบัน,2023-05-24,23.4065,24.8088,23.4065,24.337,2515494,
301079.SZ,ษÛั๔าบัน,2023-05-25,24.2321,25.3985,24.1142,24.7301,2288581,
301079.SZ,ษÛั๔าบัน,2023-05-26,25.2019,25.6082,24.2452,24.4811,2975452,
301079.SZ,ษÛั๔าบัน,2023-05-29,24.337,24.6515,23.721,24.0355,1640293,
301079.SZ,ษÛั๔าบัน,2023-05-30,24.0355,24.0355,23.6555,23.97,1308584,
301079.SZ,ษÛั๔าบัน,2023-05-31,23.7996,24.0093,23.5244,23.6162,1015893,
301079.SZ,ษÛั๔าบัน,2023-06-01,23.3278,23.7865,23.1706,23.6162,979745,
301079.SZ,ษÛั๔าบัน,2023-06-02,23.6162,23.9569,23.4589,23.7472,1042066,
301079.SZ,ษÛั๔าบัน,2023-06-05,23.6293,23.9831,23.5244,23.59,828260,
301079.SZ,ษÛั๔าบัน,2023-06-06,23.59,23.8259,23.0788,23.1313,931740,
301079.SZ,ษÛั๔าบัน,2023-06-07,23.0264,23.0657,22.6201,22.9609,813620,
301079.SZ,ษÛั๔าบัน,2023-06-08,22.9085,23.2492,22.5939,22.6201,677884,
301079.SZ,ษÛั๔าบัน,2023-06-09,22.6201,22.9871,22.4629,22.7512,724752,
301079.SZ,ษÛั๔าบัน,2023-06-12,22.8036,23.3803,22.5546,23.2623,1053132,
301079.SZ,ษÛั๔าบัน,2023-06-13,23.3016,23.7734,23.2492,23.472,721974,
301079.SZ,ษÛั๔าบัน,2023-06-14,23.5375,23.6031,23.2623,23.4589,454500,
301079.SZ,ษÛั๔าบัน,2023-06-15,23.5113,27.3775,23.4065,25.4509,7970082,
301079.SZ,ษÛั๔าบัน,2023-06-16,25.0316,25.4903,24.9136,25.215,3127299,
301079.SZ,ษÛั๔าบัน,2023-06-19,24.9922,26.1848,24.9922,25.7524,3226491,
301079.SZ,ษÛั๔าบัน,2023-06-20,25.6868,26.1586,25.3723,25.7917,2096503,
301079.SZ,ษÛั๔าบัน,2023-06-21,25.7524,26.2766,25.4247,25.713,2063850,
301079.SZ,ษÛั๔าบัน,2023-06-26,25.8965,25.8965,25.0185,25.1626,1645970,
301079.SZ,ษÛั๔าบัน,2023-06-27,25.1626,25.582,25.0578,25.3592,1030099,
301079.SZ,ษÛั๔าบัน,2023-06-28,25.4116,25.5558,24.6253,25.4247,1729192,
301079.SZ,ษÛั๔าบัน,2023-06-29,25.3723,26.2635,25.2806,26.1193,2212547,
301079.SZ,ษÛั๔าบัน,2023-06-30,26.1193,28.9501,25.8965,27.941,7520667,
301079.SZ,ษÛั๔าบัน,2023-07-03,27.8886,29.4743,27.5347,29.2253,7628825,
301079.SZ,ษÛั๔าบัน,2023-07-04,28.6487,29.2253,28.3866,28.6225,3644451,
301079.SZ,ษÛั๔าบัน,2023-07-05,28.5438,29.1205,28.3079,28.6094,2795489,
301079.SZ,ษÛั๔าบัน,2023-07-06,28.9632,29.2909,28.4259,28.806,2123112,
301079.SZ,ษÛั๔าบัน,2023-07-07,28.5569,29.0156,28.4783,28.5176,1676631,
301079.SZ,ษÛั๔าบัน,2023-07-10,28.5701,28.7404,28.0196,28.2162,2115430,
301079.SZ,ษÛั๔าบัน,2023-07-11,28.3473,28.7797,27.9803,28.7535,1361440,
301079.SZ,ษÛั๔าบัน,2023-07-12,28.806,29.4088,28.439,29.1205,2511120,
301079.SZ,ษÛั๔าบัน,2023-07-13,29.1991,29.1991,28.6356,28.7797,1797770,
301079.SZ,ษÛั๔าบัน,2023-07-14,28.7797,29.0287,28.5832,28.6749,1197461,
301079.SZ,ษÛั๔าบัน,2023-07-17,28.5176,29.4219,28.3079,29.1074,1568067,
301079.SZ,ษÛั๔าบัน,2023-07-18,29.2253,30.2607,28.7797,29.6971,2332382,
301079.SZ,ษÛั๔าบัน,2023-07-19,29.3695,30.1296,25.6475,25.9621,11469708,
301079.SZ,ษÛั๔าบัน,2023-07-20,26.1193,26.1455,24.5729,24.7301,6370537,
301079.SZ,ษÛั๔าบัน,2023-07-21,24.4549,24.9791,23.5375,23.6293,3393170,
301079.SZ,ษÛั๔าบัน,2023-07-24,23.6555,23.839,23.2361,23.3803,2594250,
301079.SZ,ษÛั๔าบัน,2023-07-25,23.3934,23.9176,23.3934,23.8652,2290880,
301079.SZ,ษÛั๔าบัน,2023-07-26,23.8652,24.0618,23.3672,23.5244,1805340,
301079.SZ,ษÛั๔าบัน,2023-07-27,23.472,23.7472,23.2885,23.3541,1452510,
301079.SZ,ษÛั๔าบัน,2023-07-28,23.3147,23.5375,23.0657,23.4458,1369777,
301079.SZ,ษÛั๔าบัน,2023-07-31,23.59,23.6817,23.3278,23.4458,1499930,
301079.SZ,ษÛั๔าบัน,2023-08-01,23.5637,23.5768,23.3016,23.4982,1253650,
301079.SZ,ษÛั๔าบัน,2023-08-02,23.4065,23.7734,23.1575,23.6031,1603977,
301079.SZ,ษÛั๔าบัน,2023-08-03,23.6162,23.6948,23.3934,23.4589,1005530,
301079.SZ,ษÛั๔าบัน,2023-08-04,23.4982,23.6424,23.3672,23.472,1058612,
301079.SZ,ษÛั๔าบัน,2023-08-07,23.4196,23.6424,23.3934,23.4327,1380700,
301079.SZ,ษÛั๔าบัน,2023-08-08,23.5637,23.5637,22.9085,23.0002,2024380,
301079.SZ,ษÛั๔าบัน,2023-08-09,22.7774,23.0133,22.6333,22.8298,1469052,
301079.SZ,ษÛั๔าบัน,2023-08-10,22.8823,23.0264,22.5808,22.9478,1112241,
301079.SZ,ษÛั๔าบัน,2023-08-11,22.9609,23.3278,22.7381,22.7905,1230657,
301079.SZ,ษÛั๔าบัน,2023-08-14,22.8823,22.9347,22.358,22.8167,1142853,
301079.SZ,ษÛั๔าบัน,2023-08-15,22.8823,22.9609,22.476,22.5415,841063,
301079.SZ,ษÛั๔าบัน,2023-08-16,22.7643,22.7643,21.9124,22.0173,1812310,
301079.SZ,ษÛั๔าบัน,2023-08-17,22.1352,22.8429,21.8338,22.7381,2824360,
301079.SZ,ษÛั๔าบัน,2023-08-18,22.6988,23.3934,22.5415,22.7643,2453508,
301079.SZ,ษÛั๔าบัน,2023-08-21,22.6464,23.1837,22.4105,22.6857,2322070,
301079.SZ,ษÛั๔าบัน,2023-08-22,22.7119,23.1182,22.1746,22.9216,1979084,
301079.SZ,ษÛั๔าบัน,2023-08-23,22.7905,22.9216,21.9256,22.2794,2834716,
301079.SZ,ษÛั๔าบัน,2023-08-24,22.2532,22.4105,21.7028,22.0435,1505770,
301079.SZ,ษÛั๔าบัน,2023-08-25,22.0173,22.0828,21.362,21.3882,1395228,
301079.SZ,ษÛั๔าบัน,2023-08-28,22.2925,22.476,21.231,21.3882,2410923,
301079.SZ,ษÛั๔าบัน,2023-08-29,21.3882,22.6464,21.1916,22.6201,2857398,
301079.SZ,ษÛั๔าบัน,2023-08-30,22.6988,23.2885,22.6595,23.1313,2038885,
301079.SZ,ษÛั๔าบัน,2023-08-31,22.974,23.3278,22.9085,23.1706,1369024,
301079.SZ,ษÛั๔าบัน,2023-09-01,23.2754,23.2754,22.9478,23.1182,1041261,
301079.SZ,ษÛั๔าบัน,2023-09-04,24.219,24.6384,23.1968,24.2583,6567073,
301079.SZ,ษÛั๔าบัน,2023-09-05,24.2583,24.6777,23.9176,24.2452,4452255,
301079.SZ,ษÛั๔าบัน,2023-09-06,24.3239,25.084,24.219,24.8743,3098912,
301079.SZ,ษÛั๔าบัน,2023-09-07,27.2595,27.5216,25.1626,25.4116,11096048,
301079.SZ,ษÛั๔าบัน,2023-09-08,24.7695,26.8139,24.1142,26.0931,8699937,
301079.SZ,ษÛั๔าบัน,2023-09-11,25.6213,27.2988,25.5689,25.7655,4403828,
301079.SZ,ษÛั๔าบัน,2023-09-12,25.6213,25.9489,24.9005,25.1888,3262503,
301079.SZ,ษÛั๔าบัน,2023-09-13,25.0185,25.5034,24.2059,24.2714,2668310,
301079.SZ,ษÛั๔าบัน,2023-09-14,24.4418,24.4942,22.9609,23.1444,3509612,
301079.SZ,ษÛั๔าบัน,2023-09-15,23.1968,23.6424,22.4105,22.9085,3228960,
301079.SZ,ษÛั๔าบัน,2023-09-18,23.0002,25.2413,22.8691,24.3501,4925016,
301079.SZ,ษÛั๔าบัน,2023-09-19,24.3632,24.5729,23.3016,23.5375,2455954,
301079.SZ,ษÛั๔าบัน,2023-09-20,23.4589,23.7996,23.2623,23.2885,1895170,
301079.SZ,ษÛั๔าบัน,2023-09-21,23.3147,23.5637,23.0788,23.1706,1254535,
301079.SZ,ษÛั๔าบัน,2023-09-22,23.2492,23.9176,23.1444,23.7734,1552589,
301079.SZ,ษÛั๔าบัน,2023-09-25,23.9569,24.7301,23.7341,24.1535,1985840,
301079.SZ,ษÛั๔าบัน,2023-09-26,24.1011,24.6777,23.7734,24.468,1822913,
301079.SZ,ษÛั๔าบัน,2023-09-27,24.4549,24.8088,24.0355,24.7301,2122600,
301079.SZ,ษÛั๔าบัน,2023-09-28,24.7301,24.8612,24.3632,24.6646,1462200,
301079.SZ,ษÛั๔าบัน,2023-10-09,24.7301,25.1626,24.4942,24.966,1667990,
301079.SZ,ษÛั๔าบัน,2023-10-10,24.966,25.1757,24.6384,24.7957,1936440,
301079.SZ,ษÛั๔าบัน,2023-10-11,24.8874,25.0316,24.3894,24.6777,1400693,
301079.SZ,ษÛั๔าบัน,2023-10-12,24.7039,24.8219,24.3632,24.5336,943661,
301079.SZ,ษÛั๔าบัน,2023-10-13,24.4025,24.4156,23.9831,24.337,1164720,
301079.SZ,ษÛั๔าบัน,2023-10-16,24.2977,24.2977,23.4327,23.5637,1798940,
301079.SZ,ษÛั๔าบัน,2023-10-17,23.6817,23.7734,23.0919,23.4851,1041613,
301079.SZ,ษÛั๔าบัน,2023-10-18,23.5506,23.5506,22.9609,23.0264,1101800,
301079.SZ,ษÛั๔าบัน,2023-10-19,23.1837,23.7079,22.8429,22.974,1128710,
301079.SZ,ษÛั๔าบัน,2023-10-20,22.974,23.4327,22.607,22.6201,952550,
301079.SZ,ษÛั๔าบัน,2023-10-23,22.6201,22.7512,22.0173,22.5153,1606570,
301079.SZ,ษÛั๔าบัน,2023-10-24,22.2925,22.856,21.4013,22.8167,1710280,
301079.SZ,ษÛั๔าบัน,2023-10-25,23.0657,24.2977,23.0657,23.5375,2693768,
301079.SZ,ษÛั๔าบัน,2023-10-26,22.9347,23.6686,22.9347,23.4982,1428318,
301079.SZ,ษÛั๔าบัน,2023-10-27,23.4982,23.4982,23.0264,23.3016,1533290,
301079.SZ,ษÛั๔าบัน,2023-10-30,23.3016,23.4589,22.856,23.3278,1667380,
301079.SZ,ษÛั๔าบัน,2023-10-31,23.3934,23.4851,22.9216,23.0002,1143870,
301079.SZ,ษÛั๔าบัน,2023-11-01,23.0788,23.7603,22.856,23.3934,1147004,
301079.SZ,ษÛั๔าบัน,2023-11-02,23.3409,23.6293,22.9347,22.9478,957410,
301079.SZ,ษÛั๔าบัน,2023-11-03,23.0133,24.0224,23.0133,23.5375,1888082,
301079.SZ,ษÛั๔าบัน,2023-11-06,23.97,24.0355,23.4851,24.0093,1294680,
301079.SZ,ษÛั๔าบัน,2023-11-07,23.9831,24.0749,23.6162,23.9962,1264710,
301079.SZ,ษÛั๔าบัน,2023-11-08,23.9831,24.219,23.7996,24.088,1367605,
301079.SZ,ษÛั๔าบัน,2023-11-09,24.219,24.219,23.8259,23.9962,845470,
301079.SZ,ษÛั๔าบัน,2023-11-10,23.9569,24.0749,23.7079,23.9438,708930,
301079.SZ,ษÛั๔าบัน,2023-11-13,24.2452,24.2452,23.8783,24.2059,1284030,
301079.SZ,ษÛั๔าบัน,2023-11-14,24.2059,24.2714,24.0355,24.1535,983660,
301079.SZ,ษÛั๔าบัน,2023-11-15,24.2452,24.3239,24.0093,24.1928,909920,
301079.SZ,ษÛั๔าบัน,2023-11-16,24.1928,24.2321,23.8914,23.9307,898800,
301079.SZ,ษÛั๔าบัน,2023-11-17,23.9831,24.1273,23.7341,24.0224,965000,
301079.SZ,ษÛั๔าบัน,2023-11-20,24.088,24.5729,23.9438,24.5073,1355610,
301079.SZ,ษÛั๔าบัน,2023-11-21,24.5204,24.5204,24.0093,24.0486,1044172,
301079.SZ,ษÛั๔าบัน,2023-11-22,24.0486,24.1928,23.9176,23.97,1389340,
301079.SZ,ษÛั๔าบัน,2023-11-23,24.1666,24.1666,23.7603,24.0224,1168530,
301079.SZ,ษÛั๔าบัน,2023-11-24,24.088,24.1142,23.4065,23.4327,1438910,
301079.SZ,ษÛั๔าบัน,2023-11-27,23.3934,23.9176,23.3934,23.5113,2007170,
301079.SZ,ษÛั๔าบัน,2023-11-28,23.4458,23.9045,23.223,23.7603,1703714,
301079.SZ,ษÛั๔าบัน,2023-11-29,23.9045,23.9438,23.5768,23.6948,887340,
301079.SZ,ษÛั๔าบัน,2023-11-30,23.8521,23.8521,23.0657,23.3934,906970,
301079.SZ,ษÛั๔าบัน,2023-12-01,23.3934,23.4327,22.9478,23.2099,1100952,
301079.SZ,ษÛั๔าบัน,2023-12-04,23.1575,23.3541,23.0002,23.2361,1091922,
301079.SZ,ษÛั๔าบัน,2023-12-05,23.3672,23.472,23.0133,23.0133,2090686,
301079.SZ,ษÛั๔าบัน,2023-12-06,23.2754,23.5244,22.974,23.1444,1696432,
301079.SZ,ษÛั๔าบัน,2023-12-07,23.0919,23.2361,22.7381,22.8167,1183792,
301079.SZ,ษÛั๔าบัน,2023-12-08,22.9347,23.0788,21.9911,22.0959,1871871,
301079.SZ,ษÛั๔าบัน,2023-12-11,22.0828,22.4367,21.6241,22.0697,1790552,
301079.SZ,ษÛั๔าบัน,2023-12-12,22.2663,22.2794,21.7159,22.0435,1564010,
301079.SZ,ษÛั๔าบัน,2023-12-13,22.0828,22.4367,21.7159,22.0697,1276832,
301079.SZ,ษÛั๔าบัน,2023-12-14,22.0697,22.3449,21.9518,22.0042,890300,
301079.SZ,ษÛั๔าบัน,2023-12-15,22.0173,22.0959,21.8338,21.9518,833284,
301079.SZ,ษÛั๔าบัน,2023-12-18,21.9911,22.0304,21.6241,21.7159,740545,
301079.SZ,ษÛั๔าบัน,2023-12-19,21.6372,22.1615,21.4275,22.0173,885410,
301079.SZ,ษÛั๔าบัน,2023-12-20,22.2139,22.7774,22.0173,22.0697,1189072,
301079.SZ,ษÛั๔าบัน,2023-12-21,22.3449,22.3449,21.362,22.1483,1398910,
301079.SZ,ษÛั๔าบัน,2023-12-22,22.1352,22.3318,21.7814,21.9256,974799,
301079.SZ,ษÛั๔าบัน,2023-12-25,21.9124,21.9649,21.3882,21.6503,778740,
301079.SZ,ษÛั๔าบัน,2023-12-26,21.6372,21.7683,21.1916,21.2703,927202,
301079.SZ,ษÛั๔าบัน,2023-12-27,21.3096,21.9518,21.1785,21.8469,1381620,
301079.SZ,ษÛั๔าบัน,2023-12-28,21.8469,22.4629,21.48,22.3056,1458623,
301079.SZ,ษÛั๔าบัน,2023-12-29,22.2663,22.7381,22.0959,22.6726,1002960,
301079.SZ,ษÛั๔าบัน,2024-01-02,22.6726,23.0002,22.5808,22.8691,1218870,
301079.SZ,ษÛั๔าบัน,2024-01-03,22.9085,22.9216,22.4105,22.6595,1167070,
301079.SZ,ษÛั๔าบัน,2024-01-04,22.6726,22.856,22.4236,22.7905,1074134,
301079.SZ,ษÛั๔าบัน,2024-01-05,22.8298,22.9871,22.2663,22.3449,1142265,
301079.SZ,ษÛั๔าบัน,2024-01-08,22.476,22.5284,21.9911,21.9911,832704,
301079.SZ,ษÛั๔าบัน,2024-01-09,21.9256,22.5677,21.9256,22.3318,912620,
301079.SZ,ษÛั๔าบัน,2024-01-10,22.1352,22.4629,21.7945,21.9124,975200,
301079.SZ,ษÛั๔าบัน,2024-01-11,21.9124,22.476,21.8338,22.2794,772430,
301079.SZ,ษÛั๔าบัน,2024-01-12,22.1877,22.5808,22.0435,22.0959,824510,
301079.SZ,ษÛั๔าบัน,2024-01-15,22.0697,22.1746,21.7028,21.8993,842590,
301079.SZ,ษÛั๔าบัน,2024-01-16,22.0042,22.0697,21.4406,21.86,937060,
301079.SZ,ษÛั๔าบัน,2024-01-17,21.8076,21.9518,21.113,21.2179,770750,
301079.SZ,ษÛั๔าบัน,2024-01-18,21.2179,21.4144,20.1432,20.5888,1799247,
301079.SZ,ษÛั๔าบัน,2024-01-19,20.6019,20.6281,19.9204,20.2087,1118996,
301079.SZ,ษÛั๔าบัน,2024-01-22,20.2087,20.3005,18.4788,18.7671,1884454,
301079.SZ,ษÛั๔าบัน,2024-01-23,18.8589,18.8589,18.0463,18.4264,1552950,
301079.SZ,ษÛั๔าบัน,2024-01-24,18.4395,18.9768,17.9546,18.9113,1226987,
301079.SZ,ษÛั๔าบัน,2024-01-25,18.8458,19.9466,18.7147,19.9204,1317151,
301079.SZ,ษÛั๔าบัน,2024-01-26,20.0252,20.3791,19.7238,20.1301,1216262,
301079.SZ,ษÛั๔าบัน,2024-01-29,20.1563,20.2349,18.7671,18.7671,1594740,
301079.SZ,ษÛั๔าบัน,2024-01-30,18.4788,19.0161,18.1381,18.2429,1538686,
301079.SZ,ษÛั๔าบัน,2024-01-31,18.1774,18.2167,16.513,16.6964,2155208,
301079.SZ,ษÛั๔าบัน,2024-02-01,16.5392,16.8013,15.7791,16.2771,1714058,
301079.SZ,ษÛั๔าบัน,2024-02-02,16.3164,16.9061,14.4685,15.0714,2365733,
