旗鷹,酒各,晩豚,蝕徒勺(圷),恷互勺(圷),恷詰勺(圷),辺徒勺(圷),撹住楚(紘),
002913.SZ,安平慎,2019-04-11,51.2768,52.1433,50.4102,50.4102,1565837,
002913.SZ,安平慎,2019-04-12,50.6017,51.1357,50.2692,51.0551,1122529,
002913.SZ,安平慎,2019-04-15,51.6395,52.2138,50.3901,50.6621,1937702,
002913.SZ,安平慎,2019-04-16,50.1382,53.3323,49.856,53.1912,3163085,
002913.SZ,安平慎,2019-04-17,53.9771,53.9771,52.6773,52.899,2618033,
002913.SZ,安平慎,2019-04-18,52.9998,54.36,52.899,53.1811,2601520,
002913.SZ,安平慎,2019-04-19,52.6975,53.0602,51.3977,52.8889,2326240,
002913.SZ,安平慎,2019-04-22,52.6874,53.695,52.2138,52.7781,1895663,
002913.SZ,安平慎,2019-04-23,50.7024,51.2868,48.4656,49.2414,4132565,
002913.SZ,安平慎,2019-04-24,49.0701,50.6621,48.9391,50.4203,1977124,
002913.SZ,安平慎,2019-04-25,49.9266,50.6521,48.1633,48.3648,1964416,
002913.SZ,安平慎,2019-04-26,48.4656,49.05,47.9618,48.5059,1309014,
002913.SZ,安平慎,2019-04-29,48.5059,48.9492,47.1557,48.2741,2026022,
002913.SZ,安平慎,2019-04-30,47.9819,49.7351,47.861,49.0903,1182402,
002913.SZ,安平慎,2019-05-06,48.3245,48.3245,44.2639,44.3949,1870919,
002913.SZ,安平慎,2019-05-07,44.6367,45.8458,44.6367,45.4025,866471,
002913.SZ,安平慎,2019-05-08,44.4452,46.1985,44.4352,45.4025,735000,
002913.SZ,安平慎,2019-05-09,45.342,46.3395,45.1203,45.1707,982183,
002913.SZ,安平慎,2019-05-10,45.7954,46.8534,44.5057,46.7426,1953199,
002913.SZ,安平慎,2019-05-13,46.5511,46.5511,45.3521,45.8256,918503,
002913.SZ,安平慎,2019-05-14,45.2211,45.7652,44.9188,44.9591,783503,
002913.SZ,安平慎,2019-05-15,45.5435,45.8256,45.1405,45.7047,813280,
002913.SZ,安平慎,2019-05-16,45.6745,45.6846,44.9692,45.3118,764500,
002913.SZ,安平慎,2019-05-17,45.1304,45.9466,43.4074,43.5888,1354376,
002913.SZ,安平慎,2019-05-20,44.1631,45.3118,43.4477,44.1329,1729100,
002913.SZ,安平慎,2019-05-21,44.1329,44.7777,43.0447,44.5561,1978529,
002913.SZ,安平慎,2019-05-22,44.2336,45.9365,44.2236,45.0699,1904500,
002913.SZ,安平慎,2019-05-23,45.2211,45.2211,43.5989,43.9112,1217366,
002913.SZ,安平慎,2019-05-24,43.6492,43.9616,42.4804,42.7625,1067073,
002913.SZ,安平慎,2019-05-27,42.823,44.0422,42.5207,43.7701,1256600,
002913.SZ,安平慎,2019-05-28,43.7298,44.3042,43.4175,43.5384,1051000,
002913.SZ,安平慎,2019-05-29,43.5283,44.7677,43.3268,43.8911,1345000,
002913.SZ,安平慎,2019-05-30,43.3973,43.6795,42.7021,43.4074,1180790,
002913.SZ,安平慎,2019-05-31,43.3671,46.7023,43.2059,45.0397,2837643,
002913.SZ,安平慎,2019-06-03,44.939,45.7652,44.3243,45.4125,2607426,
002913.SZ,安平慎,2019-06-04,45.3924,45.9969,44.5359,45.1203,2473186,
002913.SZ,安平慎,2019-06-05,45.4428,46.0272,45.0498,45.5435,2043726,
002913.SZ,安平慎,2019-06-06,45.9365,45.9365,41.9968,42.3394,2297700,
002913.SZ,安平慎,2019-06-10,42.3192,43.4779,42.027,42.9842,1299000,
002913.SZ,安平慎,2019-06-11,42.9238,44.3243,42.43,44.2437,1781290,
002913.SZ,安平慎,2019-06-12,44.0321,44.8584,43.7601,44.3344,1461646,
002913.SZ,安平慎,2019-06-13,44.0422,44.7274,43.6895,44.0321,1006200,
002913.SZ,安平慎,2019-06-14,44.0321,44.2135,42.3293,42.3998,1387700,
002913.SZ,安平慎,2019-06-17,42.9238,42.9238,41.4728,41.8053,911883,
002913.SZ,安平慎,2019-06-18,41.9162,42.2789,41.2209,42.0371,964995,
002913.SZ,安平慎,2019-06-19,43.0245,44.6165,42.6215,43.2361,2068350,
002913.SZ,安平慎,2019-06-20,43.2059,43.7903,42.4804,43.2764,1323990,
002913.SZ,安平慎,2019-06-21,43.75,45.1405,43.5082,44.5561,2188955,
002913.SZ,安平慎,2019-06-24,44.5359,45.6342,44.3949,44.9994,2076775,
002913.SZ,安平慎,2019-06-25,45.1707,45.1707,43.9918,44.6468,1318904,
002913.SZ,安平慎,2019-06-26,44.3344,45.2614,44.143,44.6367,1068190,
002913.SZ,安平慎,2019-06-27,45.2815,49.0097,45.2815,47.1154,4136772,
002913.SZ,安平慎,2019-06-28,47.1866,47.502,46.1082,46.1489,2150295,
002913.SZ,安平慎,2019-07-01,47.6648,47.8682,47.0035,47.2578,2406909,
002913.SZ,安平慎,2019-07-02,47.2069,47.7665,46.4439,46.6779,1602204,
002913.SZ,安平慎,2019-07-03,47.0035,47.0035,45.8843,46.1387,1088795,
002913.SZ,安平慎,2019-07-04,46.3523,46.7491,45.9657,46.4439,924700,
002913.SZ,安平慎,2019-07-05,46.4236,46.9526,46.0064,46.7898,996722,
002913.SZ,安平慎,2019-07-08,46.5965,46.7491,43.7885,44.2565,1831800,
002913.SZ,安平慎,2019-07-09,44.521,44.989,44.053,44.6431,671242,
002913.SZ,安平慎,2019-07-10,44.7449,44.9483,44.3582,44.4803,620100,
002913.SZ,安平慎,2019-07-11,44.755,44.8466,43.5952,43.8496,758727,
002913.SZ,安平慎,2019-07-12,44.4091,44.4091,43.6562,43.9004,797163,
002913.SZ,安平慎,2019-07-15,43.7987,44.9687,42.3235,44.4396,1165004,
002913.SZ,安平慎,2019-07-16,44.4702,46.6372,44.1649,46.2913,2266742,
002913.SZ,安平慎,2019-07-17,46.2709,46.5965,45.691,46.2302,1247712,
002913.SZ,安平慎,2019-07-18,45.8029,46.393,44.6228,44.6228,1050190,
002913.SZ,安平慎,2019-07-19,44.5719,45.9556,44.5719,44.8364,873500,
002913.SZ,安平慎,2019-07-22,44.9178,45.4672,43.6359,44.0632,938200,
002913.SZ,安平慎,2019-07-23,43.8394,45.1009,43.7987,44.9483,793237,
002913.SZ,安平慎,2019-07-24,45.3451,46.1489,45.1722,45.8436,1267900,
002913.SZ,安平慎,2019-07-25,45.8436,48.3261,45.7826,47.7055,3081298,
002913.SZ,安平慎,2019-07-26,47.5122,48.1124,47.1561,47.8174,1834397,
002913.SZ,安平慎,2019-07-29,48.1633,49.1909,47.8682,48.3871,1887792,
002913.SZ,安平慎,2019-07-30,48.5397,50.0556,47.9293,47.9293,1893400,
002913.SZ,安平慎,2019-07-31,47.8174,50.3609,47.4816,49.7301,3217367,
002913.SZ,安平慎,2019-08-01,49.1196,49.7301,48.6822,49.6385,1904972,
002913.SZ,安平慎,2019-08-02,47.8174,49.8115,47.6953,49.3129,2374040,
002913.SZ,安平慎,2019-08-05,48.9365,50.2998,48.1226,48.6313,2080945,
002913.SZ,安平慎,2019-08-06,47.3392,49.7301,47.1256,49.5673,2863353,
002913.SZ,安平慎,2019-08-07,49.6283,50.8187,48.9569,49.9539,3269819,
002913.SZ,安平慎,2019-08-08,50.137,51.3782,48.6211,51.0018,3094341,
002913.SZ,安平慎,2019-08-09,50.8695,53.2604,50.8695,52.1006,3596269,
002913.SZ,安平慎,2019-08-12,51.8971,53.7793,51.3782,53.7081,2951900,
002913.SZ,安平慎,2019-08-13,52.9145,53.2706,51.6835,52.2634,2566974,
002913.SZ,安平慎,2019-08-14,52.8128,54.3795,51.3274,51.3782,3656394,
002913.SZ,安平慎,2019-08-15,49.6487,54.3083,49.4554,54.0947,3360044,
002913.SZ,安平慎,2019-08-16,53.4944,54.2269,52.8535,53.2502,2214879,
002913.SZ,安平慎,2019-08-19,53.3113,55.3766,52.3549,54.3795,3426440,
002913.SZ,安平慎,2019-08-20,53.9217,54.6339,53.2197,53.7081,1689980,
002913.SZ,安平慎,2019-08-21,53.9217,53.9217,52.1922,53.2909,1956891,
002913.SZ,安平慎,2019-08-22,53.1689,53.5148,51.1748,51.9887,2354973,
002913.SZ,安平慎,2019-08-23,51.8869,52.1515,50.1574,50.9815,2397813,
002913.SZ,安平慎,2019-08-26,50.0556,51.3477,49.4452,49.842,1972950,
002913.SZ,安平慎,2019-08-27,50.0963,52.5788,50.0963,52.2939,3178618,
002913.SZ,安平慎,2019-08-28,50.8797,51.073,49.5571,50.1065,2526438,
002913.SZ,安平慎,2019-08-29,50.1472,50.3405,48.9467,49.1502,1603744,
002913.SZ,安平慎,2019-08-30,49.5062,50.8085,49.2621,49.8929,1872444,
002913.SZ,安平慎,2019-09-02,49.8929,51.4596,49.0382,51.4291,1734446,
002913.SZ,安平慎,2019-09-03,51.2358,52.8331,51.1442,52.6296,1660779,
002913.SZ,安平慎,2019-09-04,52.4465,53.413,51.4596,52.1922,1589636,
002913.SZ,安平慎,2019-09-05,53.2095,57.4114,52.5279,56.16,6250695,
002913.SZ,安平慎,2019-09-06,56.1803,60.2295,55.753,57.3809,5173135,
002913.SZ,安平慎,2019-09-09,59.904,61.0231,58.1235,60.1482,4145693,
002913.SZ,安平慎,2019-09-10,61.0536,61.5318,58.0015,58.7442,3612925,
002913.SZ,安平慎,2019-09-11,59.2935,59.2935,57.1774,57.3605,2253775,
002913.SZ,安平慎,2019-09-12,58.0523,58.4186,56.9942,57.6454,1855498,
002913.SZ,安平慎,2019-09-16,57.6454,58.1642,56.5161,56.9739,1813838,
002913.SZ,安平慎,2019-09-17,57.2689,57.3198,54.3897,55.0409,2453381,
002913.SZ,安平慎,2019-09-18,55.051,55.3868,53.9319,54.6339,1500098,
002913.SZ,安平慎,2019-09-19,54.8882,55.6411,54.6034,55.0815,1830646,
002913.SZ,安平慎,2019-09-20,55.4275,57.3809,55.0714,56.0379,3092911,
002913.SZ,安平慎,2019-09-23,55.6513,55.6513,53.2095,54.3287,2300305,
002913.SZ,安平慎,2019-09-24,54.2066,55.8548,54.2066,55.2545,1993115,
002913.SZ,安平慎,2019-09-25,54.6339,55.753,52.945,53.2095,2063800,
002913.SZ,安平慎,2019-09-26,53.3316,53.7182,50.8899,51.0527,2328795,
002913.SZ,安平慎,2019-09-27,51.1646,53.82,51.1646,53.5046,1853906,
002913.SZ,安平慎,2019-09-30,53.3418,53.9319,51.9887,52.5279,1351970,
002913.SZ,安平慎,2019-10-08,52.5279,53.2604,51.2562,51.6835,1457687,
002913.SZ,安平慎,2019-10-09,51.4393,53.7996,51.3172,53.7996,1492369,
002913.SZ,安平慎,2019-10-10,55.3461,59.1816,55.3461,59.1816,3693724,
002913.SZ,安平慎,2019-10-11,60.3618,60.5348,57.33,58.032,5069223,
002913.SZ,安平慎,2019-10-14,58.8357,61.4504,58.3067,61.0435,4686077,
002913.SZ,安平慎,2019-10-15,60.7891,61.9489,58.2049,58.3982,3351345,
002913.SZ,安平慎,2019-10-16,59.3037,59.9549,58.0015,58.7747,2007095,
002913.SZ,安平慎,2019-10-17,59.3139,62.8646,59.0087,60.6365,3106100,
002913.SZ,安平慎,2019-10-18,60.6162,65.2351,60.6162,63.1495,4417997,
002913.SZ,安平慎,2019-10-21,62.4169,62.5695,60.1889,61.1452,3013629,
002913.SZ,安平慎,2019-10-22,61.5623,66.2322,60.8502,65.3267,4345390,
002913.SZ,安平慎,2019-10-23,64.8587,67.1478,63.414,65.8761,3808538,
002913.SZ,安平慎,2019-10-24,64.9299,66.0185,64.0956,64.9909,1824406,
002913.SZ,安平慎,2019-10-25,64.7061,65.4691,62.7323,64.2686,2275792,
002913.SZ,安平慎,2019-10-28,63.6887,64.879,63.4852,64.8078,1944644,
002913.SZ,安平慎,2019-10-29,64.2279,64.4009,62.3966,63.4649,1767910,
002913.SZ,安平慎,2019-10-30,63.0884,63.9837,61.1452,63.4547,1754601,
002913.SZ,安平慎,2019-10-31,63.0782,63.9939,62.2643,62.7222,1348685,
002913.SZ,安平慎,2019-11-01,61.0435,63.3631,60.5449,62.8239,1843022,
002913.SZ,安平慎,2019-11-04,63.0782,64.8282,62.478,63.7802,1538415,
002913.SZ,安平慎,2019-11-05,63.7802,63.8922,61.5623,62.7629,1825983,
002913.SZ,安平慎,2019-11-06,62.773,64.1974,62.3966,63.2309,1325000,
002913.SZ,安平慎,2019-11-07,63.2817,67.5141,63.2614,65.0622,3887695,
002913.SZ,安平慎,2019-11-08,65.3267,65.9371,63.5666,63.6887,2189097,
002913.SZ,安平慎,2019-11-11,62.1117,62.3254,58.3474,59.1511,2904120,
002913.SZ,安平慎,2019-11-12,59.6293,60.2295,58.3575,59.3139,2084171,
002913.SZ,安平慎,2019-11-13,59.1816,59.965,57.8997,59.3749,1495189,
002913.SZ,安平慎,2019-11-14,59.5275,60.9214,59.5275,60.0261,2291623,
002913.SZ,安平慎,2019-11-15,59.8429,60.4737,57.6657,58.6017,2347582,
002913.SZ,安平慎,2019-11-18,58.1846,59.4869,57.5538,58.6017,1592015,
002913.SZ,安平慎,2019-11-19,58.4695,59.3749,57.798,59.1918,2541059,
002913.SZ,安平慎,2019-11-20,59.0087,59.1918,56.628,56.8518,3509594,
002913.SZ,安平慎,2019-11-21,56.4652,57.4826,55.519,56.8518,1715731,
002913.SZ,安平慎,2019-11-22,57.33,57.7878,54.817,55.3461,1944730,
002913.SZ,安平慎,2019-11-25,55.3461,55.3461,53.1078,53.9014,2262000,
002913.SZ,安平慎,2019-11-26,54.0743,54.5016,53.3215,53.8709,1598603,
002913.SZ,安平慎,2019-11-27,53.6165,54.7153,53.4435,53.7488,1661389,
002913.SZ,安平慎,2019-11-28,53.82,54.2168,53.2808,53.3927,1073364,
002913.SZ,安平慎,2019-11-29,53.7488,54.6237,53.4029,54.1252,1481607,
002913.SZ,安平慎,2019-12-02,53.9726,54.7153,53.5453,54.0031,1294763,
002913.SZ,安平慎,2019-12-03,53.5656,54.756,53.1078,54.5423,1606200,
002913.SZ,安平慎,2019-12-04,54.1354,55.5089,54.0235,54.817,1598300,
002913.SZ,安平慎,2019-12-05,55.0409,56.2922,54.5932,55.9056,2100500,
002913.SZ,安平慎,2019-12-06,55.9056,56.6483,55.5292,56.1702,1705410,
002913.SZ,安平慎,2019-12-09,56.5669,57.2588,56.0786,56.3431,1795644,
002913.SZ,安平慎,2019-12-10,55.8955,56.7704,55.1426,56.6483,1515117,
002913.SZ,安平慎,2019-12-11,56.862,57.3096,56.1702,56.3228,1377490,
002913.SZ,安平慎,2019-12-12,56.3329,57.6861,56.2109,57.0553,1721685,
002913.SZ,安平慎,2019-12-13,57.4826,57.625,56.5161,57.1672,1267110,
002913.SZ,安平慎,2019-12-16,57.2791,58.7035,57.2791,58.327,2194794,
002913.SZ,安平慎,2019-12-17,58.7035,60.3822,58.4593,59.8226,2906501,
002913.SZ,安平慎,2019-12-18,59.6496,60.5246,58.8052,59.3037,2225144,
002913.SZ,安平慎,2019-12-19,59.029,60.2295,58.5814,60.0566,2027066,
002913.SZ,安平慎,2019-12-20,59.9955,60.1685,59.3953,59.7819,1406657,
002913.SZ,安平慎,2019-12-23,59.0901,59.1002,56.8518,56.862,2565286,
002913.SZ,安平慎,2019-12-24,56.9637,57.9608,56.9332,57.7166,2009563,
002913.SZ,安平慎,2019-12-25,57.8895,58.9985,57.8895,58.3474,1594402,
002913.SZ,安平慎,2019-12-26,58.0422,58.9069,57.5843,58.2863,1583514,
002913.SZ,安平慎,2019-12-27,58.4695,59.436,57.157,57.4215,1911046,
002913.SZ,安平慎,2019-12-30,57.4114,61.4504,57.2893,60.6874,3976082,
002913.SZ,安平慎,2019-12-31,61.2266,61.2368,59.8226,60.2194,2341667,
002913.SZ,安平慎,2020-01-02,60.5348,60.9214,59.497,60.6874,2621154,
002913.SZ,安平慎,2020-01-03,60.1889,61.6234,59.7209,60.1787,2551954,
002913.SZ,安平慎,2020-01-06,59.6395,60.606,59.4055,59.8735,2614356,
002913.SZ,安平慎,2020-01-07,59.8531,60.9926,59.7005,60.8603,2521812,
002913.SZ,安平慎,2020-01-08,60.4432,61.4606,59.731,60.6569,2729329,
002913.SZ,安平慎,2020-01-09,61.6335,61.9998,60.5348,61.3487,2724147,
002913.SZ,安平慎,2020-01-10,61.3894,61.9286,60.4635,61.2164,1812400,
002913.SZ,安平慎,2020-01-13,61.074,61.4301,59.904,61.3792,2538874,
002913.SZ,安平慎,2020-01-14,61.6539,61.6539,60.138,60.2092,2485734,
002913.SZ,安平慎,2020-01-15,60.0261,61.4097,59.9854,61.0435,2169884,
002913.SZ,安平慎,2020-01-16,61.0435,61.3792,60.2601,60.433,1586826,
002913.SZ,安平慎,2020-01-17,60.6162,61.135,60.0566,61.0333,2124859,
002913.SZ,安平慎,2020-01-20,61.0333,63.709,60.9214,63.2105,3284765,
002913.SZ,安平慎,2020-01-21,63.241,63.2817,61.9388,61.9591,1652857,
002913.SZ,安平慎,2020-01-22,61.1859,62.0507,59.3953,61.6946,2321953,
002913.SZ,安平慎,2020-01-23,61.0028,61.0231,57.5335,58.3677,2334089,
002913.SZ,安平慎,2020-02-03,52.5279,52.5279,52.5279,52.5279,275600,
002913.SZ,安平慎,2020-02-04,47.4511,51.6835,47.4511,50.605,2936161,
002913.SZ,安平慎,2020-02-05,51.1137,52.5686,50.7576,51.1239,2325614,
002913.SZ,安平慎,2020-02-06,51.012,52.3753,50.7169,52.0904,2286584,
002913.SZ,安平慎,2020-02-07,53.413,56.5669,53.413,56.16,3491575,
002913.SZ,安平慎,2020-02-10,55.519,57.1163,54.9391,56.7908,2373990,
002913.SZ,安平慎,2020-02-11,56.4652,58.9883,56.3431,57.625,2196293,
002913.SZ,安平慎,2020-02-12,56.8925,58.6729,56.8925,58.5,2121956,
002913.SZ,安平慎,2020-02-13,58.4491,60.0973,57.7878,58.9578,2699573,
002913.SZ,安平慎,2020-02-14,58.8561,60.3109,58.5,60.0261,2485015,
002913.SZ,安平慎,2020-02-17,60.6263,61.3487,59.3139,61.0435,3286054,
002913.SZ,安平慎,2020-02-18,60.6365,64.0244,60.6365,63.6785,3831302,
002913.SZ,安平慎,2020-02-19,63.0782,65.0927,62.6509,62.773,3529373,
002913.SZ,安平慎,2020-02-20,63.007,65.3063,62.305,64.2991,2736146,
002913.SZ,安平慎,2020-02-21,64.2991,67.1478,64.0753,65.6115,2804551,
002913.SZ,安平慎,2020-02-24,64.7976,69.6709,64.7976,68.8062,4043839,
002913.SZ,安平慎,2020-02-25,65.9269,68.6739,64.3805,67.5446,3888758,
002913.SZ,安平慎,2020-02-26,66.517,67.3615,63.9227,64.4619,2894018,
002913.SZ,安平慎,2020-02-27,64.4619,67.9414,64.2991,64.7264,3690141,
002913.SZ,安平慎,2020-02-28,62.071,62.9358,60.1482,60.9417,2898726,
002913.SZ,安平慎,2020-03-02,61.5522,63.8922,61.074,62.8748,2658417,
002913.SZ,安平慎,2020-03-03,63.8718,65.4081,62.0812,62.946,2680790,
002913.SZ,安平慎,2020-03-04,62.1422,63.8616,60.9214,62.2643,2094330,
002913.SZ,安平慎,2020-03-05,64.3296,64.3602,62.01,62.4882,1935598,
002913.SZ,安平慎,2020-03-06,62.1829,63.0274,61.542,61.5522,1491795,
002913.SZ,安平慎,2020-03-09,60.6365,61.542,57.4826,57.7573,2253530,
002913.SZ,安平慎,2020-03-10,56.9739,59.9854,56.9739,59.8735,2118783,
002913.SZ,安平慎,2020-03-11,60.6772,61.4606,58.7543,59.3139,2066324,
002913.SZ,安平慎,2020-03-12,58.2762,59.1104,57.5843,58.7849,1860830,
002913.SZ,安平慎,2020-03-13,55.7429,59.2834,54.9595,58.5915,2303928,
002913.SZ,安平慎,2020-03-16,59.0087,59.9752,54.7356,55.0612,2439459,
002913.SZ,安平慎,2020-03-17,55.2952,55.9362,52.5381,54.4304,1967105,
002913.SZ,安平慎,2020-03-18,55.0917,58.2355,54.7865,55.1426,2488468,
002913.SZ,安平慎,2020-03-19,55.9056,58.1439,55.6513,58.032,2755814,
002913.SZ,安平慎,2020-03-20,58.8459,59.3139,57.1469,58.1744,2138952,
002913.SZ,安平慎,2020-03-23,54.9289,55.3359,52.3549,52.5584,4026577,
002913.SZ,安平慎,2020-03-24,52.9857,54.4304,50.9001,53.0875,2678702,
002913.SZ,安平慎,2020-03-25,54.2778,54.583,53.2909,54.3287,2035710,
002913.SZ,安平慎,2020-03-26,53.7996,54.7051,53.118,53.586,1652768,
002913.SZ,安平慎,2020-03-27,54.817,54.817,51.6835,52.182,1819430,
002913.SZ,安平慎,2020-03-30,51.2562,51.6428,47.8784,49.1603,2971003,
002913.SZ,安平慎,2020-03-31,49.842,50.1574,48.2243,48.3159,1521828,
002913.SZ,安平慎,2020-04-01,49.2417,49.5673,48.1735,48.5194,2252085,
002913.SZ,安平慎,2020-04-02,48.4278,51.3782,48.1531,51.2155,2463246,
002913.SZ,安平慎,2020-04-03,50.8695,51.4902,49.8725,50.1676,1753500,
002913.SZ,安平慎,2020-04-07,51.5512,51.5512,50.7983,51.2256,2052376,
002913.SZ,安平慎,2020-04-08,49.435,52.1922,49.3536,51.8768,2431747,
002913.SZ,安平慎,2020-04-09,51.8869,55.4987,51.4596,54.8272,3072148,
002913.SZ,安平慎,2020-04-10,55.0917,55.0917,52.8026,53.2095,2144600,
002913.SZ,安平慎,2020-04-13,52.3142,52.65,51.48,52.009,1065806,
002913.SZ,安平慎,2020-04-14,52.6602,53.0875,51.8971,53.0061,1332505,
002913.SZ,安平慎,2020-04-15,53.5453,53.6979,51.8055,51.8869,1261894,
002913.SZ,安平慎,2020-04-16,50.8695,52.2125,50.7475,51.6021,1043025,
002913.SZ,安平慎,2020-04-17,52.1922,53.8098,51.8869,53.413,2398199,
002913.SZ,安平慎,2020-04-20,53.8098,58.7543,53.8098,58.7543,3761511,
002913.SZ,安平慎,2020-04-21,57.9913,62.0507,56.9942,58.6017,4394315,
002913.SZ,安平慎,2020-04-22,58.2558,60.4127,58.0625,60.0362,2648824,
002913.SZ,安平慎,2020-04-23,60.5144,60.5856,59.029,59.2122,1980401,
002913.SZ,安平慎,2020-04-24,59.9854,60.0159,58.2049,58.5814,1456216,
002913.SZ,安平慎,2020-04-27,58.5814,59.1816,57.0756,58.1235,1157666,
002913.SZ,安平慎,2020-04-28,58.3372,59.5377,57.2995,58.0218,2921007,
002913.SZ,安平慎,2020-04-29,58.1337,60.2804,57.5538,58.795,1478254,
002913.SZ,安平慎,2020-04-30,59.1308,62.712,59.0087,61.2978,2665123,
002913.SZ,安平慎,2020-05-06,60.8196,62.3661,60.1787,61.2266,2007910,
002913.SZ,安平慎,2020-05-07,61.3385,63.1393,60.1787,61.0638,2137869,
002913.SZ,安平慎,2020-05-08,61.5013,63.0375,60.7484,60.9926,2599128,
002913.SZ,安平慎,2020-05-11,61.135,63.2817,60.6975,62.7222,2934911,
002913.SZ,安平慎,2020-05-12,62.8442,62.8442,60.1176,61.2775,2941919,
002913.SZ,安平慎,2020-05-13,61.6539,62.2236,60.5856,61.7048,1469372,
002913.SZ,安平慎,2020-05-14,61.7556,63.3631,61.4911,61.8879,1946290,
002913.SZ,安平慎,2020-05-15,62.1728,63.8006,61.1452,63.18,2340066,
002913.SZ,安平慎,2020-05-18,62.9765,63.709,56.862,56.9637,6168606,
002913.SZ,安平慎,2020-05-19,56.9739,57.6861,55.0815,56.9027,2437527,
002913.SZ,安平慎,2020-05-20,56.7297,56.7297,54.4304,55.2138,2542706,
002913.SZ,安平慎,2020-05-21,55.0103,55.224,53.7182,54.7255,1552900,
002913.SZ,安平慎,2020-05-22,55.0409,55.0409,53.7284,53.82,1829055,
002913.SZ,安平慎,2020-05-25,53.5046,53.5046,51.7242,52.4058,1780532,
002913.SZ,安平慎,2020-05-26,52.9043,54.6237,52.4262,54.4609,1452963,
002913.SZ,安平慎,2020-05-27,54.9086,55.1324,54.2778,54.5627,1254806,
002913.SZ,安平慎,2020-05-28,54.349,55.2138,52.9654,54.1252,890962,
002913.SZ,安平慎,2020-05-29,52.9145,54.4813,52.9145,53.9319,1393200,
002913.SZ,安平慎,2020-06-01,54.2371,59.3241,54.1049,59.3241,2253338,
002913.SZ,安平慎,2020-06-02,59.5886,60.8807,58.6628,59.8124,2774679,
002913.SZ,安平慎,2020-06-03,59.4258,59.8836,58.5712,58.6322,1827728,
002913.SZ,安平慎,2020-06-04,58.7747,59.5682,57.9913,58.6729,1525380,
002913.SZ,安平慎,2020-06-05,58.8154,60.0464,58.4389,59.4869,1932621,
002913.SZ,安平慎,2020-06-08,59.8938,60.4839,58.9069,59.2732,857241,
002913.SZ,安平慎,2020-06-09,59.436,59.9549,58.9375,59.6802,810745,
002913.SZ,安平慎,2020-06-10,59.2935,59.8328,58.8052,59.5479,883122,
002913.SZ,安平慎,2020-06-11,59.5171,60.3278,58.0189,58.0702,1244938,
002913.SZ,安平慎,2020-06-12,57.0133,57.7521,54.058,55.9461,3081659,
002913.SZ,安平慎,2020-06-15,56.7978,58.0189,53.4423,53.5449,3053631,
002913.SZ,安平慎,2020-06-16,54.3863,54.4068,53.1755,54.2837,1786733,
002913.SZ,安平慎,2020-06-17,54.1811,54.571,53.5654,53.9759,1352596,
002913.SZ,安平慎,2020-06-18,53.8732,54.5813,53.3704,54.3863,1639968,
002913.SZ,安平慎,2020-06-19,54.4479,55.0328,54.2632,54.3966,2129032,
002913.SZ,安平慎,2020-06-22,54.4684,55.6588,54.4684,54.961,1958779,
002913.SZ,安平慎,2020-06-23,54.4171,57.7316,54.14,57.67,4415910,
002913.SZ,安平慎,2020-06-24,58.3986,63.437,58.3883,61.9901,7995696,
002913.SZ,安平慎,2020-06-29,62.0722,63.1394,60.1328,60.574,4260167,
002913.SZ,安平慎,2020-06-30,61.2,61.5592,60.338,60.8306,2620785,
002913.SZ,安平慎,2020-07-01,61.0769,62.3801,59.004,60.1431,2321227,
002913.SZ,安平慎,2020-07-02,60.8511,60.9537,59.2298,59.6197,2595074,
002913.SZ,安平慎,2020-07-03,60.1944,62.965,59.004,61.4155,4130281,
002913.SZ,安平慎,2020-07-06,61.672,63.4986,61.1897,62.9855,3464490,
002913.SZ,安平慎,2020-07-07,62.5545,64.494,62.5237,62.7598,3328868,
002913.SZ,安平慎,2020-07-08,62.0722,63.5191,61.4155,62.8726,2868218,
002913.SZ,安平慎,2020-07-09,62.8726,65.3662,62.6879,63.8783,3229625,
002913.SZ,安平慎,2020-07-10,63.7859,66.3924,62.8829,64.0322,3551765,
002913.SZ,安平慎,2020-07-13,64.2272,66.2692,64.1246,65.8793,2625100,
002913.SZ,安平慎,2020-07-14,66.0845,67.0081,62.6161,64.5453,3711887,
002913.SZ,安平慎,2020-07-15,63.8475,64.8326,61.7952,62.8521,2613170,
002913.SZ,安平慎,2020-07-16,63.0368,65.1507,59.7223,60.1328,3593491,
002913.SZ,安平慎,2020-07-17,59.5684,60.3072,57.7726,58.4294,2078534,
002913.SZ,安平慎,2020-07-20,59.0143,60.7485,58.0805,60.7485,1734074,
002913.SZ,安平慎,2020-07-21,60.5433,61.2,59.8044,60.5433,1296914,
002913.SZ,安平慎,2020-07-22,60.728,61.1384,59.3734,60.1841,1735207,
002913.SZ,安平慎,2020-07-23,59.5274,60.0302,58.1421,59.5479,1525742,
002913.SZ,安平慎,2020-07-24,59.5068,60.3688,55.6895,56.3873,1967542,
002913.SZ,安平慎,2020-07-27,56.3873,57.1262,54.7968,55.9256,1197133,
002913.SZ,安平慎,2020-07-28,56.6952,56.726,55.9461,56.7054,892763,
002913.SZ,安平慎,2020-07-29,56.5926,58.6757,56.3668,58.3986,1424900,
002913.SZ,安平慎,2020-07-30,58.9014,58.9732,57.3211,58.2857,1084301,
002913.SZ,安平慎,2020-07-31,57.9779,60.2867,57.8445,59.1477,1184131,
002913.SZ,安平慎,2020-08-03,59.394,60.3996,59.394,60.1636,1068222,
