旗鷹,酒各,晩豚,蝕徒勺(圷),恷互勺(圷),恷詰勺(圷),辺徒勺(圷),撹住楚(紘),
300533.SZ,甥寒利大,2017-12-19,51.5358,52.4635,51.5258,52.1812,337600,
300533.SZ,甥寒利大,2017-12-20,52.04,52.2518,50.6183,50.6283,415100,
300533.SZ,甥寒利大,2017-12-21,50.6283,50.7695,49.2873,50.5174,407347,
300533.SZ,甥寒利大,2017-12-22,50.5779,50.7493,49.7209,49.8822,304147,
300533.SZ,甥寒利大,2017-12-25,49.4688,49.8116,48.5008,48.9344,334047,
300533.SZ,甥寒利大,2017-12-26,48.6319,50.4166,48.6319,50.2855,385300,
300533.SZ,甥寒利大,2017-12-27,50.2855,51.1628,49.9629,50.2452,437300,
300533.SZ,甥寒利大,2017-12-28,49.8116,52.2618,49.8116,50.9208,607100,
300533.SZ,甥寒利大,2017-12-29,50.7897,51.1426,50.2654,51.0518,459422,
300533.SZ,甥寒利大,2018-01-02,51.2132,51.2132,50.6586,51.1325,382711,
300533.SZ,甥寒利大,2018-01-03,51.1023,51.6064,50.4166,51.2838,487365,
300533.SZ,甥寒利大,2018-01-04,51.3039,52.0803,51.2233,51.7678,854458,
300533.SZ,甥寒利大,2018-01-05,51.7375,52.2316,51.2031,51.2031,541522,
300533.SZ,甥寒利大,2018-01-08,51.2031,51.2031,49.9024,50.3158,616300,
300533.SZ,甥寒利大,2018-01-09,50.2149,51.2535,50.1242,50.8199,504385,
300533.SZ,甥寒利大,2018-01-10,50.7191,50.8098,49.4083,50.3158,493585,
300533.SZ,甥寒利大,2018-01-11,50.0839,51.6468,49.741,51.4249,764600,
300533.SZ,甥寒利大,2018-01-12,51.4753,54.7323,51.4753,52.7458,1686275,
300533.SZ,甥寒利大,2018-01-15,51.9392,51.9392,49.9729,50.0435,915764,
300533.SZ,甥寒利大,2018-01-16,49.62,50.1847,49.5696,49.6805,554600,
300533.SZ,甥寒利大,2018-01-17,49.7309,50.2553,48.531,50.1645,583485,
300533.SZ,甥寒利大,2018-01-18,50.0032,50.2049,49.4385,49.8116,318667,
300533.SZ,甥寒利大,2018-01-19,49.4889,50.7695,49.4889,49.9124,398911,
300533.SZ,甥寒利大,2018-01-22,49.9124,50.2149,46.4337,48.6924,649518,
300533.SZ,甥寒利大,2018-01-23,48.5109,49.4083,48.1983,48.9444,342147,
300533.SZ,甥寒利大,2018-01-24,48.9041,51.8988,48.5209,51.8988,1358884,
300533.SZ,甥寒利大,2018-01-25,51.4249,53.3912,50.6183,51.7778,1255393,
300533.SZ,甥寒利大,2018-01-26,51.7274,52.5845,50.9712,52.5038,918571,
300533.SZ,甥寒利大,2018-01-29,52.5341,52.9173,50.5174,51.2838,607969,
300533.SZ,甥寒利大,2018-01-30,50.9006,51.5258,48.9848,49.1058,674503,
300533.SZ,甥寒利大,2018-01-31,48.9041,48.9041,46.958,46.9681,661739,
300533.SZ,甥寒利大,2018-02-01,46.9681,47.3311,43.3986,43.8725,736951,
300533.SZ,甥寒利大,2018-02-02,43.8524,44.6187,41.9164,44.0641,364680,
300533.SZ,甥寒利大,2018-02-05,43.6104,44.4977,42.9953,43.3784,239280,
300533.SZ,甥寒利大,2018-02-06,41.8458,42.6928,40.3333,40.5249,548732,
300533.SZ,甥寒利大,2018-02-07,41.3416,42.1987,39.94,40.9685,375325,
300533.SZ,甥寒利大,2018-02-08,40.7366,41.9264,40.7366,41.5029,350800,
300533.SZ,甥寒利大,2018-02-09,40.3131,40.7769,39.4359,39.8896,412104,
300533.SZ,甥寒利大,2018-02-12,40.0106,41.4223,40.0106,41.0996,294090,
300533.SZ,甥寒利大,2018-02-13,41.2206,41.6844,40.7366,40.8374,226405,
300533.SZ,甥寒利大,2018-02-14,40.8374,41.1198,40.5652,41.0492,183441,
300533.SZ,甥寒利大,2018-02-22,41.2206,41.7853,41.1803,41.5937,288302,
300533.SZ,甥寒利大,2018-02-23,41.1803,41.6038,41.0189,41.4929,226600,
300533.SZ,甥寒利大,2018-02-26,41.6441,43.5599,41.6441,43.2574,590141,
300533.SZ,甥寒利大,2018-02-27,43.1566,43.8423,42.7533,43.2272,534200,
300533.SZ,甥寒利大,2018-02-28,43.1163,45.0523,42.1785,43.4591,715799,
300533.SZ,甥寒利大,2018-03-01,42.9549,44.8708,42.8844,44.8708,705000,
300533.SZ,甥寒利大,2018-03-02,44.3767,45.2943,44.0742,44.296,619027,
300533.SZ,甥寒利大,2018-03-05,44.2658,45.1733,44.0843,44.8909,448200,
300533.SZ,甥寒利大,2018-03-06,44.6389,45.8388,44.6389,45.1733,716047,
300533.SZ,甥寒利大,2018-03-07,44.8708,45.1329,44.0742,44.2053,524500,
300533.SZ,甥寒利大,2018-03-08,44.2053,45.3245,44.1649,45.3245,568347,
300533.SZ,甥寒利大,2018-03-09,45.2943,49.862,45.2943,49.862,1475830,
300533.SZ,甥寒利大,2018-03-12,51.3543,52.1106,50.0334,50.3964,2392225,
300533.SZ,甥寒利大,2018-03-13,50.1847,50.1847,48.7831,48.9041,1288313,
300533.SZ,甥寒利大,2018-03-14,48.6621,49.7511,48.5109,48.5814,794486,
300533.SZ,甥寒利大,2018-03-15,48.0269,48.3899,46.0606,47.1899,953400,
300533.SZ,甥寒利大,2018-03-16,47.2706,47.7748,46.5849,46.6959,712300,
300533.SZ,甥寒利大,2018-03-19,47.3009,49.0856,46.7362,48.3495,1271293,
300533.SZ,甥寒利大,2018-03-20,47.7949,47.7949,46.5849,47.3916,933141,
300533.SZ,甥寒利大,2018-03-21,47.3714,48.6924,46.6858,46.8774,1033811,
300533.SZ,甥寒利大,2018-03-22,46.4942,49.6805,46.4942,49.6704,1680105,
300533.SZ,甥寒利大,2018-03-23,47.5933,48.3798,44.6994,44.8002,1789029,
300533.SZ,甥寒利大,2018-03-26,44.7296,44.7699,41.8458,44.6691,935302,
300533.SZ,甥寒利大,2018-03-27,45.2338,48.8839,45.2338,48.1075,1565837,
300533.SZ,甥寒利大,2018-03-28,47.2706,48.894,46.8874,48.3999,1273435,
300533.SZ,甥寒利大,2018-03-29,48.3999,48.8335,47.5126,48.2386,929741,
300533.SZ,甥寒利大,2018-03-30,48.289,50.2956,48.289,49.8923,1452433,
300533.SZ,甥寒利大,2018-04-02,49.9729,51.3039,49.4284,49.5797,1445069,
300533.SZ,甥寒利大,2018-04-03,48.6419,48.7024,47.3311,48.1983,1020946,
300533.SZ,甥寒利大,2018-04-04,48.8234,49.2268,47.6941,47.9966,791929,
300533.SZ,甥寒利大,2018-04-09,47.4118,48.047,46.1413,47.6538,804041,
300533.SZ,甥寒利大,2018-04-10,47.1899,47.4924,44.8708,45.6371,1096529,
300533.SZ,甥寒利大,2018-04-11,45.6169,46.6959,45.4758,46.4135,698507,
300533.SZ,甥寒利大,2018-04-12,46.0909,48.3394,46.0909,47.3714,1053541,
300533.SZ,甥寒利大,2018-04-13,47.3009,49.7612,47.3009,49.5394,2003019,
300533.SZ,甥寒利大,2018-04-16,49.3982,50.3864,48.4201,49.7007,1573916,
300533.SZ,甥寒利大,2018-04-17,49.6099,50.0133,46.7564,47.1597,1050527,
300533.SZ,甥寒利大,2018-04-18,47.0689,48.652,45.3749,48.5613,1017554,
300533.SZ,甥寒利大,2018-04-19,48.5613,49.5898,47.9059,48.9041,1079586,
300533.SZ,甥寒利大,2018-04-20,48.7428,48.7428,45.5867,45.9396,1027117,
300533.SZ,甥寒利大,2018-04-23,45.5262,46.3026,43.3684,45.1632,599700,
300533.SZ,甥寒利大,2018-04-24,44.9212,46.2623,44.417,46.0304,677002,
300533.SZ,甥寒利大,2018-04-25,45.8791,48.6016,45.6774,48.2084,1368302,
300533.SZ,甥寒利大,2018-04-26,48.3999,48.9243,47.2404,47.3916,1550300,
300533.SZ,甥寒利大,2018-04-27,48.0974,48.7831,47.4723,48.5714,1283661,
300533.SZ,甥寒利大,2018-05-02,48.7831,48.8033,46.1816,47.2504,827100,
300533.SZ,甥寒利大,2018-05-03,47.1899,48.9041,45.4556,48.9041,1084822,
300533.SZ,甥寒利大,2018-05-04,48.9142,52.9374,48.3999,50.2149,2639830,
300533.SZ,甥寒利大,2018-05-07,49.5696,51.072,49.4184,50.9611,1669322,
300533.SZ,甥寒利大,2018-05-08,50.5174,51.4249,50.1141,51.2535,1270347,
300533.SZ,甥寒利大,2018-05-09,51.7073,51.7073,50.3259,50.7695,1100847,
300533.SZ,甥寒利大,2018-05-10,50.7292,50.8199,49.5494,50.5174,1008806,
300533.SZ,甥寒利大,2018-05-11,50.6183,50.7493,49.2066,49.5797,914047,
300533.SZ,甥寒利大,2018-05-14,49.4184,49.862,47.7143,48.0067,868528,
300533.SZ,甥寒利大,2018-05-15,48.1781,49.015,47.6134,49.015,994432,
300533.SZ,甥寒利大,2018-05-16,48.7024,49.2268,47.4723,47.4824,1182532,
300533.SZ,甥寒利大,2018-05-17,47.5025,48.2386,47.1899,47.8655,905600,
300533.SZ,甥寒利大,2018-05-18,47.684,48.0168,46.0606,47.079,1139102,
300533.SZ,甥寒利大,2018-05-21,47.0891,47.9865,47.0891,47.5025,1175849,
300533.SZ,甥寒利大,2018-05-22,47.5126,48.3394,47.3412,48.2487,1415087,
300533.SZ,甥寒利大,2018-05-23,48.1176,48.1176,46.3833,46.4337,1400234,
300533.SZ,甥寒利大,2018-05-24,46.6253,46.8673,46.1917,46.2724,694558,
300533.SZ,甥寒利大,2018-05-25,46.2824,46.7866,45.9497,46.2724,654701,
300533.SZ,甥寒利大,2018-05-28,46.3732,46.4438,44.4876,44.8304,710532,
300533.SZ,甥寒利大,2018-05-29,44.8708,45.7783,44.659,44.8304,598632,
300533.SZ,甥寒利大,2018-05-30,44.0944,44.5683,40.5551,40.7366,1545666,
300533.SZ,甥寒利大,2018-05-31,40.9383,41.8357,40.8475,41.3315,772293,
300533.SZ,甥寒利大,2018-06-01,40.4845,41.6945,40.4845,40.9484,558393,
300533.SZ,甥寒利大,2018-06-04,40.9685,41.7248,40.8879,41.5332,487700,
300533.SZ,甥寒利大,2018-06-05,41.5433,42.5214,41.1702,42.4205,629693,
300533.SZ,甥寒利大,2018-06-06,42.4205,43.0211,42.1966,42.8583,560827,
300533.SZ,甥寒利大,2018-06-07,42.8481,43.1535,41.3414,41.6366,563345,
300533.SZ,甥寒利大,2018-06-08,41.5857,42.2067,41.3821,41.6977,419800,
300533.SZ,甥寒利大,2018-06-11,41.6876,42.0337,40.4761,40.7103,739800,
300533.SZ,甥寒利大,2018-06-12,40.9851,41.5043,40.0587,41.3007,989021,
300533.SZ,甥寒利大,2018-06-13,40.863,41.0157,39.794,39.8348,773200,
300533.SZ,甥寒利大,2018-06-14,39.8348,40.3947,39.7126,39.9366,532276,
300533.SZ,甥寒利大,2018-06-15,39.9366,40.3438,36.007,38.5317,554500,
300533.SZ,甥寒利大,2018-06-19,37.3101,38.4197,34.7142,35.3555,821071,
300533.SZ,甥寒利大,2018-06-20,35.6304,36.6382,34.704,36.2005,489671,
300533.SZ,甥寒利大,2018-06-21,36.0478,36.4143,34.6429,34.8872,529200,
300533.SZ,甥寒利大,2018-06-22,35.2028,35.9969,34.7753,35.7016,589197,
300533.SZ,甥寒利大,2018-06-25,36.3328,36.5262,35.4777,35.6202,458200,
300533.SZ,甥寒利大,2018-06-26,35.3148,36.8011,34.9585,36.5568,630243,
300533.SZ,甥寒利大,2018-06-27,36.4957,36.9029,36.2412,36.4143,484447,
300533.SZ,甥寒利大,2018-06-28,36.2514,37.6155,36.2514,36.7909,809747,
300533.SZ,甥寒利大,2018-06-29,36.4448,38.0329,36.3125,37.8598,800599,
300533.SZ,甥寒利大,2018-07-02,37.6766,37.8598,36.1496,36.9843,690526,
300533.SZ,甥寒利大,2018-07-03,37.1981,38.0736,36.8011,37.9922,681929,
300533.SZ,甥寒利大,2018-07-04,38.1551,38.3587,36.3939,36.6993,492147,
300533.SZ,甥寒利大,2018-07-05,36.3328,37.2897,36.0376,36.0376,418300,
300533.SZ,甥寒利大,2018-07-06,35.6813,37.3712,35.4268,36.7298,659600,
300533.SZ,甥寒利大,2018-07-09,36.7298,37.5035,36.3226,37.4628,462379,
300533.SZ,甥寒利大,2018-07-10,36.4448,38.1551,36.4448,38.1143,729347,
300533.SZ,甥寒利大,2018-07-11,37.585,37.7173,35.6507,36.5059,826107,
300533.SZ,甥寒利大,2018-07-12,36.5059,37.7682,36.5059,37.5646,677663,
300533.SZ,甥寒利大,2018-07-13,37.3814,37.6664,37.0556,37.3814,422042,
300533.SZ,甥寒利大,2018-07-16,37.2083,38.1551,37.1778,37.8191,675590,
300533.SZ,甥寒利大,2018-07-17,37.9209,37.9515,37.0454,37.9413,406284,
300533.SZ,甥寒利大,2018-07-18,37.9413,38.2569,37.1676,37.2185,533600,
300533.SZ,甥寒利大,2018-07-19,37.5442,37.5442,36.6789,36.7604,379172,
300533.SZ,甥寒利大,2018-07-20,36.3532,37.249,36.3226,37.1676,362747,
300533.SZ,甥寒利大,2018-07-23,37.1472,37.585,36.8011,37.3712,422634,
300533.SZ,甥寒利大,2018-07-24,37.4323,38.2161,37.1574,38.0431,704384,
300533.SZ,甥寒利大,2018-07-25,37.87,39.4581,37.87,38.7353,1225976,
300533.SZ,甥寒利大,2018-07-26,38.5114,39.1222,38.2467,38.4503,628700,
300533.SZ,甥寒利大,2018-07-27,38.4706,38.5826,37.3712,37.4832,702400,
300533.SZ,甥寒利大,2018-07-30,37.6155,37.646,36.343,36.5364,452752,
300533.SZ,甥寒利大,2018-07-31,36.5364,36.8724,36.4244,36.8418,322500,
300533.SZ,甥寒利大,2018-08-01,36.9334,36.964,36.1598,36.1903,298900,
300533.SZ,甥寒利大,2018-08-02,36.1496,36.1496,34.2663,34.989,531858,
300533.SZ,甥寒利大,2018-08-03,34.6633,35.1825,34.4393,34.5818,232700,
300533.SZ,甥寒利大,2018-08-06,34.3986,34.5004,33.6554,33.7267,242747,
300533.SZ,甥寒利大,2018-08-07,34.3681,34.6124,33.7267,34.592,286952,
300533.SZ,甥寒利大,2018-08-08,34.2052,34.6022,33.5435,33.5638,283200,
300533.SZ,甥寒利大,2018-08-09,33.1159,34.816,33.1159,34.6022,431039,
300533.SZ,甥寒利大,2018-08-10,34.5106,35.0807,34.2968,34.6633,333200,
300533.SZ,甥寒利大,2018-08-13,34.4393,35.5286,33.7165,35.2334,414187,
300533.SZ,甥寒利大,2018-08-14,35.0908,35.101,34.704,34.9178,321500,
300533.SZ,甥寒利大,2018-08-15,34.8669,35.1519,34.0321,34.0626,238400,
300533.SZ,甥寒利大,2018-08-16,33.5944,34.2764,33.35,34.0117,296000,
300533.SZ,甥寒利大,2018-08-17,34.2968,34.5717,33.1973,33.3806,209211,
300533.SZ,甥寒利大,2018-08-20,33.3806,33.7471,32.5764,33.4824,311800,
300533.SZ,甥寒利大,2018-08-21,33.5536,34.4088,33.2788,34.0932,289005,
300533.SZ,甥寒利大,2018-08-22,34.0016,34.307,33.6045,33.7369,161547,
300533.SZ,甥寒利大,2018-08-23,33.8896,34.0932,33.4315,33.7165,302530,
300533.SZ,甥寒利大,2018-08-24,33.6045,34.2357,33.4926,33.9201,276712,
300533.SZ,甥寒利大,2018-08-27,33.8998,34.7753,33.798,34.6429,385912,
300533.SZ,甥寒利大,2018-08-28,34.6429,34.9687,34.48,34.8363,318330,
300533.SZ,甥寒利大,2018-08-29,34.8363,35.0705,34.5106,34.6836,260547,
300533.SZ,甥寒利大,2018-08-30,34.4902,34.6735,33.8896,33.9303,325182,
300533.SZ,甥寒利大,2018-08-31,33.4926,33.6045,33.0345,33.0345,366920,
300533.SZ,甥寒利大,2018-09-03,33.0854,33.8794,32.6782,33.7776,360305,
300533.SZ,甥寒利大,2018-09-04,33.5027,34.4699,33.3602,34.307,358037,
300533.SZ,甥寒利大,2018-09-05,34.419,34.8262,33.6147,33.6147,327213,
300533.SZ,甥寒利大,2018-09-06,33.6147,34.6022,33.1057,34.1339,353978,
300533.SZ,甥寒利大,2018-09-07,34.2561,34.8974,33.8387,34.4088,341458,
300533.SZ,甥寒利大,2018-09-10,34.1034,34.4088,33.4009,33.5842,283395,
300533.SZ,甥寒利大,2018-09-11,33.5842,34.2052,33.1973,33.6453,246059,
300533.SZ,甥寒利大,2018-09-12,33.4315,34.5309,33.4315,34.5106,356500,
300533.SZ,甥寒利大,2018-09-13,34.7447,35.0094,34.1034,34.5717,347107,
300533.SZ,甥寒利大,2018-09-14,34.3375,34.5208,33.9303,34.3273,212826,
300533.SZ,甥寒利大,2018-09-17,33.9507,33.9914,33.0039,33.0243,324262,
300533.SZ,甥寒利大,2018-09-18,33.1261,33.6758,32.8105,33.5944,233923,
300533.SZ,甥寒利大,2018-09-19,33.6351,34.1237,33.2482,33.798,401988,
300533.SZ,甥寒利大,2018-09-20,34.0728,34.1441,33.5027,33.6758,146923,
300533.SZ,甥寒利大,2018-09-21,33.6758,34.3375,33.5231,34.2052,263469,
300533.SZ,甥寒利大,2018-09-25,33.8896,34.3172,33.8896,34.1034,194937,
300533.SZ,甥寒利大,2018-09-26,34.2052,34.4495,33.8896,34.083,247792,
300533.SZ,甥寒利大,2018-09-27,34.0117,34.1339,33.3908,33.4009,284340,
300533.SZ,甥寒利大,2018-09-28,33.4722,33.9507,33.2482,33.7369,217704,
300533.SZ,甥寒利大,2018-10-08,32.9021,33.1566,32.2709,33.0854,401760,
300533.SZ,甥寒利大,2018-10-09,32.9327,32.9327,32.3727,32.78,239973,
300533.SZ,甥寒利大,2018-10-10,32.78,33.0446,32.4949,32.8818,332509,
300533.SZ,甥寒利大,2018-10-11,31.5787,32.2302,29.6343,29.8786,613500,
300533.SZ,甥寒利大,2018-10-12,29.8786,30.011,27.7917,28.8403,486420,
300533.SZ,甥寒利大,2018-10-15,28.9828,29.3289,28.5959,28.6061,211742,
300533.SZ,甥寒利大,2018-10-16,28.4941,29.1762,28.1175,28.4534,209724,
300533.SZ,甥寒利大,2018-10-17,28.5959,29.1151,28.1989,29.0133,318475,
300533.SZ,甥寒利大,2018-10-18,28.9115,28.9115,28.1276,28.2193,268179,
300533.SZ,甥寒利大,2018-10-19,28.2498,28.9828,27.8121,28.9522,294085,
300533.SZ,甥寒利大,2018-10-22,29.2169,30.7338,28.9726,30.3673,753308,
300533.SZ,甥寒利大,2018-10-23,29.9702,30.4589,29.6547,29.7666,490481,
300533.SZ,甥寒利大,2018-10-24,29.8277,30.2553,29.6241,29.9804,264964,
300533.SZ,甥寒利大,2018-10-25,28.8403,29.7463,28.8403,29.6241,314926,
300533.SZ,甥寒利大,2018-10-26,29.9295,30.1738,29.7666,30.0822,275400,
300533.SZ,甥寒利大,2018-10-29,29.7259,30.4894,29.5834,29.7768,319073,
300533.SZ,甥寒利大,2018-10-30,29.6038,30.52,29.4205,30.2044,342663,
300533.SZ,甥寒利大,2018-10-31,30.408,30.7439,30.0924,30.408,333272,
300533.SZ,甥寒利大,2018-11-01,30.6829,31.7416,30.3978,31.0595,735255,
300533.SZ,甥寒利大,2018-11-02,31.1206,31.6601,31.0086,31.5482,656409,
300533.SZ,甥寒利大,2018-11-05,31.7721,32.2506,31.1511,31.5685,672200,
300533.SZ,甥寒利大,2018-11-06,31.3446,31.3446,30.5301,31.1511,583986,
300533.SZ,甥寒利大,2018-11-07,31.0493,31.7518,30.9577,31.2326,382286,
300533.SZ,甥寒利大,2018-11-08,31.6398,31.6398,31.0493,31.0493,282821,
300533.SZ,甥寒利大,2018-11-09,30.9374,31.3853,30.9374,31.1613,233700,
300533.SZ,甥寒利大,2018-11-12,30.9679,32.22,30.9679,32.1081,568944,
300533.SZ,甥寒利大,2018-11-13,32.0063,32.9836,31.8128,32.6069,974426,
300533.SZ,甥寒利大,2018-11-14,32.4237,33.8794,32.4033,33.2686,1185000,
300533.SZ,甥寒利大,2018-11-15,33.5231,36.5975,33.5231,36.5975,2763842,
300533.SZ,甥寒利大,2018-11-16,37.1574,37.8598,35.9358,36.2921,3114195,
300533.SZ,甥寒利大,2018-11-19,36.0274,36.9131,36.0274,36.8418,1731586,
300533.SZ,甥寒利大,2018-11-20,36.3634,36.9334,35.4268,35.5286,1546017,
300533.SZ,甥寒利大,2018-11-21,35.1519,35.9969,34.7651,35.8442,944325,
300533.SZ,甥寒利大,2018-11-22,36.343,37.1574,35.8442,35.9358,1166740,
300533.SZ,甥寒利大,2018-11-23,35.6609,36.3735,34.2153,34.6226,1133784,
300533.SZ,甥寒利大,2018-11-26,33.6453,34.8567,32.5356,32.8919,1312480,
300533.SZ,甥寒利大,2018-11-27,33.2584,35.0196,33.2381,34.5004,1249989,
300533.SZ,甥寒利大,2018-11-28,34.5717,35.5897,33.7063,34.2561,819313,
300533.SZ,甥寒利大,2018-11-29,34.6327,34.9178,32.6883,32.6883,769595,
300533.SZ,甥寒利大,2018-11-30,32.6476,33.6045,32.4746,33.6045,731247,
300533.SZ,甥寒利大,2018-12-03,34.5004,34.6735,33.7572,34.2459,1080496,
300533.SZ,甥寒利大,2018-12-04,34.2459,34.3986,33.6758,34.3172,665900,
300533.SZ,甥寒利大,2018-12-05,33.8489,34.0932,33.35,33.6758,593357,
300533.SZ,甥寒利大,2018-12-06,33.5536,33.6453,32.5255,32.6782,601438,
300533.SZ,甥寒利大,2018-12-07,32.78,32.8716,32.2099,32.4746,496921,
300533.SZ,甥寒利大,2018-12-10,32.2709,32.7901,31.6398,32.4949,455147,
300533.SZ,甥寒利大,2018-12-11,32.5764,32.9327,32.22,32.8003,314100,
300533.SZ,甥寒利大,2018-12-12,33.0446,33.065,32.5764,32.6883,268800,
300533.SZ,甥寒利大,2018-12-13,32.6883,33.1566,32.4949,32.8614,358200,
300533.SZ,甥寒利大,2018-12-14,32.6782,32.9734,31.5583,31.5583,457101,
300533.SZ,甥寒利大,2018-12-17,31.5685,32.1488,31.5583,32.0775,291098,
300533.SZ,甥寒利大,2018-12-18,31.9655,32.2709,31.6601,32.0368,266638,
300533.SZ,甥寒利大,2018-12-19,32.0266,32.1182,31.3038,31.3751,284000,
300533.SZ,甥寒利大,2018-12-20,31.3649,32.0572,31.314,31.9655,295200,
300533.SZ,甥寒利大,2018-12-21,31.9452,33.4824,31.935,32.9632,794847,
300533.SZ,甥寒利大,2018-12-24,32.5967,33.574,32.3829,32.9632,497700,
300533.SZ,甥寒利大,2018-12-25,32.5967,32.5967,30.9883,31.9248,616700,
300533.SZ,甥寒利大,2018-12-26,31.5583,32.7291,31.5583,32.4033,534270,
300533.SZ,甥寒利大,2018-12-27,32.6273,33.1363,32.0673,32.0673,604200,
300533.SZ,甥寒利大,2018-12-28,32.0877,33.0548,32.0877,32.159,416100,
300533.SZ,甥寒利大,2019-01-02,32.1895,32.8003,32.1895,32.4542,268600,
300533.SZ,甥寒利大,2019-01-03,32.4847,33.0752,31.9146,32.9428,621400,
300533.SZ,甥寒利大,2019-01-04,32.4644,33.7878,32.1793,33.6758,809670,
300533.SZ,甥寒利大,2019-01-07,33.7063,34.1543,33.5231,33.6147,880011,
300533.SZ,甥寒利大,2019-01-08,33.6147,33.6147,33.065,33.2686,555289,
300533.SZ,甥寒利大,2019-01-09,33.2686,33.462,32.9225,32.953,727244,
300533.SZ,甥寒利大,2019-01-10,33.3399,33.3399,32.2811,32.444,527726,
300533.SZ,甥寒利大,2019-01-11,32.4949,33.2991,32.2709,33.2788,645230,
300533.SZ,甥寒利大,2019-01-14,33.3908,33.4518,32.3626,32.4135,550779,
300533.SZ,甥寒利大,2019-01-15,32.3727,32.7698,32.2811,32.668,363644,
300533.SZ,甥寒利大,2019-01-16,32.841,33.1973,32.6273,33.065,547400,
300533.SZ,甥寒利大,2019-01-17,33.2482,33.2482,32.3829,32.4644,405542,
300533.SZ,甥寒利大,2019-01-18,32.3727,32.668,31.8637,32.332,465759,
300533.SZ,甥寒利大,2019-01-21,32.332,32.5255,32.0266,32.1691,362300,
300533.SZ,甥寒利大,2019-01-22,32.332,32.332,31.7518,31.8434,325900,
300533.SZ,甥寒利大,2019-01-23,31.8434,31.8536,31.4158,31.711,237200,
300533.SZ,甥寒利大,2019-01-24,31.6398,32.047,31.4871,31.8536,279300,
300533.SZ,甥寒利大,2019-01-25,31.6194,32.0673,31.4769,31.5278,257744,
300533.SZ,甥寒利大,2019-01-28,31.5685,31.8128,30.5403,30.6421,502100,
300533.SZ,甥寒利大,2019-01-29,30.7032,30.7439,29.7565,29.8583,364279,
300533.SZ,甥寒利大,2019-01-30,29.7259,30.1637,29.7056,29.8583,257247,
300533.SZ,甥寒利大,2019-01-31,29.8583,29.8583,28.0564,28.6977,658944,
300533.SZ,甥寒利大,2019-02-01,28.993,29.6241,28.8403,29.5223,375913,
300533.SZ,甥寒利大,2019-02-11,29.6241,30.4996,29.5427,30.4182,409841,
300533.SZ,甥寒利大,2019-02-12,30.4385,30.9679,30.2451,30.6727,362479,
300533.SZ,甥寒利大,2019-02-13,30.632,31.2428,30.632,31.1308,400700,
300533.SZ,甥寒利大,2019-02-14,31.426,31.7619,31.029,31.5482,523900,
300533.SZ,甥寒利大,2019-02-15,31.3547,31.7518,31.2631,31.4056,436752,
300533.SZ,甥寒利大,2019-02-18,31.4464,32.6578,31.3649,32.3931,801870,
300533.SZ,甥寒利大,2019-02-19,32.4746,33.0345,32.0673,32.5967,686381,
300533.SZ,甥寒利大,2019-02-20,32.8309,32.8309,32.2709,32.6782,469361,
300533.SZ,甥寒利大,2019-02-21,32.4949,33.1464,32.4237,32.5153,716400,
300533.SZ,甥寒利大,2019-02-22,32.2709,33.4722,32.2709,33.4111,862761,
300533.SZ,甥寒利大,2019-02-25,33.798,35.7424,33.6147,35.1723,1464742,
300533.SZ,甥寒利大,2019-02-26,35.2435,35.9663,34.419,35.1825,1380733,
300533.SZ,甥寒利大,2019-02-27,34.7753,35.5388,34.4597,34.8974,1082603,
300533.SZ,甥寒利大,2019-02-28,35.1112,35.8543,34.6022,35.1825,1026545,
300533.SZ,甥寒利大,2019-03-01,35.3555,35.7424,34.8872,35.6202,988447,
300533.SZ,甥寒利大,2019-03-04,35.7424,37.0047,35.5286,35.9867,1730272,
300533.SZ,甥寒利大,2019-03-05,35.9256,37.3406,35.6406,37.3406,1389023,
300533.SZ,甥寒利大,2019-03-06,37.1065,37.4933,36.3023,37.3508,1598500,
300533.SZ,甥寒利大,2019-03-07,37.076,38.9898,36.6688,38.4605,1806200,
300533.SZ,甥寒利大,2019-03-08,37.87,41.1989,37.249,37.5442,2600319,
300533.SZ,甥寒利大,2019-03-11,38.1245,39.1731,36.9742,38.9389,2010960,
300533.SZ,甥寒利大,2019-03-12,39.1629,40.8019,39.0407,40.1911,2275237,
300533.SZ,甥寒利大,2019-03-13,40.0587,40.1707,38.0329,38.6132,1702500,
300533.SZ,甥寒利大,2019-03-14,37.9718,38.5419,36.3634,36.7197,1481389,
300533.SZ,甥寒利大,2019-03-15,36.8724,37.5951,36.7502,37.2185,892661,
300533.SZ,甥寒利大,2019-03-18,37.6359,38.8778,37.3508,38.8677,1106986,
300533.SZ,甥寒利大,2019-03-19,38.7659,39.9875,38.3688,39.2647,1216355,
300533.SZ,甥寒利大,2019-03-20,38.8371,39.2138,37.8496,38.3383,1418711,
300533.SZ,甥寒利大,2019-03-21,38.6641,39.9875,38.6641,39.2952,1606911,
300533.SZ,甥寒利大,2019-03-22,39.5395,39.8755,37.9718,38.6539,1351730,
300533.SZ,甥寒利大,2019-03-25,38.4299,39.6922,37.8496,38.9898,1260409,
300533.SZ,甥寒利大,2019-03-26,39.509,39.8653,37.0556,37.0556,1370756,
300533.SZ,甥寒利大,2019-03-27,37.1574,37.9616,37.0149,37.2592,896624,
300533.SZ,甥寒利大,2019-03-28,37.2083,37.9718,36.6586,36.6586,1097634,
300533.SZ,甥寒利大,2019-03-29,36.6586,37.7275,36.4753,37.6969,1047482,
