ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
002287.SZ,Цце§ВивЉ,2017-06-19,45.9187,46.2607,45.5546,45.9187,1194298,
002287.SZ,Цце§ВивЉ,2017-06-20,45.9187,46.1724,44.9037,45.1684,1482552,
002287.SZ,Цце§ВивЉ,2017-06-21,45.0802,46.0952,44.5727,45.6539,1569823,
002287.SZ,Цце§ВивЉ,2017-06-22,45.6649,46.8896,44.683,44.9037,2232058,
002287.SZ,Цце§ВивЉ,2017-06-23,44.7161,45.1905,43.8555,44.694,1396199,
002287.SZ,Цце§ВивЉ,2017-06-26,44.672,46.0842,44.672,45.9628,1732801,
002287.SZ,Цце§ВивЉ,2017-06-27,46.0511,46.3269,45.676,45.7642,1439437,
002287.SZ,Цце§ВивЉ,2017-06-28,45.7753,46.1173,45.0802,45.1353,1078247,
002287.SZ,Цце§ВивЉ,2017-06-29,45.4553,45.5546,45.0361,45.2567,722028,
002287.SZ,Цце§ВивЉ,2017-06-30,45.2677,45.6318,45.2346,45.356,855344,
002287.SZ,Цце§ВивЉ,2017-07-03,45.3008,47.7943,45.3008,46.702,2478927,
002287.SZ,Цце§ВивЉ,2017-07-04,46.4262,46.8565,45.8415,46.029,1409741,
002287.SZ,Цце§ВивЉ,2017-07-05,45.9297,47.1213,45.9297,46.4152,1536082,
002287.SZ,Цце§ВивЉ,2017-07-06,46.4152,46.702,45.4332,45.8745,1580681,
002287.SZ,Цце§ВивЉ,2017-07-07,45.8745,46.04,45.3119,45.7863,1166226,
002287.SZ,Цце§ВивЉ,2017-07-10,45.025,45.8635,45.025,45.4884,967222,
002287.SZ,Цце§ВивЉ,2017-07-11,45.2457,45.6208,44.683,44.683,1201767,
002287.SZ,Цце§ВивЉ,2017-07-12,44.6278,46.3269,44.5947,46.04,2785102,
002287.SZ,Цце§ВивЉ,2017-07-13,46.0842,50.5966,46.0842,50.1774,7152648,
002287.SZ,Цце§ВивЉ,2017-07-14,49.4161,49.4161,47.717,47.9929,4581305,
002287.SZ,Цце§ВивЉ,2017-07-17,47.9929,48.3714,43.2837,44.4193,3382954,
002287.SZ,Цце§ВивЉ,2017-07-18,44.4861,45.3099,43.9851,44.8646,1738196,
002287.SZ,Цце§ВивЉ,2017-07-19,44.5751,45.822,44.0964,45.488,2541208,
002287.SZ,Цце§ВивЉ,2017-07-20,45.4212,46.0001,44.9202,45.2431,1808176,
002287.SZ,Цце§ВивЉ,2017-07-21,44.7533,45.8665,44.7533,44.8868,1267900,
002287.SZ,Цце§ВивЉ,2017-07-24,44.5863,45.0872,44.5306,44.8089,1084390,
002287.SZ,Цце§ВивЉ,2017-07-25,44.6642,45.6327,44.6642,45.3655,1208347,
002287.SZ,Цце§ВивЉ,2017-07-26,45.1763,45.4769,44.6642,44.7087,1093270,
002287.SZ,Цце§ВивЉ,2017-07-27,44.731,45.1874,44.0853,44.8534,1524982,
002287.SZ,Цце§ВивЉ,2017-07-28,44.9648,45.1874,44.5306,44.6085,1066636,
002287.SZ,Цце§ВивЉ,2017-07-31,44.6085,44.8423,44.2189,44.4193,1071200,
002287.SZ,Цце§ВивЉ,2017-08-01,44.4749,44.8534,44.3079,44.6197,863600,
002287.SZ,Цце§ВивЉ,2017-08-02,44.6308,45.232,44.3747,44.5863,1142328,
002287.SZ,Цце§ВивЉ,2017-08-03,44.5417,44.8423,44.1966,44.2523,917393,
002287.SZ,Цце§ВивЉ,2017-08-04,44.2078,44.4972,43.1724,43.1724,1634300,
002287.SZ,Цце§ВивЉ,2017-08-07,42.8496,43.1724,42.5267,43.139,1073408,
002287.SZ,Цце§ВивЉ,2017-08-08,43.0611,43.729,42.8718,43.4173,761000,
002287.SZ,Цце§ВивЉ,2017-08-09,43.64,43.9072,43.4396,43.4953,697354,
002287.SZ,Цце§ВивЉ,2017-08-10,43.2503,43.7513,42.8607,43.0611,825530,
002287.SZ,Цце§ВивЉ,2017-08-11,42.8607,42.9498,42.3486,42.3709,817500,
002287.SZ,Цце§ВивЉ,2017-08-14,42.4265,42.9164,42.3152,42.7939,719660,
002287.SZ,Цце§ВивЉ,2017-08-15,43.1724,43.3951,42.8607,42.9943,666300,
002287.SZ,Цце§ВивЉ,2017-08-16,42.8718,44.4972,42.8718,44.2634,1780405,
002287.SZ,Цце§ВивЉ,2017-08-17,44.2745,44.4081,43.5287,44.0074,1013641,
002287.SZ,Цце§ВивЉ,2017-08-18,44.0519,44.0519,43.4285,43.4285,808407,
002287.SZ,Цце§ВивЉ,2017-08-21,43.3951,43.7513,43.3394,43.729,537017,
002287.SZ,Цце§ВивЉ,2017-08-22,43.729,43.8404,43.1502,43.3505,683211,
002287.SZ,Цце§ВивЉ,2017-08-23,43.2949,43.7513,43.0054,43.5287,600298,
002287.SZ,Цце§ВивЉ,2017-08-24,43.473,43.6177,42.5824,42.6269,796652,
002287.SZ,Цце§ВивЉ,2017-08-25,42.6269,43.1613,42.6269,43.1168,515057,
002287.SZ,Цце§ВивЉ,2017-08-28,43.1279,43.7958,43.1279,43.7847,861468,
002287.SZ,Цце§ВивЉ,2017-08-29,44.2523,44.2523,43.5175,43.7847,878962,
002287.SZ,Цце§ВивЉ,2017-08-30,43.5398,43.974,43.1947,43.4173,862535,
002287.SZ,Цце§ВивЉ,2017-08-31,43.4173,43.64,43.2058,43.306,723124,
002287.SZ,Цце§ВивЉ,2017-09-01,43.2615,43.974,43.0277,43.8849,1039809,
002287.SZ,Цце§ВивЉ,2017-09-04,43.9072,44.2189,43.7513,43.9628,1164052,
002287.SZ,Цце§ВивЉ,2017-09-05,43.8626,44.1966,43.4173,44.0742,997431,
002287.SZ,Цце§ВивЉ,2017-09-06,44.141,44.1855,43.6845,43.807,962824,
002287.SZ,Цце§ВивЉ,2017-09-07,43.8738,44.0519,43.5955,43.9517,945658,
002287.SZ,Цце§ВивЉ,2017-09-08,43.8626,46.1894,43.8626,45.4101,3400277,
002287.SZ,Цце§ВивЉ,2017-09-11,45.1874,45.3099,44.7199,45.0316,1605803,
002287.SZ,Цце§ВивЉ,2017-09-12,44.9314,45.1986,43.9851,44.2078,1747234,
002287.SZ,Цце§ВивЉ,2017-09-13,43.974,44.9759,43.974,44.9759,1557154,
002287.SZ,Цце§ВивЉ,2017-09-14,45.1206,47.3138,45.1206,46.3675,4425977,
002287.SZ,Цце§ВивЉ,2017-09-15,45.9222,47.2136,45.8888,46.3675,2983840,
002287.SZ,Цце§ВивЉ,2017-09-18,46.1114,46.4343,45.6439,45.8109,1683994,
002287.SZ,Цце§ВивЉ,2017-09-19,46.0224,46.746,45.822,46.2673,1754266,
002287.SZ,Цце§ВивЉ,2017-09-20,46.2896,46.6235,45.4769,45.911,1310352,
002287.SZ,Цце§ВивЉ,2017-09-21,45.911,45.911,44.8312,44.9425,1523098,
002287.SZ,Цце§ВивЉ,2017-09-22,44.8423,45.232,44.3079,44.5306,839010,
002287.SZ,Цце§ВивЉ,2017-09-25,44.5863,46.1782,44.3525,45.5103,2141541,
002287.SZ,Цце§ВивЉ,2017-09-26,45.5882,46.0335,44.3747,44.6642,1430805,
002287.SZ,Цце§ВивЉ,2017-09-27,44.4193,44.6642,44.3079,44.5306,837332,
002287.SZ,Цце§ВивЉ,2017-09-28,44.3636,44.5195,43.5955,43.6511,1280313,
002287.SZ,Цце§ВивЉ,2017-09-29,43.6511,43.974,43.5287,43.6511,963002,
002287.SZ,Цце§ВивЉ,2017-10-09,43.7179,44.141,43.7179,43.9294,987907,
002287.SZ,Цце§ВивЉ,2017-10-10,43.9628,46.9464,43.8404,46.6235,4889725,
002287.SZ,Цце§ВивЉ,2017-10-11,46.5011,47.0688,45.5103,45.6439,2522743,
002287.SZ,Цце§ВивЉ,2017-10-12,46.0892,46.5345,45.4212,46.0892,2080806,
002287.SZ,Цце§ВивЉ,2017-10-13,46.156,47.6143,46.1003,46.6347,3614583,
002287.SZ,Цце§ВивЉ,2017-10-16,46.3564,46.3564,45.1986,45.3322,1931658,
002287.SZ,Цце§ВивЉ,2017-10-17,45.1095,45.8665,45.0984,45.2097,1104843,
002287.SZ,Цце§ВивЉ,2017-10-18,45.232,48.3936,45.232,47.5698,4789623,
002287.SZ,Цце§ВивЉ,2017-10-19,47.0688,48.3936,46.7794,48.1376,5122821,
002287.SZ,Цце§ВивЉ,2017-10-20,47.1356,47.9038,46.4232,47.1802,3468223,
002287.SZ,Цце§ВивЉ,2017-10-23,47.0911,50.7092,47.0354,49.7518,6576633,
002287.SZ,Цце§ВивЉ,2017-10-24,49.2508,51.4551,48.9837,49.6516,6443871,
002287.SZ,Цце§ВивЉ,2017-10-25,49.2286,50.4977,49.1061,50.2194,3841156,
002287.SZ,Цце§ВивЉ,2017-10-26,49.8743,51.2102,49.2954,49.596,4117448,
002287.SZ,Цце§ВивЉ,2017-10-27,49.1061,50.7092,48.1487,50.6981,4060887,
002287.SZ,Цце§ВивЉ,2017-10-30,50.4309,51.9672,48.9837,50.6981,5447324,
002287.SZ,Цце§ВивЉ,2017-10-31,50.0969,50.7426,49.4067,49.8409,3075214,
002287.SZ,Цце§ВивЉ,2017-11-01,49.7741,49.7741,47.9261,48.1487,3976531,
002287.SZ,Цце§ВивЉ,2017-11-02,48.1264,48.7721,47.7034,48.3157,2308616,
002287.SZ,Цце§ВивЉ,2017-11-03,48.3714,48.3714,45.7775,46.1671,3287472,
002287.SZ,Цце§ВивЉ,2017-11-06,46.2562,47.3026,45.6439,47.0466,2184697,
002287.SZ,Цце§ВивЉ,2017-11-07,46.8907,47.2247,46.4454,47.1022,1467664,
002287.SZ,Цце§ВивЉ,2017-11-08,47.1022,47.1022,46.2005,46.2784,1574525,
002287.SZ,Цце§ВивЉ,2017-11-09,46.2005,47.2024,46.0446,47.1468,1565611,
002287.SZ,Цце§ВивЉ,2017-11-10,46.9353,47.7368,46.6458,46.6458,1550630,
002287.SZ,Цце§ВивЉ,2017-11-13,46.8462,48.761,46.2339,48.6831,3228082,
002287.SZ,Цце§ВивЉ,2017-11-14,48.427,48.9837,47.4585,47.9817,2540711,
002287.SZ,Цце§ВивЉ,2017-11-15,47.7591,48.7721,47.5921,48.1376,1616019,
002287.SZ,Цце§ВивЉ,2017-11-16,48.1376,48.1376,47.1468,47.2247,1479883,
002287.SZ,Цце§ВивЉ,2017-11-17,47.2247,47.4251,43.1947,43.2949,3280392,
002287.SZ,Цце§ВивЉ,2017-11-20,43.139,43.139,40.0775,42.7382,1871823,
002287.SZ,Цце§ВивЉ,2017-11-21,42.6714,43.8626,42.3263,43.0277,1415305,
002287.SZ,Цце§ВивЉ,2017-11-22,43.0277,43.4062,42.3375,42.6603,1169752,
002287.SZ,Цце§ВивЉ,2017-11-23,42.6603,42.7939,40.7121,40.8012,1722708,
002287.SZ,Цце§ВивЉ,2017-11-24,40.6342,41.1908,40.1332,40.9682,960659,
002287.SZ,Цце§ВивЉ,2017-11-27,41.1908,41.5137,40.7232,40.9793,580674,
002287.SZ,Цце§ВивЉ,2017-11-28,41.1797,41.4135,40.8568,41.3021,516225,
002287.SZ,Цце§ВивЉ,2017-11-29,41.3578,41.3578,40.7566,41.1574,608813,
002287.SZ,Цце§ВивЉ,2017-11-30,41.1797,41.3578,40.9793,41.1351,499211,
002287.SZ,Цце§ВивЉ,2017-12-01,41.0795,42.048,41.0238,41.4469,728910,
002287.SZ,Цце§ВивЉ,2017-12-04,41.4469,41.7363,41.1574,41.2687,552500,
002287.SZ,Цце§ВивЉ,2017-12-05,41.2799,41.2799,38.8196,39.0199,1593229,
002287.SZ,Цце§ВивЉ,2017-12-06,38.9643,39.8104,38.8084,39.7213,711357,
002287.SZ,Цце§ВивЉ,2017-12-07,39.7324,39.9662,39.2203,39.3539,405400,
002287.SZ,Цце§ВивЉ,2017-12-08,39.5432,39.6768,39.2203,39.6434,584000,
002287.SZ,Цце§ВивЉ,2017-12-11,39.6768,40.2668,39.6211,39.9773,641210,
002287.SZ,Цце§ВивЉ,2017-12-12,39.9773,40.1443,39.4764,39.5209,536710,
002287.SZ,Цце§ВивЉ,2017-12-13,39.3651,40.0441,39.3539,39.8215,372964,
002287.SZ,Цце§ВивЉ,2017-12-14,39.8326,40.0219,39.5654,39.9662,563482,
002287.SZ,Цце§ВивЉ,2017-12-15,39.7547,40.6787,39.7547,40.0107,844801,
002287.SZ,Цце§ВивЉ,2017-12-18,39.7658,40.3893,39.6322,39.7992,439600,
002287.SZ,Цце§ВивЉ,2017-12-19,39.5209,40.4115,39.5209,40.3893,598173,
002287.SZ,Цце§ВивЉ,2017-12-20,40.3893,40.3893,39.6211,39.6322,523573,
002287.SZ,Цце§ВивЉ,2017-12-21,39.6322,39.9885,39.3651,39.8326,418000,
002287.SZ,Цце§ВивЉ,2017-12-22,39.8326,40.0107,39.6434,39.699,362200,
002287.SZ,Цце§ВивЉ,2017-12-25,39.5877,39.8326,39.2983,39.3539,404217,
002287.SZ,Цце§ВивЉ,2017-12-26,39.3539,39.6322,38.3631,38.686,777977,
002287.SZ,Цце§ВивЉ,2017-12-27,38.519,38.9086,38.1739,38.2629,551209,
002287.SZ,Цце§ВивЉ,2017-12-28,38.185,38.4633,36.9159,37.261,1446112,
002287.SZ,Цце§ВивЉ,2017-12-29,37.261,37.8176,37.1942,37.7174,644792,
002287.SZ,Цце§ВивЉ,2018-01-02,37.6284,38.7194,37.6061,38.5746,770078,
002287.SZ,Цце§ВивЉ,2018-01-03,38.775,39.7213,38.2963,39.2537,995278,
002287.SZ,Цце§ВивЉ,2018-01-04,39.1424,39.3317,38.8084,38.9197,666587,
002287.SZ,Цце§ВивЉ,2018-01-05,38.6192,39.2315,38.6192,39.0088,473460,
002287.SZ,Цце§ВивЉ,2018-01-08,38.942,39.1758,38.3074,38.6192,643508,
002287.SZ,Цце§ВивЉ,2018-01-09,38.5524,42.3041,38.5524,41.1908,2715425,
002287.SZ,Цце§ВивЉ,2018-01-10,40.9682,41.3912,40.1889,40.4672,1462921,
002287.SZ,Цце§ВивЉ,2018-01-11,40.1666,40.5785,39.6768,40.1666,1067669,
002287.SZ,Цце§ВивЉ,2018-01-12,40.0219,40.4783,39.8549,40.2557,700632,
002287.SZ,Цце§ВивЉ,2018-01-15,40.2779,40.3336,38.686,38.9643,926154,
002287.SZ,Цце§ВивЉ,2018-01-16,38.9086,39.6768,38.6637,39.3317,650413,
002287.SZ,Цце§ВивЉ,2018-01-17,39.276,39.4652,38.1405,38.6414,708671,
002287.SZ,Цце§ВивЉ,2018-01-18,38.6414,39.1758,38.441,39.0645,449879,
002287.SZ,Цце§ВивЉ,2018-01-19,39.2649,39.2871,38.4967,38.5635,519900,
002287.SZ,Цце§ВивЉ,2018-01-22,38.5635,39.276,38.352,38.8641,513000,
002287.SZ,Цце§ВивЉ,2018-01-23,38.9531,39.2315,38.6303,38.9754,515923,
002287.SZ,Цце§ВивЉ,2018-01-24,39.0199,40.9682,38.8641,39.276,1473392,
002287.SZ,Цце§ВивЉ,2018-01-25,39.3317,40.2779,39.1869,39.5543,1051559,
002287.SZ,Цце§ВивЉ,2018-01-26,40.0775,40.2891,39.443,39.4764,824577,
002287.SZ,Цце§ВивЉ,2018-01-29,38.9643,39.5209,38.185,38.1961,929379,
002287.SZ,Цце§ВивЉ,2018-01-30,37.851,38.6971,37.851,38.1405,400500,
002287.SZ,Цце§ВивЉ,2018-01-31,38.0848,38.2407,36.927,37.3612,712001,
002287.SZ,Цце§ВивЉ,2018-02-01,37.3612,37.7174,35.4018,35.4575,1155885,
002287.SZ,Цце§ВивЉ,2018-02-02,35.4575,35.6245,34.077,34.6337,703790,
002287.SZ,Цце§ВивЉ,2018-02-05,34.6337,34.6337,33.6206,33.6985,714800,
002287.SZ,Цце§ВивЉ,2018-02-06,33.5093,33.5983,31.0601,31.1714,1387742,
002287.SZ,Цце§ВивЉ,2018-02-07,31.7281,32.4405,30.4033,30.7261,993681,
002287.SZ,Цце§ВивЉ,2018-02-08,30.715,31.6167,30.715,31.2827,720175,
002287.SZ,Цце§ВивЉ,2018-02-09,30.9822,31.1492,30.0582,30.2363,1078700,
002287.SZ,Цце§ВивЉ,2018-02-12,30.2808,31.3829,30.2808,30.882,767200,
002287.SZ,Цце§ВивЉ,2018-02-13,30.8931,33.9434,30.8931,32.1734,1343449,
002287.SZ,Цце§ВивЉ,2018-02-14,31.7503,32.2624,31.1826,31.7726,681684,
002287.SZ,Цце§ВивЉ,2018-02-22,32.1177,32.7077,32.1177,32.3626,480400,
002287.SZ,Цце§ВивЉ,2018-02-23,32.2847,32.5073,32.1956,32.3403,352069,
002287.SZ,Цце§ВивЉ,2018-02-26,32.6743,33.5983,32.4294,33.3868,804856,
002287.SZ,Цце§ВивЉ,2018-02-27,33.398,33.398,33.1642,33.231,544500,
002287.SZ,Цце§ВивЉ,2018-02-28,33.3534,33.7765,32.6632,33.6206,642358,
002287.SZ,Цце§ВивЉ,2018-03-01,33.4759,33.9434,33.3423,33.7876,628523,
002287.SZ,Цце§ВивЉ,2018-03-02,33.6763,33.6763,33.2866,33.398,474498,
002287.SZ,Цце§ВивЉ,2018-03-05,33.398,33.7097,33.064,33.6095,551600,
002287.SZ,Цце§ВивЉ,2018-03-06,33.7431,34.8452,33.4202,34.8452,1475281,
002287.SZ,Цце§ВивЉ,2018-03-07,34.7339,35.8471,34.1216,34.3554,1213400,
002287.SZ,Цце§ВивЉ,2018-03-08,34.8229,36.2702,34.1884,35.4018,1971665,
002287.SZ,Цце§ВивЉ,2018-03-09,35.3239,35.6801,34.6448,35.4575,1211765,
002287.SZ,Цце§ВивЉ,2018-03-12,35.4464,36.1811,35.2905,35.7915,1176540,
002287.SZ,Цце§ВивЉ,2018-03-13,35.9807,36.0364,35.3796,35.5354,725395,
002287.SZ,Цце§ВивЉ,2018-03-14,35.413,35.6245,34.8452,35.1235,826870,
002287.SZ,Цце§ВивЉ,2018-03-15,35.2682,37.1051,34.9677,36.3258,2512872,
002287.SZ,Цце§ВивЉ,2018-03-16,35.8694,36.5485,35.6245,35.7915,1074723,
002287.SZ,Цце§ВивЉ,2018-03-19,36.3926,36.3926,34.5112,34.9343,902878,
002287.SZ,Цце§ВивЉ,2018-03-20,34.9343,38.4076,34.5669,38.4076,3889835,
002287.SZ,Цце§ВивЉ,2018-03-21,38.0625,38.0737,36.8157,37.0717,3064955,
002287.SZ,Цце§ВивЉ,2018-03-22,36.8713,37.2721,35.6245,36.0698,1720900,
002287.SZ,Цце§ВивЉ,2018-03-23,34.6337,35.7024,32.7523,33.2421,2210514,
002287.SZ,Цце§ВивЉ,2018-03-26,33.3757,34.6782,33.1753,34.2886,1367399,
002287.SZ,Цце§ВивЉ,2018-03-27,34.6782,35.413,34.1772,34.8229,1399899,
002287.SZ,Цце§ВивЉ,2018-03-28,34.2663,35.5132,34.1216,34.5669,1145968,
002287.SZ,Цце§ВивЉ,2018-03-29,34.4444,35.3907,34.4444,35.0233,1031645,
002287.SZ,Цце§ВивЉ,2018-03-30,34.9009,36.4928,34.9009,36.0921,1894341,
002287.SZ,Цце§ВивЉ,2018-04-02,36.0921,37.261,35.8471,36.7155,2622728,
002287.SZ,Цце§ВивЉ,2018-04-03,35.8805,38.185,35.8805,37.2053,2288204,
002287.SZ,Цце§ВивЉ,2018-04-04,37.428,38.3965,36.4149,36.4372,2236522,
002287.SZ,Цце§ВивЉ,2018-04-09,36.2924,36.9938,35.5132,36.6042,1282721,
002287.SZ,Цце§ВивЉ,2018-04-10,36.6042,37.6729,36.6042,37.3055,1401100,
002287.SZ,Цце§ВивЉ,2018-04-11,37.35,38.185,36.7377,37.0606,1469162,
002287.SZ,Цце§ВивЉ,2018-04-12,36.7377,37.2832,36.4594,37.0606,1000413,
002287.SZ,Цце§ВивЉ,2018-04-13,37.0606,37.4614,35.5132,35.6913,1286984,
002287.SZ,Цце§ВивЉ,2018-04-16,35.6801,36.3815,35.6245,35.9473,849600,
002287.SZ,Цце§ВивЉ,2018-04-17,36.17,36.5708,34.5335,34.8341,805564,
002287.SZ,Цце§ВивЉ,2018-04-18,35.168,35.4686,33.7208,35.0011,810380,
002287.SZ,Цце§ВивЉ,2018-04-19,34.745,35.335,34.745,35.1346,606400,
002287.SZ,Цце§ВивЉ,2018-04-20,34.8563,35.1792,34.0436,34.1327,842425,
002287.SZ,Цце§ВивЉ,2018-04-23,34.0659,34.4889,33.5204,34.2329,569065,
002287.SZ,Цце§ВивЉ,2018-04-24,34.3331,35.4018,34.077,35.2571,1022884,
002287.SZ,Цце§ВивЉ,2018-04-25,34.9343,35.8917,34.7673,35.8917,1233143,
002287.SZ,Цце§ВивЉ,2018-04-26,35.9028,36.9604,35.1792,36.5596,1808324,
002287.SZ,Цце§ВивЉ,2018-04-27,37.0272,37.0272,36.2813,36.6042,1936947,
002287.SZ,Цце§ВивЉ,2018-05-02,36.6042,38.2407,36.3926,37.0495,1646498,
002287.SZ,Цце§ВивЉ,2018-05-03,37.0495,37.0606,35.9028,37.0495,1333898,
002287.SZ,Цце§ВивЉ,2018-05-04,37.0495,37.3946,36.4817,37.0717,1133443,
002287.SZ,Цце§ВивЉ,2018-05-07,37.0383,37.9289,36.8602,37.8844,1824141,
002287.SZ,Цце§ВивЉ,2018-05-08,38.4076,38.8975,37.5838,37.6506,2188890,
002287.SZ,Цце§ВивЉ,2018-05-09,37.7063,38.942,37.1831,38.942,2367602,
002287.SZ,Цце§ВивЉ,2018-05-10,39.532,40.8123,38.5969,40.5896,3630844,
002287.SZ,Цце§ВивЉ,2018-05-11,40.4115,41.2576,39.5209,40.0775,2574610,
002287.SZ,Цце§ВивЉ,2018-05-14,39.8549,40.4115,39.0756,40.0775,1820278,
002287.SZ,Цце§ВивЉ,2018-05-15,40.8568,40.9682,39.6211,40.5785,1750525,
002287.SZ,Цце§ВивЉ,2018-05-16,40.2891,41.4691,40.1109,41.4135,2827351,
002287.SZ,Цце§ВивЉ,2018-05-17,41.8588,43.1947,39.7324,39.7436,9641166,
002287.SZ,Цце§ВивЉ,2018-05-18,37.9623,38.6303,36.1922,37.2164,4496218,
002287.SZ,Цце§ВивЉ,2018-05-21,36.7711,37.3278,36.7377,37.0383,2146021,
002287.SZ,Цце§ВивЉ,2018-05-22,37.1608,37.684,37.0717,37.5393,1881177,
002287.SZ,Цце§ВивЉ,2018-05-23,37.4948,37.4948,36.7489,36.7711,1521477,
002287.SZ,Цце§ВивЉ,2018-05-24,37.1719,37.1719,36.7489,36.76,895800,
002287.SZ,Цце§ВивЉ,2018-05-25,36.7711,36.9047,36.337,36.504,1004800,
002287.SZ,Цце§ВивЉ,2018-05-28,36.6042,36.8045,35.8471,36.4038,1308819,
002287.SZ,Цце§ВивЉ,2018-05-29,36.3815,37.2276,36.1254,36.3704,1531376,
002287.SZ,Цце§ВивЉ,2018-05-30,35.9807,35.9807,34.5112,34.5112,1444725,
002287.SZ,Цце§ВивЉ,2018-05-31,34.7561,35.3796,34.7561,35.1903,801300,
002287.SZ,Цце§ВивЉ,2018-06-01,35.2905,35.5132,34.6893,34.7339,689271,
002287.SZ,Цце§ВивЉ,2018-06-04,35.1235,35.3128,34.155,34.9677,790381,
002287.SZ,Цце§ВивЉ,2018-06-05,34.9454,35.4909,34.8563,35.4909,666130,
002287.SZ,Цце§ВивЉ,2018-06-06,35.5354,35.6245,35.2126,35.5688,538401,
002287.SZ,Цце§ВивЉ,2018-06-07,35.5688,35.7692,35.1012,35.1903,607000,
002287.SZ,Цце§ВивЉ,2018-06-08,35.1458,35.1458,34.3554,34.6782,650719,
002287.SZ,Цце§ВивЉ,2018-06-11,34.8229,34.8229,33.8767,33.9323,695999,
002287.SZ,Цце§ВивЉ,2018-06-12,33.9657,34.4889,33.7319,34.3331,503727,
002287.SZ,Цце§ВивЉ,2018-06-13,34.3442,34.4556,33.7876,33.7987,485076,
002287.SZ,Цце§ВивЉ,2018-06-14,33.6651,34.1661,33.5204,33.5649,486800,
002287.SZ,Цце§ВивЉ,2018-06-15,33.5649,34.077,32.2847,32.8413,635594,
002287.SZ,Цце§ВивЉ,2018-06-19,32.8191,32.8191,29.5572,30.3365,1208301,
002287.SZ,Цце§ВивЉ,2018-06-20,30.4589,31.7169,30.3031,31.4831,842786,
002287.SZ,Цце§ВивЉ,2018-06-21,31.472,32.4405,31.2382,31.3941,651404,
002287.SZ,Цце§ВивЉ,2018-06-22,31.3941,31.9618,31.2827,31.9618,429876,
002287.SZ,Цце§ВивЉ,2018-06-25,32.5407,32.5407,31.8282,31.8616,388700,
002287.SZ,Цце§ВивЉ,2018-06-26,31.8394,32.2513,31.2716,31.9618,324700,
002287.SZ,Цце§ВивЉ,2018-06-27,31.8728,32.1734,31.3941,31.4943,391700,
002287.SZ,Цце§ВивЉ,2018-06-28,31.7837,31.9396,31.305,31.472,264400,
002287.SZ,Цце§ВивЉ,2018-06-29,31.6279,32.3737,31.4275,32.0509,548472,
002287.SZ,Цце§ВивЉ,2018-07-02,32.0064,32.5853,31.9618,32.1511,618629,
002287.SZ,Цце§ВивЉ,2018-07-03,32.3403,32.5073,31.7948,32.4851,605943,
002287.SZ,Цце§ВивЉ,2018-07-04,32.5073,32.5073,31.8505,32.0064,385000,
002287.SZ,Цце§ВивЉ,2018-07-05,32.1511,32.1511,31.1826,31.3161,454523,
002287.SZ,Цце§ВивЉ,2018-07-06,31.6724,31.7281,30.6705,31.3829,405016,
002287.SZ,Цце§ВивЉ,2018-07-09,31.4497,32.5073,31.3829,32.4405,556733,
002287.SZ,Цце§ВивЉ,2018-07-10,32.5073,32.7523,32.1177,32.7523,808927,
002287.SZ,Цце§ВивЉ,2018-07-11,32.4249,32.4249,31.612,32.0636,637100,
002287.SZ,Цце§ВивЉ,2018-07-12,32.0523,33.2377,32.0523,32.8877,783362,
002287.SZ,Цце§ВивЉ,2018-07-13,32.8877,34.0506,32.4023,33.3055,1470336,
002287.SZ,Цце§ВивЉ,2018-07-16,32.7523,33.52,32.7523,33.3506,588152,
002287.SZ,Цце§ВивЉ,2018-07-17,32.9781,33.3281,32.7636,33.1587,565680,
002287.SZ,Цце§ВивЉ,2018-07-18,33.1926,33.6442,32.9442,32.9781,572838,
002287.SZ,Цце§ВивЉ,2018-07-19,32.9216,33.3055,32.5829,32.899,475099,
002287.SZ,Цце§ВивЉ,2018-07-20,32.8539,33.0797,32.5716,33.0119,427201,
002287.SZ,Цце§ВивЉ,2018-07-23,32.7184,32.7184,31.612,32.4249,752870,
002287.SZ,Цце§ВивЉ,2018-07-24,32.4249,32.8652,32.2216,32.7297,782614,
002287.SZ,Цце§ВивЉ,2018-07-25,32.5152,33.1361,32.4361,33.1361,790130,
002287.SZ,Цце§ВивЉ,2018-07-26,33.1474,33.3619,32.6619,32.6619,696709,
002287.SZ,Цце§ВивЉ,2018-07-27,32.6394,33.0797,32.4587,32.7748,509143,
002287.SZ,Цце§ВивЉ,2018-07-30,32.9781,32.9781,32.0071,32.2668,576865,
002287.SZ,Цце§ВивЉ,2018-07-31,32.2668,32.5039,32.0749,32.2894,358486,
002287.SZ,Цце§ВивЉ,2018-08-01,32.1765,32.5152,31.8152,31.8152,340000,
002287.SZ,Цце§ВивЉ,2018-08-02,33.3055,34.999,32.2894,34.9877,4670363,
002287.SZ,Цце§ВивЉ,2018-08-03,33.87,34.6264,33.4184,33.7006,2908370,
002287.SZ,Цце§ВивЉ,2018-08-06,33.3958,33.6668,31.4426,31.7362,2148756,
002287.SZ,Цце§ВивЉ,2018-08-07,31.7136,32.12,30.054,31.8942,1481999,
002287.SZ,Цце§ВивЉ,2018-08-08,31.612,31.7249,30.7201,30.7201,1064092,
002287.SZ,Цце§ВивЉ,2018-08-09,30.7201,31.341,30.4943,31.0588,723678,
