ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
300201.SZ,КЃТзем,2020-01-14,43.212,43.5313,42.9992,42.9992,8844117,
300201.SZ,КЃТзем,2020-01-15,43.1056,43.3185,42.467,42.9992,8217974,
300201.SZ,КЃТзем,2020-01-16,42.9992,42.9992,42.0413,42.0413,7939466,
300201.SZ,КЃТзем,2020-01-17,42.1477,42.2541,40.7641,41.0834,10524465,
300201.SZ,КЃТзем,2020-01-20,41.1898,41.2962,40.6576,41.0834,4839637,
300201.SZ,КЃТзем,2020-01-21,41.0834,41.1898,40.5512,40.5512,5509822,
300201.SZ,КЃТзем,2020-01-22,40.4448,40.4448,39.0611,40.2319,8091946,
300201.SZ,КЃТзем,2020-01-23,40.1255,40.2319,38.4225,38.529,7594357,
300201.SZ,КЃТзем,2020-02-03,34.6973,34.6973,34.6973,34.6973,1701800,
300201.SZ,КЃТзем,2020-02-04,31.185,34.4845,31.185,33.9523,13740503,
300201.SZ,КЃТзем,2020-02-05,34.6973,35.7617,34.0587,34.9102,9338754,
300201.SZ,КЃТзем,2020-02-06,34.8038,35.4424,34.378,35.2295,11188953,
300201.SZ,КЃТзем,2020-02-07,35.8681,35.8681,34.4845,35.2295,9043760,
300201.SZ,КЃТзем,2020-02-10,35.1231,36.9325,34.8038,36.6132,13217107,
300201.SZ,КЃТзем,2020-02-11,36.5067,38.8483,35.9746,37.4646,18411073,
300201.SZ,КЃТзем,2020-02-12,37.1453,37.7839,36.7196,37.3582,10321001,
300201.SZ,КЃТзем,2020-02-13,37.3582,39.1676,36.826,37.6775,13844377,
300201.SZ,КЃТзем,2020-02-14,37.4646,38.6354,36.9325,38.1032,14847609,
300201.SZ,КЃТзем,2020-02-17,38.1032,39.4869,37.9968,39.1676,16682230,
300201.SZ,КЃТзем,2020-02-18,39.4869,41.722,39.1676,40.9769,26816582,
300201.SZ,КЃТзем,2020-02-19,40.8705,43.212,39.8062,41.9348,33042942,
300201.SZ,КЃТзем,2020-02-20,41.722,42.5734,40.9769,41.9348,21261847,
300201.SZ,КЃТзем,2020-02-21,42.1477,43.3185,41.722,42.7863,27661520,
300201.SZ,КЃТзем,2020-02-24,42.467,43.9571,41.8284,42.8927,27986876,
300201.SZ,КЃТзем,2020-02-25,41.722,42.7863,40.5512,42.2541,21572010,
300201.SZ,КЃТзем,2020-02-26,41.6155,43.6378,41.2962,42.3606,24363981,
300201.SZ,КЃТзем,2020-02-27,42.467,42.7863,40.5512,41.722,15896458,
300201.SZ,КЃТзем,2020-02-28,40.5512,41.1898,37.5711,37.6775,21429008,
300201.SZ,КЃТзем,2020-03-02,38.3161,40.6576,38.2097,40.1255,15531381,
300201.SZ,КЃТзем,2020-03-03,41.6155,41.9348,40.019,40.5512,13260721,
300201.SZ,КЃТзем,2020-03-04,40.2319,40.9769,39.6997,40.5512,9836448,
300201.SZ,КЃТзем,2020-03-05,40.8705,42.8927,40.6576,42.6799,23575014,
300201.SZ,КЃТзем,2020-03-06,42.1477,43.8506,41.6155,42.8927,26511441,
300201.SZ,КЃТзем,2020-03-09,41.9348,42.5734,40.7641,41.6155,17512224,
300201.SZ,КЃТзем,2020-03-10,40.6576,43.5313,39.6997,43.3185,27971425,
300201.SZ,КЃТзем,2020-03-11,43.4249,43.8506,41.4027,41.4027,22578467,
300201.SZ,КЃТзем,2020-03-12,40.6576,45.5536,40.019,45.5536,45178924,
300201.SZ,КЃТзем,2020-03-13,45.0214,48.6401,44.5957,44.7021,92317637,
300201.SZ,КЃТзем,2020-03-16,44.0635,45.3407,41.722,42.0413,58454297,
300201.SZ,КЃТзем,2020-03-17,42.1477,43.3185,37.8904,38.9547,37568855,
300201.SZ,КЃТзем,2020-03-18,39.3804,40.6576,36.7196,36.9325,27149853,
300201.SZ,КЃТзем,2020-03-19,36.1874,37.4646,35.4424,36.7196,15532682,
300201.SZ,КЃТзем,2020-03-20,36.826,37.3582,36.1874,36.826,11050688,
300201.SZ,КЃТзем,2020-03-23,35.6552,36.081,34.2716,34.8038,13568012,
300201.SZ,КЃТзем,2020-03-24,35.5488,36.6132,34.8038,36.1874,12163201,
300201.SZ,КЃТзем,2020-03-25,37.2518,37.5711,36.4003,36.826,11339385,
300201.SZ,КЃТзем,2020-03-26,36.6132,37.1453,35.8681,36.081,9150354,
300201.SZ,КЃТзем,2020-03-27,36.7196,36.7196,35.6552,35.7617,7907160,
300201.SZ,КЃТзем,2020-03-30,35.2295,35.2295,33.8459,34.1652,8648818,
300201.SZ,КЃТзем,2020-03-31,34.5909,34.6973,33.9523,34.0587,5606892,
300201.SZ,КЃТзем,2020-04-01,34.2716,35.0166,33.8459,34.2716,7901005,
300201.SZ,КЃТзем,2020-04-02,34.1652,35.7617,33.8459,35.1231,8338143,
300201.SZ,КЃТзем,2020-04-03,35.0166,35.9746,34.8038,35.1231,8504200,
300201.SZ,КЃТзем,2020-04-07,35.6552,38.6354,35.6552,38.6354,27791677,
300201.SZ,КЃТзем,2020-04-08,38.529,38.7418,37.5711,37.9968,20212095,
300201.SZ,КЃТзем,2020-04-09,38.529,40.2319,38.2097,39.1676,33090071,
300201.SZ,КЃТзем,2020-04-10,39.274,39.8062,38.3161,39.0611,19274810,
300201.SZ,КЃТзем,2020-04-13,39.3804,42.9992,38.2097,42.9992,21972914,
300201.SZ,КЃТзем,2020-04-14,43.3185,47.2565,41.0834,47.2565,101577318,
300201.SZ,КЃТзем,2020-04-15,50.556,51.9396,44.8085,45.3407,108046783,
300201.SZ,КЃТзем,2020-04-16,40.8705,44.2764,40.8705,42.467,81825229,
300201.SZ,КЃТзем,2020-04-17,41.4027,44.7021,41.1898,42.3606,55519825,
300201.SZ,КЃТзем,2020-04-20,42.0413,43.6378,41.2962,42.1477,39319157,
300201.SZ,КЃТзем,2020-04-21,41.9348,42.2541,40.2319,40.2319,30559029,
300201.SZ,КЃТзем,2020-04-22,40.3383,41.5091,39.9126,40.7641,23677550,
300201.SZ,КЃТзем,2020-04-23,40.7641,41.2962,39.9126,40.4448,19489557,
300201.SZ,КЃТзем,2020-04-24,40.3383,40.7641,39.3804,39.4869,14375359,
300201.SZ,КЃТзем,2020-04-27,39.4869,40.2319,38.6354,38.7418,15695056,
300201.SZ,КЃТзем,2020-04-28,38.8483,39.274,36.1874,37.2518,17949344,
300201.SZ,КЃТзем,2020-04-29,37.5711,37.7839,36.6132,36.7196,9936191,
300201.SZ,КЃТзем,2020-04-30,37.1453,38.4225,37.0389,38.1032,12648938,
300201.SZ,КЃТзем,2020-05-06,37.7839,39.3804,37.6775,39.274,14454672,
300201.SZ,КЃТзем,2020-05-07,39.5933,39.9126,38.8483,38.9547,10319012,
300201.SZ,КЃТзем,2020-05-08,39.3804,40.019,39.1676,39.5933,11629206,
300201.SZ,КЃТзем,2020-05-11,39.9126,40.9769,39.274,39.8062,13133129,
300201.SZ,КЃТзем,2020-05-12,39.5933,40.019,38.529,39.1676,9833468,
300201.SZ,КЃТзем,2020-05-13,39.1676,40.2319,38.6354,39.6997,11183175,
300201.SZ,КЃТзем,2020-05-14,39.4869,39.8062,38.9547,39.3804,8652644,
300201.SZ,КЃТзем,2020-05-15,39.5933,39.9126,38.8483,38.9547,8693556,
300201.SZ,КЃТзем,2020-05-18,39.5933,40.9769,39.1676,40.9769,24421336,
300201.SZ,КЃТзем,2020-05-19,40.9769,41.0834,40.019,40.5512,15996469,
300201.SZ,КЃТзем,2020-05-20,40.4448,40.7641,38.529,38.7418,14223663,
300201.SZ,КЃТзем,2020-05-21,38.7418,39.0611,37.3582,37.5711,9984034,
300201.SZ,КЃТзем,2020-05-22,37.5711,37.7839,36.826,37.5711,6289908,
300201.SZ,КЃТзем,2020-05-25,37.3582,37.8904,37.2518,37.6775,4803452,
300201.SZ,КЃТзем,2020-05-26,37.6775,38.7418,37.4646,38.529,7060492,
300201.SZ,КЃТзем,2020-05-27,38.9547,39.1676,37.8904,37.9968,5634893,
300201.SZ,КЃТзем,2020-05-28,37.8904,38.2097,36.9325,37.3582,6353823,
300201.SZ,КЃТзем,2020-05-29,37.2518,38.1032,36.9325,37.3582,6418975,
300201.SZ,КЃТзем,2020-06-01,37.3582,38.4225,37.3582,38.3161,8880726,
300201.SZ,КЃТзем,2020-06-02,38.6354,42.1477,38.1032,42.1477,35017510,
300201.SZ,КЃТзем,2020-06-03,41.2962,42.9992,41.0834,41.2962,47330378,
300201.SZ,КЃТзем,2020-06-04,40.9769,42.0413,40.3383,40.8705,20686954,
300201.SZ,КЃТзем,2020-06-05,40.8705,41.8284,39.9126,41.6155,23780706,
300201.SZ,КЃТзем,2020-06-08,41.4027,42.8927,40.7641,40.8705,20964439,
300201.SZ,КЃТзем,2020-06-09,41.6155,41.6155,40.4448,40.9769,10546553,
300201.SZ,КЃТзем,2020-06-10,40.9769,41.1898,40.019,40.2319,9812146,
300201.SZ,КЃТзем,2020-06-11,39.9126,40.5512,39.4869,39.6997,10753793,
300201.SZ,КЃТзем,2020-06-12,38.8483,39.8062,38.4225,39.274,10169794,
300201.SZ,КЃТзем,2020-06-15,38.8483,40.7641,38.8483,39.5933,11177507,
300201.SZ,КЃТзем,2020-06-16,40.019,40.1255,39.4869,40.019,8641906,
300201.SZ,КЃТзем,2020-06-17,39.9126,40.7641,39.6997,40.7641,12724748,
300201.SZ,КЃТзем,2020-06-18,40.5512,40.8705,39.9126,40.2319,9952464,
300201.SZ,КЃТзем,2020-06-19,40.2319,42.8927,40.019,41.5091,26285367,
300201.SZ,КЃТзем,2020-06-22,40.5512,41.9348,40.5512,41.2962,16249341,
300201.SZ,КЃТзем,2020-06-23,41.0834,41.1898,40.1255,40.4448,13670776,
300201.SZ,КЃТзем,2020-06-24,40.3383,41.9348,39.3804,41.722,24626974,
300201.SZ,КЃТзем,2020-06-29,41.0834,41.722,40.4448,40.5512,13190863,
300201.SZ,КЃТзем,2020-06-30,40.6576,41.722,40.6576,41.6155,14987078,
300201.SZ,КЃТзем,2020-07-01,41.4027,43.3185,41.1898,42.3606,31194461,
300201.SZ,КЃТзем,2020-07-02,42.6799,42.7863,41.722,42.467,19882941,
300201.SZ,КЃТзем,2020-07-03,42.6804,42.6804,41.6134,41.9335,21263483,
300201.SZ,КЃТзем,2020-07-06,42.0402,43.6407,41.8268,43.6407,39139188,
300201.SZ,КЃТзем,2020-07-07,43.7474,45.3479,43.1072,44.1742,38039732,
300201.SZ,КЃТзем,2020-07-08,44.0675,46.735,43.8541,46.5216,34572990,
300201.SZ,КЃТзем,2020-07-09,46.5216,47.3752,45.3479,46.5216,32128174,
300201.SZ,КЃТзем,2020-07-10,46.5216,47.6953,45.2412,46.0948,26339598,
300201.SZ,КЃТзем,2020-07-13,45.8814,47.1618,45.668,47.0551,24474685,
300201.SZ,КЃТзем,2020-07-14,47.3752,48.0155,45.9881,47.3752,25564921,
300201.SZ,КЃТзем,2020-07-15,47.802,48.3356,45.2412,45.4546,24693987,
300201.SZ,КЃТзем,2020-07-16,45.4546,45.668,43.2139,43.2139,21939380,
300201.SZ,КЃТзем,2020-07-17,43.2139,43.8541,40.7598,41.4,21430561,
300201.SZ,КЃТзем,2020-07-20,41.2933,44.8144,41.2933,44.1742,26003533,
300201.SZ,КЃТзем,2020-07-21,44.0675,44.4943,42.7871,43.3206,16106988,
300201.SZ,КЃТзем,2020-07-22,43.7474,43.8541,42.6804,42.8938,18466021,
300201.SZ,КЃТзем,2020-07-23,42.467,43.2139,41.4,43.0005,17145902,
300201.SZ,КЃТзем,2020-07-24,43.2139,43.9608,41.4,41.5067,24029796,
300201.SZ,КЃТзем,2020-07-27,41.5067,41.7201,40.2263,40.5464,16523638,
300201.SZ,КЃТзем,2020-07-28,40.9732,41.2933,40.333,40.6531,11047102,
300201.SZ,КЃТзем,2020-07-29,40.8665,41.7201,39.9062,41.6134,19295962,
300201.SZ,КЃТзем,2020-07-30,41.7201,42.1469,41.1866,41.2933,13948837,
300201.SZ,КЃТзем,2020-07-31,41.4,41.8268,40.8665,41.5067,13828545,
300201.SZ,КЃТзем,2020-08-03,41.9335,44.8144,41.9335,43.2139,28673398,
300201.SZ,КЃТзем,2020-08-04,43.6407,43.8541,42.0402,42.2536,19418805,
300201.SZ,КЃТзем,2020-08-05,43.0005,43.2139,42.0402,42.6804,18351841,
300201.SZ,КЃТзем,2020-08-06,43.2139,44.0675,42.2536,43.6407,25016423,
300201.SZ,КЃТзем,2020-08-07,43.3206,43.3206,41.5067,41.9335,21770617,
300201.SZ,КЃТзем,2020-08-10,41.9335,45.8814,41.6134,43.8541,38281522,
300201.SZ,КЃТзем,2020-08-11,43.9608,45.668,43.3206,44.8144,47130558,
300201.SZ,КЃТзем,2020-08-12,44.601,46.6283,43.8541,46.0948,53852236,
300201.SZ,КЃТзем,2020-08-13,46.0948,48.4423,44.9211,47.0551,57499252,
300201.SZ,КЃТзем,2020-08-14,46.3082,46.9484,45.2412,45.8814,33779348,
300201.SZ,КЃТзем,2020-08-17,43.9608,44.4943,43.4273,44.2809,38944600,
300201.SZ,КЃТзем,2020-08-18,43.8541,44.1742,43.1072,43.6407,29626834,
300201.SZ,КЃТзем,2020-08-19,43.534,43.6407,42.5737,42.6804,20422618,
300201.SZ,КЃТзем,2020-08-20,42.2536,43.8541,42.1469,42.7871,16127052,
300201.SZ,КЃТзем,2020-08-21,42.7871,43.2139,42.3603,42.467,11145781,
300201.SZ,КЃТзем,2020-08-24,43.0005,44.601,42.2536,43.9608,26031008,
300201.SZ,КЃТзем,2020-08-25,43.6407,46.8417,43.4273,46.2015,54701764,
300201.SZ,КЃТзем,2020-08-26,46.735,47.6953,44.8144,46.3082,49214286,
300201.SZ,КЃТзем,2020-08-27,46.0948,50.1495,44.4943,48.2289,62412795,
300201.SZ,КЃТзем,2020-08-28,47.4819,51.2165,47.0551,48.549,58758801,
300201.SZ,КЃТзем,2020-08-31,47.802,49.7227,46.6283,47.3752,43552640,
300201.SZ,КЃТзем,2020-09-01,47.5886,51.8567,46.8417,51.2165,75547442,
300201.SZ,КЃТзем,2020-09-02,50.2562,55.2711,49.8294,53.0304,94857227,
300201.SZ,КЃТзем,2020-09-03,51.75,57.1917,50.7897,55.4845,87872262,
300201.SZ,КЃТзем,2020-09-04,53.3505,63.5938,52.7103,58.0453,115443816,
300201.SZ,КЃТзем,2020-09-07,57.2984,64.4474,57.085,62.3134,123142707,
300201.SZ,КЃТзем,2020-09-08,59.7526,65.6211,57.9386,64.4474,125509401,
300201.SZ,КЃТзем,2020-09-09,62.4201,66.2613,52.2835,54.2041,141199759,
300201.SZ,КЃТзем,2020-09-10,51.2165,52.817,43.8541,44.8144,92802212,
300201.SZ,КЃТзем,2020-09-11,44.2809,47.6953,44.1742,46.6283,45585353,
300201.SZ,КЃТзем,2020-09-14,46.6283,51.0031,46.6283,50.4696,62648280,
300201.SZ,КЃТзем,2020-09-15,50.2562,51.3232,48.4423,49.0825,47755427,
300201.SZ,КЃТзем,2020-09-16,49.0825,49.5093,46.5216,47.802,40559353,
300201.SZ,КЃТзем,2020-09-17,48.2289,49.0825,46.6283,48.1222,34988372,
300201.SZ,КЃТзем,2020-09-18,47.6953,48.2289,46.2015,48.1222,37822784,
300201.SZ,КЃТзем,2020-09-21,48.6557,51.75,47.4819,50.0428,62979812,
300201.SZ,КЃТзем,2020-09-22,46.9484,51.75,46.6283,49.0825,56996122,
300201.SZ,КЃТзем,2020-09-23,48.3356,51.1098,47.4819,50.683,52873952,
300201.SZ,КЃТзем,2020-09-24,49.5093,50.4696,45.668,46.3082,55410000,
300201.SZ,КЃТзем,2020-09-25,46.2015,47.2685,45.9881,46.8417,23496534,
300201.SZ,КЃТзем,2020-09-28,46.735,46.8417,43.8541,44.0675,24163113,
300201.SZ,КЃТзем,2020-09-29,44.3876,45.2412,43.7474,44.3876,17424435,
300201.SZ,КЃТзем,2020-09-30,45.1345,45.3479,44.1742,44.7077,17528097,
300201.SZ,КЃТзем,2020-10-09,45.4546,48.2289,45.4546,47.4819,30358492,
300201.SZ,КЃТзем,2020-10-12,47.5886,49.4026,47.3752,48.9758,32620177,
300201.SZ,КЃТзем,2020-10-13,49.0825,50.8964,48.3356,50.1495,38888424,
300201.SZ,КЃТзем,2020-10-14,49.9361,50.5763,48.4423,48.7624,28945240,
300201.SZ,КЃТзем,2020-10-15,49.0825,49.616,47.802,47.9087,20815393,
300201.SZ,КЃТзем,2020-10-16,48.0155,50.3629,47.5886,49.5093,31558201,
300201.SZ,КЃТзем,2020-10-19,49.4026,51.3232,49.2959,51.0031,43924688,
300201.SZ,КЃТзем,2020-10-20,50.683,51.9634,50.1495,51.75,35954979,
300201.SZ,КЃТзем,2020-10-21,51.3232,51.6433,49.5093,50.0428,31462268,
300201.SZ,КЃТзем,2020-10-22,49.616,52.0701,48.6557,51.4299,38911216,
300201.SZ,КЃТзем,2020-10-23,51.5366,52.6036,50.5763,51.0031,33084656,
300201.SZ,КЃТзем,2020-10-26,50.7897,51.8567,49.5093,50.4696,29000565,
300201.SZ,КЃТзем,2020-10-27,47.9087,49.9361,47.6953,48.8691,42943995,
300201.SZ,КЃТзем,2020-10-28,49.2959,49.2959,46.3082,48.2289,29244358,
300201.SZ,КЃТзем,2020-10-29,47.5886,49.7227,46.9484,47.0551,28065397,
300201.SZ,КЃТзем,2020-10-30,47.1618,47.802,44.2809,44.3876,26537408,
300201.SZ,КЃТзем,2020-11-02,44.8144,45.7747,44.1742,44.4943,16662038,
300201.SZ,КЃТзем,2020-11-03,44.7077,46.8417,44.2809,45.9881,22393419,
300201.SZ,КЃТзем,2020-11-04,46.4149,46.4149,44.4943,45.668,21186846,
300201.SZ,КЃТзем,2020-11-05,45.3479,46.4149,45.3479,46.4149,21123701,
300201.SZ,КЃТзем,2020-11-06,46.2015,46.4149,43.534,44.1742,31882431,
300201.SZ,КЃТзем,2020-11-09,44.7077,47.2685,43.7474,45.7747,38174438,
300201.SZ,КЃТзем,2020-11-10,46.3082,46.5216,43.8541,44.2809,31541993,
300201.SZ,КЃТзем,2020-11-11,44.0675,44.2809,42.467,42.6804,20884322,
300201.SZ,КЃТзем,2020-11-12,42.7871,43.0005,41.1866,41.2933,18669458,
300201.SZ,КЃТзем,2020-11-13,41.6134,41.7201,40.1196,40.6531,17223168,
300201.SZ,КЃТзем,2020-11-16,40.9732,41.1866,39.0526,39.3727,17442757,
300201.SZ,КЃТзем,2020-11-17,39.4794,39.5861,38.4124,38.9459,15072875,
300201.SZ,КЃТзем,2020-11-18,39.1593,40.5464,38.8392,39.7995,15563302,
300201.SZ,КЃТзем,2020-11-19,39.3727,40.6531,39.1593,40.2263,15955832,
300201.SZ,КЃТзем,2020-11-20,40.2263,40.5464,39.3727,39.6928,13000331,
300201.SZ,КЃТзем,2020-11-23,39.9062,39.9062,38.7325,39.4794,12666828,
300201.SZ,КЃТзем,2020-11-24,39.5861,40.4397,39.266,39.6928,15193694,
300201.SZ,КЃТзем,2020-11-25,39.6928,40.2263,39.0526,39.0526,11842335,
300201.SZ,КЃТзем,2020-11-26,38.8392,39.266,38.0923,38.7325,13311811,
300201.SZ,КЃТзем,2020-11-27,38.7325,38.7325,37.1319,37.4521,17157454,
300201.SZ,КЃТзем,2020-11-30,37.8789,38.8392,37.1319,38.199,16343862,
300201.SZ,КЃТзем,2020-12-01,38.0923,38.9459,38.0923,38.6258,12029846,
300201.SZ,КЃТзем,2020-12-02,38.8392,40.333,38.3057,39.6928,24454325,
300201.SZ,КЃТзем,2020-12-03,39.5861,39.9062,38.7325,38.9459,16679630,
300201.SZ,КЃТзем,2020-12-04,38.6258,39.266,38.3057,38.4124,11471401,
300201.SZ,КЃТзем,2020-12-07,38.5191,38.5191,37.3453,37.4521,11864726,
300201.SZ,КЃТзем,2020-12-08,37.6655,38.5191,37.4521,38.3057,10655267,
300201.SZ,КЃТзем,2020-12-09,38.3057,39.1593,37.7722,38.4124,13815133,
300201.SZ,КЃТзем,2020-12-10,37.2386,39.9062,37.1319,39.3727,19292634,
300201.SZ,КЃТзем,2020-12-11,39.266,39.4794,37.5588,38.0923,14038397,
300201.SZ,КЃТзем,2020-12-14,37.7722,39.266,36.9185,37.9856,14132887,
300201.SZ,КЃТзем,2020-12-15,37.6655,38.0923,36.2783,36.385,13666548,
300201.SZ,КЃТзем,2020-12-16,36.2783,36.7051,35.318,35.318,11742146,
300201.SZ,КЃТзем,2020-12-17,35.318,36.0649,34.3577,35.8515,9411559,
300201.SZ,КЃТзем,2020-12-18,35.8515,37.2386,35.318,35.6381,9580072,
300201.SZ,КЃТзем,2020-12-21,35.1046,36.385,34.8912,35.9582,10364167,
300201.SZ,КЃТзем,2020-12-22,36.0649,36.0649,34.5711,34.6778,13210829,
300201.SZ,КЃТзем,2020-12-23,34.6778,35.8515,34.3577,34.4644,14261300,
300201.SZ,КЃТзем,2020-12-24,34.6778,34.6778,32.9706,33.184,14483742,
300201.SZ,КЃТзем,2020-12-25,33.7175,34.4644,32.9706,33.5041,9860400,
300201.SZ,КЃТзем,2020-12-28,33.5041,33.6108,32.0103,32.2237,21409937,
300201.SZ,КЃТзем,2020-12-29,32.9706,34.0376,32.3304,32.5438,19189932,
300201.SZ,КЃТзем,2020-12-30,32.117,32.9706,32.0103,32.3304,10530569,
300201.SZ,КЃТзем,2020-12-31,32.4371,33.0773,32.2237,32.6505,12402817,
300201.SZ,КЃТзем,2021-01-04,32.7572,33.0773,32.2237,32.4371,15825741,
300201.SZ,КЃТзем,2021-01-05,32.2237,32.3304,31.1567,31.9036,19325572,
300201.SZ,КЃТзем,2021-01-06,31.7969,31.9036,30.6232,30.7299,15413891,
300201.SZ,КЃТзем,2021-01-07,30.7299,30.9433,28.8093,29.2361,19932030,
300201.SZ,КЃТзем,2021-01-08,29.1294,30.6232,28.2758,29.983,17940734,
300201.SZ,КЃТзем,2021-01-11,29.8763,30.1964,28.5959,28.8093,11581247,
300201.SZ,КЃТзем,2021-01-12,28.8093,29.983,28.4892,29.0227,10306684,
300201.SZ,КЃТзем,2021-01-13,28.7026,29.0227,28.0624,28.1691,10542810,
300201.SZ,КЃТзем,2021-01-14,27.7423,29.1294,27.6356,28.7026,10568739,
300201.SZ,КЃТзем,2021-01-15,28.8093,30.3031,28.8093,29.5562,13773202,
300201.SZ,КЃТзем,2021-01-18,29.6629,31.5835,29.3428,30.8366,18695502,
300201.SZ,КЃТзем,2021-01-19,30.8366,32.8639,30.8366,32.4371,21734460,
300201.SZ,КЃТзем,2021-01-20,32.5438,33.0773,31.4768,31.6902,14586732,
300201.SZ,КЃТзем,2021-01-21,31.4768,32.3304,31.2634,31.4768,10494956,
300201.SZ,КЃТзем,2021-01-22,31.2634,31.4768,29.8763,30.7299,13370613,
300201.SZ,КЃТзем,2021-01-25,30.6232,30.6232,29.3428,29.4495,10531960,
300201.SZ,КЃТзем,2021-01-26,29.0227,30.0897,28.5959,28.7026,9003495,
300201.SZ,КЃТзем,2021-01-27,28.916,29.2361,28.2758,28.5959,6780936,
300201.SZ,КЃТзем,2021-01-28,28.5959,30.1964,28.2758,29.8763,12225916,
300201.SZ,КЃТзем,2021-01-29,29.983,29.983,28.4892,28.5959,12882100,
300201.SZ,КЃТзем,2021-02-01,27.7423,29.4495,27.6356,28.916,10174054,
300201.SZ,КЃТзем,2021-02-02,29.1294,29.3428,28.2758,28.2758,7729332,
300201.SZ,КЃТзем,2021-02-03,28.0624,28.5959,27.4222,27.5289,9483270,
300201.SZ,КЃТзем,2021-02-04,27.7423,27.7423,26.2484,27.5289,9653344,
300201.SZ,КЃТзем,2021-02-05,27.5289,27.9557,26.3551,26.5685,7394823,
300201.SZ,КЃТзем,2021-02-08,26.6752,26.782,26.035,26.2484,5843453,
300201.SZ,КЃТзем,2021-02-09,26.1417,26.5685,25.7149,26.3551,6870368,
300201.SZ,КЃТзем,2021-02-10,26.3551,26.6752,25.8216,25.9283,6953338,
300201.SZ,КЃТзем,2021-02-18,26.4618,28.0624,26.3551,27.6356,16164226,
300201.SZ,КЃТзем,2021-02-19,27.9557,30.1964,27.4222,29.983,15464686,
300201.SZ,КЃТзем,2021-02-22,29.8763,30.9433,29.8763,30.0897,15937892,
300201.SZ,КЃТзем,2021-02-23,30.0897,30.5165,29.4495,29.6629,10043928,
300201.SZ,КЃТзем,2021-02-24,29.8763,31.2634,29.6629,30.8366,17571316,
300201.SZ,КЃТзем,2021-02-25,30.5165,31.2634,29.983,30.3031,12776500,
300201.SZ,КЃТзем,2021-02-26,30.0897,35.318,29.5562,32.117,44315936,
300201.SZ,КЃТзем,2021-03-01,30.9433,32.7572,30.9433,31.9036,26665237,
300201.SZ,КЃТзем,2021-03-02,32.2237,32.2237,30.5165,30.6232,17802423,
300201.SZ,КЃТзем,2021-03-03,31.05,31.5835,30.4098,30.7299,12657086,
300201.SZ,КЃТзем,2021-03-04,30.7299,31.2634,30.3031,30.5165,12202165,
300201.SZ,КЃТзем,2021-03-05,30.3031,31.7969,30.3031,31.5835,16672337,
300201.SZ,КЃТзем,2021-03-08,31.9036,32.3304,31.2634,31.3701,14078275,
300201.SZ,КЃТзем,2021-03-09,31.2634,31.7969,29.8763,30.0897,11658889,
300201.SZ,КЃТзем,2021-03-10,30.1964,30.5165,28.3825,28.8093,12585876,
300201.SZ,КЃТзем,2021-03-11,28.5959,29.3428,28.0624,29.3428,9502927,
300201.SZ,КЃТзем,2021-03-12,29.3428,29.4495,28.5959,28.7026,8548327,
300201.SZ,КЃТзем,2021-03-15,28.4892,29.2361,28.2758,28.916,7469942,
300201.SZ,КЃТзем,2021-03-16,28.8093,30.7299,28.8093,30.1964,13273539,
300201.SZ,КЃТзем,2021-03-17,30.5165,30.7299,29.6629,29.983,9802333,
300201.SZ,КЃТзем,2021-03-18,29.7696,29.983,28.8093,29.2361,9090249,
300201.SZ,КЃТзем,2021-03-19,29.1294,29.7696,28.916,29.1294,6372864,
300201.SZ,КЃТзем,2021-03-22,29.1294,29.3428,28.3825,29.3428,10146570,
300201.SZ,КЃТзем,2021-03-23,29.1294,29.2361,28.1691,28.3825,10004517,
300201.SZ,КЃТзем,2021-03-24,28.0624,28.4892,27.5289,27.9557,8509093,
300201.SZ,КЃТзем,2021-03-25,27.849,28.3825,27.4222,27.9557,7093296,
300201.SZ,КЃТзем,2021-03-26,27.9557,28.1691,27.5289,28.0624,6081753,
300201.SZ,КЃТзем,2021-03-29,28.0624,28.2758,27.4222,27.6356,7677174,
300201.SZ,КЃТзем,2021-03-30,27.5289,27.5289,26.6752,26.8887,7766190,
300201.SZ,КЃТзем,2021-03-31,26.782,27.5289,26.6752,27.3155,6080818,
300201.SZ,КЃТзем,2021-04-01,27.2088,27.4222,26.8887,26.9954,5027975,
300201.SZ,КЃТзем,2021-04-02,26.782,27.9557,26.5685,27.7423,10492935,
300201.SZ,КЃТзем,2021-04-06,28.1691,29.1294,27.6356,28.916,15725824,
300201.SZ,КЃТзем,2021-04-07,29.0227,29.2361,28.4892,28.916,10405793,
300201.SZ,КЃТзем,2021-04-08,28.7026,29.3428,28.0624,28.0624,8046230,
300201.SZ,КЃТзем,2021-04-09,28.0624,30.3031,27.849,29.6629,29576932,
300201.SZ,КЃТзем,2021-04-12,30.9433,31.6902,29.1294,30.8366,46906194,
300201.SZ,КЃТзем,2021-04-13,29.983,32.4371,29.1294,30.5165,39031475,
300201.SZ,КЃТзем,2021-04-14,29.6629,29.8763,28.7026,29.4495,27071643,
300201.SZ,КЃТзем,2021-04-15,29.6629,30.9433,29.2361,29.7696,21963959,
300201.SZ,КЃТзем,2021-04-16,29.5562,30.7299,29.3428,30.5165,20053892,
