ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
300027.SZ,ЛЊвъажЕм,2020-01-22,67.5123,67.6633,65.8509,66.7571,32746830,
300027.SZ,ЛЊвъажЕм,2020-01-23,65.6999,66.153,62.6792,63.8875,48690152,
300027.SZ,ЛЊвъажЕм,2020-02-03,57.544,57.544,57.544,57.544,9532200,
300027.SZ,ЛЊвъажЕм,2020-02-04,51.8047,54.8254,51.8047,53.013,84021746,
300027.SZ,ЛЊвъажЕм,2020-02-05,53.013,55.7316,52.862,55.1275,46575992,
300027.SZ,ЛЊвъажЕм,2020-02-06,55.1275,56.4868,54.2213,55.7316,40768592,
300027.SZ,ЛЊвъажЕм,2020-02-07,55.5806,57.544,55.2785,57.242,40165167,
300027.SZ,ЛЊвъажЕм,2020-02-10,56.3357,57.544,56.1847,57.393,30849521,
300027.SZ,ЛЊвъажЕм,2020-02-11,57.393,57.544,56.1847,56.9399,28986246,
300027.SZ,ЛЊвъажЕм,2020-02-12,57.393,58.2992,56.7888,57.6951,26842902,
300027.SZ,ЛЊвъажЕм,2020-02-13,57.242,57.6951,56.1847,56.1847,26482437,
300027.SZ,ЛЊвъажЕм,2020-02-14,56.6378,56.9399,55.8826,56.1847,16742049,
300027.SZ,ЛЊвъажЕм,2020-02-17,57.0909,59.5075,56.4868,59.0544,40012697,
300027.SZ,ЛЊвъажЕм,2020-02-18,59.5075,59.5075,58.4502,59.2054,29460022,
300027.SZ,ЛЊвъажЕм,2020-02-19,58.9033,59.0544,58.2992,58.6013,22921141,
300027.SZ,ЛЊвъажЕм,2020-02-20,58.9033,61.0178,58.6013,60.1116,45752887,
300027.SZ,ЛЊвъажЕм,2020-02-21,59.5075,60.8668,59.3564,59.9606,35635801,
300027.SZ,ЛЊвъажЕм,2020-02-24,59.5075,59.6585,58.6013,59.2054,35305578,
300027.SZ,ЛЊвъажЕм,2020-02-25,58.1482,58.2992,56.1847,58.1482,43546953,
300027.SZ,ЛЊвъажЕм,2020-02-26,57.242,60.7157,56.9399,58.7523,48704415,
300027.SZ,ЛЊвъажЕм,2020-02-27,59.3564,59.6585,58.1482,58.6013,25017146,
300027.SZ,ЛЊвъажЕм,2020-02-28,57.0909,57.6951,55.7316,55.8826,35569839,
300027.SZ,ЛЊвъажЕм,2020-03-02,56.0337,57.393,56.0337,57.0909,20891237,
300027.SZ,ЛЊвъажЕм,2020-03-03,58.1482,58.7523,56.9399,57.393,30820604,
300027.SZ,ЛЊвъажЕм,2020-03-04,56.6378,57.8461,56.6378,57.6951,15237105,
300027.SZ,ЛЊвъажЕм,2020-03-05,58.2992,59.9606,57.8461,59.3564,37763209,
300027.SZ,ЛЊвъажЕм,2020-03-06,58.4502,61.0178,57.9971,60.2626,38237205,
300027.SZ,ЛЊвъажЕм,2020-03-09,59.2054,60.2626,58.6013,59.2054,34515730,
300027.SZ,ЛЊвъажЕм,2020-03-10,58.7523,61.773,58.2992,60.8668,43191591,
300027.SZ,ЛЊвъажЕм,2020-03-11,60.5647,63.4344,60.4137,61.3199,56729227,
300027.SZ,ЛЊвъажЕм,2020-03-12,60.1116,60.5647,59.2054,59.9606,28656498,
300027.SZ,ЛЊвъажЕм,2020-03-13,56.7888,59.6585,56.7888,59.0544,27195571,
300027.SZ,ЛЊвъажЕм,2020-03-16,59.3564,59.3564,56.0337,56.1847,34571993,
300027.SZ,ЛЊвъажЕм,2020-03-17,55.8826,57.242,54.8254,55.5806,24281826,
300027.SZ,ЛЊвъажЕм,2020-03-18,56.0337,56.4868,54.8254,54.8254,21478796,
300027.SZ,ЛЊвъажЕм,2020-03-19,54.5233,55.4295,53.164,54.2213,22010306,
300027.SZ,ЛЊвъажЕм,2020-03-20,54.9764,55.4295,54.0702,55.1275,20156332,
300027.SZ,ЛЊвъажЕм,2020-03-23,54.0702,54.0702,52.4089,52.7109,20281396,
300027.SZ,ЛЊвъажЕм,2020-03-24,53.6171,53.7682,52.5599,53.4661,14861718,
300027.SZ,ЛЊвъажЕм,2020-03-25,54.6744,54.6744,53.9192,54.2213,15856217,
300027.SZ,ЛЊвъажЕм,2020-03-26,54.0702,54.5233,53.7682,54.2213,14570152,
300027.SZ,ЛЊвъажЕм,2020-03-27,54.8254,54.8254,53.3151,53.3151,15936769,
300027.SZ,ЛЊвъажЕм,2020-03-30,52.1068,52.1068,49.0861,49.8413,32574384,
300027.SZ,ЛЊвъажЕм,2020-03-31,50.2944,50.5964,49.0861,49.3882,15638077,
300027.SZ,ЛЊвъажЕм,2020-04-01,49.5392,49.9923,48.9351,49.0861,13066085,
300027.SZ,ЛЊвъажЕм,2020-04-02,48.784,49.9923,48.482,49.9923,13084019,
300027.SZ,ЛЊвъажЕм,2020-04-03,49.8413,52.862,49.0861,50.8985,27314509,
300027.SZ,ЛЊвъажЕм,2020-04-07,50.7475,51.3516,50.5964,51.2006,25167618,
300027.SZ,ЛЊвъажЕм,2020-04-08,50.7475,51.5027,50.5964,50.8985,17064371,
300027.SZ,ЛЊвъажЕм,2020-04-09,51.2006,52.1068,50.4454,51.0495,26517519,
300027.SZ,ЛЊвъажЕм,2020-04-10,51.0495,51.0495,49.9923,50.5964,19421294,
300027.SZ,ЛЊвъажЕм,2020-04-13,49.8413,50.5964,49.3882,50.2944,12612876,
300027.SZ,ЛЊвъажЕм,2020-04-14,50.4454,51.6537,50.2944,51.3516,21644347,
300027.SZ,ЛЊвъажЕм,2020-04-15,51.5027,51.9558,51.0495,51.2006,15749363,
300027.SZ,ЛЊвъажЕм,2020-04-16,50.5964,52.1068,50.5964,51.6537,13588626,
300027.SZ,ЛЊвъажЕм,2020-04-17,51.6537,53.013,51.3516,52.2578,18897803,
300027.SZ,ЛЊвъажЕм,2020-04-20,51.9558,53.164,51.8047,52.862,16081177,
300027.SZ,ЛЊвъажЕм,2020-04-21,52.5599,55.5806,52.4089,53.9192,31021925,
300027.SZ,ЛЊвъажЕм,2020-04-22,53.9192,57.0909,53.4661,55.8826,39611187,
300027.SZ,ЛЊвъажЕм,2020-04-23,56.0337,56.6378,54.6744,54.8254,20037066,
300027.SZ,ЛЊвъажЕм,2020-04-24,54.3723,55.4295,54.2213,54.9764,14853462,
300027.SZ,ЛЊвъажЕм,2020-04-27,55.4295,56.3357,54.3723,55.5806,16802619,
300027.SZ,ЛЊвъажЕм,2020-04-28,55.5806,55.8826,52.862,54.0702,19884219,
300027.SZ,ЛЊвъажЕм,2020-04-29,57.242,59.5075,57.242,59.5075,37097262,
300027.SZ,ЛЊвъажЕм,2020-04-30,60.4137,61.773,58.7523,59.5075,99074840,
300027.SZ,ЛЊвъажЕм,2020-05-06,57.8461,60.7157,57.8461,59.9606,46203073,
300027.SZ,ЛЊвъажЕм,2020-05-07,59.9606,64.1895,59.0544,61.773,64994614,
300027.SZ,ЛЊвъажЕм,2020-05-08,61.6219,66.0019,61.4709,65.0957,60347204,
300027.SZ,ЛЊвъажЕм,2020-05-11,66.455,68.5695,63.4344,63.8875,60878560,
300027.SZ,ЛЊвъажЕм,2020-05-12,64.0385,66.304,62.6792,64.0385,39071341,
300027.SZ,ЛЊвъажЕм,2020-05-13,63.4344,64.0385,61.924,62.3771,37112568,
300027.SZ,ЛЊвъажЕм,2020-05-14,62.3771,65.5488,60.8668,63.5854,48923918,
300027.SZ,ЛЊвъажЕм,2020-05-15,63.5854,63.5854,61.4709,61.924,29311011,
300027.SZ,ЛЊвъажЕм,2020-05-18,61.4709,61.6219,59.6585,59.8095,33297429,
300027.SZ,ЛЊвъажЕм,2020-05-19,60.4137,61.1688,59.8095,60.2626,18085455,
300027.SZ,ЛЊвъажЕм,2020-05-20,59.8095,63.4344,59.8095,62.5281,35846543,
300027.SZ,ЛЊвъажЕм,2020-05-21,62.8302,62.9812,60.7157,61.1688,21498852,
300027.SZ,ЛЊвъажЕм,2020-05-22,61.0178,62.3771,60.1116,60.8668,24809852,
300027.SZ,ЛЊвъажЕм,2020-05-25,60.5647,63.1323,60.2626,62.8302,27980710,
300027.SZ,ЛЊвъажЕм,2020-05-26,62.8302,63.4344,62.3771,63.1323,21863172,
300027.SZ,ЛЊвъажЕм,2020-05-27,63.1323,63.1323,61.4709,61.773,23735510,
300027.SZ,ЛЊвъажЕм,2020-05-28,61.773,62.075,59.6585,60.7157,21943602,
300027.SZ,ЛЊвъажЕм,2020-05-29,60.8668,61.773,60.2626,60.8668,14344099,
300027.SZ,ЛЊвъажЕм,2020-06-01,61.1688,63.2833,61.1688,62.3771,31312969,
300027.SZ,ЛЊвъажЕм,2020-06-02,62.5281,63.1323,61.773,62.2261,22083421,
300027.SZ,ЛЊвъажЕм,2020-06-03,62.3771,64.4916,62.2261,64.4916,43649384,
300027.SZ,ЛЊвъажЕм,2020-06-04,63.8875,64.4916,63.4344,64.0385,23708633,
300027.SZ,ЛЊвъажЕм,2020-06-05,64.0385,67.5123,63.8875,66.0019,46886826,
300027.SZ,ЛЊвъажЕм,2020-06-08,65.3978,66.304,64.7937,65.2468,32716324,
300027.SZ,ЛЊвъажЕм,2020-06-09,64.6426,66.7571,64.4916,65.5488,31867147,
300027.SZ,ЛЊвъажЕм,2020-06-10,65.3978,65.6999,63.7364,64.0385,27454488,
300027.SZ,ЛЊвъажЕм,2020-06-11,63.8875,64.3406,61.6219,61.924,35704437,
300027.SZ,ЛЊвъажЕм,2020-06-12,60.1116,61.0178,59.5075,60.8668,44058769,
300027.SZ,ЛЊвъажЕм,2020-06-15,59.0544,59.8095,56.6378,58.1482,48155986,
300027.SZ,ЛЊвъажЕм,2020-06-16,58.2992,59.2054,58.1482,59.2054,26305780,
300027.SZ,ЛЊвъажЕм,2020-06-17,59.0544,59.5075,58.1482,59.0544,16931393,
300027.SZ,ЛЊвъажЕм,2020-06-18,58.6013,58.9033,57.6951,58.6013,16611342,
300027.SZ,ЛЊвъажЕм,2020-06-19,58.7523,59.2054,58.2992,58.9033,18926971,
300027.SZ,ЛЊвъажЕм,2020-06-22,58.9033,59.0544,57.6951,58.1482,20775233,
300027.SZ,ЛЊвъажЕм,2020-06-23,57.6951,58.4502,57.393,57.6951,17684739,
300027.SZ,ЛЊвъажЕм,2020-06-24,57.8461,58.1482,55.5806,56.3357,31341428,
300027.SZ,ЛЊвъажЕм,2020-06-29,56.1847,56.1847,54.3723,54.6744,26078836,
300027.SZ,ЛЊвъажЕм,2020-06-30,55.1275,55.8826,54.9764,55.4295,15030691,
300027.SZ,ЛЊвъажЕм,2020-07-01,55.4295,55.8826,54.9764,55.7316,18898314,
300027.SZ,ЛЊвъажЕм,2020-07-02,55.5806,59.0544,55.4295,58.4502,46547375,
300027.SZ,ЛЊвъажЕм,2020-07-03,58.4502,60.2626,58.1482,59.2054,41836656,
300027.SZ,ЛЊвъажЕм,2020-07-06,59.8095,62.3771,59.0544,61.924,57962699,
300027.SZ,ЛЊвъажЕм,2020-07-07,63.1323,64.9447,61.3199,63.4344,69161343,
300027.SZ,ЛЊвъажЕм,2020-07-08,63.1323,65.8509,62.6792,64.1895,58208325,
300027.SZ,ЛЊвъажЕм,2020-07-09,64.1895,65.3978,63.2833,64.9447,77943397,
300027.SZ,ЛЊвъажЕм,2020-07-10,64.3406,71.4392,64.1895,71.4392,165152192,
300027.SZ,ЛЊвъажЕм,2020-07-13,70.835,73.2516,67.9654,73.1005,139353424,
300027.SZ,ЛЊвъажЕм,2020-07-14,74.0067,80.3502,72.4964,79.8971,183350174,
300027.SZ,ЛЊвъажЕм,2020-07-15,77.4805,78.6888,74.3088,76.4233,113709380,
300027.SZ,ЛЊвъажЕм,2020-07-16,75.8192,80.3502,71.1371,71.4392,154369876,
300027.SZ,ЛЊвъажЕм,2020-07-17,70.9861,72.0433,66.153,68.2674,93521722,
300027.SZ,ЛЊвъажЕм,2020-07-20,68.8716,73.2516,68.8716,70.835,60456841,
300027.SZ,ЛЊвъажЕм,2020-07-21,71.7412,71.8923,69.0226,69.6268,38844332,
300027.SZ,ЛЊвъажЕм,2020-07-22,69.3247,71.7412,68.2674,70.684,41901148,
300027.SZ,ЛЊвъажЕм,2020-07-23,69.6268,70.3819,66.304,68.4185,48213007,
300027.SZ,ЛЊвъажЕм,2020-07-24,68.4185,69.6268,64.4916,65.8509,53411704,
300027.SZ,ЛЊвъажЕм,2020-07-27,66.304,67.8143,64.7937,66.7571,37547347,
300027.SZ,ЛЊвъажЕм,2020-07-28,68.7205,71.2881,67.9654,71.2881,63838724,
300027.SZ,ЛЊвъажЕм,2020-07-29,71.1371,71.7412,70.2309,71.4392,47942524,
300027.SZ,ЛЊвъажЕм,2020-07-30,71.5902,74.7619,71.4392,72.0433,62405449,
300027.SZ,ЛЊвъажЕм,2020-07-31,72.0433,72.6474,70.0799,72.0433,52456860,
300027.SZ,ЛЊвъажЕм,2020-08-03,79.2929,79.2929,79.2929,79.2929,14525463,
300027.SZ,ЛЊвъажЕм,2020-08-04,86.0895,86.2405,80.3502,80.5012,198968375,
300027.SZ,ЛЊвъажЕм,2020-08-05,78.6888,82.3136,78.5378,80.9543,97821043,
300027.SZ,ЛЊвъажЕм,2020-08-06,79.595,81.2564,79.1419,80.1991,58376530,
300027.SZ,ЛЊвъажЕм,2020-08-07,80.8033,85.1833,80.1991,83.5219,99125978,
300027.SZ,ЛЊвъажЕм,2020-08-10,84.126,88.0529,83.2198,83.824,100969761,
300027.SZ,ЛЊвъажЕм,2020-08-11,84.2771,92.1308,83.2198,89.2612,145934769,
300027.SZ,ЛЊвъажЕм,2020-08-12,87.9019,92.886,86.5426,92.735,133123550,
300027.SZ,ЛЊвъажЕм,2020-08-13,92.735,98.4743,90.7715,95.1515,129855525,
300027.SZ,ЛЊвъажЕм,2020-08-14,96.0577,98.3232,92.1308,96.2088,108040048,
300027.SZ,ЛЊвъажЕм,2020-08-17,96.6619,100.5888,90.3184,92.886,191471441,
300027.SZ,ЛЊвъажЕм,2020-08-18,92.5839,93.4902,90.9226,91.9798,87318719,
300027.SZ,ЛЊвъажЕм,2020-08-19,92.1308,92.886,85.7874,86.0895,121212515,
300027.SZ,ЛЊвъажЕм,2020-08-20,88.0529,94.6984,86.5426,94.6984,159969801,
300027.SZ,ЛЊвъажЕм,2020-08-21,96.3598,103.9115,92.5839,102.7032,213332203,
300027.SZ,ЛЊвъажЕм,2020-08-24,104.9687,108.7446,97.417,100.1357,212785130,
300027.SZ,ЛЊвъажЕм,2020-08-25,99.3805,102.5522,98.1722,98.4743,119636563,
300027.SZ,ЛЊвъажЕм,2020-08-26,96.8129,99.9846,92.735,94.0943,121095627,
300027.SZ,ЛЊвъажЕм,2020-08-27,95.9067,100.5888,94.6984,95.4536,95732665,
300027.SZ,ЛЊвъажЕм,2020-08-28,93.7922,96.5108,92.5839,96.2088,73212662,
300027.SZ,ЛЊвъажЕм,2020-08-31,96.6619,96.8129,92.4329,92.5839,99667923,
300027.SZ,ЛЊвъажЕм,2020-09-01,92.5839,93.037,87.2978,88.8081,104434928,
300027.SZ,ЛЊвъажЕм,2020-09-02,88.506,93.3391,87.9019,91.8288,82180912,
300027.SZ,ЛЊвъажЕм,2020-09-03,90.9226,91.2246,88.0529,88.8081,62562162,
300027.SZ,ЛЊвъажЕм,2020-09-04,86.3915,90.4695,84.5791,89.2612,72437094,
300027.SZ,ЛЊвъажЕм,2020-09-07,90.3184,92.886,89.2612,90.6205,77318805,
300027.SZ,ЛЊвъажЕм,2020-09-08,90.6205,93.4902,86.2405,92.1308,93320541,
300027.SZ,ЛЊвъажЕм,2020-09-09,90.1674,91.8288,86.6936,86.8446,76310157,
300027.SZ,ЛЊвъажЕм,2020-09-10,87.1467,87.4488,78.5378,80.0481,92629926,
300027.SZ,ЛЊвъажЕм,2020-09-11,80.1991,81.5585,78.5378,80.5012,40204649,
300027.SZ,ЛЊвъажЕм,2020-09-14,81.4074,83.5219,80.3502,82.3136,43630249,
300027.SZ,ЛЊвъажЕм,2020-09-15,82.3136,82.7667,80.1991,81.5585,32785785,
300027.SZ,ЛЊвъажЕм,2020-09-16,82.3136,87.1467,81.8605,82.6157,58350424,
300027.SZ,ЛЊвъажЕм,2020-09-17,81.4074,83.0688,80.8033,82.1626,31379016,
300027.SZ,ЛЊвъажЕм,2020-09-18,82.1626,83.824,80.8033,83.3709,41063798,
300027.SZ,ЛЊвъажЕм,2020-09-21,83.6729,84.8812,82.1626,83.0688,35153463,
300027.SZ,ЛЊвъажЕм,2020-09-22,82.3136,82.4647,79.1419,80.1991,58270410,
300027.SZ,ЛЊвъажЕм,2020-09-23,75.6681,77.9336,74.7619,76.8764,65951636,
300027.SZ,ЛЊвъажЕм,2020-09-24,76.1212,77.1785,74.6109,74.6109,40090715,
300027.SZ,ЛЊвъажЕм,2020-09-25,75.5171,75.8192,73.4026,73.8557,29233003,
300027.SZ,ЛЊвъажЕм,2020-09-28,74.0067,76.7254,74.0067,74.1578,25122146,
300027.SZ,ЛЊвъажЕм,2020-09-29,74.6109,75.215,73.4026,73.7047,20312671,
300027.SZ,ЛЊвъажЕм,2020-09-30,73.7047,75.064,73.2516,74.9129,20998062,
300027.SZ,ЛЊвъажЕм,2020-10-09,75.8192,76.4233,74.4598,74.9129,32784983,
300027.SZ,ЛЊвъажЕм,2020-10-12,75.215,76.7254,74.1578,76.7254,43276384,
300027.SZ,ЛЊвъажЕм,2020-10-13,76.5743,76.7254,75.215,76.5743,29659099,
300027.SZ,ЛЊвъажЕм,2020-10-14,76.5743,76.5743,74.1578,74.3088,28612451,
300027.SZ,ЛЊвъажЕм,2020-10-15,73.8557,74.3088,72.6474,72.6474,27333474,
300027.SZ,ЛЊвъажЕм,2020-10-16,73.4026,75.5171,72.6474,75.215,31543167,
300027.SZ,ЛЊвъажЕм,2020-10-19,76.7254,82.6157,76.4233,80.8033,79935127,
300027.SZ,ЛЊвъажЕм,2020-10-20,82.3136,83.975,80.1991,83.0688,70645678,
300027.SZ,ЛЊвъажЕм,2020-10-21,83.6729,86.0895,81.7095,85.3343,76282646,
300027.SZ,ЛЊвъажЕм,2020-10-22,85.4853,87.2978,82.4647,86.0895,85108114,
300027.SZ,ЛЊвъажЕм,2020-10-23,85.1833,85.9384,80.3502,82.1626,83737820,
300027.SZ,ЛЊвъажЕм,2020-10-26,76.2723,77.4805,74.6109,75.6681,69440864,
300027.SZ,ЛЊвъажЕм,2020-10-27,74.9129,76.8764,74.6109,75.215,33266527,
300027.SZ,ЛЊвъажЕм,2020-10-28,72.0433,73.2516,69.1736,71.1371,61400391,
300027.SZ,ЛЊвъажЕм,2020-10-29,69.6268,70.0799,68.4185,69.3247,40709507,
300027.SZ,ЛЊвъажЕм,2020-10-30,69.4757,70.0799,66.7571,67.0592,34901688,
300027.SZ,ЛЊвъажЕм,2020-11-02,66.7571,68.8716,65.2468,66.304,31379978,
300027.SZ,ЛЊвъажЕм,2020-11-03,66.304,68.7205,66.153,68.2674,29815102,
300027.SZ,ЛЊвъажЕм,2020-11-04,67.8143,68.1164,66.304,66.7571,23234895,
300027.SZ,ЛЊвъажЕм,2020-11-05,67.2102,68.1164,66.6061,67.6633,25474102,
300027.SZ,ЛЊвъажЕм,2020-11-06,67.8143,68.7205,66.9081,67.5123,22364483,
300027.SZ,ЛЊвъажЕм,2020-11-09,67.5123,68.8716,67.3612,68.4185,30940408,
300027.SZ,ЛЊвъажЕм,2020-11-10,72.0433,73.2516,69.0226,69.3247,54136102,
300027.SZ,ЛЊвъажЕм,2020-11-11,68.2674,68.8716,67.2102,67.3612,30421989,
300027.SZ,ЛЊвъажЕм,2020-11-12,67.2102,67.6633,65.6999,66.7571,19924398,
300027.SZ,ЛЊвъажЕм,2020-11-13,66.153,66.9081,65.5488,66.9081,16378435,
300027.SZ,ЛЊвъажЕм,2020-11-16,66.7571,67.0592,64.6426,65.6999,41382539,
300027.SZ,ЛЊвъажЕм,2020-11-17,65.6999,65.8509,63.2833,63.8875,33233044,
300027.SZ,ЛЊвъажЕм,2020-11-18,63.8875,64.7937,63.4344,64.4916,19106630,
300027.SZ,ЛЊвъажЕм,2020-11-19,64.1895,65.5488,63.5854,64.6426,26814854,
300027.SZ,ЛЊвъажЕм,2020-11-20,64.4916,65.3978,63.8875,64.7937,26475134,
300027.SZ,ЛЊвъажЕм,2020-11-23,64.6426,64.6426,63.4344,63.5854,28609271,
300027.SZ,ЛЊвъажЕм,2020-11-24,63.7364,64.4916,63.5854,63.8875,21915181,
300027.SZ,ЛЊвъажЕм,2020-11-25,63.7364,64.1895,62.075,62.075,31480600,
300027.SZ,ЛЊвъажЕм,2020-11-26,61.6219,62.5281,61.0178,61.773,25325251,
300027.SZ,ЛЊвъажЕм,2020-11-27,61.924,62.3771,61.1688,62.075,19846943,
300027.SZ,ЛЊвъажЕм,2020-11-30,61.924,63.4344,61.0178,62.8302,24057474,
300027.SZ,ЛЊвъажЕм,2020-12-01,62.8302,65.8509,62.5281,65.6999,42627964,
300027.SZ,ЛЊвъажЕм,2020-12-02,66.153,66.153,64.4916,64.7937,22407621,
300027.SZ,ЛЊвъажЕм,2020-12-03,64.3406,66.6061,64.1895,65.6999,28146124,
300027.SZ,ЛЊвъажЕм,2020-12-04,65.6999,67.9654,65.6999,67.8143,38726768,
300027.SZ,ЛЊвъажЕм,2020-12-07,67.8143,67.8143,66.6061,66.9081,20965440,
300027.SZ,ЛЊвъажЕм,2020-12-08,67.0592,69.6268,66.6061,66.7571,24299307,
300027.SZ,ЛЊвъажЕм,2020-12-09,66.455,66.6061,64.9447,64.9447,21022537,
300027.SZ,ЛЊвъажЕм,2020-12-10,64.6426,64.7937,63.2833,63.7364,17665286,
300027.SZ,ЛЊвъажЕм,2020-12-11,63.8875,64.1895,62.2261,62.9812,18603564,
300027.SZ,ЛЊвъажЕм,2020-12-14,62.6792,64.0385,62.5281,63.5854,14026797,
300027.SZ,ЛЊвъажЕм,2020-12-15,64.4916,68.4185,63.8875,66.304,38412932,
300027.SZ,ЛЊвъажЕм,2020-12-16,66.304,66.304,64.6426,65.5488,18692662,
300027.SZ,ЛЊвъажЕм,2020-12-17,65.2468,65.6999,63.7364,65.3978,16756281,
300027.SZ,ЛЊвъажЕм,2020-12-18,65.3978,67.0592,64.7937,65.8509,20568295,
300027.SZ,ЛЊвъажЕм,2020-12-21,65.5488,66.6061,64.9447,65.6999,16530407,
300027.SZ,ЛЊвъажЕм,2020-12-22,65.6999,65.6999,62.3771,63.1323,29843493,
300027.SZ,ЛЊвъажЕм,2020-12-23,62.9812,63.2833,62.2261,62.3771,15627195,
300027.SZ,ЛЊвъажЕм,2020-12-24,62.8302,62.8302,60.8668,61.0178,21677431,
300027.SZ,ЛЊвъажЕм,2020-12-25,61.924,62.8302,61.1688,61.924,14984340,
300027.SZ,ЛЊвъажЕм,2020-12-28,63.4344,63.4344,61.0178,61.1688,15631475,
300027.SZ,ЛЊвъажЕм,2020-12-29,61.1688,62.9812,61.0178,61.773,20247892,
300027.SZ,ЛЊвъажЕм,2020-12-30,62.6792,63.5854,61.6219,62.9812,20813758,
300027.SZ,ЛЊвъажЕм,2020-12-31,62.8302,65.0957,62.3771,64.9447,33997937,
300027.SZ,ЛЊвъажЕм,2021-01-04,65.6999,67.0592,64.1895,65.2468,42176175,
300027.SZ,ЛЊвъажЕм,2021-01-05,64.4916,65.0957,62.9812,63.1323,32264469,
300027.SZ,ЛЊвъажЕм,2021-01-06,62.5281,62.6792,61.4709,61.773,23281358,
300027.SZ,ЛЊвъажЕм,2021-01-07,61.4709,61.773,58.1482,58.7523,39215926,
300027.SZ,ЛЊвъажЕм,2021-01-08,57.8461,61.6219,57.8461,61.1688,31587737,
300027.SZ,ЛЊвъажЕм,2021-01-11,60.4137,60.7157,58.6013,59.2054,23200264,
300027.SZ,ЛЊвъажЕм,2021-01-12,58.4502,59.9606,58.2992,59.3564,12681547,
300027.SZ,ЛЊвъажЕм,2021-01-13,59.0544,60.1116,57.8461,58.7523,20931129,
300027.SZ,ЛЊвъажЕм,2021-01-14,58.2992,60.5647,57.9971,59.8095,20653962,
300027.SZ,ЛЊвъажЕм,2021-01-15,59.2054,61.0178,59.0544,60.7157,17344457,
300027.SZ,ЛЊвъажЕм,2021-01-18,60.1116,61.3199,60.1116,60.8668,16777269,
300027.SZ,ЛЊвъажЕм,2021-01-19,60.5647,64.0385,60.4137,62.5281,39386854,
300027.SZ,ЛЊвъажЕм,2021-01-20,62.3771,62.9812,61.4709,62.075,14902385,
300027.SZ,ЛЊвъажЕм,2021-01-21,61.6219,62.3771,60.8668,61.4709,18496430,
300027.SZ,ЛЊвъажЕм,2021-01-22,61.4709,61.924,60.2626,60.5647,16158510,
300027.SZ,ЛЊвъажЕм,2021-01-25,60.2626,60.4137,58.9033,59.0544,18030190,
300027.SZ,ЛЊвъажЕм,2021-01-26,59.0544,62.5281,58.7523,60.1116,27089691,
300027.SZ,ЛЊвъажЕм,2021-01-27,60.2626,62.9812,59.9606,61.773,32004678,
300027.SZ,ЛЊвъажЕм,2021-01-28,62.075,63.2833,60.5647,61.0178,28427691,
300027.SZ,ЛЊвъажЕм,2021-01-29,60.5647,62.2261,60.1116,61.924,28746493,
300027.SZ,ЛЊвъажЕм,2021-02-01,62.5281,62.9812,60.5647,61.924,34346802,
300027.SZ,ЛЊвъажЕм,2021-02-02,61.924,62.075,60.7157,60.8668,23405196,
300027.SZ,ЛЊвъажЕм,2021-02-03,60.7157,61.1688,59.6585,59.9606,21267828,
300027.SZ,ЛЊвъажЕм,2021-02-04,59.8095,60.1116,57.544,57.6951,25539422,
300027.SZ,ЛЊвъажЕм,2021-02-05,57.544,58.4502,56.1847,56.4868,21752883,
300027.SZ,ЛЊвъажЕм,2021-02-08,57.0909,61.4709,56.7888,60.2626,31604140,
300027.SZ,ЛЊвъажЕм,2021-02-09,59.6585,61.0178,59.2054,60.4137,21098231,
300027.SZ,ЛЊвъажЕм,2021-02-10,60.5647,63.2833,60.4137,63.1323,35767177,
300027.SZ,ЛЊвъажЕм,2021-02-18,67.5123,67.5123,62.5281,63.2833,74527133,
300027.SZ,ЛЊвъажЕм,2021-02-19,62.5281,63.4344,62.075,63.2833,36981130,
300027.SZ,ЛЊвъажЕм,2021-02-22,62.9812,63.1323,60.8668,61.4709,49572971,
300027.SZ,ЛЊвъажЕм,2021-02-23,61.0178,62.075,60.2626,60.8668,33538609,
300027.SZ,ЛЊвъажЕм,2021-02-24,61.0178,61.773,60.5647,61.0178,23304279,
300027.SZ,ЛЊвъажЕм,2021-02-25,61.0178,61.3199,59.2054,59.3564,25686103,
300027.SZ,ЛЊвъажЕм,2021-02-26,58.7523,59.6585,58.4502,59.2054,14085008,
300027.SZ,ЛЊвъажЕм,2021-03-01,59.2054,60.7157,59.2054,60.4137,16646978,
300027.SZ,ЛЊвъажЕм,2021-03-02,60.2626,60.4137,59.2054,59.3564,12713098,
300027.SZ,ЛЊвъажЕм,2021-03-03,59.3564,60.1116,59.0544,59.8095,10878103,
300027.SZ,ЛЊвъажЕм,2021-03-04,59.8095,60.1116,59.0544,59.2054,15172608,
300027.SZ,ЛЊвъажЕм,2021-03-05,59.0544,59.8095,58.9033,59.6585,14805296,
300027.SZ,ЛЊвъажЕм,2021-03-08,59.9606,60.1116,59.0544,59.0544,14391188,
300027.SZ,ЛЊвъажЕм,2021-03-09,59.0544,59.5075,57.8461,58.2992,20267495,
300027.SZ,ЛЊвъажЕм,2021-03-10,58.4502,58.9033,57.544,57.6951,13003791,
300027.SZ,ЛЊвъажЕм,2021-03-11,57.544,58.9033,57.242,58.6013,14042307,
300027.SZ,ЛЊвъажЕм,2021-03-12,58.4502,59.3564,58.1482,58.7523,11198510,
