ґъВл,јтіЖ,ИХЖЪ,їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),
002312.SZ,ґЁ·ўБътю,2020-03-19,82.296,84.2988,80.2933,83.5705,17447522,
002312.SZ,ґЁ·ўБътю,2020-03-20,84.4809,85.3912,81.5678,82.6602,19506262,
002312.SZ,ґЁ·ўБътю,2020-03-23,80.2933,81.7498,76.8339,77.3801,24530695,
002312.SZ,ґЁ·ўБътю,2020-03-24,79.2008,80.2933,77.016,79.747,19857749,
002312.SZ,ґЁ·ўБътю,2020-03-25,81.7498,83.9347,80.1112,83.5705,24970403,
002312.SZ,ґЁ·ўБътю,2020-03-26,82.8423,86.4837,82.114,83.2064,26099015,
002312.SZ,ґЁ·ўБътю,2020-03-27,84.845,85.2092,81.5678,81.7498,15558780,
002312.SZ,ґЁ·ўБътю,2020-03-30,78.8367,83.3885,78.8367,82.8423,13403310,
002312.SZ,ґЁ·ўБътю,2020-03-31,83.3885,83.3885,81.5678,81.5678,16526531,
002312.SZ,ґЁ·ўБътю,2020-04-01,82.114,83.0243,79.3829,82.296,23470531,
002312.SZ,ґЁ·ўБътю,2020-04-02,81.0215,83.5705,80.8395,83.0243,14977444,
002312.SZ,ґЁ·ўБътю,2020-04-03,83.2064,84.2988,81.7498,81.9319,12137450,
002312.SZ,ґЁ·ўБътю,2020-04-07,83.5705,85.5733,82.6602,85.2092,21547402,
002312.SZ,ґЁ·ўБътю,2020-04-08,85.0271,86.8478,84.4809,85.2092,16532602,
002312.SZ,ґЁ·ўБътю,2020-04-09,86.4837,86.4837,84.4809,85.3912,17427372,
002312.SZ,ґЁ·ўБътю,2020-04-10,85.5733,85.9375,81.5678,83.3885,23828096,
002312.SZ,ґЁ·ўБътю,2020-04-13,82.114,82.4781,80.1112,80.2933,14649150,
002312.SZ,ґЁ·ўБътю,2020-04-14,80.2933,82.4781,80.2933,82.296,12416775,
002312.SZ,ґЁ·ўБътю,2020-04-15,82.8423,85.5733,82.4781,83.3885,19872498,
002312.SZ,ґЁ·ўБътю,2020-04-16,82.8423,84.845,81.9319,83.9347,13112271,
002312.SZ,ґЁ·ўБътю,2020-04-17,84.1167,85.2092,82.8423,82.8423,16441400,
002312.SZ,ґЁ·ўБътю,2020-04-20,83.7526,84.2988,82.8423,83.5705,12434366,
002312.SZ,ґЁ·ўБътю,2020-04-21,83.7526,85.2092,83.2064,84.1167,18784103,
002312.SZ,ґЁ·ўБътю,2020-04-22,83.9347,85.9375,83.0243,85.9375,20549705,
002312.SZ,ґЁ·ўБътю,2020-04-23,86.6657,87.0299,84.2988,84.663,18953666,
002312.SZ,ґЁ·ўБътю,2020-04-24,84.1167,85.0271,82.114,82.4781,16653000,
002312.SZ,ґЁ·ўБътю,2020-04-27,82.296,84.1167,81.2036,83.2064,13607801,
002312.SZ,ґЁ·ўБътю,2020-04-28,83.0243,83.3885,79.565,80.6574,20373701,
002312.SZ,ґЁ·ўБътю,2020-04-29,80.1112,81.2036,79.2008,79.2008,15700039,
002312.SZ,ґЁ·ўБътю,2020-04-30,80.4753,83.9347,79.9291,83.7526,22559284,
002312.SZ,ґЁ·ўБътю,2020-05-06,87.394,89.2147,83.7526,87.7582,35466763,
002312.SZ,ґЁ·ўБътю,2020-05-07,87.7582,87.9402,85.7554,85.9375,19899539,
002312.SZ,ґЁ·ўБътю,2020-05-08,86.8478,93.5844,86.4837,91.2175,46262312,
002312.SZ,ґЁ·ўБътю,2020-05-11,91.3996,91.7637,87.9402,88.8506,30676350,
002312.SZ,ґЁ·ўБътю,2020-05-12,87.7582,90.8534,85.5733,89.3968,23113771,
002312.SZ,ґЁ·ўБътю,2020-05-13,88.8506,90.4892,87.7582,89.2147,13979800,
002312.SZ,ґЁ·ўБътю,2020-05-14,88.6685,89.5789,87.9402,88.1223,12598402,
002312.SZ,ґЁ·ўБътю,2020-05-15,88.8506,89.0327,87.5761,87.9402,10097742,
002312.SZ,ґЁ·ўБътю,2020-05-18,89.0327,89.0327,86.1195,86.3016,13016125,
002312.SZ,ґЁ·ўБътю,2020-05-19,87.0299,87.7582,86.3016,86.4837,9991576,
002312.SZ,ґЁ·ўБътю,2020-05-20,86.6657,87.7582,85.2092,85.5733,12751765,
002312.SZ,ґЁ·ўБътю,2020-05-21,86.3016,86.4837,83.7526,84.1167,13032930,
002312.SZ,ґЁ·ўБътю,2020-05-22,83.7526,84.4809,81.5678,82.4781,11273805,
002312.SZ,ґЁ·ўБътю,2020-05-25,82.4781,84.4809,82.4781,82.8423,8611266,
002312.SZ,ґЁ·ўБътю,2020-05-26,83.2064,84.2988,82.8423,83.7526,8863919,
002312.SZ,ґЁ·ўБътю,2020-05-27,84.2988,84.2988,82.8423,83.3885,7711075,
002312.SZ,ґЁ·ўБътю,2020-05-28,83.7526,84.663,81.9319,84.1167,12369561,
002312.SZ,ґЁ·ўБътю,2020-05-29,83.7526,87.0299,83.5705,85.2092,13907676,
002312.SZ,ґЁ·ўБътю,2020-06-01,85.5733,87.7582,85.2092,86.6657,14112911,
002312.SZ,ґЁ·ўБътю,2020-06-02,87.394,87.394,86.3016,86.6657,11804625,
002312.SZ,ґЁ·ўБътю,2020-06-03,86.8478,87.394,85.7554,85.9375,13150936,
002312.SZ,ґЁ·ўБътю,2020-06-04,85.5733,86.1195,84.663,85.2092,10488750,
002312.SZ,ґЁ·ўБътю,2020-06-05,85.3912,86.6657,84.663,85.7554,11011156,
002312.SZ,ґЁ·ўБътю,2020-06-08,86.1195,87.212,85.2092,85.3912,11179429,
002312.SZ,ґЁ·ўБътю,2020-06-09,85.3912,85.5733,84.663,84.845,7669550,
002312.SZ,ґЁ·ўБътю,2020-06-10,85.0271,85.2092,83.3885,83.3885,10622103,
002312.SZ,ґЁ·ўБътю,2020-06-11,83.7526,86.4837,82.8423,85.5733,17789416,
002312.SZ,ґЁ·ўБътю,2020-06-12,84.1167,85.0271,83.5705,84.4809,10498203,
002312.SZ,ґЁ·ўБътю,2020-06-15,84.4809,85.9375,83.9347,84.2988,11200275,
002312.SZ,ґЁ·ўБътю,2020-06-16,84.663,85.7554,84.663,85.3912,9719931,
002312.SZ,ґЁ·ўБътю,2020-06-17,85.0271,86.6657,85.0271,86.3016,12779921,
002312.SZ,ґЁ·ўБътю,2020-06-18,87.0299,87.212,85.3912,85.7554,10904666,
002312.SZ,ґЁ·ўБътю,2020-06-19,85.7554,85.7554,84.845,85.3912,9593502,
002312.SZ,ґЁ·ўБътю,2020-06-22,85.5733,86.1195,84.845,84.845,11080701,
002312.SZ,ґЁ·ўБътю,2020-06-23,84.663,85.3912,83.9347,84.1167,8589163,
002312.SZ,ґЁ·ўБътю,2020-06-24,83.9347,85.2092,83.7526,84.663,7916750,
002312.SZ,ґЁ·ўБътю,2020-06-29,83.2064,83.7526,81.5678,81.5678,17912690,
002312.SZ,ґЁ·ўБътю,2020-06-30,82.114,83.0243,81.7498,82.8423,9875374,
002312.SZ,ґЁ·ўБътю,2020-07-01,82.8423,83.7526,81.7498,82.4781,12732337,
002312.SZ,ґЁ·ўБътю,2020-07-02,82.4781,83.9347,82.114,83.9347,12799287,
002312.SZ,ґЁ·ўБътю,2020-07-03,84.2988,85.0271,83.3885,85.0271,14862144,
002312.SZ,ґЁ·ўБътю,2020-07-06,85.7554,89.2147,85.7554,88.6685,26611568,
002312.SZ,ґЁ·ўБътю,2020-07-07,90.1251,93.2203,89.0327,90.6713,40779828,
002312.SZ,ґЁ·ўБътю,2020-07-08,90.8534,93.7665,90.8534,93.2203,32943659,
002312.SZ,ґЁ·ўБътю,2020-07-09,98.8645,102.5059,96.8617,101.7776,72818999,
002312.SZ,ґЁ·ўБътю,2020-07-10,101.9597,101.9597,97.2258,97.7721,47151302,
002312.SZ,ґЁ·ўБътю,2020-07-13,98.1362,100.8673,97.59,99.7748,40900624,
002312.SZ,ґЁ·ўБътю,2020-07-14,100.5031,102.5059,99.0466,101.0493,44425425,
002312.SZ,ґЁ·ўБътю,2020-07-15,101.0493,101.5956,96.8617,98.3183,36030826,
002312.SZ,ґЁ·ўБътю,2020-07-16,97.7721,101.5956,94.4948,94.6769,36447703,
002312.SZ,ґЁ·ўБътю,2020-07-17,95.5872,104.1445,95.4051,101.9597,77690451,
002312.SZ,ґЁ·ўБътю,2020-07-20,105.9653,106.5115,100.5031,104.1445,60442260,
002312.SZ,ґЁ·ўБътю,2020-07-21,103.4163,105.7832,101.0493,101.0493,42344210,
002312.SZ,ґЁ·ўБътю,2020-07-22,102.5059,109.0605,101.9597,105.9653,59054687,
002312.SZ,ґЁ·ўБътю,2020-07-23,104.1445,105.419,100.3211,102.1418,45557019,
002312.SZ,ґЁ·ўБътю,2020-07-24,102.3238,102.688,95.2231,96.6796,38387967,
002312.SZ,ґЁ·ўБътю,2020-07-27,97.4079,98.5003,95.5872,97.0438,20122175,
002312.SZ,ґЁ·ўБътю,2020-07-28,97.2258,98.8645,96.1334,97.59,19947327,
002312.SZ,ґЁ·ўБътю,2020-07-29,96.6796,98.8645,95.4051,98.6824,17973348,
002312.SZ,ґЁ·ўБътю,2020-07-30,98.6824,99.4107,96.4976,97.0438,17853876,
002312.SZ,ґЁ·ўБътю,2020-07-31,97.4079,98.8645,95.5872,98.1362,22957575,
002312.SZ,ґЁ·ўБътю,2020-08-03,99.2286,104.6908,98.6824,104.5087,45662084,
002312.SZ,ґЁ·ўБътю,2020-08-04,104.5087,110.1529,103.9625,107.2397,51539579,
002312.SZ,ґЁ·ўБътю,2020-08-05,107.4218,111.9736,105.9653,109.7887,42126107,
002312.SZ,ґЁ·ўБътю,2020-08-06,110.6991,111.7915,108.3322,109.7887,38201708,
002312.SZ,ґЁ·ўБътю,2020-08-07,109.9708,110.8812,107.2397,110.1529,36121323,
002312.SZ,ґЁ·ўБътю,2020-08-10,109.9708,113.2481,109.0605,110.335,29190444,
002312.SZ,ґЁ·ўБътю,2020-08-11,109.7887,110.335,105.9653,106.3294,32267002,
002312.SZ,ґЁ·ўБътю,2020-08-12,106.1473,107.2397,101.5956,103.9625,30189972,
002312.SZ,ґЁ·ўБътю,2020-08-13,104.8728,105.7832,102.87,103.0521,19932934,
002312.SZ,ґЁ·ўБътю,2020-08-14,103.0521,104.8728,101.5956,104.3266,18976821,
002312.SZ,ґЁ·ўБътю,2020-08-17,104.3266,108.5142,104.1445,107.4218,27095456,
002312.SZ,ґЁ·ўБътю,2020-08-18,107.4218,110.1529,107.4218,109.2425,22309212,
002312.SZ,ґЁ·ўБътю,2020-08-19,109.2425,109.2425,105.237,105.6011,21567775,
002312.SZ,ґЁ·ўБътю,2020-08-20,107.0577,108.5142,105.0549,106.1473,20994350,
002312.SZ,ґЁ·ўБътю,2020-08-21,106.6935,107.786,104.8728,106.1473,17977523,
002312.SZ,ґЁ·ўБътю,2020-08-24,106.1473,111.2453,105.9653,110.517,28624703,
002312.SZ,ґЁ·ўБътю,2020-08-25,115.2509,121.4413,112.8839,117.4357,74015195,
002312.SZ,ґЁ·ўБътю,2020-08-26,117.4357,126.9034,117.2536,124.5365,85570359,
002312.SZ,ґЁ·ўБътю,2020-08-27,124.5365,124.5365,124.5365,124.5365,0,
002312.SZ,ґЁ·ўБътю,2020-08-28,124.5365,124.5365,124.5365,124.5365,0,
002312.SZ,ґЁ·ўБътю,2020-08-31,124.5365,124.5365,124.5365,124.5365,0,
002312.SZ,ґЁ·ўБътю,2020-09-01,124.5365,124.5365,124.5365,124.5365,0,
002312.SZ,ґЁ·ўБътю,2020-09-02,134.7325,134.7325,114.8867,116.1612,108361265,
002312.SZ,ґЁ·ўБътю,2020-09-03,119.2564,119.8026,111.0632,112.7019,63165904,
002312.SZ,ґЁ·ўБътю,2020-09-04,112.3377,123.9903,110.335,123.9903,87782422,
002312.SZ,ґЁ·ўБътю,2020-09-07,123.4441,129.0883,120.1668,121.9875,69566019,
002312.SZ,ґЁ·ўБътю,2020-09-08,121.0771,121.4413,116.1612,118.3461,43663003,
002312.SZ,ґЁ·ўБътю,2020-09-09,116.5254,117.0716,112.3377,114.5226,36204083,
002312.SZ,ґЁ·ўБътю,2020-09-10,115.7971,118.8923,112.8839,115.4329,32406804,
002312.SZ,ґЁ·ўБътю,2020-09-11,113.6122,117.2536,113.2481,114.5226,22394642,
002312.SZ,ґЁ·ўБътю,2020-09-14,114.5226,116.8895,113.9764,114.3405,21017839,
002312.SZ,ґЁ·ўБътю,2020-09-15,115.2509,115.615,112.8839,113.6122,16978428,
002312.SZ,ґЁ·ўБътю,2020-09-16,113.9764,114.5226,112.3377,112.5198,13249797,
002312.SZ,ґЁ·ўБътю,2020-09-17,112.1557,112.8839,108.8784,108.8784,27241180,
002312.SZ,ґЁ·ўБътю,2020-09-18,108.8784,112.8839,107.4218,112.1557,24068202,
002312.SZ,ґЁ·ўБътю,2020-09-21,112.3377,114.7047,111.0632,113.7943,17034582,
002312.SZ,ґЁ·ўБътю,2020-09-22,113.066,113.7943,111.0632,111.6094,13205786,
002312.SZ,ґЁ·ўБътю,2020-09-23,112.1557,113.6122,111.0632,111.9736,10481532,
002312.SZ,ґЁ·ўБътю,2020-09-24,111.6094,111.6094,108.8784,108.8784,15146525,
002312.SZ,ґЁ·ўБътю,2020-09-25,109.4246,113.4302,108.1501,111.9736,16935989,
002312.SZ,ґЁ·ўБътю,2020-09-28,113.4302,117.0716,112.7019,113.4302,21727375,
002312.SZ,ґЁ·ўБътю,2020-09-29,113.4302,114.3405,109.0605,112.8839,26956614,
002312.SZ,ґЁ·ўБътю,2020-09-30,112.7019,113.2481,110.6991,112.5198,16314467,
002312.SZ,ґЁ·ўБътю,2020-10-09,116.1612,118.8923,113.7943,117.4357,30956774,
002312.SZ,ґЁ·ўБътю,2020-10-12,119.2564,121.0771,118.3461,119.6206,26202750,
002312.SZ,ґЁ·ўБътю,2020-10-13,119.9847,121.4413,117.6178,119.6206,18329664,
002312.SZ,ґЁ·ўБътю,2020-10-14,119.9847,122.3516,119.0744,121.0771,26245830,
002312.SZ,ґЁ·ўБътю,2020-10-15,121.2592,121.6233,117.9819,118.7102,20570105,
002312.SZ,ґЁ·ўБътю,2020-10-16,118.5281,121.2592,118.164,119.6206,16126020,
002312.SZ,ґЁ·ўБътю,2020-10-19,119.6206,120.713,118.8923,119.4385,12626931,
002312.SZ,ґЁ·ўБътю,2020-10-20,118.5281,119.0744,115.615,116.7074,20074786,
002312.SZ,ґЁ·ўБътю,2020-10-21,115.615,117.0716,113.2481,114.3405,16457542,
002312.SZ,ґЁ·ўБътю,2020-10-22,114.7047,115.7971,113.6122,114.7047,11765448,
002312.SZ,ґЁ·ўБътю,2020-10-23,114.8867,119.0744,114.8867,117.4357,22814350,
002312.SZ,ґЁ·ўБътю,2020-10-26,118.8923,121.8054,116.7074,119.4385,41093697,
002312.SZ,ґЁ·ўБътю,2020-10-27,119.6206,123.4441,118.7102,122.5337,39717687,
002312.SZ,ґЁ·ўБътю,2020-10-28,122.3516,122.8978,119.2564,121.8054,26666678,
002312.SZ,ґЁ·ўБътю,2020-10-29,120.3489,120.5309,117.7999,117.7999,23747353,
002312.SZ,ґЁ·ўБътю,2020-10-30,117.9819,119.0744,114.3405,114.7047,24983029,
002312.SZ,ґЁ·ўБътю,2020-11-02,114.3405,117.7999,113.9764,116.7074,23013658,
002312.SZ,ґЁ·ўБътю,2020-11-03,117.4357,119.0744,116.7074,117.2536,13489244,
002312.SZ,ґЁ·ўБътю,2020-11-04,117.4357,118.164,115.0688,115.7971,17944515,
002312.SZ,ґЁ·ўБътю,2020-11-05,115.615,121.2592,115.2509,120.8951,37499919,
002312.SZ,ґЁ·ўБътю,2020-11-06,121.2592,122.1696,119.6206,120.713,22282463,
002312.SZ,ґЁ·ўБътю,2020-11-09,121.4413,122.8978,119.8026,120.3489,30577445,
002312.SZ,ґЁ·ўБътю,2020-11-10,120.8951,121.6233,117.7999,118.5281,26207384,
002312.SZ,ґЁ·ўБътю,2020-11-11,117.9819,118.8923,115.7971,115.7971,19471726,
002312.SZ,ґЁ·ўБътю,2020-11-12,115.4329,116.5254,110.8812,111.9736,35702649,
002312.SZ,ґЁ·ўБътю,2020-11-13,111.9736,116.1612,111.4274,115.2509,23088070,
002312.SZ,ґЁ·ўБътю,2020-11-16,115.2509,116.5254,113.4302,113.9764,15923239,
002312.SZ,ґЁ·ўБътю,2020-11-17,113.9764,114.3405,111.6094,112.1557,16341450,
002312.SZ,ґЁ·ўБътю,2020-11-18,112.7019,115.615,111.9736,112.5198,15625116,
002312.SZ,ґЁ·ўБътю,2020-11-19,112.3377,113.7943,110.6991,113.066,13566947,
002312.SZ,ґЁ·ўБътю,2020-11-20,113.2481,114.3405,112.5198,113.4302,10026931,
002312.SZ,ґЁ·ўБътю,2020-11-23,112.7019,113.9764,111.0632,112.8839,15936611,
002312.SZ,ґЁ·ўБътю,2020-11-24,112.5198,113.4302,111.9736,112.1557,10093183,
002312.SZ,ґЁ·ўБътю,2020-11-25,112.8839,113.2481,111.0632,111.2453,11289658,
002312.SZ,ґЁ·ўБътю,2020-11-26,111.2453,112.1557,106.6935,108.5142,19940894,
002312.SZ,ґЁ·ўБътю,2020-11-27,107.968,109.4246,106.8756,108.8784,12092748,
002312.SZ,ґЁ·ўБътю,2020-11-30,108.3322,110.517,107.4218,107.968,14626050,
002312.SZ,ґЁ·ўБътю,2020-12-01,108.8784,110.517,108.1501,109.9708,12319237,
002312.SZ,ґЁ·ўБътю,2020-12-02,109.6067,109.9708,108.5142,109.2425,10271357,
002312.SZ,ґЁ·ўБътю,2020-12-03,109.9708,110.1529,107.968,108.6963,10759425,
002312.SZ,ґЁ·ўБътю,2020-12-04,109.4246,109.7887,108.1501,108.5142,9731131,
002312.SZ,ґЁ·ўБътю,2020-12-07,109.2425,109.2425,107.6039,107.6039,9133836,
002312.SZ,ґЁ·ўБътю,2020-12-08,107.786,107.968,106.8756,107.2397,7002738,
002312.SZ,ґЁ·ўБътю,2020-12-09,107.4218,110.1529,106.6935,109.6067,20088419,
002312.SZ,ґЁ·ўБътю,2020-12-10,108.1501,109.0605,106.8756,107.2397,16049729,
002312.SZ,ґЁ·ўБътю,2020-12-11,106.8756,107.0577,103.7804,104.6908,14996105,
002312.SZ,ґЁ·ўБътю,2020-12-14,103.2342,106.1473,103.2342,105.419,10383268,
002312.SZ,ґЁ·ўБътю,2020-12-15,104.5087,106.5115,104.3266,105.0549,7538883,
002312.SZ,ґЁ·ўБътю,2020-12-16,105.0549,107.6039,104.8728,105.237,11008775,
002312.SZ,ґЁ·ўБътю,2020-12-17,105.419,106.5115,103.9625,106.3294,9907976,
002312.SZ,ґЁ·ўБътю,2020-12-18,105.9653,109.9708,105.9653,107.6039,13765141,
002312.SZ,ґЁ·ўБътю,2020-12-21,107.786,108.5142,106.5115,107.968,12070871,
002312.SZ,ґЁ·ўБътю,2020-12-22,107.4218,107.968,105.7832,105.7832,11219024,
002312.SZ,ґЁ·ўБътю,2020-12-23,105.7832,107.0577,105.6011,106.1473,7987395,
002312.SZ,ґЁ·ўБътю,2020-12-24,106.1473,106.1473,102.3238,102.5059,16579338,
002312.SZ,ґЁ·ўБътю,2020-12-25,102.688,105.0549,102.3238,104.1445,8199817,
002312.SZ,ґЁ·ўБътю,2020-12-28,104.1445,105.419,102.87,103.4163,11037745,
002312.SZ,ґЁ·ўБътю,2020-12-29,102.87,103.7804,100.3211,100.5031,16452158,
002312.SZ,ґЁ·ўБътю,2020-12-30,100.6852,109.6067,100.3211,106.1473,25309788,
002312.SZ,ґЁ·ўБътю,2020-12-31,107.0577,107.0577,103.2342,104.3266,16857369,
002312.SZ,ґЁ·ўБътю,2021-01-04,104.3266,105.0549,102.688,104.1445,13475260,
002312.SZ,ґЁ·ўБътю,2021-01-05,103.7804,105.6011,103.4163,104.5087,13079450,
002312.SZ,ґЁ·ўБътю,2021-01-06,104.6908,104.6908,101.4135,101.5956,15579113,
002312.SZ,ґЁ·ўБътю,2021-01-07,101.2314,102.688,99.5928,100.139,15588744,
002312.SZ,ґЁ·ўБътю,2021-01-08,101.5956,106.8756,100.8673,105.419,25087532,
002312.SZ,ґЁ·ўБътю,2021-01-11,104.5087,105.9653,102.3238,102.688,17635496,
002312.SZ,ґЁ·ўБътю,2021-01-12,102.3238,103.2342,100.8673,102.688,12117683,
002312.SZ,ґЁ·ўБътю,2021-01-13,102.688,102.87,100.139,101.2314,12453700,
002312.SZ,ґЁ·ўБътю,2021-01-14,101.0493,104.3266,100.5031,103.5983,13696882,
002312.SZ,ґЁ·ўБътю,2021-01-15,103.5983,104.6908,103.4163,104.3266,8715727,
002312.SZ,ґЁ·ўБътю,2021-01-18,105.237,114.7047,105.237,112.5198,39494060,
002312.SZ,ґЁ·ўБътю,2021-01-19,112.5198,115.2509,111.9736,112.5198,27523902,
002312.SZ,ґЁ·ўБътю,2021-01-20,113.7943,115.4329,112.1557,115.0688,25195179,
002312.SZ,ґЁ·ўБътю,2021-01-21,113.7943,117.9819,113.2481,116.5254,27756056,
002312.SZ,ґЁ·ўБътю,2021-01-22,115.7971,123.8082,115.7971,122.7158,47984750,
002312.SZ,ґЁ·ўБътю,2021-01-25,120.8951,134.9145,120.3489,131.091,90181750,
002312.SZ,ґЁ·ўБътю,2021-01-26,133.2759,135.6428,128.7241,131.091,68261321,
002312.SZ,ґЁ·ўБътю,2021-01-27,131.4552,144.2001,131.091,144.2001,108253208,
002312.SZ,ґЁ·ўБътю,2021-01-28,144.0181,152.2113,134.7325,140.1946,112028941,
002312.SZ,ґЁ·ўБътю,2021-01-29,140.5587,146.2029,135.6428,139.6484,69939497,
002312.SZ,ґЁ·ўБътю,2021-02-01,141.1049,142.9256,135.8249,139.4663,52529930,
002312.SZ,ґЁ·ўБътю,2021-02-02,140.3766,140.3766,131.6372,136.9173,47242617,
002312.SZ,ґЁ·ўБътю,2021-02-03,137.2814,138.1918,130.7269,131.2731,43806358,
002312.SZ,ґЁ·ўБътю,2021-02-04,132.1835,133.64,125.6289,128.1779,50400985,
002312.SZ,ґЁ·ўБътю,2021-02-05,130.1807,137.6456,128.7241,129.6345,48385130,
002312.SZ,ґЁ·ўБътю,2021-02-08,128.7241,132.7297,126.5393,131.091,29192707,
002312.SZ,ґЁ·ўБътю,2021-02-09,130.7269,135.6428,129.2703,132.1835,36248294,
002312.SZ,ґЁ·ўБътю,2021-02-10,131.8193,138.1918,129.4524,134.1862,40919987,
002312.SZ,ґЁ·ўБътю,2021-02-18,137.4635,145.6567,135.6428,137.6456,52981276,
002312.SZ,ґЁ·ўБътю,2021-02-19,137.8277,151.483,135.8249,151.483,77539269,
002312.SZ,ґЁ·ўБътю,2021-02-22,156.581,166.5949,156.581,166.5949,110444118,
002312.SZ,ґЁ·ўБътю,2021-02-23,164.0459,164.2279,154.7602,155.3065,79189802,
002312.SZ,ґЁ·ўБътю,2021-02-24,156.581,161.4969,148.2057,151.1188,66029478,
002312.SZ,ґЁ·ўБътю,2021-02-25,154.214,154.5782,145.4746,146.7491,46916042,
002312.SZ,ґЁ·ўБътю,2021-02-26,143.836,151.8471,142.0153,148.934,41720562,
002312.SZ,ґЁ·ўБътю,2021-03-01,152.5754,155.8527,149.4802,153.4858,41031436,
002312.SZ,ґЁ·ўБътю,2021-03-02,152.0292,154.032,146.5671,147.6595,36071872,
002312.SZ,ґЁ·ўБътю,2021-03-03,149.2981,154.7602,147.1133,152.7575,33343900,
002312.SZ,ґЁ·ўБътю,2021-03-04,151.1188,152.3933,146.2029,146.9312,35082462,
002312.SZ,ґЁ·ўБътю,2021-03-05,146.0208,150.2085,144.7463,147.4774,26275065,
002312.SZ,ґЁ·ўБътю,2021-03-08,147.6595,151.483,145.2926,145.4746,24298168,
002312.SZ,ґЁ·ўБътю,2021-03-09,145.6567,146.2029,130.909,131.2731,57465993,
002312.SZ,ґЁ·ўБътю,2021-03-10,132.5476,134.0042,127.4496,129.6345,30423148,
002312.SZ,ґЁ·ўБътю,2021-03-11,129.8165,136.9173,129.0883,134.9145,25173578,
002312.SZ,ґЁ·ўБътю,2021-03-12,136.5532,136.5532,131.6372,132.9117,17532495,
002312.SZ,ґЁ·ўБътю,2021-03-15,133.0938,134.1862,131.091,131.8193,12866687,
002312.SZ,ґЁ·ўБътю,2021-03-16,132.1835,135.0966,131.4552,132.5476,12793541,
002312.SZ,ґЁ·ўБътю,2021-03-17,133.0938,135.8249,131.2731,133.64,16178570,
002312.SZ,ґЁ·ўБътю,2021-03-18,136.5532,143.1077,133.458,139.8304,33939710,
002312.SZ,ґЁ·ўБътю,2021-03-19,138.1918,138.3739,133.8221,134.3683,20846552,
002312.SZ,ґЁ·ўБътю,2021-03-22,134.7325,135.8249,131.2731,134.9145,14242568,
002312.SZ,ґЁ·ўБътю,2021-03-23,134.9145,135.0966,129.8165,129.9986,17207223,
002312.SZ,ґЁ·ўБътю,2021-03-24,130.3628,132.5476,128.36,130.1807,12253545,
002312.SZ,ґЁ·ўБътю,2021-03-25,133.2759,141.1049,132.9117,136.5532,33680624,
002312.SZ,ґЁ·ўБътю,2021-03-26,136.9173,139.6484,135.0966,137.8277,17922148,
002312.SZ,ґЁ·ўБътю,2021-03-29,138.9201,144.3822,138.5559,141.4691,29187531,
002312.SZ,ґЁ·ўБътю,2021-03-30,142.0153,143.836,139.4663,142.9256,20995750,
002312.SZ,ґЁ·ўБътю,2021-03-31,142.9256,144.3822,140.0125,142.7436,14565165,
002312.SZ,ґЁ·ўБътю,2021-04-01,145.6567,151.665,145.6567,150.9368,33445620,
002312.SZ,ґЁ·ўБътю,2021-04-02,145.6567,147.1133,140.1946,140.5587,37051731,
002312.SZ,ґЁ·ўБътю,2021-04-06,140.5587,145.1105,136.7352,144.9284,19728126,
002312.SZ,ґЁ·ўБътю,2021-04-07,145.4746,147.2953,142.0153,146.7491,19128532,
002312.SZ,ґЁ·ўБътю,2021-04-08,146.7491,149.8443,146.5671,146.5671,23168105,
002312.SZ,ґЁ·ўБътю,2021-04-09,146.0208,149.2981,144.3822,147.8416,18256423,
002312.SZ,ґЁ·ўБътю,2021-04-12,148.934,149.8443,140.7408,141.287,24765055,
002312.SZ,ґЁ·ўБътю,2021-04-13,140.7408,140.9229,136.9173,140.1946,16963368,
002312.SZ,ґЁ·ўБътю,2021-04-14,136.5532,142.1974,134.5504,137.8277,20440307,
002312.SZ,ґЁ·ўБътю,2021-04-15,137.4635,138.1918,133.8221,134.3683,19919527,
002312.SZ,ґЁ·ўБътю,2021-04-16,134.1862,135.6428,133.64,134.5504,13906741,
002312.SZ,ґЁ·ўБътю,2021-04-19,134.7325,139.1022,133.64,137.6456,14773451,
002312.SZ,ґЁ·ўБътю,2021-04-20,137.8277,138.5559,135.6428,136.0069,12709983,
002312.SZ,ґЁ·ўБътю,2021-04-21,135.2787,136.9173,133.8221,136.189,9509075,
002312.SZ,ґЁ·ўБътю,2021-04-22,135.2787,136.5532,134.0042,134.7325,10813547,
002312.SZ,ґЁ·ўБътю,2021-04-23,134.7325,134.9145,130.7269,133.2759,15304560,
002312.SZ,ґЁ·ўБътю,2021-04-26,132.9117,140.1946,132.1835,137.6456,19486010,
002312.SZ,ґЁ·ўБътю,2021-04-27,139.6484,140.1946,132.1835,132.7297,21603950,
002312.SZ,ґЁ·ўБътю,2021-04-28,132.1835,133.8221,129.2703,131.091,18112928,
002312.SZ,ґЁ·ўБътю,2021-04-29,131.2731,132.7297,129.8165,129.8165,10043606,
002312.SZ,ґЁ·ўБътю,2021-04-30,132.0014,132.9117,130.1807,130.909,13261425,
002312.SZ,ґЁ·ўБътю,2021-05-06,131.091,134.7325,130.1807,133.2759,10567209,
