ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
605259.SH,ยฬฬ๏ป๚ะต,2022-07-28,30.1782,30.3234,29.8776,30.2508,501100,
605259.SH,ยฬฬ๏ป๚ะต,2022-07-29,30.0746,30.2612,29.8465,30.002,451000,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-01,29.9087,30.7588,29.8258,30.4167,1132790,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-02,30.2612,33.4542,30.2612,33.4542,2996921,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-03,34.1799,34.9367,32.0132,32.2413,5255780,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-04,32.0443,32.5938,31.3082,32.0339,2936630,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-05,31.6193,32.0858,31.1838,31.9095,2017804,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-08,31.8681,32.2827,30.9765,32.2827,2640483,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-09,32.0443,32.1376,31.526,31.5985,1541670,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-10,31.6504,32.0961,31.3082,31.8577,1390669,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-11,31.9717,32.3449,31.6607,31.9199,1325233,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-12,31.6193,31.8992,31.0698,31.2046,1159400,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-15,31.0905,31.4741,30.935,31.4016,788800,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-16,31.7229,33.1121,31.5985,32.2413,2290141,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-17,32.2516,32.5938,31.9406,32.3035,1282950,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-18,32.4279,33.6097,32.0236,33.3609,1943303,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-19,36.6991,36.6991,34.4805,34.7293,6349609,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-22,35.0404,35.6209,34.2836,35.1026,3172774,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-23,34.7605,35.4654,34.4183,35.455,1952954,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-24,35.4965,36.6783,34.7293,35.0404,2058349,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-25,35.4343,35.4758,31.5363,32.7389,2798700,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-26,32.148,34.3976,31.8266,33.4127,1864582,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-29,33.3298,34.8745,32.9877,34.6049,1549394,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-30,34.7812,34.9367,33.786,33.9726,896300,
605259.SH,ยฬฬ๏ป๚ะต,2022-08-31,34.1592,34.1592,31.4741,32.3449,1937300,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-01,32.4382,32.9462,31.9614,32.3968,704100,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-02,32.9462,33.3505,32.0132,33.081,795397,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-05,33.1432,33.1536,31.9199,32.3035,750400,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-06,32.6456,33.0084,32.0132,32.7907,725600,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-07,32.7596,33.3713,32.6767,33.1743,634495,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-08,33.1743,33.278,32.2931,32.8115,670300,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-09,32.7389,32.9255,32.0132,32.3449,560249,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-13,32.5834,35.1026,32.5834,34.719,2513056,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-14,33.9518,35.7557,33.6512,35.227,2089564,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-15,35.455,35.4654,34.1384,34.5427,1155777,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-16,34.833,34.8745,33.3609,33.4853,969382,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-19,33.5579,33.6927,32.4071,32.6456,674682,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-20,33.1017,34.3665,32.9981,33.8793,845256,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-21,34.1281,34.1281,32.656,33.195,869279,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-22,33.0706,33.5786,32.6767,33.2158,589613,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-23,33.1536,33.2676,31.9717,32.0132,969532,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-26,31.4016,33.1743,31.2149,31.951,759495,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-27,32.4486,32.8633,32.0236,32.7078,475395,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-28,32.6249,33.1432,32.1791,32.5834,608595,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-29,32.5212,34.7293,32.4486,34.522,2253423,
605259.SH,ยฬฬ๏ป๚ะต,2022-09-30,34.1799,35.1233,34.1177,34.522,1794477,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-10,34.7293,34.7708,33.0706,33.8793,936690,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-11,34.2006,36.1393,33.2365,36.1185,2930525,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-12,35.7142,36.3777,34.9885,36.3051,1816780,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-13,36.5747,36.5747,35.4032,36.1807,1088162,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-14,36.2844,36.7198,35.6209,36.3777,1372121,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-17,36.2844,36.3777,35.7971,36.2326,708000,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-18,36.4295,36.9375,35.766,36.8027,1329328,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-19,36.896,36.896,35.766,35.8801,970560,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-20,36.0252,36.4399,34.833,35.0404,974300,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-21,35.2684,35.6416,34.8123,35.4965,656100,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-24,35.7453,35.7453,34.4805,35.6105,866055,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-25,35.538,35.8179,34.9885,35.3514,671790,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-26,35.5898,36.6472,35.4136,36.3673,790400,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-27,36.6369,37.715,35.2581,36.3259,2033785,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-28,37.3004,37.3004,34.636,35.9734,1652868,
605259.SH,ยฬฬ๏ป๚ะต,2022-10-31,35.9216,35.9216,33.9415,34.1799,1782300,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-01,34.5635,35.4343,34.0244,35.1233,1381268,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-02,35.2166,35.455,33.9207,34.1281,1476058,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-03,34.1281,35.2373,33.703,34.5946,809385,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-04,35.1337,35.1337,34.1799,34.2317,1174300,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-07,33.8482,33.8482,32.3242,33.2883,1799112,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-08,33.1225,33.278,32.5523,32.8218,782382,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-09,32.6456,33.2987,32.5834,33.2054,709200,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-10,32.884,33.195,32.2413,32.3242,960882,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-11,32.6663,32.967,32.2413,32.4071,766500,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-14,32.4797,32.6352,31.9303,32.1583,712636,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-15,32.1583,32.6145,32.0132,32.5938,504600,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-16,32.6041,35.6209,32.6041,34.0555,2625545,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-17,34.0555,35.0922,33.6927,34.9989,1304050,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-18,34.9885,37.487,34.7397,36.0356,3678377,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-21,36.0149,37.8187,36.0149,37.2071,1806900,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-22,37.2071,37.5595,36.1911,36.4606,1288952,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-23,35.9838,36.3466,34.9263,35.3203,892177,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-24,35.3203,37.2485,35.144,36.9271,1246977,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-25,37.0619,37.8394,35.5898,35.7868,1355200,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-28,36.1807,36.2326,35.1233,35.4861,751300,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-29,35.538,36.9375,34.833,36.2637,1204822,
605259.SH,ยฬฬ๏ป๚ะต,2022-11-30,36.4917,36.7302,35.7246,35.7971,536149,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-01,36.274,36.6576,35.8075,36.2844,452100,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-02,36.5021,37.1967,35.7764,36.8753,819900,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-05,36.9271,37.176,36.2844,36.585,545300,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-06,36.6576,36.782,36.1704,36.3777,400395,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-07,36.2844,37.29,35.9527,36.3881,509800,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-08,36.1911,36.4606,35.6209,35.9527,389600,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-09,35.963,36.3362,35.7764,35.8282,278285,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-12,35.9319,35.9319,35.2892,35.3928,367700,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-13,35.3928,35.6831,34.2628,34.4702,599300,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-14,34.3147,34.7605,34.1073,34.2214,446049,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-15,34.2628,34.7812,33.9829,34.7293,398500,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-16,34.719,34.7605,33.8482,34.0762,464800,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-19,34.1903,34.1903,32.9773,33.1225,466477,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-20,32.8115,33.5371,32.6663,33.3298,345895,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-21,33.4231,33.4542,32.7078,32.8737,351800,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-22,33.1225,33.1225,32.1583,32.3449,300100,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-23,32.148,32.6041,31.9303,32.2413,350000,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-26,32.4486,32.9773,32.262,32.8426,210600,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-27,32.967,33.0914,32.5627,32.9359,349800,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-28,32.9359,33.3816,32.7493,33.2365,336300,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-29,33.0084,33.5371,32.77,33.0499,458500,
605259.SH,ยฬฬ๏ป๚ะต,2022-12-30,33.0706,34.8849,32.6663,34.7397,991800,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-03,34.9574,36.979,34.9367,36.8131,1692300,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-04,37.1345,38.845,36.896,37.176,1900165,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-05,37.4766,38.1504,36.9168,37.9224,860900,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-06,38.2438,38.9694,37.5595,38.617,1212662,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-09,38.6481,38.8554,37.3211,37.6217,1519000,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-10,37.8602,37.8913,36.9582,37.3833,930700,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-11,37.6321,37.6321,36.7509,36.8027,530800,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-12,36.9997,37.9224,36.6783,37.1449,484549,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-13,37.2485,37.7358,37.0308,37.6736,586282,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-16,37.8498,39.5396,37.5284,38.0364,805482,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-17,38.1712,38.5755,38.0053,38.306,329000,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-18,38.306,38.9591,38.2645,38.5548,417400,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-19,38.7414,39.5293,38.4926,39.0213,450400,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-20,39.0213,39.0316,38.1504,38.3474,494200,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-30,38.7206,40.5452,38.3578,40.5245,1241500,
605259.SH,ยฬฬ๏ป๚ะต,2023-01-31,40.0061,41.2502,39.8195,40.2757,736682,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-01,40.3586,41.8307,40.0165,41.81,781704,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-02,42.1106,42.6808,40.8666,41.105,836182,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-03,41.2605,41.2605,40.1202,40.7318,408695,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-06,40.8148,40.8148,39.9128,40.5452,460700,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-07,40.8148,41.2709,40.172,40.6385,411600,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-08,40.8355,41.0428,40.1202,40.2342,294200,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-09,40.0372,40.6074,39.975,40.4208,344954,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-10,40.4208,40.8666,39.6018,40.483,476182,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-13,40.4312,42.0588,40.3586,41.0221,640695,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-14,41.7582,42.8052,40.9081,42.2143,1032674,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-15,42.3594,42.629,41.6649,41.7167,311726,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-16,41.6338,42.0277,40.2342,40.4519,605095,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-17,40.4519,42.0588,40.4519,40.6074,369695,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-20,40.6282,41.2087,40.4623,41.0117,412700,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-21,41.1258,42.4942,40.7526,42.4838,924895,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-22,41.9655,43.9249,41.7685,43.2095,1076795,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-23,43.8004,44.889,43.2199,44.1633,796138,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-24,44.8371,44.8371,43.2303,43.6346,490690,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-27,43.9974,44.4225,42.8156,43.0333,710695,
605259.SH,ยฬฬ๏ป๚ะต,2023-02-28,43.0333,43.9041,42.7741,43.2821,400495,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-01,43.7279,43.7279,42.7845,43.0748,256300,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-02,43.3132,43.3961,42.1003,42.1936,468492,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-03,42.0381,42.743,41.7789,41.9655,350700,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-06,42.2972,42.3594,41.0532,41.416,586372,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-07,41.416,41.416,39.7988,40.0787,722790,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-08,39.9647,40.2964,39.1457,39.9232,894622,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-09,40.1202,40.4208,39.6537,40.3171,301700,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-10,39.9543,40.3068,39.2908,39.4567,365400,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-13,39.0938,40.8459,39.0938,40.6904,670700,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-14,40.4623,40.7526,39.1975,39.747,488100,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-15,39.9128,40.6282,39.4463,39.55,488200,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-16,39.6329,40.1513,39.2597,39.55,338622,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-17,39.5189,39.8921,38.6688,39.0213,436300,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-20,39.0213,39.1249,35.3825,38.2852,973100,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-21,38.4511,39.6018,37.9638,39.239,692500,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-22,39.3427,40.0787,38.4926,38.6584,675600,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-23,38.6688,38.9383,38.026,38.1401,721300,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-24,38.2438,38.8761,37.8498,38.026,382500,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-27,37.912,38.6377,37.912,38.1712,475000,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-28,38.3889,39.6122,38.2645,38.5029,543800,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-29,38.4407,38.7414,37.9638,38.1193,310446,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-30,38.0779,38.3578,37.8498,38.0779,270700,
605259.SH,ยฬฬ๏ป๚ะต,2023-03-31,38.1297,38.7414,37.9846,38.3578,264300,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-03,38.3578,39.0731,38.2541,38.6999,888232,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-04,38.6999,38.8243,36.9686,37.1967,948195,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-06,37.0204,38.109,36.8235,37.4144,721300,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-07,37.4973,38.5029,37.0723,37.3315,840622,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-10,37.0308,37.8187,36.8338,37.3211,594000,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-11,37.5803,37.8083,36.4192,36.6887,750900,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-12,36.7716,37.1656,35.9216,36.4088,937500,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-13,36.5125,36.9582,36.2222,36.357,342100,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-14,36.357,36.6265,35.963,36.1185,482800,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-17,36.2844,36.782,35.9734,36.2118,578600,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-18,36.0667,36.6887,35.9838,36.1496,560800,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-19,36.2844,36.2844,35.3617,35.7764,783092,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-20,35.7142,35.9112,35.0093,35.5898,974422,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-21,37.3004,38.731,35.538,35.8179,2874022,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-24,35.6105,36.8857,34.3458,36.046,1901522,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-25,36.2533,36.2533,34.5324,34.719,1379300,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-26,34.4494,36.1807,34.4494,35.8697,855700,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-27,35.8697,36.9064,35.5691,36.4192,725500,
605259.SH,ยฬฬ๏ป๚ะต,2023-04-28,36.2326,37.3937,36.2326,37.3833,735000,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-04,38.3578,39.3427,37.0308,37.6114,1446400,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-05,37.715,38.1193,36.8546,37.4766,997300,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-08,37.7876,38.1401,37.3626,37.6425,686900,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-09,37.6321,37.6321,36.6576,36.6991,546800,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-10,36.6991,37.29,36.3051,36.8027,425300,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-11,36.9582,37.487,36.7613,37.2174,424600,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-12,37.0827,37.601,37.0101,37.1552,344500,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-15,37.093,37.9327,36.9479,37.8498,567100,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-16,37.9638,38.4926,37.5906,38.0364,519795,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-17,37.8705,38.5444,37.7876,38.5237,345100,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-18,38.3889,38.9798,38.2541,38.6792,336731,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-19,38.3163,39.2493,38.2645,39.0627,451800,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-22,39.3427,39.6018,38.7517,39.1871,350600,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-23,39.2804,39.4567,38.845,38.845,429095,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-24,38.8761,39.2701,38.42,38.8761,357400,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-25,38.8036,39.1042,38.3993,39.0524,467800,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-26,38.8554,39.4878,38.6688,39.0213,409782,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-29,39.1768,39.4774,38.8658,39.0316,613500,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-30,39.0835,39.3738,38.8347,39.0731,387800,
605259.SH,ยฬฬ๏ป๚ะต,2023-05-31,39.1664,39.4774,38.8761,38.9798,448000,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-01,38.9383,39.3738,38.6895,39.0731,433000,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-02,39.3219,39.3219,38.6688,38.7103,444100,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-05,38.7206,38.928,38.2127,38.5651,402500,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-06,38.5651,38.5651,37.6114,37.6943,572300,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-07,37.6943,38.026,37.3729,37.8498,285000,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-08,37.5077,38.1401,37.4248,37.6321,359400,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-09,38.0986,38.0986,37.1552,37.3937,292295,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-12,37.4766,38.026,37.0619,37.8913,368200,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-13,38.0882,39.3738,37.8913,37.9224,608700,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-14,38.026,38.0364,37.2485,37.4351,344500,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-15,37.4766,38.8761,37.3626,38.3578,538695,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-16,38.4926,38.4926,37.6321,37.8498,469475,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-19,37.8498,38.4615,37.4351,38.2749,501495,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-20,38.2749,38.2749,37.4351,37.7461,559638,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-21,37.7669,38.3578,37.5284,37.7876,476400,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-26,37.7565,39.2908,37.4455,38.5444,976477,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-27,38.4407,38.9591,37.715,38.6584,612815,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-28,38.6792,39.4982,38.0571,39.1871,657900,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-29,39.156,39.7573,38.9798,39.6537,688400,
605259.SH,ยฬฬ๏ป๚ะต,2023-06-30,39.861,40.4001,39.6537,40.2446,626000,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-03,40.4415,40.6696,39.7677,40.3275,814629,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-04,40.3586,40.7111,39.9336,40.5556,693731,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-05,40.6696,41.0428,39.9025,39.9439,780214,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-06,40.1927,40.1927,39.7055,39.8714,478500,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-07,39.8195,39.9543,38.9902,39.3427,804268,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-10,39.4321,39.7452,38.8805,39.2532,1034360,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-11,38.9252,39.8048,38.9252,39.775,754448,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-12,39.8644,40.5204,39.6557,39.7899,732018,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-13,39.7899,40.6099,39.4172,40.4906,1139500,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-14,40.4459,41.3404,39.3874,40.1626,2095500,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-17,40.2819,40.5204,39.6706,39.9092,1107100,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-18,40.1477,40.6695,39.7452,40.431,848982,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-19,40.103,40.4906,39.8048,39.8943,406260,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-20,39.939,40.0732,39.0594,39.2085,726800,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-21,39.283,39.283,38.4184,38.5376,749540,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-24,38.7314,39.3874,38.0456,39.2979,620320,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-25,39.6408,39.7005,38.806,39.5365,571340,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-26,39.7154,39.9688,39.2383,39.611,572640,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-27,39.5663,39.8495,38.9252,39.0594,485180,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-28,38.8358,39.4768,38.8358,39.2085,406880,
605259.SH,ยฬฬ๏ป๚ะต,2023-07-31,39.2085,39.5365,38.6867,38.8805,733306,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-01,38.642,38.8656,37.5835,38.0456,1590937,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-02,38.0456,38.6569,37.8071,38.2245,960840,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-03,38.5823,38.5823,37.4493,37.6431,561080,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-04,37.6431,38.0158,37.1363,37.2704,633560,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-07,37.181,37.4791,36.7785,37.0915,937760,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-08,37.1213,37.2108,36.4952,36.5399,738020,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-09,36.4654,36.7486,36.1225,36.3759,568340,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-10,36.3908,37.0319,36.2716,36.8679,549180,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-11,36.9574,37.2406,36.5399,36.5399,510093,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-14,36.2567,37.1959,36.1821,37.181,516635,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-15,37.2555,37.4642,36.6741,37.0617,540440,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-16,37.0468,37.1064,36.4654,36.4654,460193,
605259.SH,ยฬฬ๏ป๚ะต,2023-08-17,36.3759,37.4791,36.2269,37.3599,675640,
