ґъВл,јтіЖ,ИХЖЪ,їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),
002081.SZ,Ѕру«тл,2020-02-04,209.5353,226.7103,209.5353,219.5541,38518931,
002081.SZ,Ѕру«тл,2020-02-05,221.5578,229.0003,220.6991,223.2753,21927680,
002081.SZ,Ѕру«тл,2020-02-06,224.1341,229.0003,220.4128,226.9966,22026122,
002081.SZ,Ѕру«тл,2020-02-07,226.1378,227.2828,220.6991,226.7103,21379801,
002081.SZ,Ѕру«тл,2020-02-10,225.5653,232.7216,222.9891,232.4353,21865257,
002081.SZ,Ѕру«тл,2020-02-11,233.2941,241.5953,231.2903,239.5916,28326139,
002081.SZ,Ѕру«тл,2020-02-12,238.1603,242.7403,236.4428,241.8816,13307150,
002081.SZ,Ѕру«тл,2020-02-13,241.3091,244.4578,235.5841,237.0153,18394353,
002081.SZ,Ѕру«тл,2020-02-14,236.1566,241.3091,236.1566,238.1603,14923075,
002081.SZ,Ѕру«тл,2020-02-17,240.7366,249.0378,239.3053,246.7478,22119464,
002081.SZ,Ѕру«тл,2020-02-18,246.1753,249.8966,242.4541,246.7478,17833644,
002081.SZ,Ѕру«тл,2020-02-19,247.3203,248.1791,241.8816,243.3128,14103050,
002081.SZ,Ѕру«тл,2020-02-20,243.3128,248.1791,242.1678,247.3203,24051576,
002081.SZ,Ѕру«тл,2020-02-21,247.8928,248.4653,243.5991,244.7441,22914365,
002081.SZ,Ѕру«тл,2020-02-24,243.5991,244.1716,234.1528,239.3053,31204170,
002081.SZ,Ѕру«тл,2020-02-25,235.8703,237.8741,228.7141,232.7216,29618954,
002081.SZ,Ѕру«тл,2020-02-26,229.2866,250.4691,229.2866,243.5991,52262224,
002081.SZ,Ѕру«тл,2020-02-27,245.6028,256.7666,244.1716,251.3279,42363721,
002081.SZ,Ѕру«тл,2020-02-28,251.3279,255.3354,243.5991,248.1791,52678892,
002081.SZ,Ѕру«тл,2020-03-02,251.6141,271.9379,251.0416,265.6404,50786461,
002081.SZ,Ѕру«тл,2020-03-03,272.5104,281.9566,260.7741,264.2091,52622931,
002081.SZ,Ѕру«тл,2020-03-04,261.6329,271.6516,259.9154,269.9341,39552586,
002081.SZ,Ѕру«тл,2020-03-05,270.7929,272.2241,265.9266,269.6479,35930795,
002081.SZ,Ѕру«тл,2020-03-06,265.3541,268.2166,260.4879,263.0641,25583091,
002081.SZ,Ѕру«тл,2020-03-09,257.9116,260.4879,254.1904,256.4804,25334416,
002081.SZ,Ѕру«тл,2020-03-10,253.3316,263.3504,253.3316,261.3466,29971944,
002081.SZ,Ѕру«тл,2020-03-11,261.3466,261.9191,255.0491,255.0491,21965933,
002081.SZ,Ѕру«тл,2020-03-12,252.1866,252.1866,246.1753,248.1791,16698096,
002081.SZ,Ѕру«тл,2020-03-13,239.0191,245.0303,233.2941,241.3091,20558523,
002081.SZ,Ѕру«тл,2020-03-16,246.1753,246.1753,233.2941,234.7253,19727106,
002081.SZ,Ѕру«тл,2020-03-17,235.0116,241.0228,229.0003,235.0116,18119539,
002081.SZ,Ѕру«тл,2020-03-18,238.7328,244.1716,232.7216,233.2941,19111493,
002081.SZ,Ѕру«тл,2020-03-19,234.1528,237.3016,226.9966,231.8628,18835242,
002081.SZ,Ѕру«тл,2020-03-20,234.4391,237.0153,231.2903,237.0153,11947250,
002081.SZ,Ѕру«тл,2020-03-23,231.8628,233.0078,227.2828,227.5691,12947692,
002081.SZ,Ѕру«тл,2020-03-24,231.0041,232.4353,223.5616,229.0003,15071526,
002081.SZ,Ѕру«тл,2020-03-25,237.5878,238.1603,230.7178,233.2941,16503088,
002081.SZ,Ѕру«тл,2020-03-26,232.4353,232.4353,226.7103,227.8553,14878929,
002081.SZ,Ѕру«тл,2020-03-27,230.7178,239.8778,228.7141,236.1566,25292947,
002081.SZ,Ѕру«тл,2020-03-30,234.7253,239.5916,232.4353,237.0153,15059026,
002081.SZ,Ѕру«тл,2020-03-31,238.7328,241.8816,231.8628,235.0116,16227093,
002081.SZ,Ѕру«тл,2020-04-01,235.2978,237.0153,231.0041,231.0041,12270552,
002081.SZ,Ѕру«тл,2020-04-02,231.0041,233.2941,227.8553,233.0078,11192216,
002081.SZ,Ѕру«тл,2020-04-03,233.0078,233.0078,228.7141,229.8591,9247336,
002081.SZ,Ѕру«тл,2020-04-07,232.4353,238.1603,232.4353,237.3016,14244076,
002081.SZ,Ѕру«тл,2020-04-08,236.7291,236.7291,233.2941,235.0116,8776175,
002081.SZ,Ѕру«тл,2020-04-09,236.4428,239.5916,235.2978,236.7291,12932925,
002081.SZ,Ѕру«тл,2020-04-10,236.4428,236.4428,231.5766,232.4353,9526079,
002081.SZ,Ѕру«тл,2020-04-13,231.2903,231.8628,229.2866,230.7178,7444787,
002081.SZ,Ѕру«тл,2020-04-14,230.7178,233.5803,230.4316,233.5803,8376838,
002081.SZ,Ѕру«тл,2020-04-15,233.8666,233.8666,229.8591,229.8591,9620626,
002081.SZ,Ѕру«тл,2020-04-16,229.2866,231.0041,229.0003,230.7178,7483153,
002081.SZ,Ѕру«тл,2020-04-17,231.2903,237.0153,230.7178,233.8666,17160201,
002081.SZ,Ѕру«тл,2020-04-20,234.4391,244.4578,234.4391,242.7403,25378882,
002081.SZ,Ѕру«тл,2020-04-21,241.0228,253.0454,239.0191,250.7554,37349122,
002081.SZ,Ѕру«тл,2020-04-22,249.6103,253.3316,246.7478,251.9004,21167179,
002081.SZ,Ѕру«тл,2020-04-23,252.1866,255.9079,250.4691,251.6141,22295041,
002081.SZ,Ѕру«тл,2020-04-24,251.3279,253.9041,245.0303,246.4616,14180679,
002081.SZ,Ѕру«тл,2020-04-27,249.8966,253.0454,243.8853,244.7441,13221780,
002081.SZ,Ѕру«тл,2020-04-28,245.6028,247.0341,237.8741,241.0228,13031652,
002081.SZ,Ѕру«тл,2020-04-29,241.0228,244.4578,225.8516,229.0003,43291218,
002081.SZ,Ѕру«тл,2020-04-30,229.5728,233.2941,227.5691,230.7178,30945939,
002081.SZ,Ѕру«тл,2020-05-06,228.7141,233.8666,227.5691,232.7216,23540710,
002081.SZ,Ѕру«тл,2020-05-07,233.0078,233.0078,228.7141,229.8591,20477434,
002081.SZ,Ѕру«тл,2020-05-08,231.2903,233.8666,230.1453,233.0078,18544203,
002081.SZ,Ѕру«тл,2020-05-11,233.5803,245.3166,233.0078,243.3128,35554628,
002081.SZ,Ѕру«тл,2020-05-12,242.7403,242.7403,234.1528,237.8741,28652436,
002081.SZ,Ѕру«тл,2020-05-13,235.2978,235.5841,232.1491,234.1528,19457342,
002081.SZ,Ѕру«тл,2020-05-14,233.0078,238.1603,231.8628,233.5803,19398316,
002081.SZ,Ѕру«тл,2020-05-15,235.2978,235.8703,232.7216,234.1528,13385416,
002081.SZ,Ѕру«тл,2020-05-18,234.7253,238.1603,233.5803,237.0153,17668068,
002081.SZ,Ѕру«тл,2020-05-19,238.1603,239.0191,233.0078,234.1528,21978868,
002081.SZ,Ѕру«тл,2020-05-20,232.7216,233.8666,230.4316,232.4353,21791294,
002081.SZ,Ѕру«тл,2020-05-21,233.2941,233.5803,227.8553,229.2866,24330682,
002081.SZ,Ѕру«тл,2020-05-22,228.7141,230.1453,224.1341,226.7103,20438092,
002081.SZ,Ѕру«тл,2020-05-25,226.7103,227.5691,224.7066,226.4241,8204038,
002081.SZ,Ѕру«тл,2020-05-26,226.4241,230.1453,226.4241,229.2866,10548725,
002081.SZ,Ѕру«тл,2020-05-27,230.4609,239.8555,228.6994,236.9197,24934435,
002081.SZ,Ѕру«тл,2020-05-28,239.8555,240.7362,230.7545,234.571,21949696,
002081.SZ,Ѕру«тл,2020-05-29,234.8646,234.8646,231.9288,232.516,10801561,
002081.SZ,Ѕру«тл,2020-06-01,234.2774,243.0849,233.9839,241.9105,37292554,
002081.SZ,Ѕру«тл,2020-06-02,241.9105,245.1399,239.5619,243.672,31290614,
002081.SZ,Ѕру«тл,2020-06-03,243.3785,243.3785,237.2133,237.5068,30283375,
002081.SZ,Ѕру«тл,2020-06-04,237.2133,238.3876,234.571,235.4518,19444682,
002081.SZ,Ѕру«тл,2020-06-05,235.4518,235.7454,231.9288,232.516,17973936,
002081.SZ,Ѕру«тл,2020-06-08,233.3967,234.8646,231.9288,232.8095,18063199,
002081.SZ,Ѕру«тл,2020-06-09,233.3967,235.4518,231.9288,234.8646,13026448,
002081.SZ,Ѕру«тл,2020-06-10,235.4518,235.7454,232.2224,233.1031,12993365,
002081.SZ,Ѕру«тл,2020-06-11,232.8095,234.571,229.2866,230.7545,23524960,
002081.SZ,Ѕру«тл,2020-06-12,226.0572,233.1031,225.7636,231.3416,30158094,
002081.SZ,Ѕру«тл,2020-06-15,229.2866,230.4609,226.0572,227.2315,22863402,
002081.SZ,Ѕру«тл,2020-06-16,228.4058,229.8737,228.1123,229.2866,14360055,
002081.SZ,Ѕру«тл,2020-06-17,229.2866,229.2866,226.6443,228.993,12632668,
002081.SZ,Ѕру«тл,2020-06-18,228.6994,234.571,227.8187,231.3416,33882912,
002081.SZ,Ѕру«тл,2020-06-19,231.3416,233.6903,230.4609,232.2224,17565398,
002081.SZ,Ѕру«тл,2020-06-22,233.1031,236.6261,231.3416,233.1031,15431469,
002081.SZ,Ѕру«тл,2020-06-23,231.9288,233.9839,231.6352,232.8095,10720785,
002081.SZ,Ѕру«тл,2020-06-24,232.8095,233.6903,229.2866,230.1673,13222586,
002081.SZ,Ѕру«тл,2020-06-29,229.5802,230.1673,226.3508,228.4058,16306295,
002081.SZ,Ѕру«тл,2020-06-30,228.4058,232.2224,228.1123,230.7545,15048345,
002081.SZ,Ѕру«тл,2020-07-01,231.6352,240.7362,229.5802,238.3876,43124287,
002081.SZ,Ѕру«тл,2020-07-02,238.6812,243.3785,237.5068,242.2041,36854066,
002081.SZ,Ѕру«тл,2020-07-03,242.7913,249.2501,242.4977,244.8464,35761905,
002081.SZ,Ѕру«тл,2020-07-06,248.9565,257.4703,247.4886,256.5896,49800041,
002081.SZ,Ѕру«тл,2020-07-07,258.3511,262.1676,253.0666,253.3602,45011254,
002081.SZ,Ѕру«тл,2020-07-08,254.5345,261.2869,253.6538,259.819,29857138,
002081.SZ,Ѕру«тл,2020-07-09,261.2869,265.6906,257.4703,261.2869,29352191,
002081.SZ,Ѕру«тл,2020-07-10,260.9933,261.2869,253.6538,254.5345,30959314,
002081.SZ,Ѕру«тл,2020-07-13,254.5345,262.4612,253.3602,261.2869,30566682,
002081.SZ,Ѕру«тл,2020-07-14,264.5163,273.0301,257.4703,265.397,44500002,
002081.SZ,Ѕру«тл,2020-07-15,267.7457,270.6815,258.3511,260.1126,27654870,
002081.SZ,Ѕру«тл,2020-07-16,259.2318,265.6906,250.1308,251.3051,28943889,
002081.SZ,Ѕру«тл,2020-07-17,252.4795,255.1217,247.195,247.7822,21049920,
002081.SZ,Ѕру«тл,2020-07-20,251.0115,268.6264,248.9565,268.6264,50664004,
002081.SZ,Ѕру«тл,2020-07-21,271.2686,271.5622,263.0484,265.1034,31208023,
002081.SZ,Ѕру«тл,2020-07-22,265.6906,273.6173,260.4061,266.5713,41345242,
002081.SZ,Ѕру«тл,2020-07-23,265.1034,280.3696,259.819,278.021,56911034,
002081.SZ,Ѕру«тл,2020-07-24,275.6723,280.3696,264.2227,269.2136,51603284,
002081.SZ,Ѕру«тл,2020-07-27,270.6815,271.8558,253.6538,258.9382,34822730,
002081.SZ,Ѕру«тл,2020-07-28,260.1126,263.0484,256.8832,261.5805,16979268,
002081.SZ,Ѕру«тл,2020-07-29,260.4061,264.8098,257.4703,263.6355,21477266,
002081.SZ,Ѕру«тл,2020-07-30,264.2227,266.8649,260.1126,264.2227,19874100,
002081.SZ,Ѕру«тл,2020-07-31,263.0484,269.5071,260.1126,263.3419,21046197,
002081.SZ,Ѕру«тл,2020-08-03,266.2777,275.0852,266.2777,269.8007,25373452,
002081.SZ,Ѕру«тл,2020-08-04,270.6815,274.7916,267.7457,270.6815,23310194,
002081.SZ,Ѕру«тл,2020-08-05,271.2686,279.7825,266.5713,278.9017,36073060,
002081.SZ,Ѕру«тл,2020-08-06,284.7733,306.7919,284.1862,306.7919,50964455,
002081.SZ,Ѕру«тл,2020-08-07,328.2233,337.6179,317.3608,337.6179,126007869,
002081.SZ,Ѕру«тл,2020-08-10,336.4436,371.3797,330.2784,371.3797,168043350,
002081.SZ,Ѕру«тл,2020-08-11,386.3523,396.334,352.2969,369.031,187403229,
002081.SZ,Ѕру«тл,2020-08-12,353.7648,358.1685,333.2142,338.4986,111654157,
002081.SZ,Ѕру«тл,2020-08-13,342.0216,358.7557,332.3334,345.251,86287044,
002081.SZ,Ѕру«тл,2020-08-14,342.9023,354.6456,334.0949,348.7739,62302944,
002081.SZ,Ѕру«тл,2020-08-17,351.4162,369.3246,348.7739,360.8108,81087063,
002081.SZ,Ѕру«тл,2020-08-18,355.8199,364.6273,350.2418,353.7648,59423291,
002081.SZ,Ѕру«тл,2020-08-19,351.1226,363.1594,347.0125,350.829,50215063,
002081.SZ,Ѕру«тл,2020-08-20,340.2601,349.0675,334.6821,335.2692,46989873,
002081.SZ,Ѕру«тл,2020-08-21,340.5537,343.4895,328.8105,335.2692,43914584,
002081.SZ,Ѕру«тл,2020-08-24,336.4436,337.3243,326.4618,330.8655,34676554,
002081.SZ,Ѕру«тл,2020-08-25,332.3334,334.3885,321.7645,325.5811,42176158,
002081.SZ,Ѕру«тл,2020-08-26,328.8105,329.6912,310.902,311.7828,36711504,
002081.SZ,Ѕру«тл,2020-08-27,315.0122,315.8929,308.5534,310.0213,24081015,
002081.SZ,Ѕру«тл,2020-08-28,312.6635,318.8287,308.5534,317.0672,30916999,
002081.SZ,Ѕру«тл,2020-08-31,323.8196,325.8746,303.8561,308.5534,51117027,
002081.SZ,Ѕру«тл,2020-09-01,309.7277,314.7186,303.2689,314.7186,44873587,
002081.SZ,Ѕру«тл,2020-09-02,315.0122,327.9297,311.1956,324.9939,59791745,
002081.SZ,Ѕру«тл,2020-09-03,326.4618,326.4618,312.0763,314.7186,31681890,
002081.SZ,Ѕру«тл,2020-09-04,308.2598,310.3149,302.6818,308.847,26325362,
002081.SZ,Ѕру«тл,2020-09-07,309.7277,322.3517,294.1679,312.6635,57653731,
002081.SZ,Ѕру«тл,2020-09-08,313.8378,318.5351,306.7919,316.4801,28431593,
002081.SZ,Ѕру«тл,2020-09-09,314.7186,319.4159,302.9753,303.8561,30818233,
002081.SZ,Ѕру«тл,2020-09-10,307.6726,317.948,305.0304,305.324,33248091,
002081.SZ,Ѕру«тл,2020-09-11,305.0304,311.7828,300.9203,308.5534,18618331,
002081.SZ,Ѕру«тл,2020-09-14,308.5534,318.8287,307.3791,318.8287,25856049,
002081.SZ,Ѕру«тл,2020-09-15,318.8287,324.1132,313.2507,320.003,24567727,
002081.SZ,Ѕру«тл,2020-09-16,322.6453,330.2784,319.1223,327.6361,30853885,
002081.SZ,Ѕру«тл,2020-09-17,325.8746,329.104,320.003,322.0581,20447957,
002081.SZ,Ѕру«тл,2020-09-18,319.1223,327.049,318.5351,324.7003,20594526,
002081.SZ,Ѕру«тл,2020-09-21,325.2875,328.8105,317.3608,317.948,23439768,
002081.SZ,Ѕру«тл,2020-09-22,316.4801,320.003,309.1405,309.7277,20162397,
002081.SZ,Ѕру«тл,2020-09-23,310.3149,313.8378,306.7919,310.0213,10501302,
002081.SZ,Ѕру«тл,2020-09-24,310.0213,310.902,303.2689,307.0855,13848425,
002081.SZ,Ѕру«тл,2020-09-25,294.4615,300.9203,276.2595,278.6081,82213623,
002081.SZ,Ѕру«тл,2020-09-28,283.599,291.2321,279.4889,282.4247,44417765,
002081.SZ,Ѕру«тл,2020-09-29,283.599,285.3605,276.8467,277.4338,28549150,
002081.SZ,Ѕру«тл,2020-09-30,283.3054,290.0578,280.3696,283.8926,31565371,
002081.SZ,Ѕру«тл,2020-10-09,289.177,292.9936,283.8926,290.9385,29387211,
002081.SZ,Ѕру«тл,2020-10-12,292.9936,303.2689,290.9385,302.3882,31883415,
002081.SZ,Ѕру«тл,2020-10-13,302.3882,302.6818,291.5257,293.2872,27743323,
002081.SZ,Ѕру«тл,2020-10-14,292.9936,294.1679,285.0669,286.5348,27778027,
002081.SZ,Ѕру«тл,2020-10-15,285.9477,288.5899,282.4247,283.599,18784335,
002081.SZ,Ѕру«тл,2020-10-16,281.8375,283.8926,278.9017,281.8375,13102069,
002081.SZ,Ѕру«тл,2020-10-19,283.0119,287.7091,280.3696,281.2504,14753217,
002081.SZ,Ѕру«тл,2020-10-20,281.2504,282.7183,276.5531,280.3696,11827185,
002081.SZ,Ѕру«тл,2020-10-21,280.3696,281.5439,273.6173,275.6723,13350363,
002081.SZ,Ѕру«тл,2020-10-22,274.2044,283.3054,271.8558,281.8375,21681421,
002081.SZ,Ѕру«тл,2020-10-23,281.2504,283.599,277.4338,277.7274,9919842,
002081.SZ,Ѕру«тл,2020-10-26,278.9017,281.8375,275.0852,277.1402,12563306,
002081.SZ,Ѕру«тл,2020-10-27,276.5531,287.7091,274.2044,285.9477,27518271,
002081.SZ,Ѕру«тл,2020-10-28,286.5348,294.7551,284.7733,292.7,33096036,
002081.SZ,Ѕру«тл,2020-10-29,288.2963,300.9203,287.122,297.1037,26918667,
002081.SZ,Ѕру«тл,2020-10-30,298.2781,299.4524,287.7091,289.4706,25783508,
002081.SZ,Ѕру«тл,2020-11-02,293.5808,302.3882,291.5257,295.3422,34940122,
002081.SZ,Ѕру«тл,2020-11-03,296.8101,307.9662,296.8101,303.5625,25004015,
002081.SZ,Ѕру«тл,2020-11-04,301.5074,310.902,298.5716,309.7277,25055231,
002081.SZ,Ѕру«тл,2020-11-05,310.902,315.0122,305.9112,309.1405,16253626,
002081.SZ,Ѕру«тл,2020-11-06,309.4341,310.902,302.6818,306.2047,14543742,
002081.SZ,Ѕру«тл,2020-11-09,306.7919,314.1314,305.9112,307.6726,20536330,
002081.SZ,Ѕру«тл,2020-11-10,307.9662,310.902,304.4432,306.7919,14366023,
002081.SZ,Ѕру«тл,2020-11-11,306.2047,325.5811,304.7368,319.7094,35152004,
002081.SZ,Ѕру«тл,2020-11-12,319.1223,319.7094,308.2598,310.0213,21680340,
002081.SZ,Ѕру«тл,2020-11-13,307.6726,309.7277,300.0395,307.3791,14453887,
002081.SZ,Ѕру«тл,2020-11-16,307.3791,317.0672,305.9112,317.0672,16019633,
002081.SZ,Ѕру«тл,2020-11-17,317.0672,320.8838,314.425,315.3057,14176687,
002081.SZ,Ѕру«тл,2020-11-18,312.9571,313.5443,302.6818,304.1497,20366603,
002081.SZ,Ѕру«тл,2020-11-19,302.6818,329.3976,300.0395,319.4159,37948592,
002081.SZ,Ѕру«тл,2020-11-20,320.5902,325.2875,317.3608,319.7094,21871318,
002081.SZ,Ѕру«тл,2020-11-23,319.7094,327.6361,314.425,327.3425,24274945,
002081.SZ,Ѕру«тл,2020-11-24,325.8746,341.728,323.2324,332.9206,34241894,
002081.SZ,Ѕру«тл,2020-11-25,331.1591,333.2142,313.5443,314.1314,46495461,
002081.SZ,Ѕру«тл,2020-11-26,313.2507,318.2415,307.9662,317.948,23220354,
002081.SZ,Ѕру«тл,2020-11-27,317.0672,319.4159,305.6176,310.6084,22353080,
002081.SZ,Ѕру«тл,2020-11-30,311.1956,317.948,309.1405,311.7828,26387884,
002081.SZ,Ѕру«тл,2020-12-01,312.6635,315.5993,310.902,313.8378,15527160,
002081.SZ,Ѕру«тл,2020-12-02,313.8378,314.1314,307.0855,309.7277,15718458,
002081.SZ,Ѕру«тл,2020-12-03,309.1405,311.1956,307.0855,308.2598,12613938,
002081.SZ,Ѕру«тл,2020-12-04,307.6726,307.6726,302.3882,305.6176,13437492,
002081.SZ,Ѕру«тл,2020-12-07,305.324,314.7186,303.2689,310.902,18145529,
002081.SZ,Ѕру«тл,2020-12-08,310.6084,316.4801,309.7277,313.8378,14837117,
002081.SZ,Ѕру«тл,2020-12-09,314.1314,322.3517,311.4892,317.3608,36673847,
002081.SZ,Ѕру«тл,2020-12-10,316.4801,318.5351,301.2139,304.4432,22976601,
002081.SZ,Ѕру«тл,2020-12-11,302.9753,309.7277,285.3605,307.6726,32807602,
002081.SZ,Ѕру«тл,2020-12-14,309.4341,309.7277,297.9845,299.1588,16426942,
002081.SZ,Ѕру«тл,2020-12-15,297.9845,301.2139,296.8101,298.8652,10100686,
002081.SZ,Ѕру«тл,2020-12-16,299.746,300.3331,296.223,297.3973,7707651,
002081.SZ,Ѕру«тл,2020-12-17,296.8101,296.8101,290.645,295.0487,11972350,
002081.SZ,Ѕру«тл,2020-12-18,296.5166,300.6267,294.4615,299.746,10248168,
002081.SZ,Ѕру«тл,2020-12-21,297.3973,301.801,293.5808,298.8652,8850249,
002081.SZ,Ѕру«тл,2020-12-22,297.6909,298.5716,289.4706,289.7642,11788420,
002081.SZ,Ѕру«тл,2020-12-23,290.9385,292.1129,285.6541,286.8284,10958990,
002081.SZ,Ѕру«тл,2020-12-24,287.122,288.2963,277.7274,277.7274,13344816,
002081.SZ,Ѕру«тл,2020-12-25,275.9659,284.4798,275.9659,279.4889,10763775,
002081.SZ,Ѕру«тл,2020-12-28,279.4889,282.7183,275.0852,280.9568,13085688,
002081.SZ,Ѕру«тл,2020-12-29,280.076,286.5348,275.9659,277.7274,11881361,
002081.SZ,Ѕру«тл,2020-12-30,276.2595,278.6081,273.3237,275.0852,9275051,
002081.SZ,Ѕру«тл,2020-12-31,276.2595,278.3146,273.6173,275.6723,15457673,
002081.SZ,Ѕру«тл,2021-01-04,275.6723,276.5531,265.6906,268.3328,25345845,
002081.SZ,Ѕру«тл,2021-01-05,268.6264,279.1953,265.397,276.5531,24659949,
002081.SZ,Ѕру«тл,2021-01-06,275.9659,282.7183,274.498,278.6081,17519069,
002081.SZ,Ѕру«тл,2021-01-07,278.9017,278.9017,264.2227,266.8649,36170192,
002081.SZ,Ѕру«тл,2021-01-08,268.6264,269.2136,252.4795,263.6355,31356287,
002081.SZ,Ѕру«тл,2021-01-11,264.2227,266.5713,252.4795,257.1767,30815808,
002081.SZ,Ѕру«тл,2021-01-12,256.8832,263.0484,252.4795,256.8832,28124626,
002081.SZ,Ѕру«тл,2021-01-13,255.4153,264.2227,249.8372,259.2318,28894919,
002081.SZ,Ѕру«тл,2021-01-14,257.7639,263.6355,251.3051,253.6538,33511314,
002081.SZ,Ѕру«тл,2021-01-15,251.5987,254.8281,246.0207,247.7822,38995153,
002081.SZ,Ѕру«тл,2021-01-18,248.9565,260.6997,248.0757,249.2501,47053781,
002081.SZ,Ѕру«тл,2021-01-19,251.0115,259.2318,248.3693,253.6538,47273574,
002081.SZ,Ѕру«тл,2021-01-20,256.296,262.4612,248.3693,250.4244,47634150,
002081.SZ,Ѕру«тл,2021-01-21,249.2501,256.296,246.6078,250.4244,39754731,
002081.SZ,Ѕру«тл,2021-01-22,251.5987,252.4795,241.9105,243.0849,43381622,
002081.SZ,Ѕру«тл,2021-01-25,242.7913,244.2592,237.5068,238.6812,27511704,
002081.SZ,Ѕру«тл,2021-01-26,238.3876,248.9565,237.5068,243.672,25661920,
002081.SZ,Ѕру«тл,2021-01-27,245.1399,248.0757,241.617,243.3785,17500788,
002081.SZ,Ѕру«тл,2021-01-28,242.2041,245.7271,237.5068,239.2683,21555067,
002081.SZ,Ѕру«тл,2021-01-29,239.8555,243.672,231.3416,233.6903,23757485,
002081.SZ,Ѕру«тл,2021-02-01,234.571,247.195,234.571,243.9656,30761163,
002081.SZ,Ѕру«тл,2021-02-02,242.7913,247.195,241.3234,243.9656,22437703,
002081.SZ,Ѕру«тл,2021-02-03,244.2592,245.4335,239.5619,240.1491,15908017,
002081.SZ,Ѕру«тл,2021-02-04,238.094,240.1491,233.3967,235.7454,19481900,
002081.SZ,Ѕру«тл,2021-02-05,236.3325,259.2318,236.0389,259.2318,69919013,
002081.SZ,Ѕру«тл,2021-02-08,258.9382,258.9382,241.3234,249.2501,77320939,
002081.SZ,Ѕру«тл,2021-02-09,246.6078,254.5345,243.672,251.0115,43294347,
002081.SZ,Ѕру«тл,2021-02-10,250.1308,263.6355,249.2501,254.8281,37735687,
002081.SZ,Ѕру«тл,2021-02-18,259.5254,262.7548,256.0024,257.4703,38009892,
002081.SZ,Ѕру«тл,2021-02-19,256.8832,273.6173,254.8281,266.5713,47095495,
002081.SZ,Ѕру«тл,2021-02-22,267.7457,271.5622,262.4612,269.2136,50495383,
002081.SZ,Ѕру«тл,2021-02-23,265.9842,267.7457,262.7548,264.5163,24294153,
002081.SZ,Ѕру«тл,2021-02-24,263.3419,268.92,259.2318,261.5805,27047815,
002081.SZ,Ѕру«тл,2021-02-25,263.3419,283.0119,261.874,275.6723,67997915,
002081.SZ,Ѕру«тл,2021-02-26,270.0943,285.9477,268.6264,282.4247,71322944,
002081.SZ,Ѕру«тл,2021-03-01,280.9568,297.1037,277.4338,290.0578,63238292,
002081.SZ,Ѕру«тл,2021-03-02,288.2963,295.6358,285.3605,286.5348,35458511,
002081.SZ,Ѕру«тл,2021-03-03,285.6541,289.177,278.9017,287.4156,32049521,
002081.SZ,Ѕру«тл,2021-03-04,287.4156,295.0487,284.7733,288.0027,44227903,
002081.SZ,Ѕру«тл,2021-03-05,284.1862,296.5166,279.1953,283.0119,47466361,
002081.SZ,Ѕру«тл,2021-03-08,284.7733,299.4524,283.8926,292.7,60427293,
002081.SZ,Ѕру«тл,2021-03-09,291.2321,295.6358,275.9659,284.7733,47237830,
002081.SZ,Ѕру«тл,2021-03-10,285.9477,287.122,264.5163,265.397,63798209,
002081.SZ,Ѕру«тл,2021-03-11,272.1494,274.498,266.2777,269.2136,38114467,
002081.SZ,Ѕру«тл,2021-03-12,267.7457,273.3237,262.1676,272.4429,35839355,
002081.SZ,Ѕру«тл,2021-03-15,270.0943,271.5622,265.397,266.8649,25978505,
002081.SZ,Ѕру«тл,2021-03-16,267.1585,270.0943,266.2777,268.0392,20191895,
002081.SZ,Ѕру«тл,2021-03-17,268.3328,274.498,265.397,267.1585,31002062,
002081.SZ,Ѕру«тл,2021-03-18,265.6906,267.1585,261.5805,265.1034,24515037,
002081.SZ,Ѕру«тл,2021-03-19,262.1676,266.2777,261.2869,262.7548,16279784,
002081.SZ,Ѕру«тл,2021-03-22,261.2869,265.9842,261.2869,264.2227,17979931,
002081.SZ,Ѕру«тл,2021-03-23,264.5163,273.3237,262.4612,270.975,34934058,
002081.SZ,Ѕру«тл,2021-03-24,271.2686,275.6723,269.2136,270.975,22058728,
002081.SZ,Ѕру«тл,2021-03-25,270.3879,271.8558,265.1034,267.1585,15876935,
002081.SZ,Ѕру«тл,2021-03-26,267.1585,273.9108,265.1034,272.4429,27652100,
002081.SZ,Ѕру«тл,2021-03-29,272.7365,274.498,268.6264,273.0301,20055619,
002081.SZ,Ѕру«тл,2021-03-30,274.498,284.7733,273.0301,279.7825,32827339,
002081.SZ,Ѕру«тл,2021-03-31,278.9017,278.9017,274.498,277.7274,15011012,
002081.SZ,Ѕру«тл,2021-04-01,284.7733,289.177,278.3146,283.599,29734530,
002081.SZ,Ѕру«тл,2021-04-02,281.8375,281.8375,274.7916,277.1402,18490471,
002081.SZ,Ѕру«тл,2021-04-06,277.7274,280.3696,274.498,279.7825,15804938,
002081.SZ,Ѕру«тл,2021-04-07,277.1402,278.3146,274.2044,275.9659,14853353,
002081.SZ,Ѕру«тл,2021-04-08,275.9659,277.7274,273.6173,273.9108,14041205,
002081.SZ,Ѕру«тл,2021-04-09,273.3237,282.4247,273.0301,281.5439,22211550,
002081.SZ,Ѕру«тл,2021-04-12,281.8375,290.0578,280.6632,285.0669,25723567,
