ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
300999.SZ,Н№Сњгу,2023-03-22,43.3865,43.7878,43.2561,43.4267,5413935,
300999.SZ,Н№Сњгу,2023-03-23,43.2862,43.6373,43.2561,43.5771,4832808,
300999.SZ,Н№Сњгу,2023-03-24,43.7577,44.5301,43.6875,43.8079,8519739,
300999.SZ,Н№Сњгу,2023-03-27,43.6875,43.9383,43.0956,43.3163,6387554,
300999.SZ,Н№Сњгу,2023-03-28,43.0555,43.5671,43.0154,43.3564,4622940,
300999.SZ,Н№Сњгу,2023-03-29,43.2963,43.4869,42.6843,43.0254,4885541,
300999.SZ,Н№Сњгу,2023-03-30,42.9452,43.3163,42.4335,43.2762,6409384,
300999.SZ,Н№Сњгу,2023-03-31,43.4267,43.7176,43.0756,43.2361,5829867,
300999.SZ,Н№Сњгу,2023-04-03,43.1358,43.4668,42.9351,43.1859,6963466,
300999.SZ,Н№Сњгу,2023-04-04,43.1859,43.537,43.0053,43.1658,6673439,
300999.SZ,Н№Сњгу,2023-04-06,42.905,43.1558,42.7646,42.9953,4592020,
300999.SZ,Н№Сњгу,2023-04-07,42.7445,43.3364,42.7445,43.1859,4222563,
300999.SZ,Н№Сњгу,2023-04-10,43.1358,43.9985,42.885,43.517,7349779,
300999.SZ,Н№Сњгу,2023-04-11,43.5069,43.7778,43.2963,43.3966,6383224,
300999.SZ,Н№Сњгу,2023-04-12,43.3966,43.6273,42.7445,42.8248,8012678,
300999.SZ,Н№Сњгу,2023-04-13,42.7445,42.8348,42.0122,42.0523,8093824,
300999.SZ,Н№Сњгу,2023-04-14,42.0925,42.3132,42.0122,42.2229,4091103,
300999.SZ,Н№Сњгу,2023-04-17,42.3332,43.2662,42.2429,43.1658,7687800,
300999.SZ,Н№Сњгу,2023-04-18,43.1759,43.6373,43.0154,43.4367,7319035,
300999.SZ,Н№Сњгу,2023-04-19,43.5069,43.5972,42.8248,42.9452,5131614,
300999.SZ,Н№Сњгу,2023-04-20,42.9552,43.0756,42.2831,42.3132,5467807,
300999.SZ,Н№Сњгу,2023-04-21,42.3834,42.6041,41.7313,41.7514,6235096,
300999.SZ,Н№Сњгу,2023-04-24,41.6812,41.7313,40.8385,40.979,6555313,
300999.SZ,Н№Сњгу,2023-04-25,40.979,41.4605,40.668,41.4404,5956085,
300999.SZ,Н№Сњгу,2023-04-26,41.2799,41.4805,40.9589,41.1796,4608924,
300999.SZ,Н№Сњгу,2023-04-27,41.3802,42.4135,40.9288,42.3031,6665149,
300999.SZ,Н№Сњгу,2023-04-28,42.1125,43.5771,42.1125,43.5771,12592127,
300999.SZ,Н№Сњгу,2023-05-04,43.4367,44.3395,43.1458,43.5972,12997305,
300999.SZ,Н№Сњгу,2023-05-05,43.3364,43.8881,43.0455,43.1257,7285584,
300999.SZ,Н№Сњгу,2023-05-08,43.0053,43.3464,42.7345,43.3063,6532855,
300999.SZ,Н№Сњгу,2023-05-09,43.3063,43.8079,42.9452,43.0354,7758286,
300999.SZ,Н№Сњгу,2023-05-10,43.0455,43.1959,42.6843,42.885,4768523,
300999.SZ,Н№Сњгу,2023-05-11,43.1358,43.1558,42.6743,42.7445,3929635,
300999.SZ,Н№Сњгу,2023-05-12,42.7345,43.206,42.2931,42.2931,4575249,
300999.SZ,Н№Сњгу,2023-05-15,41.9821,42.6944,41.5106,42.6643,5460481,
300999.SZ,Н№Сњгу,2023-05-16,42.7144,42.7144,42.2028,42.3834,3464836,
300999.SZ,Н№Сњгу,2023-05-17,42.8047,43.0154,41.7715,41.9721,4580273,
300999.SZ,Н№Сњгу,2023-05-18,41.8417,42.0824,41.1395,41.2899,5626081,
300999.SZ,Н№Сњгу,2023-05-19,41.3903,41.7715,41.2097,41.5106,3820411,
300999.SZ,Н№Сњгу,2023-05-22,41.7414,42.1928,41.0692,42.1326,6078344,
300999.SZ,Н№Сњгу,2023-05-23,42.3132,42.4636,41.5106,41.611,4472515,
300999.SZ,Н№Сњгу,2023-05-24,41.631,41.631,40.7884,40.8285,5773912,
300999.SZ,Н№Сњгу,2023-05-25,40.6981,40.7181,40.036,40.3771,6506713,
300999.SZ,Н№Сњгу,2023-05-26,40.3871,40.6178,40.1062,40.5175,2955609,
300999.SZ,Н№Сњгу,2023-05-29,40.4674,40.5075,40.026,40.1764,4378886,
300999.SZ,Н№Сњгу,2023-05-30,40.2467,40.6279,39.5946,40.6279,4997662,
300999.SZ,Н№Сњгу,2023-05-31,40.2467,40.5075,40.026,40.3269,3948425,
300999.SZ,Н№Сњгу,2023-06-01,40.1564,40.8185,40.1564,40.5877,4390417,
300999.SZ,Н№Сњгу,2023-06-02,40.6279,41.0091,40.4473,40.999,4811210,
300999.SZ,Н№Сњгу,2023-06-05,40.8686,41.1194,40.6279,40.7482,3766926,
300999.SZ,Н№Сњгу,2023-06-06,40.7482,40.9489,39.9557,40.0962,5912245,
300999.SZ,Н№Сњгу,2023-06-07,40.1664,40.688,40.1664,40.3169,3988379,
300999.SZ,Н№Сњгу,2023-06-08,40.2968,40.999,40.2266,40.7783,4658094,
300999.SZ,Н№Сњгу,2023-06-09,40.8185,40.979,40.4674,40.5777,4449629,
300999.SZ,Н№Сњгу,2023-06-12,40.4573,41.2298,40.367,40.8385,4444927,
300999.SZ,Н№Сњгу,2023-06-13,40.7181,40.8385,40.3068,40.5175,4469504,
300999.SZ,Н№Сњгу,2023-06-14,40.5175,41.2799,40.4373,40.9288,5669370,
300999.SZ,Н№Сњгу,2023-06-15,41.0291,41.3301,40.7282,41.3301,6555324,
300999.SZ,Н№Сњгу,2023-06-16,41.3301,41.5909,41.1495,41.4705,5439501,
300999.SZ,Н№Сњгу,2023-06-19,41.3802,41.631,41.0392,41.0692,4766000,
300999.SZ,Н№Сњгу,2023-06-20,41.3501,41.3501,40.8084,40.9188,3700416,
300999.SZ,Н№Сњгу,2023-06-21,40.8082,40.9891,40.4363,40.4363,4111032,
300999.SZ,Н№Сњгу,2023-06-26,40.2152,40.2453,39.5317,39.783,5253166,
300999.SZ,Н№Сњгу,2023-06-27,40.0745,40.0946,39.6121,40.0644,4025629,
300999.SZ,Н№Сњгу,2023-06-28,40.0041,40.1147,39.6422,40.0443,3237446,
300999.SZ,Н№Сњгу,2023-06-29,39.9136,40.2956,39.8031,40.0141,3527262,
300999.SZ,Н№Сњгу,2023-06-30,40.0644,40.4966,40.0544,40.1951,3548782,
300999.SZ,Н№Сњгу,2023-07-03,40.3056,41.4716,40.3056,41.4314,8301473,
300999.SZ,Н№Сњгу,2023-07-04,41.4314,41.4314,40.9891,41.3108,4246099,
300999.SZ,Н№Сњгу,2023-07-05,41.3108,41.3108,40.7881,40.9188,3706134,
300999.SZ,Н№Сњгу,2023-07-06,40.9791,41.1801,40.3559,40.4363,5480631,
300999.SZ,Н№Сњгу,2023-07-07,40.2152,40.5871,40.0845,40.2252,3889925,
300999.SZ,Н№Сњгу,2023-07-10,40.2554,40.6072,40.2252,40.4564,4370771,
300999.SZ,Н№Сњгу,2023-07-11,40.4966,41.0494,40.4363,40.9389,6422837,
300999.SZ,Н№Сњгу,2023-07-12,41.0092,41.0695,40.4162,40.5067,3805000,
300999.SZ,Н№Сњгу,2023-07-13,40.6976,41.0494,40.6373,40.969,5439644,
300999.SZ,Н№Сњгу,2023-07-14,41.0494,41.0997,40.6273,40.7479,4716986,
300999.SZ,Н№Сњгу,2023-07-17,40.5167,40.6072,40.1649,40.2654,4795970,
300999.SZ,Н№Сњгу,2023-07-18,40.2755,40.4765,40.1951,40.3458,3817061,
300999.SZ,Н№Сњгу,2023-07-19,40.2051,40.3961,40.1649,40.3358,2812400,
300999.SZ,Н№Сњгу,2023-07-20,40.5469,40.6273,40.1649,40.1951,3854860,
300999.SZ,Н№Сњгу,2023-07-21,40.2152,40.8384,40.1649,40.5569,6041376,
300999.SZ,Н№Сњгу,2023-07-24,40.2554,40.4162,39.8935,40.0041,5568512,
300999.SZ,Н№Сњгу,2023-07-25,40.4061,40.9389,40.3659,40.9288,8736823,
300999.SZ,Н№Сњгу,2023-07-26,40.9087,41.3208,40.7881,41.3108,6767591,
300999.SZ,Н№Сњгу,2023-07-27,41.3007,41.6827,41.2102,41.3108,6036039,
300999.SZ,Н№Сњгу,2023-07-28,41.0896,42.0144,41.0595,41.8837,7787843,
300999.SZ,Н№Сњгу,2023-07-31,42.0546,42.6375,42.0244,42.3159,10848626,
300999.SZ,Н№Сњгу,2023-08-01,42.3561,42.7179,42.135,42.346,9702686,
300999.SZ,Н№Сњгу,2023-08-02,42.1048,42.2656,41.7128,41.8837,6273408,
300999.SZ,Н№Сњгу,2023-08-03,41.8636,42.2254,41.7128,42.1651,5623714,
300999.SZ,Н№Сњгу,2023-08-04,42.3762,42.5772,41.9641,42.0244,6601052,
300999.SZ,Н№Сњгу,2023-08-07,41.8937,42.336,41.8234,42.2656,5830009,
300999.SZ,Н№Сњгу,2023-08-08,42.4164,42.5169,41.562,42.0546,6019574,
300999.SZ,Н№Сњгу,2023-08-09,41.8636,42.3159,41.8234,42.2254,4639002,
300999.SZ,Н№Сњгу,2023-08-10,42.2053,42.4667,41.9842,42.2154,4372900,
300999.SZ,Н№Сњгу,2023-08-11,42.2053,42.4164,41.4113,41.4113,5583992,
300999.SZ,Н№Сњгу,2023-08-14,39.1899,39.1899,36.7877,37.2299,32601377,
300999.SZ,Н№Сњгу,2023-08-15,36.9083,37.0691,36.1846,36.3052,19449229,
300999.SZ,Н№Сњгу,2023-08-16,36.0841,36.3856,35.7222,36.3052,8904282,
300999.SZ,Н№Сњгу,2023-08-17,36.0037,36.5264,35.9233,36.466,6936121,
300999.SZ,Н№Сњгу,2023-08-18,36.3354,36.4459,35.8228,35.8228,6828128,
300999.SZ,Н№Сњгу,2023-08-21,35.8328,35.9936,35.4107,35.4207,6266307,
300999.SZ,Н№Сњгу,2023-08-22,35.4107,35.5916,34.5764,35.3202,8529464,
300999.SZ,Н№Сњгу,2023-08-23,35.0689,35.2699,34.6066,34.6568,6043107,
300999.SZ,Н№Сњгу,2023-08-24,34.7875,35.1493,34.6468,34.9684,5748672,
300999.SZ,Н№Сњгу,2023-08-25,34.8377,35.3202,34.697,34.9986,6033465,
300999.SZ,Н№Сњгу,2023-08-28,36.6068,36.848,35.079,35.3101,10278284,
300999.SZ,Н№Сњгу,2023-08-29,35.1091,35.9534,35.1091,35.863,6033118,
300999.SZ,Н№Сњгу,2023-08-30,35.873,36.1645,35.7323,35.7323,5934770,
300999.SZ,Н№Сњгу,2023-08-31,35.6921,35.863,35.4609,35.8429,4277317,
300999.SZ,Н№Сњгу,2023-09-01,35.8429,36.265,35.7826,36.0439,4335247,
300999.SZ,Н№Сњгу,2023-09-04,36.1846,36.2751,35.8328,36.1142,5116808,
300999.SZ,Н№Сњгу,2023-09-05,35.9936,36.1243,35.8127,36.0338,3916287,
300999.SZ,Н№Сњгу,2023-09-06,35.8931,36.0338,35.7524,35.9032,3361104,
300999.SZ,Н№Сњгу,2023-09-07,35.8429,35.9132,35.28,35.3101,5471456,
300999.SZ,Н№Сњгу,2023-09-08,35.1996,35.4308,35.1594,35.1996,3073847,
300999.SZ,Н№Сњгу,2023-09-11,35.2699,35.7826,35.0086,35.682,4247136,
300999.SZ,Н№Сњгу,2023-09-12,35.6318,35.9132,35.5514,35.6921,3298245,
300999.SZ,Н№Сњгу,2023-09-13,35.8228,35.9233,35.4308,35.5011,4268838,
300999.SZ,Н№Сњгу,2023-09-14,35.3604,35.5212,35.079,35.28,4190955,
300999.SZ,Н№Сњгу,2023-09-15,35.3101,35.5212,35.079,35.3705,4554369,
300999.SZ,Н№Сњгу,2023-09-18,35.1895,35.6318,34.9986,35.5313,3801967,
300999.SZ,Н№Сњгу,2023-09-19,35.4911,35.5313,35.079,35.2398,3538505,
300999.SZ,Н№Сњгу,2023-09-20,35.28,35.5011,35.1091,35.3504,2981042,
300999.SZ,Н№Сњгу,2023-09-21,35.2498,35.3705,34.7372,34.7674,4427290,
300999.SZ,Н№Сњгу,2023-09-22,34.6468,35.5313,34.496,35.4911,5319829,
300999.SZ,Н№Сњгу,2023-09-25,35.5916,35.6217,35.0589,35.1192,3531101,
300999.SZ,Н№Сњгу,2023-09-26,35.1091,35.1996,34.7372,34.7674,3329000,
300999.SZ,Н№Сњгу,2023-09-27,34.8377,35.1493,34.7071,34.7573,3664513,
300999.SZ,Н№Сњгу,2023-09-28,34.9081,34.9785,34.4558,34.5563,5124642,
300999.SZ,Н№Сњгу,2023-10-09,34.5161,34.5563,33.913,34.4357,5481500,
300999.SZ,Н№Сњгу,2023-10-10,34.7171,35.0488,34.4457,34.5261,4477180,
300999.SZ,Н№Сњгу,2023-10-11,34.7071,34.9181,34.4558,34.6669,4323987,
300999.SZ,Н№Сњгу,2023-10-12,35.0589,35.3705,34.8176,34.9584,7119806,
300999.SZ,Н№Сњгу,2023-10-13,34.7674,34.7975,34.2347,34.3352,4843000,
300999.SZ,Н№Сњгу,2023-10-16,34.3955,34.4156,33.7723,33.8427,5072199,
300999.SZ,Н№Сњгу,2023-10-17,33.8427,33.9733,33.6115,33.6517,4061444,
300999.SZ,Н№Сњгу,2023-10-18,33.5713,33.5713,32.9481,32.9682,5583158,
300999.SZ,Н№Сњгу,2023-10-19,32.7471,32.9581,32.4355,32.4355,5239900,
300999.SZ,Н№Сњгу,2023-10-20,32.3752,32.6064,32.2043,32.2747,4506200,
300999.SZ,Н№Сњгу,2023-10-23,32.2043,32.2445,31.2695,31.5007,5969296,
300999.SZ,Н№Сњгу,2023-10-24,31.6213,31.9631,31.2193,31.8827,5264200,
300999.SZ,Н№Сњгу,2023-10-25,32.2144,32.7772,31.9631,32.6767,7179680,
300999.SZ,Н№Сњгу,2023-10-26,32.4958,33.0486,32.3048,32.9883,5572950,
300999.SZ,Н№Сњгу,2023-10-27,33.6014,34.7171,33.4708,34.6669,16203583,
300999.SZ,Н№Сњгу,2023-10-30,34.3251,34.9986,34.2849,34.7272,9551426,
300999.SZ,Н№Сњгу,2023-10-31,34.5865,35.2498,34.5261,35.1795,9429448,
300999.SZ,Н№Сњгу,2023-11-01,35.1795,35.3101,35.0086,35.1493,6777588,
300999.SZ,Н№Сњгу,2023-11-02,35.1795,35.4408,34.7774,34.8277,5997953,
300999.SZ,Н№Сњгу,2023-11-03,34.7573,35.2096,34.687,35.0287,6671154,
300999.SZ,Н№Сњгу,2023-11-06,35.1694,35.3504,34.9885,35.1795,6359167,
300999.SZ,Н№Сњгу,2023-11-07,35.1393,35.3604,34.888,35.2699,5318475,
300999.SZ,Н№Сњгу,2023-11-08,35.28,35.4308,34.9181,35.1694,4736575,
300999.SZ,Н№Сњгу,2023-11-09,35.079,35.3302,34.9785,35.0086,3945384,
300999.SZ,Н№Сњгу,2023-11-10,34.9584,35.0086,34.6769,34.888,4981794,
300999.SZ,Н№Сњгу,2023-11-13,34.9785,35.1192,34.5764,34.7272,4327669,
300999.SZ,Н№Сњгу,2023-11-14,34.6769,34.9986,34.6568,34.8679,3535228,
300999.SZ,Н№Сњгу,2023-11-15,35.079,35.5313,35.0287,35.4207,7922396,
300999.SZ,Н№Сњгу,2023-11-16,35.28,35.4509,34.7875,34.8277,4037925,
300999.SZ,Н№Сњгу,2023-11-17,34.7473,34.8578,34.4759,34.6769,3480500,
300999.SZ,Н№Сњгу,2023-11-20,34.7071,35.2096,34.6066,35.1895,4089036,
300999.SZ,Н№Сњгу,2023-11-21,35.28,35.6318,35.1895,35.3906,6557777,
300999.SZ,Н№Сњгу,2023-11-22,35.2096,35.6217,35.1996,35.3101,5364500,
300999.SZ,Н№Сњгу,2023-11-23,35.2498,35.4207,34.9081,35.2699,4067910,
300999.SZ,Н№Сњгу,2023-11-24,35.2699,35.5413,35.0287,35.3604,5133469,
300999.SZ,Н№Сњгу,2023-11-27,35.3705,35.4006,34.496,34.7171,7859864,
300999.SZ,Н№Сњгу,2023-11-28,34.6568,35.0689,34.5261,35.0187,4385395,
300999.SZ,Н№Сњгу,2023-11-29,35.079,35.1292,34.6267,34.7372,3547055,
300999.SZ,Н№Сњгу,2023-11-30,34.8277,35.1594,34.4759,35.089,6125113,
300999.SZ,Н№Сњгу,2023-12-01,34.9885,35.0086,33.6718,33.9331,11106083,
300999.SZ,Н№Сњгу,2023-12-04,34.0738,34.0839,33.3904,33.6818,7234800,
300999.SZ,Н№Сњгу,2023-12-05,33.6718,33.9231,33.3401,33.3501,5943784,
300999.SZ,Н№Сњгу,2023-12-06,33.2697,34.0135,33.2697,33.6115,5176471,
300999.SZ,Н№Сњгу,2023-12-07,33.6818,33.712,33.32,33.4708,4775800,
300999.SZ,Н№Сњгу,2023-12-08,33.3702,33.8226,33.3702,33.6416,4630535,
300999.SZ,Н№Сњгу,2023-12-11,33.3702,33.9532,32.5762,33.8628,6109800,
300999.SZ,Н№Сњгу,2023-12-12,33.7723,33.913,33.521,33.6517,3187300,
300999.SZ,Н№Сњгу,2023-12-13,33.5411,33.5914,32.8476,32.8777,5107546,
300999.SZ,Н№Сњгу,2023-12-14,33.1491,33.2094,32.6767,32.6868,3780802,
300999.SZ,Н№Сњгу,2023-12-15,32.6667,33.1491,32.5561,32.5862,4261916,
300999.SZ,Н№Сњгу,2023-12-18,32.4857,32.7571,32.2847,32.5661,2987897,
300999.SZ,Н№Сњгу,2023-12-19,32.4757,32.8074,32.4254,32.6767,3549551,
300999.SZ,Н№Сњгу,2023-12-20,32.6767,32.8074,32.2244,32.2445,3704950,
300999.SZ,Н№Сњгу,2023-12-21,32.1641,32.7169,32.1038,32.6265,3820400,
300999.SZ,Н№Сњгу,2023-12-22,32.6466,32.8476,32.2244,32.5058,4468261,
300999.SZ,Н№Сњгу,2023-12-25,32.4154,32.7069,32.4053,32.6566,2897905,
300999.SZ,Н№Сњгу,2023-12-26,32.6868,32.7471,32.345,32.546,2928729,
300999.SZ,Н№Сњгу,2023-12-27,32.536,32.7973,32.3149,32.546,4330009,
300999.SZ,Н№Сњгу,2023-12-28,32.7571,33.6617,32.5259,33.6115,7353038,
300999.SZ,Н№Сњгу,2023-12-29,33.5713,33.7321,33.3602,33.5512,5141652,
300999.SZ,Н№Сњгу,2024-01-02,33.4708,33.5009,32.9782,32.9984,4831800,
300999.SZ,Н№Сњгу,2024-01-03,32.8978,33.2195,32.8074,32.9984,3634586,
300999.SZ,Н№Сњгу,2024-01-04,32.8978,32.9984,32.2144,32.4154,4925350,
300999.SZ,Н№Сњгу,2024-01-05,32.3149,32.4656,31.7922,31.9028,4696732,
300999.SZ,Н№Сњгу,2024-01-08,31.7419,32.0535,31.1891,31.2494,5748317,
300999.SZ,Н№Сњгу,2024-01-09,31.3198,31.3499,30.4051,31.1389,7073785,
300999.SZ,Н№Сњгу,2024-01-10,30.8675,31.8022,30.8172,31.752,7050961,
300999.SZ,Н№Сњгу,2024-01-11,31.5912,32.1641,31.5912,31.9832,5189581,
300999.SZ,Н№Сњгу,2024-01-12,31.7419,32.144,31.6716,31.9631,3876803,
300999.SZ,Н№Сњгу,2024-01-15,31.6615,31.8324,31.2796,31.2997,4284641,
300999.SZ,Н№Сњгу,2024-01-16,31.159,31.5108,30.8775,31.3801,5445252,
300999.SZ,Н№Сњгу,2024-01-17,31.2595,31.3298,30.6061,30.6162,5643055,
300999.SZ,Н№Сњгу,2024-01-18,30.576,30.6765,29.591,30.385,10281259,
300999.SZ,Н№Сњгу,2024-01-19,30.184,30.7368,30.0533,30.4855,6639563,
300999.SZ,Н№Сњгу,2024-01-22,30.4051,30.5157,29.2593,29.4704,6397918,
300999.SZ,Н№Сњгу,2024-01-23,29.4704,29.7417,28.9376,29.5206,6330608,
300999.SZ,Н№Сњгу,2024-01-24,29.7518,30.4051,29.2794,30.3147,7248642,
300999.SZ,Н№Сњгу,2024-01-25,30.3549,30.8775,30.0734,30.8775,6719448,
300999.SZ,Н№Сњгу,2024-01-26,30.7268,31.1188,30.6061,30.9077,5131927,
300999.SZ,Н№Сњгу,2024-01-29,30.9881,31.4404,30.6263,30.6363,5221300,
300999.SZ,Н№Сњгу,2024-01-30,30.4554,30.8172,30.2041,30.2141,3909241,
300999.SZ,Н№Сњгу,2024-01-31,30.1538,30.3046,29.41,29.7216,6525033,
300999.SZ,Н№Сњгу,2024-02-01,29.6513,30.4554,29.4503,29.9528,5864955,
300999.SZ,Н№Сњгу,2024-02-02,29.9629,30.5056,28.5456,29.4503,7864783,
300999.SZ,Н№Сњгу,2024-02-05,29.4603,30.3348,28.0431,29.7518,11719486,
300999.SZ,Н№Сњгу,2024-02-06,29.3397,31.5309,29.1387,31.5108,12921335,
300999.SZ,Н№Сњгу,2024-02-07,31.3901,31.8123,31.0786,31.6615,11506390,
300999.SZ,Н№Сњгу,2024-02-08,31.7118,32.1641,31.4304,32.144,10005342,
300999.SZ,Н№Сњгу,2024-02-19,32.2847,32.2847,31.7118,31.9731,9444662,
300999.SZ,Н№Сњгу,2024-02-20,31.943,32.0837,31.7118,31.953,4803087,
300999.SZ,Н№Сњгу,2024-02-21,31.8626,32.8476,31.6917,32.4958,7599021,
300999.SZ,Н№Сњгу,2024-02-22,32.2747,32.4154,31.9028,32.345,7640466,
300999.SZ,Н№Сњгу,2024-02-23,32.2445,32.2445,31.8425,32.1138,6551741,
300999.SZ,Н№Сњгу,2024-02-26,31.9631,32.2144,31.7821,31.8726,5593187,
300999.SZ,Н№Сњгу,2024-02-27,31.752,32.144,31.6716,32.1138,5871126,
300999.SZ,Н№Сњгу,2024-02-28,32.0937,32.8074,31.9631,31.9631,10164202,
300999.SZ,Н№Сњгу,2024-02-29,31.7118,32.5058,31.6816,32.5058,7864157,
300999.SZ,Н№Сњгу,2024-03-01,32.4556,32.4958,32.1239,32.2948,5835617,
300999.SZ,Н№Сњгу,2024-03-04,32.154,32.1942,31.5811,31.8123,6885650,
300999.SZ,Н№Сњгу,2024-03-05,31.5409,32.6365,31.4907,32.546,10475117,
300999.SZ,Н№Сњгу,2024-03-06,32.3651,32.6466,31.943,31.9731,6476971,
300999.SZ,Н№Сњгу,2024-03-07,31.8827,32.144,31.5811,31.6113,6002137,
300999.SZ,Н№Сњгу,2024-03-08,31.5711,31.8022,31.1791,31.36,4671700,
300999.SZ,Н№Сњгу,2024-03-11,31.4404,32.1138,31.4404,32.0937,6676540,
300999.SZ,Н№Сњгу,2024-03-12,32.0736,32.9079,32.0033,32.7672,9580638,
300999.SZ,Н№Сњгу,2024-03-13,32.6667,32.727,32.1741,32.3852,6743401,
300999.SZ,Н№Сњгу,2024-03-14,32.2546,32.4757,31.8123,31.8425,5108646,
300999.SZ,Н№Сњгу,2024-03-15,31.6716,32.0736,31.5912,32.0535,5475933,
300999.SZ,Н№Сњгу,2024-03-18,32.1641,32.3551,31.9028,32.2747,5364868,
300999.SZ,Н№Сњгу,2024-03-19,32.0636,32.2646,31.9731,32.0234,4154086,
300999.SZ,Н№Сњгу,2024-03-20,32.0736,32.2646,31.9028,32.1842,4001855,
300999.SZ,Н№Сњгу,2024-03-21,32.2646,32.536,31.8425,32.2244,6540259,
300999.SZ,Н№Сњгу,2024-03-22,32.3249,32.335,31.2695,31.3298,7261608,
300999.SZ,Н№Сњгу,2024-03-25,31.3198,31.3198,30.5961,30.6765,6082600,
300999.SZ,Н№Сњгу,2024-03-26,30.767,31.0786,30.4051,30.6866,5803546,
300999.SZ,Н№Сњгу,2024-03-27,30.5559,30.7569,30.2745,30.2845,4935375,
300999.SZ,Н№Сњгу,2024-03-28,30.3147,30.6363,29.9126,30.3348,5877700,
300999.SZ,Н№Сњгу,2024-03-29,30.2946,30.5157,30.1136,30.3247,3594776,
300999.SZ,Н№Сњгу,2024-04-01,30.4152,31.4605,30.4051,31.2896,6393223,
300999.SZ,Н№Сњгу,2024-04-02,31.159,31.2695,30.978,31.0183,3755650,
300999.SZ,Н№Сњгу,2024-04-03,30.978,31.2494,30.767,31.2193,4702826,
300999.SZ,Н№Сњгу,2024-04-08,31.0685,31.3399,30.6564,31.169,6232405,
300999.SZ,Н№Сњгу,2024-04-09,31.0786,31.2896,30.777,31.1188,5005964,
300999.SZ,Н№Сњгу,2024-04-10,31.0585,31.1489,30.6665,30.8172,4931420,
300999.SZ,Н№Сњгу,2024-04-11,30.5056,31.4706,30.4755,30.5559,5195460,
300999.SZ,Н№Сњгу,2024-04-12,30.3649,30.6665,29.6714,29.6915,6787100,
300999.SZ,Н№Сњгу,2024-04-15,29.6714,30.5056,29.5307,30.1136,7009738,
300999.SZ,Н№Сњгу,2024-04-16,29.9026,30.1337,29.4503,29.5307,6020871,
300999.SZ,Н№Сњгу,2024-04-17,29.591,30.4353,29.591,30.4152,6339500,
300999.SZ,Н№Сњгу,2024-04-18,30.2443,30.8474,29.983,30.4051,5414695,
300999.SZ,Н№Сњгу,2024-04-19,30.2041,30.3247,29.9528,30.0734,4332960,
300999.SZ,Н№Сњгу,2024-04-22,30.0935,30.9177,30.0332,30.6966,6397983,
300999.SZ,Н№Сњгу,2024-04-23,30.6564,30.8976,30.1337,30.194,5231791,
300999.SZ,Н№Сњгу,2024-04-24,30.4453,30.4554,29.7618,29.9629,5009550,
300999.SZ,Н№Сњгу,2024-04-25,29.8523,30.2745,29.7116,29.9026,3845900,
300999.SZ,Н№Сњгу,2024-04-26,30.0433,30.5358,29.792,30.4353,6210423,
300999.SZ,Н№Сњгу,2024-04-29,30.5559,31.561,30.3649,31.3901,9041569,
300999.SZ,Н№Сњгу,2024-04-30,31.3097,31.8123,31.2394,31.561,6585512,
300999.SZ,Н№Сњгу,2024-05-06,32.0837,32.3249,31.7922,31.9932,8190771,
300999.SZ,Н№Сњгу,2024-05-07,31.9832,32.4556,31.8123,32.3953,7404495,
300999.SZ,Н№Сњгу,2024-05-08,32.4356,32.486,31.9918,32.2944,6286107,
300999.SZ,Н№Сњгу,2024-05-09,32.2137,32.6676,32.1835,32.3146,6508486,
300999.SZ,Н№Сњгу,2024-05-10,32.3247,32.6575,32.012,32.2036,4286004,
300999.SZ,Н№Сњгу,2024-05-13,32.0725,32.2642,31.8506,32.0524,4874800,
300999.SZ,Н№Сњгу,2024-05-14,32.2238,32.6272,32.0524,32.0725,7487620,
300999.SZ,Н№Сњгу,2024-05-15,31.9918,32.1532,31.659,31.6691,4388418,
300999.SZ,Н№Сњгу,2024-05-16,31.8406,31.9616,31.5985,31.7296,4100300,
300999.SZ,Н№Сњгу,2024-05-17,31.7296,32.3045,31.6792,32.1835,5926989,
300999.SZ,Н№Сњгу,2024-05-20,32.1835,33.0408,32.133,32.6575,10011446,
300999.SZ,Н№Сњгу,2024-05-21,32.6373,32.9197,32.3247,32.5667,6362738,
300999.SZ,Н№Сњгу,2024-05-22,32.4659,32.6777,32.3247,32.5365,4369200,
300999.SZ,Н№Сњгу,2024-05-23,32.3549,32.597,31.5985,31.6792,5636724,
300999.SZ,Н№Сњгу,2024-05-24,31.5884,31.7397,31.2354,31.2657,3871612,
300999.SZ,Н№Сњгу,2024-05-27,31.4069,31.4472,30.9228,31.306,3919200,
300999.SZ,Н№Сњгу,2024-05-28,31.2657,31.3161,30.9228,31.0135,3654809,
300999.SZ,Н№Сњгу,2024-05-29,30.9732,31.1749,30.7614,30.8622,3476600,
300999.SZ,Н№Сњгу,2024-05-30,30.711,31.0135,30.6101,30.8118,3266447,
300999.SZ,Н№Сњгу,2024-05-31,30.9228,31.0337,30.3378,30.3378,5529235,
300999.SZ,Н№Сњгу,2024-06-03,30.3378,30.6706,30.0352,30.2168,5400702,
300999.SZ,Н№Сњгу,2024-06-04,30.2067,30.3277,29.9545,30.247,5325892,
