����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
688733.SH,Ҽʯͨ,2022-11-28,42.7468,42.8772,42.0345,42.2352,1599580,
688733.SH,Ҽʯͨ,2022-11-29,42.5361,43.0177,42.2653,42.5562,1720369,
688733.SH,Ҽʯͨ,2022-11-30,42.5562,43.0077,42.185,42.2853,1759575,
688733.SH,Ҽʯͨ,2022-12-01,42.9073,43.9306,42.797,43.0478,2519764,
688733.SH,Ҽʯͨ,2022-12-02,43.419,44.8736,43.1682,44.2015,3950468,
688733.SH,Ҽʯͨ,2022-12-05,44.4422,44.4422,42.817,43.2384,3533142,
688733.SH,Ҽʯͨ,2022-12-06,42.7569,43.3889,42.185,42.5361,3972447,
688733.SH,Ҽʯͨ,2022-12-07,42.5161,43.74,42.3355,42.7869,3969199,
688733.SH,Ҽʯͨ,2022-12-08,42.6766,43.2183,42.0446,42.5863,2250183,
688733.SH,Ҽʯͨ,2022-12-09,42.5863,42.807,41.8439,42.0446,3306522,
688733.SH,Ҽʯͨ,2022-12-12,41.8138,42.476,41.1417,41.7135,2456216,
688733.SH,Ҽʯͨ,2022-12-13,41.7135,41.9242,41.0313,41.1718,1783045,
688733.SH,Ҽʯͨ,2022-12-14,41.1517,41.5129,40.941,41.1517,1371434,
688733.SH,Ҽʯͨ,2022-12-15,41.0012,42.6264,40.6401,42.5562,3407595,
688733.SH,Ҽʯͨ,2022-12-16,42.1048,42.3355,40.6702,40.7705,3026010,
688733.SH,Ҽʯͨ,2022-12-19,40.7304,41.3323,39.5265,39.5265,1914965,
688733.SH,Ҽʯͨ,2022-12-20,39.4162,39.7773,38.734,38.9848,1858694,
688733.SH,Ҽʯͨ,2022-12-21,38.9747,38.9747,38.0217,38.4129,1356319,
688733.SH,Ҽʯͨ,2022-12-22,38.7641,38.8443,37.0386,37.1188,1827741,
688733.SH,Ҽʯͨ,2022-12-23,37.0185,37.3194,36.7777,37.2793,1550370,
688733.SH,Ҽʯͨ,2022-12-26,37.3796,38.7641,37.3094,38.5735,1679156,
688733.SH,Ҽʯͨ,2022-12-27,38.7741,39.6268,38.4731,39.4262,1837580,
688733.SH,Ҽʯͨ,2022-12-28,39.4162,39.6268,38.443,38.7942,1424199,
688733.SH,Ҽʯͨ,2022-12-29,38.7841,39.5165,38.433,38.7239,1585773,
688733.SH,Ҽʯͨ,2022-12-30,39.1453,39.3259,37.7308,37.791,1888744,
688733.SH,Ҽʯͨ,2023-01-03,38.5434,38.9146,37.1288,38.8544,1912464,
688733.SH,Ҽʯͨ,2023-01-04,39.0851,39.0851,37.7508,38.112,2267265,
688733.SH,Ҽʯͨ,2023-01-05,38.2926,39.2456,37.9414,38.754,2544477,
688733.SH,Ҽʯͨ,2023-01-06,38.6337,41.3122,38.5233,40.4294,4719650,
688733.SH,Ҽʯͨ,2023-01-09,40.4394,41.6232,40.2488,40.8006,2902563,
688733.SH,Ҽʯͨ,2023-01-10,40.6902,40.8909,40.0582,40.4495,1813039,
688733.SH,Ҽʯͨ,2023-01-11,40.4194,40.62,39.687,39.7071,1511101,
688733.SH,Ҽʯͨ,2023-01-12,39.6469,40.5899,39.5867,39.8576,1391835,
688733.SH,Ҽʯͨ,2023-01-13,40.1284,40.3893,39.3861,39.7773,1227254,
688733.SH,Ҽʯͨ,2023-01-16,39.9278,42.1248,39.6369,41.2119,3818952,
688733.SH,Ҽʯͨ,2023-01-17,41.2621,42.6866,41.0414,41.4828,2748021,
688733.SH,Ҽʯͨ,2023-01-18,41.8941,41.8941,40.7304,40.941,1832357,
688733.SH,Ҽʯͨ,2023-01-19,40.8808,41.2119,40.5799,41.1016,1557259,
688733.SH,Ҽʯͨ,2023-01-20,41.1116,41.4126,40.6802,41.252,1839359,
688733.SH,Ҽʯͨ,2023-01-30,42.1349,42.8271,41.543,41.6232,3412959,
688733.SH,Ҽʯͨ,2023-01-31,41.232,41.6333,40.9109,41.3323,2266943,
688733.SH,Ҽʯͨ,2023-02-01,41.3423,42.9374,41.3423,42.817,3809532,
688733.SH,Ҽʯͨ,2023-02-02,42.9374,43.0378,42.0546,42.3054,2912233,
688733.SH,Ҽʯͨ,2023-02-03,42.1349,42.3756,41.3323,42.0345,2546908,
688733.SH,Ҽʯͨ,2023-02-06,42.0345,42.9575,41.7436,42.3154,3526980,
688733.SH,Ҽʯͨ,2023-02-07,42.486,42.6164,41.5731,42.0847,2539821,
688733.SH,Ҽʯͨ,2023-02-08,42.0847,42.9073,41.7135,41.7336,2757634,
688733.SH,Ҽʯͨ,2023-02-09,41.6333,42.8572,41.3925,42.8271,4246867,
688733.SH,Ҽʯͨ,2023-02-10,42.8271,43.3387,42.2151,42.6565,2710816,
688733.SH,Ҽʯͨ,2023-02-13,42.7468,43.118,42.3154,42.7067,2313977,
688733.SH,Ҽʯͨ,2023-02-14,42.7067,42.8873,42.3455,42.496,2041843,
688733.SH,Ҽʯͨ,2023-02-15,42.6365,42.7669,42.1148,42.2552,2515543,
688733.SH,Ҽʯͨ,2023-02-16,42.165,42.4057,40.299,40.63,4137527,
688733.SH,Ҽʯͨ,2023-02-17,40.63,41.0414,40.3491,40.6501,2069072,
688733.SH,Ҽʯͨ,2023-02-20,40.2388,40.4394,39.6971,40.2789,2313309,
688733.SH,Ҽʯͨ,2023-02-21,40.1284,41.1517,40.0281,40.61,1904419,
688733.SH,Ҽʯͨ,2023-02-22,40.7304,42.3756,40.4394,41.5329,3198689,
688733.SH,Ҽʯͨ,2023-02-23,41.1317,41.8239,41.1317,41.5229,1697999,
688733.SH,Ҽʯͨ,2023-02-24,41.3122,41.4828,40.7404,40.8508,1612379,
688733.SH,Ҽʯͨ,2023-02-27,40.8307,41.2621,40.1786,40.309,1438001,
688733.SH,Ҽʯͨ,2023-02-28,40.289,40.7504,39.9579,40.6601,1278041,
688733.SH,Ҽʯͨ,2023-03-01,40.6501,41.0313,40.289,40.9511,1314083,
688733.SH,Ҽʯͨ,2023-03-02,41.3323,41.3323,40.4595,40.63,1185632,
688733.SH,Ҽʯͨ,2023-03-03,40.4796,40.9109,39.5566,40.2388,2237793,
688733.SH,Ҽʯͨ,2023-03-06,40.6401,40.8808,39.7272,40.1886,1081738,
688733.SH,Ҽʯͨ,2023-03-07,40.1284,40.4294,39.2256,39.3459,1369160,
688733.SH,Ҽʯͨ,2023-03-08,39.2657,39.5666,39.0349,39.2757,1174542,
688733.SH,Ҽʯͨ,2023-03-09,39.356,39.5566,38.7841,38.9948,1497265,
688733.SH,Ҽʯͨ,2023-03-10,38.9948,39.3259,38.3427,39.065,1416346,
688733.SH,Ҽʯͨ,2023-03-13,38.9747,39.2757,38.0217,38.2023,1682508,
688733.SH,Ҽʯͨ,2023-03-14,38.3227,38.3227,37.2894,37.6104,1271634,
688733.SH,Ҽʯͨ,2023-03-15,37.8812,38.744,37.8211,38.0016,1317769,
688733.SH,Ҽʯͨ,2023-03-16,37.8311,37.9816,36.7175,36.8881,1858283,
688733.SH,Ҽʯͨ,2023-03-17,36.8881,37.5201,36.7476,36.8479,1404926,
688733.SH,Ҽʯͨ,2023-03-20,36.7677,37.3194,36.1156,37.169,1267876,
688733.SH,Ҽʯͨ,2023-03-21,37.2492,39.0851,36.8981,39.055,2322028,
688733.SH,Ҽʯͨ,2023-03-22,39.0048,39.7873,38.9246,39.0851,1732168,
688733.SH,Ҽʯͨ,2023-03-23,39.3058,39.4162,38.6337,38.9146,1165360,
688733.SH,Ҽʯͨ,2023-03-24,39.045,40.1084,38.8845,39.8275,2012959,
688733.SH,Ҽʯͨ,2023-03-27,39.9077,40.1284,39.2556,39.9278,1683093,
688733.SH,Ҽʯͨ,2023-03-28,40.2488,40.3291,39.1252,39.2456,991523,
688733.SH,Ҽʯͨ,2023-03-29,39.366,39.5566,38.9447,38.9447,927475,
688733.SH,Ҽʯͨ,2023-03-30,38.9447,39.9479,38.9346,39.5365,1403636,
688733.SH,Ҽʯͨ,2023-03-31,39.5466,39.8977,39.055,39.0751,1109892,
688733.SH,Ҽʯͨ,2023-04-03,39.2556,39.4663,38.6437,39.045,1257304,
688733.SH,Ҽʯͨ,2023-04-04,39.4864,39.8676,38.3227,38.6638,1729033,
688733.SH,Ҽʯͨ,2023-04-06,38.6537,39.1252,38.122,38.8744,1054304,
688733.SH,Ҽʯͨ,2023-04-07,39.3961,39.9178,39.0851,39.687,1440480,
688733.SH,Ҽʯͨ,2023-04-10,39.8275,40.2689,39.0048,39.5064,1965104,
688733.SH,Ҽʯͨ,2023-04-11,39.5064,39.7272,38.9447,39.0951,1170723,
688733.SH,Ҽʯͨ,2023-04-12,39.1353,39.2456,38.5735,38.8243,1207399,
688733.SH,Ҽʯͨ,2023-04-13,38.7239,39.0249,37.9615,38.0518,1351319,
688733.SH,Ҽʯͨ,2023-04-14,38.122,38.7741,37.9013,38.5032,1176816,
688733.SH,Ҽʯͨ,2023-04-17,38.6738,39.7272,38.5032,38.8142,1545605,
688733.SH,Ҽʯͨ,2023-04-18,38.5735,39.0249,37.7007,37.7107,1383597,
688733.SH,Ҽʯͨ,2023-04-19,37.6204,37.8411,36.6272,36.7276,1594884,
688733.SH,Ҽʯͨ,2023-04-20,36.6072,36.9282,35.624,36.4667,1889422,
688733.SH,Ҽʯͨ,2023-04-21,36.547,37.0185,34.2296,34.5105,5062570,
688733.SH,Ҽʯͨ,2023-04-24,34.2597,34.8616,33.0157,33.4872,2826842,
688733.SH,Ҽʯͨ,2023-04-25,33.4872,33.7781,31.4005,31.7416,3885197,
688733.SH,Ҽʯͨ,2023-04-26,32.3134,34.1192,32.0225,33.8283,4139265,
688733.SH,Ҽʯͨ,2023-04-27,33.6678,34.2797,32.9956,33.2665,2275619,
688733.SH,Ҽʯͨ,2023-04-28,32.1429,32.4539,30.9591,32.1128,3734112,
688733.SH,Ҽʯͨ,2023-05-04,32.1128,32.6345,31.862,32.3134,1467259,
688733.SH,Ҽʯͨ,2023-05-05,32.3134,32.7649,31.6112,32.5241,1759124,
688733.SH,Ҽʯͨ,2023-05-08,33.0859,33.9386,32.3837,32.6244,1890147,
688733.SH,Ҽʯͨ,2023-05-09,32.6946,32.6946,31.7617,31.7918,1233893,
688733.SH,Ҽʯͨ,2023-05-10,32.0927,32.7649,31.4005,32.6746,1591437,
688733.SH,Ҽʯͨ,2023-05-11,32.7047,33.0859,31.9322,32.0626,1265920,
688733.SH,Ҽʯͨ,2023-05-12,32.3134,32.5642,30.8588,30.9691,1894284,
688733.SH,Ҽʯͨ,2023-05-15,31.2099,31.7516,30.608,31.4507,1405780,
688733.SH,Ҽʯͨ,2023-05-16,31.541,31.6714,30.9992,31.0193,1006936,
688733.SH,Ҽʯͨ,2023-05-17,31.3002,31.3503,30.8688,31.0995,922002,
688733.SH,Ҽʯͨ,2023-05-18,31.0895,31.3503,30.7986,31.0594,1334934,
688733.SH,Ҽʯͨ,2023-05-19,31.0594,31.4808,30.6983,31.3804,1217166,
688733.SH,Ҽʯͨ,2023-05-22,31.6011,31.6413,31.0995,31.5811,704147,
688733.SH,Ҽʯͨ,2023-05-23,31.9021,32.0827,30.9792,31.0293,1563216,
688733.SH,Ҽʯͨ,2023-05-24,31.0293,31.6613,30.7584,31.2801,1838162,
688733.SH,Ҽʯͨ,2023-05-25,31.1798,31.5811,31.0193,31.3002,1300958,
688733.SH,Ҽʯͨ,2023-05-26,31.3503,31.541,30.8588,31.3102,1684922,
688733.SH,Ҽʯͨ,2023-05-29,31.3202,31.3905,30.6481,31.0494,1383314,
688733.SH,Ҽʯͨ,2023-05-30,31.2199,31.25,30.4274,30.8287,1219864,
688733.SH,Ҽʯͨ,2023-05-31,30.7075,31.0407,30.5156,30.7984,887100,
688733.SH,Ҽʯͨ,2023-06-01,30.5055,31.172,30.2935,30.7984,1161640,
688733.SH,Ҽʯͨ,2023-06-02,30.8691,32.1111,30.6974,31.8183,1987686,
688733.SH,Ҽʯͨ,2023-06-05,31.7476,32.0606,31.2831,31.3437,1095260,
688733.SH,Ҽʯͨ,2023-06-06,31.2629,31.4951,30.0915,30.1218,1857339,
688733.SH,Ҽʯͨ,2023-06-07,30.3036,30.4753,29.213,29.2837,1413451,
688733.SH,Ҽʯͨ,2023-06-08,29.3443,29.5463,28.8293,28.8899,1012391,
688733.SH,Ҽʯͨ,2023-06-09,28.8899,29.415,28.8091,29.2433,1264221,
688733.SH,Ҽʯͨ,2023-06-12,29.2635,29.6573,28.9505,29.4554,1016401,
688733.SH,Ҽʯͨ,2023-06-13,29.4251,29.8795,29.2938,29.7684,780863,
688733.SH,Ҽʯͨ,2023-06-14,30.0007,30.041,29.3342,29.3746,840351,
688733.SH,Ҽʯͨ,2023-06-15,29.4453,30.4954,29.1827,30.3541,1445932,
688733.SH,Ҽʯͨ,2023-06-16,31.0003,31.0003,29.9704,30.344,1130188,
688733.SH,Ҽʯͨ,2023-06-19,30.0915,30.4147,29.7179,29.8088,901046,
688733.SH,Ҽʯͨ,2023-06-20,29.8088,31.2023,29.6876,30.8388,2150977,
688733.SH,Ҽʯͨ,2023-06-21,30.8388,31.0609,30.1824,30.1824,1167949,
688733.SH,Ҽʯͨ,2023-06-26,30.1723,30.7782,29.6876,30.041,1271119,
688733.SH,Ҽʯͨ,2023-06-27,29.9906,30.6469,29.8896,30.2632,918825,
688733.SH,Ҽʯͨ,2023-06-28,30.3137,30.4954,29.7987,30.2531,944901,
688733.SH,Ҽʯͨ,2023-06-29,30.0915,30.8994,30.0915,30.4147,1331488,
688733.SH,Ҽʯͨ,2023-06-30,30.4147,31.6668,30.1925,31.2629,1707675,
688733.SH,Ҽʯͨ,2023-07-03,31.2225,31.8587,31.1518,31.2124,1072236,
688733.SH,Ҽʯͨ,2023-07-04,31.5759,31.5759,30.9902,31.3033,669948,
688733.SH,Ҽʯͨ,2023-07-05,31.4043,31.4143,30.8893,30.9599,657102,
688733.SH,Ҽʯͨ,2023-07-06,31.1013,31.273,30.6974,30.9398,626390,
688733.SH,Ҽʯͨ,2023-07-07,30.8489,31.1013,30.5661,30.7277,835739,
688733.SH,Ҽʯͨ,2023-07-10,30.7883,31.3841,30.5358,30.5863,989305,
688733.SH,Ҽʯͨ,2023-07-11,30.8287,31.4043,30.5863,31.3538,1543353,
688733.SH,Ҽʯͨ,2023-07-12,31.2326,31.6971,31.1114,31.2932,1141475,
688733.SH,Ҽʯͨ,2023-07-13,31.1518,34.1812,31.1518,33.858,5225005,
688733.SH,Ҽʯͨ,2023-07-14,33.8176,35.1203,33.5753,34.7365,5931745,
688733.SH,Ҽʯͨ,2023-07-17,36.6349,39.8864,35.6655,36.1704,9969562,
688733.SH,Ҽʯͨ,2023-07-18,36.2512,38.8766,36.2512,37.8871,9904255,
688733.SH,Ҽʯͨ,2023-07-19,37.7659,38.9271,37.2408,37.7659,7104781,
688733.SH,Ҽʯͨ,2023-07-20,37.7255,38.6747,36.8672,37.3923,5625835,
688733.SH,Ҽʯͨ,2023-07-21,37.0085,38.1698,35.3424,35.6655,6587538,
688733.SH,Ҽʯͨ,2023-07-24,35.3222,36.6349,34.9385,35.5545,3358705,
688733.SH,Ҽʯͨ,2023-07-25,35.3424,35.8473,34.3427,34.7062,3480444,
688733.SH,Ҽʯͨ,2023-07-26,34.8375,35.3424,34.0095,34.3124,2369027,
688733.SH,Ҽʯͨ,2023-07-27,34.4336,34.5952,33.2522,33.3733,2068623,
688733.SH,Ҽʯͨ,2023-07-28,31.9697,32.8785,31.1619,32.3736,4215079,
688733.SH,Ҽʯͨ,2023-07-31,32.4443,32.9997,32.2424,32.5453,1562425,
688733.SH,Ҽʯͨ,2023-08-01,32.4948,33.3127,32.0505,32.6766,2206235,
688733.SH,Ҽʯͨ,2023-08-02,32.414,32.9189,32.2828,32.3938,1189447,
688733.SH,Ҽʯͨ,2023-08-03,32.202,32.4948,32.0404,32.2121,848377,
688733.SH,Ҽʯͨ,2023-08-04,32.2121,32.515,32.0303,32.1414,947063,
688733.SH,Ҽʯͨ,2023-08-07,32.1111,32.5049,32.0606,32.1717,878453,
688733.SH,Ҽʯͨ,2023-08-08,32.1919,32.2929,30.8792,31.1619,2289071,
688733.SH,Ҽʯͨ,2023-08-09,31.3841,31.485,31.0003,31.1215,913075,
688733.SH,Ҽʯͨ,2023-08-10,31.1013,31.2932,30.7075,31.0912,823330,
688733.SH,Ҽʯͨ,2023-08-11,30.8085,31.4043,30.6469,30.6469,1200608,
688733.SH,Ҽʯͨ,2023-08-14,30.3642,30.8489,29.9502,30.3541,1097340,
688733.SH,Ҽʯͨ,2023-08-15,30.3541,30.3945,29.4756,29.7078,1019126,
688733.SH,Ҽʯͨ,2023-08-16,29.7684,29.9906,29.2029,29.2029,818245,
688733.SH,Ҽʯͨ,2023-08-17,29.2837,29.4453,28.9909,29.3241,865064,
688733.SH,Ҽʯͨ,2023-08-18,29.3847,29.6371,28.7485,28.7485,1030653,
688733.SH,Ҽʯͨ,2023-08-21,29.5765,29.5765,27.5671,27.5671,1755147,
688733.SH,Ҽʯͨ,2023-08-22,27.8801,28.0013,27.3045,27.8296,1992046,
688733.SH,Ҽʯͨ,2023-08-23,27.87,27.87,26.9612,26.9713,1186311,
688733.SH,Ҽʯͨ,2023-08-24,27.2036,27.3449,26.5573,26.7492,1171404,
688733.SH,Ҽʯͨ,2023-08-25,26.8198,26.8804,25.7697,25.9009,1572786,
688733.SH,Ҽʯͨ,2023-08-28,27.2641,27.7589,25.7798,25.8504,2181818,
688733.SH,Ҽʯͨ,2023-08-29,25.9514,26.8905,25.6485,26.8299,2262371,
688733.SH,Ҽʯͨ,2023-08-30,27.0622,27.8397,26.8602,27.042,2800970,
688733.SH,Ҽʯͨ,2023-08-31,27.1935,27.1935,26.3856,26.8501,1582606,
688733.SH,Ҽʯͨ,2023-09-01,26.5775,27.2338,26.5775,27.1127,1158755,
688733.SH,Ҽʯͨ,2023-09-04,27.1127,27.3853,26.7088,27.3651,1047899,
688733.SH,Ҽʯͨ,2023-09-05,27.3247,27.658,27.1632,27.2742,1177548,
688733.SH,Ҽʯͨ,2023-09-06,27.1935,27.87,26.8097,27.7791,1238514,
688733.SH,Ҽʯͨ,2023-09-07,27.7488,27.769,26.8703,26.8703,1216065,
688733.SH,Ҽʯͨ,2023-09-08,27.1228,27.456,26.7391,26.9511,738148,
688733.SH,Ҽʯͨ,2023-09-11,27.0117,27.7286,26.6583,27.4863,1150382,
688733.SH,Ҽʯͨ,2023-09-12,27.2843,27.769,27.2237,27.6075,631509,
688733.SH,Ҽʯͨ,2023-09-13,27.5671,27.6882,26.941,27.2237,771557,
688733.SH,Ҽʯͨ,2023-09-14,27.3449,27.3449,26.527,26.7996,1130769,
688733.SH,Ҽʯͨ,2023-09-15,26.9713,27.3853,26.4967,26.8602,769124,
688733.SH,Ҽʯͨ,2023-09-18,26.9107,27.6176,26.628,26.8299,1005045,
688733.SH,Ҽʯͨ,2023-09-19,27.2036,27.2036,26.527,26.6381,942995,
688733.SH,Ҽʯͨ,2023-09-20,26.7391,26.8097,26.325,26.3351,652208,
688733.SH,Ҽʯͨ,2023-09-21,26.3553,26.6583,26.0019,26.113,747937,
688733.SH,Ҽʯͨ,2023-09-22,26.113,26.7189,25.9009,26.5977,1030195,
688733.SH,Ҽʯͨ,2023-09-25,26.4462,26.527,25.9312,26.325,873958,
688733.SH,Ҽʯͨ,2023-09-26,26.4361,26.4361,25.8504,25.8605,665627,
688733.SH,Ҽʯͨ,2023-09-27,25.9312,26.7088,25.8101,26.1938,1114544,
688733.SH,Ҽʯͨ,2023-09-28,26.4361,26.527,25.9716,26.2241,917270,
688733.SH,Ҽʯͨ,2023-10-09,26.2342,26.2847,25.3254,25.3557,1347933,
688733.SH,Ҽʯͨ,2023-10-10,25.4061,25.8,24.9517,24.9921,1047991,
688733.SH,Ҽʯͨ,2023-10-11,25.1941,25.598,25.0123,25.1638,1225155,
688733.SH,Ҽʯͨ,2023-10-12,25.4061,25.6485,24.9517,25.6283,1557866,
688733.SH,Ҽʯͨ,2023-10-13,25.2648,25.3758,24.4367,24.6286,1699060,
688733.SH,Ҽʯͨ,2023-10-16,24.5478,24.6387,23.5178,23.6794,1739343,
688733.SH,Ҽʯͨ,2023-10-17,23.74,24.0025,23.5077,23.8814,1040684,
688733.SH,Ҽʯͨ,2023-10-18,23.9016,23.9016,23.1745,23.1745,874266,
688733.SH,Ҽʯͨ,2023-10-19,23.124,23.7905,23.0735,23.2452,1233558,
688733.SH,Ҽʯͨ,2023-10-20,23.1442,23.6693,23.0937,23.1341,1136611,
688733.SH,Ҽʯͨ,2023-10-23,23.124,23.124,22.2455,22.397,1316121,
688733.SH,Ҽʯͨ,2023-10-24,22.6494,23.1442,22.3263,23.0937,1286133,
688733.SH,Ҽʯͨ,2023-10-25,23.3058,23.5077,22.9827,23.0836,1060145,
688733.SH,Ҽʯͨ,2023-10-26,23.0836,23.4068,22.4374,23.2553,1234449,
688733.SH,Ҽʯͨ,2023-10-27,23.0231,24.0631,22.8716,23.9117,1790784,
688733.SH,Ҽʯͨ,2023-10-30,23.5683,24.6488,23.5683,24.4065,1915529,
688733.SH,Ҽʯͨ,2023-10-31,24.255,24.356,23.7602,23.9016,1550128,
688733.SH,Ҽʯͨ,2023-11-01,23.9117,24.467,23.7804,24.2449,1281747,
688733.SH,Ҽʯͨ,2023-11-02,24.1843,24.5276,23.8006,23.8309,800953,
688733.SH,Ҽʯͨ,2023-11-03,24.0025,24.5175,23.8814,24.3964,1265210,
688733.SH,Ҽʯͨ,2023-11-06,24.4166,25.4263,24.4166,25.3657,1600439,
688733.SH,Ҽʯͨ,2023-11-07,25.3052,25.4667,24.9416,25.2951,1384214,
688733.SH,Ҽʯͨ,2023-11-08,25.2547,25.5576,25.1133,25.2648,914353,
688733.SH,Ҽʯͨ,2023-11-09,25.1739,25.9009,25.0527,25.2446,1204038,
688733.SH,Ҽʯͨ,2023-11-10,25.2244,25.4465,24.8811,25.3657,907047,
688733.SH,Ҽʯͨ,2023-11-13,25.5576,25.6283,25.2042,25.5475,1013971,
688733.SH,Ҽʯͨ,2023-11-14,25.5576,26.9713,25.5576,26.2544,2792485,
688733.SH,Ҽʯͨ,2023-11-15,26.3553,31.5052,26.3553,31.5052,12140497,
688733.SH,Ҽʯͨ,2023-11-16,35.7867,37.7255,34.6759,35.09,21772763,
688733.SH,Ҽʯͨ,2023-11-17,37.3317,42.0474,35.5848,40.9972,30184334,
688733.SH,Ҽʯͨ,2023-11-20,38.8766,39.8864,36.9884,37.776,24945711,
688733.SH,Ҽʯͨ,2023-11-21,37.5538,38.9675,34.2316,34.4336,21345549,
688733.SH,Ҽʯͨ,2023-11-22,34.2619,35.8271,33.9085,34.9385,15019018,
688733.SH,Ҽʯͨ,2023-11-23,34.4336,34.7971,32.9189,33.7268,10323511,
688733.SH,Ҽʯͨ,2023-11-24,33.7268,34.3225,32.1111,32.3232,9390973,
688733.SH,Ҽʯͨ,2023-11-27,31.8486,33.6258,31.4345,32.9492,8245069,
688733.SH,Ҽʯͨ,2023-11-28,32.8078,34.2316,32.5352,33.4339,8296951,
688733.SH,Ҽʯͨ,2023-11-29,33.5248,33.6662,32.515,32.8684,6592030,
688733.SH,Ҽʯͨ,2023-11-30,32.5857,32.8179,31.2932,31.7476,7073592,
688733.SH,Ҽʯͨ,2023-12-01,31.7476,32.7675,31.1013,32.6564,6274261,
688733.SH,Ҽʯͨ,2023-12-04,32.515,33.6561,32.1212,32.3131,5520115,
688733.SH,Ҽʯͨ,2023-12-05,32.0606,32.4746,31.1013,31.1518,4508327,
688733.SH,Ҽʯͨ,2023-12-06,31.3033,31.7476,30.7984,30.9297,4311762,
688733.SH,Ҽʯͨ,2023-12-07,30.9398,31.1619,29.9906,30.344,5287310,
688733.SH,Ҽʯͨ,2023-12-08,30.5964,32.0808,30.5661,31.5961,6536289,
688733.SH,Ҽʯͨ,2023-12-11,31.1013,31.7981,30.8287,31.2427,4423281,
688733.SH,Ҽʯͨ,2023-12-12,31.485,31.8889,31.0508,31.1518,3260355,
688733.SH,Ҽʯͨ,2023-12-13,30.9297,31.2831,30.3945,30.4954,2880227,
688733.SH,Ҽʯͨ,2023-12-14,30.9297,31.0508,30.2026,30.243,2521318,
688733.SH,Ҽʯͨ,2023-12-15,30.556,30.5863,29.8896,30.0915,1949764,
688733.SH,Ҽʯͨ,2023-12-18,29.8492,30.1925,29.112,29.314,2562231,
688733.SH,Ҽʯͨ,2023-12-19,29.1625,29.5866,29.0111,29.3645,2625184,
688733.SH,Ҽʯͨ,2023-12-20,29.3847,29.4958,28.7788,28.9404,1751786,
688733.SH,Ҽʯͨ,2023-12-21,28.7586,29.2231,28.1729,28.7788,3062344,
688733.SH,Ҽʯͨ,2023-12-22,29.7179,29.8795,28.5264,28.8798,4695096,
688733.SH,Ҽʯͨ,2023-12-25,28.5769,28.8899,27.7791,28.0013,3269125,
688733.SH,Ҽʯͨ,2023-12-26,27.9609,28.1225,27.2641,27.6378,2043449,
688733.SH,Ҽʯͨ,2023-12-27,27.6378,28.7081,27.2944,28.2941,3073797,
688733.SH,Ҽʯͨ,2023-12-28,28.5769,29.5563,28.0922,29.314,4159791,
688733.SH,Ҽʯͨ,2023-12-29,29.1928,29.6573,28.8899,29.5563,3198341,
688733.SH,Ҽʯͨ,2024-01-02,29.3847,29.728,29.0818,29.3746,2895964,
688733.SH,Ҽʯͨ,2024-01-03,29.0818,29.4857,28.7485,29.1322,2453408,
688733.SH,Ҽʯͨ,2024-01-04,28.9808,29.0918,28.1225,28.4557,1672588,
688733.SH,Ҽʯͨ,2024-01-05,28.4759,28.8495,27.4358,27.6277,1879454,
688733.SH,Ҽʯͨ,2024-01-08,27.6378,27.7589,26.6078,26.628,2398967,
688733.SH,Ҽʯͨ,2024-01-09,26.8905,27.3853,26.5674,26.7996,1853259,
688733.SH,Ҽʯͨ,2024-01-10,26.8198,27.143,26.2947,26.527,1720771,
688733.SH,Ҽʯͨ,2024-01-11,26.5169,27.971,26.4563,27.5974,2738216,
688733.SH,Ҽʯͨ,2024-01-12,27.5368,27.9407,27.1935,27.2641,1574979,
688733.SH,Ҽʯͨ,2024-01-15,27.2641,27.557,26.628,27.1228,1545128,
688733.SH,Ҽʯͨ,2024-01-16,27.1228,27.1329,26.3048,26.8198,1551659,
688733.SH,Ҽʯͨ,2024-01-17,26.7592,26.7592,25.7798,25.7798,1785475,
688733.SH,Ҽʯͨ,2024-01-18,25.4465,25.9615,24.8912,25.8807,2294093,
688733.SH,Ҽʯͨ,2024-01-19,25.8807,27.0016,25.2446,25.5475,2444049,
688733.SH,Ҽʯͨ,2024-01-22,25.497,25.7798,23.7501,23.841,2820408,
688733.SH,Ҽʯͨ,2024-01-23,24.0126,24.2045,23.3462,23.7501,2786403,
688733.SH,Ҽʯͨ,2024-01-24,23.8309,24.1237,22.5384,23.4674,2594354,
688733.SH,Ҽʯͨ,2024-01-25,23.6289,24.8508,23.2452,24.7498,2695253,
688733.SH,Ҽʯͨ,2024-01-26,24.6185,24.8205,23.8814,23.9823,1981472,
688733.SH,Ҽʯͨ,2024-01-29,24.356,24.4367,22.8817,22.8817,1893148,
688733.SH,Ҽʯͨ,2024-01-30,22.7201,22.8312,21.6598,21.7204,2390025,
688733.SH,Ҽʯͨ,2024-01-31,21.5589,21.9325,20.2058,20.2058,2759821,
688733.SH,Ҽʯͨ,2024-02-01,20.125,20.3572,19.4484,19.7413,2535874,
688733.SH,Ҽʯͨ,2024-02-02,19.8523,20.226,17.6308,18.3881,4080245,
688733.SH,Ҽʯͨ,2024-02-05,18.3175,18.3881,15.3285,15.7122,4801619,
688733.SH,Ҽʯͨ,2024-02-06,15.5002,17.338,14.5712,16.7624,5849471,
