ґъВл,јтіЖ,ИХЖЪ,їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),
605577.SH,Бъ°жґ«ГЅ,2024-11-14,16.0362,16.3639,15.5754,15.5959,9472997,
605577.SH,Бъ°жґ«ГЅ,2024-11-15,15.6062,17.1524,15.6062,17.1524,8367072,
605577.SH,Бъ°жґ«ГЅ,2024-11-18,17.6644,18.8728,16.4868,16.9374,42779607,
605577.SH,Бъ°жґ«ГЅ,2024-11-19,16.7531,18.627,16.7531,18.627,34812052,
605577.SH,Бъ°жґ«ГЅ,2024-11-20,17.9205,19.7637,17.7976,19.0469,39312721,
605577.SH,Бъ°жґ«ГЅ,2024-11-21,18.4529,18.9445,18.0229,18.0945,27962547,
605577.SH,Бъ°жґ«ГЅ,2024-11-22,17.8181,18.3915,17.1627,17.1729,21372140,
605577.SH,Бъ°жґ«ГЅ,2024-11-25,16.8964,17.5825,16.4971,17.3675,14882013,
605577.SH,Бъ°жґ«ГЅ,2024-11-26,17.4084,18.0024,16.9169,16.9476,14143610,
605577.SH,Бъ°жґ«ГЅ,2024-11-27,16.7223,17.306,16.2411,17.2958,13470657,
605577.SH,Бъ°жґ«ГЅ,2024-11-28,17.2651,17.6644,17.0296,17.1217,12319514,
605577.SH,Бъ°жґ«ГЅ,2024-11-29,16.8964,17.4289,16.8964,17.2036,10048704,
605577.SH,Бъ°жґ«ГЅ,2024-12-02,17.3368,17.6747,17.2036,17.6132,11692800,
605577.SH,Бъ°жґ«ГЅ,2024-12-03,17.5518,17.7976,17.306,17.4289,9307544,
605577.SH,Бъ°жґ«ГЅ,2024-12-04,17.2753,17.3982,16.6404,16.794,9741006,
605577.SH,Бъ°жґ«ГЅ,2024-12-05,16.6711,17.2241,16.6711,17.132,6985308,
605577.SH,Бъ°жґ«ГЅ,2024-12-06,17.1217,17.9205,17.091,17.7361,13860121,
605577.SH,Бъ°жґ«ГЅ,2024-12-09,17.8181,17.9102,17.2344,17.4801,8961100,
605577.SH,Бъ°жґ«ГЅ,2024-12-10,17.8488,17.9102,17.388,17.388,9943000,
605577.SH,Бъ°жґ«ГЅ,2024-12-11,17.3163,17.7976,17.1012,17.6132,10092500,
605577.SH,Бъ°жґ«ГЅ,2024-12-12,17.4904,17.7976,17.4187,17.6849,8636000,
605577.SH,Бъ°жґ«ГЅ,2024-12-13,17.6235,18.627,17.562,18.0945,21514282,
605577.SH,Бъ°жґ«ГЅ,2024-12-16,18.3301,19.4565,17.6542,19.2107,26982610,
605577.SH,Бъ°жґ«ГЅ,2024-12-17,19.18,19.18,17.2856,17.2856,16824199,
605577.SH,Бъ°жґ«ГЅ,2024-12-18,16.9784,17.6849,16.8043,17.091,12575523,
605577.SH,Бъ°жґ«ГЅ,2024-12-19,16.8043,17.0705,16.2308,16.9374,11173506,
605577.SH,Бъ°жґ«ГЅ,2024-12-20,16.8862,17.1934,16.6507,16.6609,8014900,
605577.SH,Бъ°жґ«ГЅ,2024-12-23,16.6609,16.7121,15.5857,15.7598,11166858,
605577.SH,Бъ°жґ«ГЅ,2024-12-24,15.7598,15.8929,15.258,15.8724,6867000,
605577.SH,Бъ°жґ«ГЅ,2024-12-25,15.8007,15.8007,15.1863,15.3604,5419100,
605577.SH,Бъ°жґ«ГЅ,2024-12-26,15.3399,15.8724,15.3399,15.5857,5555500,
605577.SH,Бъ°жґ«ГЅ,2024-12-27,15.5857,15.811,15.3911,15.6266,4755806,
605577.SH,Бъ°жґ«ГЅ,2024-12-30,15.6574,15.6574,15.217,15.4218,3888000,
605577.SH,Бъ°жґ«ГЅ,2024-12-31,15.4014,15.514,14.8586,14.8791,4922100,
