ґъВл,јтіЖ,ИХЖЪ,їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),
002658.SZ,С©µПБъ,2017-06-15,83.457,84.7688,81.0596,81.512,21469873,
002658.SZ,С©µПБъ,2017-06-16,81.1953,83.457,80.9692,82.2357,14722743,
002658.SZ,С©µПБъ,2017-06-19,82.4619,82.5524,80.743,82.4167,11045018,
002658.SZ,С©µПБъ,2017-06-20,81.1953,83.5927,80.743,82.7333,16941862,
002658.SZ,С©µПБъ,2017-06-21,82.0548,83.9094,81.4667,83.8189,14164252,
002658.SZ,С©µПБъ,2017-06-22,83.7737,84.407,79.6121,79.974,15599327,
002658.SZ,С©µПБъ,2017-06-23,79.6121,81.1953,78.4361,81.1049,11734189,
002658.SZ,С©µПБъ,2017-06-26,80.5168,82.5524,80.1549,82.0548,9784729,
002658.SZ,С©µПБъ,2017-06-27,82.0548,82.7333,80.5168,80.6525,8213484,
002658.SZ,С©µПБъ,2017-06-28,80.5168,81.0596,79.2955,80.3359,6080611,
002658.SZ,С©µПБъ,2017-06-29,80.1549,81.6477,79.4312,81.6477,8669497,
002658.SZ,С©µПБъ,2017-06-30,81.0596,81.1953,80.0645,80.2907,6562505,
002658.SZ,С©µПБъ,2017-07-03,80.3811,81.9191,80.3811,81.2406,6548979,
002658.SZ,С©µПБъ,2017-07-04,81.1501,82.1453,80.5621,82.1,8989703,
002658.SZ,С©µПБъ,2017-07-05,77.8028,78.5718,73.9126,74.365,27483123,
002658.SZ,С©µПБъ,2017-07-06,74.184,75.8125,72.7818,75.8125,16618388,
002658.SZ,С©µПБъ,2017-07-07,75.0887,76.3553,74.0483,74.2745,9335845,
002658.SZ,С©µПБъ,2017-07-10,73.8674,74.4102,73.1437,73.6865,5643597,
002658.SZ,С©µПБъ,2017-07-11,73.6412,74.0031,72.827,72.9175,5515608,
002658.SZ,С©µПБъ,2017-07-12,73.0984,74.365,72.6913,74.0936,5583318,
002658.SZ,С©µПБъ,2017-07-13,73.7317,74.0483,73.4151,73.7769,3531381,
002658.SZ,С©µПБъ,2017-07-14,73.8222,74.365,73.4603,73.6412,3765281,
002658.SZ,С©µПБъ,2017-07-17,73.3246,73.6412,66.2681,66.2681,13340791,
002658.SZ,С©µПБъ,2017-07-18,65.9967,66.7656,61.428,64.0968,7999931,
002658.SZ,С©µПБъ,2017-07-19,64.0968,64.0968,62.4684,64.0968,6549391,
002658.SZ,С©µПБъ,2017-07-20,64.0516,64.7301,63.6897,63.6897,5082970,
002658.SZ,С©µПБъ,2017-07-21,63.3731,64.0968,62.6946,62.8303,4413620,
002658.SZ,С©µПБъ,2017-07-24,62.6946,62.9207,61.0661,62.1065,6949028,
002658.SZ,С©µПБъ,2017-07-25,61.5185,63.1469,61.5185,62.3779,4590876,
002658.SZ,С©µПБъ,2017-07-26,62.3779,62.8755,61.9708,62.2422,3235364,
002658.SZ,С©µПБъ,2017-07-27,62.4684,63.7802,62.0613,63.554,5254680,
002658.SZ,С©µПБъ,2017-07-28,63.7349,63.7349,62.5589,62.8755,4077077,
002658.SZ,С©µПБъ,2017-07-31,63.3278,63.5088,62.6946,63.1469,3408445,
002658.SZ,С©µПБъ,2017-08-01,63.2374,65.2729,63.2374,64.5492,6839562,
002658.SZ,С©µПБъ,2017-08-02,64.8658,65.9062,63.7802,65.1372,7171942,
002658.SZ,С©µПБъ,2017-08-03,65.1372,66.449,64.2325,65.3181,7148352,
002658.SZ,С©µПБъ,2017-08-04,65.0015,65.4538,63.554,63.554,6231772,
002658.SZ,С©µПБъ,2017-08-07,63.554,64.0064,63.1017,63.6897,3847611,
002658.SZ,С©µПБъ,2017-08-08,64.0516,64.4587,63.4635,63.7349,4243090,
002658.SZ,С©µПБъ,2017-08-09,63.6897,64.3682,63.0112,63.554,3707460,
002658.SZ,С©µПБъ,2017-08-10,63.2826,63.9159,62.0613,62.3327,4506140,
002658.SZ,С©µПБъ,2017-08-11,61.9708,63.3278,61.9708,62.7398,4126327,
002658.SZ,С©µПБъ,2017-08-14,62.8755,65.0467,62.8755,64.911,8456639,
002658.SZ,С©µПБъ,2017-08-15,64.7753,64.911,64.0064,64.5944,5042842,
002658.SZ,С©µПБъ,2017-08-16,64.6849,65.7252,64.2325,65.1824,7245276,
002658.SZ,С©µПБъ,2017-08-17,64.9563,65.68,64.7301,65.3634,5959714,
002658.SZ,С©µПБъ,2017-08-18,65.3181,68.6202,64.911,66.6752,11630804,
002658.SZ,С©µПБъ,2017-08-21,66.0419,68.4393,66.0419,67.4441,7961350,
002658.SZ,С©µПБъ,2017-08-22,67.1727,67.6251,66.1776,66.5847,4766019,
002658.SZ,С©µПБъ,2017-08-23,66.6752,68.1679,66.2228,67.1275,6240773,
002658.SZ,С©µПБъ,2017-08-24,67.1275,68.3941,66.3585,67.3989,7978413,
002658.SZ,С©µПБъ,2017-08-25,67.806,68.3941,66.6752,67.3989,6987149,
002658.SZ,С©µПБъ,2017-08-28,67.5346,68.3036,66.9918,67.8513,6798368,
002658.SZ,С©µПБъ,2017-08-29,67.806,67.806,66.4038,66.6299,5829054,
002658.SZ,С©µПБъ,2017-08-30,66.3585,66.8109,65.9514,66.2681,4234800,
002658.SZ,С©µПБъ,2017-08-31,66.4038,68.4393,66.1776,68.1227,8113488,
002658.SZ,С©µПБъ,2017-09-01,69.3892,70.5653,68.2584,70.4296,18988684,
002658.SZ,С©µПБъ,2017-09-04,70.113,73.596,69.4797,72.058,18488945,
002658.SZ,С©µПБъ,2017-09-05,71.5152,72.7818,71.0176,71.2438,10050133,
002658.SZ,С©µПБъ,2017-09-06,71.0176,71.5605,70.5201,71.0176,5893482,
002658.SZ,С©µПБъ,2017-09-07,71.2438,71.47,69.4345,69.6154,7384263,
002658.SZ,С©µПБъ,2017-09-08,69.7511,70.7915,68.9369,69.8868,5152473,
002658.SZ,С©µПБъ,2017-09-11,69.7511,70.7462,69.7511,70.3844,3935145,
002658.SZ,С©µПБъ,2017-09-12,70.4296,71.6962,70.3391,70.7915,6432967,
002658.SZ,С©µПБъ,2017-09-13,70.701,70.8819,70.113,70.4748,3204794,
002658.SZ,С©µПБъ,2017-09-14,70.3844,70.9724,70.2487,70.4748,3983038,
002658.SZ,С©µПБъ,2017-09-15,71.2438,73.2341,71.1081,71.47,9942727,
002658.SZ,С©µПБъ,2017-09-18,71.0176,72.1033,70.6105,71.0176,4751229,
002658.SZ,С©µПБъ,2017-09-19,71.2891,73.0532,70.113,72.6008,9309259,
002658.SZ,С©µПБъ,2017-09-20,72.3747,72.7365,71.1533,72.4651,9793092,
002658.SZ,С©µПБъ,2017-09-21,71.9223,72.3294,71.0629,71.0629,5506789,
002658.SZ,С©µПБъ,2017-09-22,71.1081,71.7866,69.2987,69.344,5321359,
002658.SZ,С©µПБъ,2017-09-25,68.7559,69.2083,67.218,67.5346,4348933,
002658.SZ,С©µПБъ,2017-09-26,66.6299,67.4894,66.6299,67.1727,2855925,
002658.SZ,С©µПБъ,2017-09-27,67.218,68.1227,66.9918,67.806,2329840,
002658.SZ,С©µПБъ,2017-09-28,67.806,68.3941,66.9466,67.0823,2502497,
002658.SZ,С©µПБъ,2017-09-29,67.1727,68.7559,67.1727,68.4393,2928285,
002658.SZ,С©µПБъ,2017-10-09,69.5249,69.5702,68.4393,68.6202,2522179,
002658.SZ,С©µПБъ,2017-10-10,68.1679,68.575,67.4894,67.8513,4309539,
002658.SZ,С©µПБъ,2017-10-11,67.7608,68.3488,67.4441,67.5346,3558859,
002658.SZ,С©µПБъ,2017-10-12,67.5798,67.987,67.4441,67.8965,2715515,
002658.SZ,С©µПБъ,2017-10-13,67.9417,74.6816,67.3537,72.4199,21801762,
002658.SZ,С©µПБъ,2017-10-16,71.6962,71.7866,68.7559,69.6606,15151630,
002658.SZ,С©µПБъ,2017-10-17,69.0273,69.9773,68.575,69.6606,4687439,
002658.SZ,С©µПБъ,2017-10-18,69.1178,71.0176,69.0726,69.2987,6310570,
002658.SZ,С©µПБъ,2017-10-19,68.9821,68.9821,67.0823,67.5798,5405457,
002658.SZ,С©µПБъ,2017-10-20,67.3537,67.806,66.9466,67.6703,2481463,
002658.SZ,С©µПБъ,2017-10-23,67.8513,69.163,67.7608,68.4393,4200325,
002658.SZ,С©µПБъ,2017-10-24,68.6655,68.9821,67.6703,68.2131,3768650,
002658.SZ,С©µПБъ,2017-10-25,68.7107,70.9724,68.2584,69.4797,6907147,
002658.SZ,С©µПБъ,2017-10-26,69.6154,70.0225,68.6655,70.0225,4455385,
002658.SZ,С©µПБъ,2017-10-27,70.2034,70.2034,68.6202,68.6655,3523386,
002658.SZ,С©µПБъ,2017-10-30,68.8464,69.5702,66.1776,66.2228,4957563,
002658.SZ,С©µПБъ,2017-10-31,66.5395,67.0823,66.3133,66.5395,2419269,
002658.SZ,С©µПБъ,2017-11-01,66.8561,67.1727,65.9514,66.0419,2554123,
002658.SZ,С©µПБъ,2017-11-02,65.6348,65.9514,64.2325,64.911,3197099,
002658.SZ,С©µПБъ,2017-11-03,64.911,65.5443,63.5992,63.8706,2943207,
002658.SZ,С©µПБъ,2017-11-06,63.9159,64.8658,63.8254,64.8658,1631375,
002658.SZ,С©µПБъ,2017-11-07,64.8658,64.8658,63.9159,64.6396,1947167,
002658.SZ,С©µПБъ,2017-11-08,64.7753,65.2729,64.5944,64.9563,2104900,
002658.SZ,С©µПБъ,2017-11-09,64.9563,65.5443,64.6849,65.1824,1769798,
002658.SZ,С©µПБъ,2017-11-10,65.3634,66.1776,64.8658,65.7252,2691928,
002658.SZ,С©µПБъ,2017-11-13,65.7252,66.1776,64.4587,64.4587,2614178,
002658.SZ,С©µПБъ,2017-11-14,64.5944,64.9563,63.9611,64.2325,2699989,
002658.SZ,С©µПБъ,2017-11-15,64.1873,64.2778,63.0112,63.2374,2574566,
002658.SZ,С©µПБъ,2017-11-16,63.2374,63.5992,62.785,62.8303,1770000,
002658.SZ,С©µПБъ,2017-11-17,62.8755,63.1469,59.6639,60.4329,3802444,
002658.SZ,С©µПБъ,2017-11-20,60.4781,60.659,58.4425,59.9353,1949334,
002658.SZ,С©µПБъ,2017-11-21,59.9353,60.7495,59.6186,60.5686,1879631,
002658.SZ,С©µПБъ,2017-11-22,60.7043,60.7947,59.9805,60.2519,1545802,
002658.SZ,С©µПБъ,2017-11-23,60.5686,60.7043,59.2568,59.2568,1896400,
002658.SZ,С©µПБъ,2017-11-24,59.2568,59.89,58.8044,59.3472,1280569,
002658.SZ,С©µПБъ,2017-11-27,59.4829,60.4329,58.9854,59.0758,1667151,
002658.SZ,С©µПБъ,2017-11-28,59.0758,59.5734,58.8044,59.4829,1260454,
002658.SZ,С©µПБъ,2017-11-29,59.4829,60.2067,59.1663,59.6186,1943615,
002658.SZ,С©µПБъ,2017-11-30,59.5282,59.9805,59.3472,59.89,2060395,
002658.SZ,С©µПБъ,2017-12-01,59.89,60.2971,59.6639,60.1614,1527395,
002658.SZ,С©µПБъ,2017-12-04,60.071,60.2971,59.4829,59.4829,1444100,
002658.SZ,С©µПБъ,2017-12-05,59.4829,59.6186,56.9951,57.1308,3295309,
002658.SZ,С©µПБъ,2017-12-06,56.9951,57.6736,56.7689,57.6736,1686286,
002658.SZ,С©µПБъ,2017-12-07,57.6736,58.3068,57.4474,57.8997,1074649,
002658.SZ,С©µПБъ,2017-12-08,58.2164,59.3472,58.0354,58.8949,1322300,
002658.SZ,С©µПБъ,2017-12-11,58.8949,59.5734,58.6687,58.714,1614511,
002658.SZ,С©µПБъ,2017-12-12,59.2115,59.2115,58.2616,58.4878,1316786,
002658.SZ,С©µПБъ,2017-12-13,58.2616,59.2115,57.3569,58.8949,2201182,
002658.SZ,С©µПБъ,2017-12-14,58.714,58.714,57.6736,57.9902,1727797,
002658.SZ,С©µПБъ,2017-12-15,57.8545,58.533,57.3569,58.2616,2169271,
002658.SZ,С©µПБъ,2017-12-18,58.1259,58.533,57.8093,58.2616,1380070,
002658.SZ,С©µПБъ,2017-12-19,58.0354,60.5233,58.0354,59.9805,3801995,
002658.SZ,С©µПБъ,2017-12-20,60.0257,60.2519,58.8497,59.0306,2192309,
002658.SZ,С©µПБъ,2017-12-21,59.4377,60.6138,59.1663,60.6138,4239839,
002658.SZ,С©µПБъ,2017-12-22,60.7495,60.7947,59.9353,60.4781,2229133,
002658.SZ,С©µПБъ,2017-12-25,60.4329,60.4781,58.1259,58.6235,2838880,
002658.SZ,С©µПБъ,2017-12-26,59.7091,59.89,59.0758,59.5734,2135181,
002658.SZ,С©µПБъ,2017-12-27,59.2568,59.5734,57.9902,58.3973,2560837,
002658.SZ,С©µПБъ,2017-12-28,58.1711,58.4878,57.3117,57.764,2183109,
002658.SZ,С©µПБъ,2017-12-29,57.7188,58.5783,56.9951,57.764,3677368,
002658.SZ,С©µПБъ,2018-01-02,57.8545,58.9401,57.8093,58.9401,2637644,
002658.SZ,С©µПБъ,2018-01-03,59.1211,61.7446,58.3973,60.6138,6465873,
002658.SZ,С©µПБъ,2018-01-04,59.7091,60.3424,59.6186,59.9353,3518421,
002658.SZ,С©µПБъ,2018-01-05,59.9353,59.9353,59.2568,59.4829,2264200,
002658.SZ,С©µПБъ,2018-01-08,59.4377,59.5282,58.3521,58.714,2773309,
002658.SZ,С©µПБъ,2018-01-09,58.5783,59.0306,58.3521,58.4878,1924509,
002658.SZ,С©µПБъ,2018-01-10,58.4425,58.6687,57.176,57.6736,2938356,
002658.SZ,С©µПБъ,2018-01-11,57.7188,58.4878,57.4474,58.4425,2037299,
002658.SZ,С©µПБъ,2018-01-12,58.6235,58.6687,57.8997,58.0807,1401100,
002658.SZ,С©µПБъ,2018-01-15,58.2164,58.2164,56.8141,56.8594,2363584,
002658.SZ,С©µПБъ,2018-01-16,56.9951,57.0855,56.4522,56.7236,1954091,
002658.SZ,С©µПБъ,2018-01-17,56.7236,56.8141,54.6881,55.9547,2540597,
002658.SZ,С©µПБъ,2018-01-18,55.4571,56.0904,55.4119,55.638,1034821,
002658.SZ,С©µПБъ,2018-01-19,55.5023,56.0904,55.3214,55.4119,1297029,
002658.SZ,С©µПБъ,2018-01-22,54.8238,56.0904,54.8238,55.819,1542244,
002658.SZ,С©µПБъ,2018-01-23,55.819,61.0661,55.3666,58.2616,7269722,
002658.SZ,С©µПБъ,2018-01-24,57.8997,58.1259,56.5427,57.4926,3392932,
002658.SZ,С©µПБъ,2018-01-25,56.9951,57.9902,56.9951,56.9951,2256328,
002658.SZ,С©µПБъ,2018-01-26,56.9498,56.9951,56.3165,56.4975,1527668,
002658.SZ,С©µПБъ,2018-01-29,56.5427,56.8141,55.638,55.638,1411640,
002658.SZ,С©µПБъ,2018-01-30,55.4571,55.9094,55.2762,55.5476,1349147,
002658.SZ,С©µПБъ,2018-01-31,55.5928,55.6833,53.0597,53.3763,3186811,
002658.SZ,С©µПБъ,2018-02-01,53.0144,53.7382,50.6623,50.6623,2772620,
002658.SZ,С©µПБъ,2018-02-02,50.6623,51.2051,49.26,49.7124,2186662,
002658.SZ,С©µПБъ,2018-02-05,49.0791,49.7576,48.4006,49.3505,1135639,
002658.SZ,С©µПБъ,2018-02-06,48.4458,48.6267,45.0532,45.0985,3077900,
002658.SZ,С©µПБъ,2018-02-07,45.8222,46.7721,44.42,45.5508,1834609,
002658.SZ,С©µПБъ,2018-02-08,45.5508,46.7269,45.4603,45.9579,3242210,
002658.SZ,С©µПБъ,2018-02-09,44.7818,45.0985,43.3343,44.1938,2518801,
002658.SZ,С©µПБъ,2018-02-12,44.239,45.596,44.239,45.4603,1444455,
002658.SZ,С©µПБъ,2018-02-13,45.8674,46.0936,45.2342,45.4603,1156602,
002658.SZ,С©µПБъ,2018-02-14,45.596,46.2293,45.4603,46.1389,1156111,
002658.SZ,С©µПБъ,2018-02-22,46.3198,46.9983,46.0484,46.8174,1686001,
002658.SZ,С©µПБъ,2018-02-23,50.9789,51.5217,49.5314,51.386,13088516,
002658.SZ,С©µПБъ,2018-02-26,50.3456,52.4264,49.8933,52.3812,13422139,
002658.SZ,С©µПБъ,2018-02-27,51.567,53.8287,51.1146,52.0645,9342886,
002658.SZ,С©µПБъ,2018-02-28,51.3408,52.6526,50.7527,51.7479,6008204,
002658.SZ,С©µПБъ,2018-03-01,53.3763,53.3763,51.9288,52.3359,5463008,
002658.SZ,С©µПБъ,2018-03-02,51.8836,52.2002,51.1146,51.4765,3787199,
002658.SZ,С©µПБъ,2018-03-05,52.0193,52.0193,50.6623,51.6574,2956157,
002658.SZ,С©µПБъ,2018-03-06,51.4765,52.2907,51.386,52.155,3791147,
002658.SZ,С©µПБъ,2018-03-07,50.5718,51.8836,50.5718,51.2955,3014815,
002658.SZ,С©µПБъ,2018-03-08,51.2503,54.1453,51.1146,53.2859,6823427,
002658.SZ,С©µПБъ,2018-03-09,53.0144,53.6025,52.2455,53.2859,5905842,
002658.SZ,С©µПБъ,2018-03-12,53.3763,53.7834,52.6978,53.7382,5324470,
002658.SZ,С©µПБъ,2018-03-13,53.7382,53.8287,52.3359,52.3812,3708269,
002658.SZ,С©µПБъ,2018-03-14,52.2455,55.1405,51.9288,54.3262,10014620,
002658.SZ,С©µПБъ,2018-03-15,53.4216,53.9644,52.5169,53.1954,5910695,
002658.SZ,С©µПБъ,2018-03-16,53.1049,53.2406,52.4264,52.4264,2830900,
002658.SZ,С©µПБъ,2018-03-19,52.3359,53.4668,52.155,52.2907,2636902,
002658.SZ,С©µПБъ,2018-03-20,51.8836,52.0193,50.4361,51.3408,3864900,
002658.SZ,С©µПБъ,2018-03-21,51.386,51.7931,50.6623,50.6623,2617562,
002658.SZ,С©µПБъ,2018-03-22,50.8432,51.1598,50.1647,50.4813,2248451,
002658.SZ,С©µПБъ,2018-03-23,48.3101,49.0791,45.777,46.2293,4052341,
002658.SZ,С©µПБъ,2018-03-26,46.0484,47.4506,44.9175,47.0888,2601064,
002658.SZ,С©µПБъ,2018-03-27,48.1744,48.491,47.5863,48.0387,3863214,
002658.SZ,С©µПБъ,2018-03-28,47.0435,49.8481,46.6364,49.0791,5251673,
002658.SZ,С©µПБъ,2018-03-29,49.0338,50.2099,48.8981,49.5314,3413902,
002658.SZ,С©µПБъ,2018-03-30,49.9838,50.4361,49.7124,50.0742,3281335,
002658.SZ,С©µПБъ,2018-04-02,50.5266,50.5266,49.3957,49.4862,3672185,
002658.SZ,С©µПБъ,2018-04-03,48.6267,50.2552,47.5863,50.1647,3864632,
002658.SZ,С©µПБъ,2018-04-04,50.029,50.4361,48.8529,48.9886,2894900,
002658.SZ,С©µПБъ,2018-04-09,48.672,49.1695,47.9935,48.672,2087535,
002658.SZ,С©µПБъ,2018-04-10,48.672,48.9886,48.1292,48.7172,2436885,
002658.SZ,С©µПБъ,2018-04-11,48.8529,49.4862,48.5363,49.1243,2161600,
002658.SZ,С©µПБъ,2018-04-12,48.8529,49.3957,48.5815,48.9434,1636805,
002658.SZ,С©µПБъ,2018-04-13,48.9434,49.5767,48.8981,48.9434,1838200,
002658.SZ,С©µПБъ,2018-04-16,48.9886,49.3052,47.5863,47.7673,1887453,
002658.SZ,С©µПБъ,2018-04-17,47.9935,48.491,46.4103,46.546,2175005,
002658.SZ,С©µПБъ,2018-04-18,46.9078,47.5411,45.6865,47.2245,2214361,
002658.SZ,С©µПБъ,2018-04-19,47.4506,48.2196,46.8626,47.722,2138022,
002658.SZ,С©µПБъ,2018-04-20,47.4506,47.9935,47.0435,47.134,1732500,
002658.SZ,С©µПБъ,2018-04-23,47.9482,48.2196,46.4103,46.9983,1695765,
002658.SZ,С©µПБъ,2018-04-24,47.2697,47.722,46.8174,47.6768,1846140,
002658.SZ,С©µПБъ,2018-04-25,46.5007,46.8174,45.6865,46.0484,4313629,
002658.SZ,С©µПБъ,2018-04-26,45.7317,45.9579,44.3295,44.4652,4367594,
002658.SZ,С©µПБъ,2018-04-27,44.7385,45.2852,44.1007,44.4196,2265700,
002658.SZ,С©µПБъ,2018-05-02,44.5563,44.8297,44.2374,44.5563,1500026,
002658.SZ,С©µПБъ,2018-05-03,44.5563,45.0575,43.8274,44.9208,1749014,
002658.SZ,С©µПБъ,2018-05-04,45.103,45.3764,44.7385,44.8752,1267656,
002658.SZ,С©µПБъ,2018-05-07,45.5586,45.6042,45.103,45.4675,1567640,
002658.SZ,С©µПБъ,2018-05-08,46.0142,46.0142,45.4675,45.6042,1778601,
002658.SZ,С©µПБъ,2018-05-09,45.3308,46.3787,45.2397,46.2875,2913431,
002658.SZ,С©µПБъ,2018-05-10,46.1509,46.6976,45.9686,46.3331,2718127,
002658.SZ,С©µПБъ,2018-05-11,46.4698,46.6976,45.6497,45.9686,2270680,
002658.SZ,С©µПБъ,2018-05-14,46.0142,48.7021,45.9686,47.2898,4393921,
002658.SZ,С©µПБъ,2018-05-15,46.9709,47.6999,46.8798,47.6087,2474272,
002658.SZ,С©µПБъ,2018-05-16,47.8821,48.4744,47.2898,47.6999,2651141,
002658.SZ,С©µПБъ,2018-05-17,47.4721,48.0643,47.3809,47.5632,1540680,
002658.SZ,С©µПБъ,2018-05-18,47.4265,49.9778,47.2443,49.2488,4767720,
002658.SZ,С©µПБъ,2018-05-21,51.9368,51.9368,48.6566,48.6566,7843967,
002658.SZ,С©µПБъ,2018-05-22,48.7477,48.7933,47.6543,48.4288,3020067,
002658.SZ,С©µПБъ,2018-05-23,48.3377,48.3377,47.2443,47.2443,2481294,
002658.SZ,С©µПБъ,2018-05-24,47.3809,47.4721,46.9254,47.0165,1270029,
002658.SZ,С©µПБъ,2018-05-25,47.3809,47.3809,46.4698,46.4698,1687800,
002658.SZ,С©µПБъ,2018-05-28,46.9254,47.1987,46.1509,46.2875,1612369,
002658.SZ,С©µПБъ,2018-05-29,46.3331,46.7887,44.6474,45.0119,2258800,
002658.SZ,С©µПБъ,2018-05-30,44.4196,44.7385,43.3262,43.5996,2384700,
002658.SZ,С©µПБъ,2018-05-31,43.5085,44.3741,43.5085,44.0096,1243873,
002658.SZ,С©µПБъ,2018-06-01,44.0096,44.4652,41.9139,42.8251,2069400,
002658.SZ,С©µПБъ,2018-06-04,42.8251,43.5085,42.5973,42.6428,984084,
002658.SZ,С©µПБъ,2018-06-05,42.734,43.2807,42.734,43.2351,1039900,
002658.SZ,С©µПБъ,2018-06-06,43.2807,43.8274,43.0984,43.3262,1147500,
002658.SZ,С©µПБъ,2018-06-07,43.3262,43.5996,42.4606,42.734,1208798,
002658.SZ,С©µПБъ,2018-06-08,42.7795,42.7795,41.2305,41.8228,2332070,
002658.SZ,С©µПБъ,2018-06-11,41.8228,42.9618,41.5039,42.5062,1318895,
002658.SZ,С©µПБъ,2018-06-12,42.4151,43.4173,42.0961,43.3262,1624800,
002658.SZ,С©µПБъ,2018-06-13,43.4173,43.5085,42.7795,43.4629,1308045,
002658.SZ,С©µПБъ,2018-06-14,43.6451,43.6451,42.1417,42.2328,1781406,
002658.SZ,С©µПБъ,2018-06-15,42.2328,42.2328,39.2715,39.8182,2813700,
002658.SZ,С©µПБъ,2018-06-19,39.636,39.636,35.8546,35.8546,3422412,
002658.SZ,С©µПБъ,2018-06-20,35.7179,36.2646,35.1712,36.0369,1375912,
002658.SZ,С©µПБъ,2018-06-21,35.9457,36.1735,33.3489,34.0323,1908700,
002658.SZ,С©µПБъ,2018-06-22,33.9867,35.3079,33.3945,34.8523,1650100,
002658.SZ,С©µПБъ,2018-06-25,34.8979,35.6724,34.7157,34.8523,1415290,
002658.SZ,С©µПБъ,2018-06-26,34.2145,35.5813,33.6678,35.3079,1318500,
002658.SZ,С©µПБъ,2018-06-27,35.2168,35.6268,34.8068,34.989,1062200,
002658.SZ,С©µПБъ,2018-06-28,35.1257,35.3079,34.169,34.169,1045600,
002658.SZ,С©µПБъ,2018-06-29,34.3967,35.6724,34.3056,35.5813,1416321,
002658.SZ,С©µПБъ,2018-07-02,35.0801,36.0369,34.8523,34.989,1181320,
002658.SZ,С©µПБъ,2018-07-03,35.2624,36.0369,34.8068,35.9457,1918288,
002658.SZ,С©µПБъ,2018-07-04,35.9913,36.4469,35.3079,35.6724,1394864,
002658.SZ,С©µПБъ,2018-07-05,35.1712,35.6268,34.169,34.3967,1418568,
002658.SZ,С©µПБъ,2018-07-06,34.2601,35.0801,33.1667,34.3056,1513005,
002658.SZ,С©µПБъ,2018-07-09,34.3056,34.8068,34.3056,34.7612,1057199,
002658.SZ,С©µПБъ,2018-07-10,34.8068,35.0346,34.5334,34.8979,1028499,
002658.SZ,С©µПБъ,2018-07-11,34.5334,34.5334,33.3489,33.8045,1539300,
002658.SZ,С©µПБъ,2018-07-12,33.6678,34.6245,33.6678,34.4879,2000284,
002658.SZ,С©µПБъ,2018-07-13,34.579,34.6701,34.3512,34.5334,1270402,
002658.SZ,С©µПБъ,2018-07-16,34.5334,34.7157,34.0778,34.4879,927149,
002658.SZ,С©µПБъ,2018-07-17,34.4423,34.6701,34.2145,34.6245,1200608,
002658.SZ,С©µПБъ,2018-07-18,34.8068,35.7179,34.5334,35.2168,2366290,
002658.SZ,С©µПБъ,2018-07-19,34.9434,35.1712,34.2145,34.579,1243840,
002658.SZ,С©µПБъ,2018-07-20,34.3967,34.8068,33.9412,34.6701,1003820,
002658.SZ,С©µПБъ,2018-07-23,34.6245,35.0346,34.3056,35.0346,956680,
002658.SZ,С©µПБъ,2018-07-24,35.0801,36.1735,34.989,35.8091,2532311,
002658.SZ,С©µПБъ,2018-07-25,35.8546,35.9913,35.399,35.9913,1897660,
002658.SZ,С©µПБъ,2018-07-26,35.7635,37.7681,35.7635,36.8569,3595317,
002658.SZ,С©µПБъ,2018-07-27,36.4924,36.7202,35.9913,36.0824,1844060,
002658.SZ,С©µПБъ,2018-07-30,35.9002,36.128,35.1257,35.2624,1406160,
002658.SZ,С©µПБъ,2018-07-31,35.3535,36.0369,35.3079,35.9913,1415311,
002658.SZ,С©µПБъ,2018-08-01,35.9913,36.2191,35.1257,35.3535,1250036,
002658.SZ,С©µПБъ,2018-08-02,35.3535,35.3535,33.3489,33.8045,1750473,
002658.SZ,С©µПБъ,2018-08-03,33.7589,34.169,33.3945,33.44,935400,
002658.SZ,С©µПБъ,2018-08-06,33.4856,33.4856,32.0277,32.301,1384635,
002658.SZ,С©µПБъ,2018-08-07,32.301,32.9844,32.2555,32.9844,912761,
002658.SZ,С©µПБъ,2018-08-08,32.9844,33.0755,32.2099,32.2555,1294931,
002658.SZ,С©µПБъ,2018-08-09,32.2555,33.03,31.9366,32.8478,1355032,
002658.SZ,С©µПБъ,2018-08-10,32.9844,33.2122,32.6655,33.1667,1062819,
002658.SZ,С©µПБъ,2018-08-13,32.9389,33.03,32.5744,32.8933,908100,
002658.SZ,С©µПБъ,2018-08-14,32.6655,33.1211,32.6655,33.03,850840,
002658.SZ,С©µПБъ,2018-08-15,33.3489,33.4856,32.3922,32.5744,1395875,
002658.SZ,С©µПБъ,2018-08-16,32.4377,32.4377,31.481,31.6632,1445435,
002658.SZ,С©µПБъ,2018-08-17,32.0733,32.1644,30.9343,31.2076,1194700,
002658.SZ,С©µПБъ,2018-08-20,31.2076,31.5721,30.5243,31.2532,1190837,
002658.SZ,С©µПБъ,2018-08-21,31.2076,31.5721,31.071,31.3443,827918,
002658.SZ,С©µПБъ,2018-08-22,31.3443,31.481,30.8432,30.9798,722668,
002658.SZ,С©µПБъ,2018-08-23,31.2076,31.3443,30.8887,31.071,801417,
002658.SZ,С©µПБъ,2018-08-24,30.9798,31.5721,30.8432,31.2532,889373,
002658.SZ,С©µПБъ,2018-08-27,31.6632,34.3967,31.3443,34.3967,3376566,
002658.SZ,С©µПБъ,2018-08-28,35.9913,37.8592,35.5357,35.9913,17660548,
