ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
601007.SH,ฝ๐ม๊ทนต๊,2015-09-23,11.7227,11.9965,11.5963,11.7543,10544475,
601007.SH,ฝ๐ม๊ทนต๊,2015-09-24,11.828,12.2177,11.7859,12.1124,12702912,
601007.SH,ฝ๐ม๊ทนต๊,2015-09-25,12.0071,12.1229,11.2487,11.4594,12542244,
601007.SH,ฝ๐ม๊ทนต๊,2015-09-28,11.4699,11.8175,11.1855,11.7543,8173715,
601007.SH,ฝ๐ม๊ทนต๊,2015-09-29,11.6068,11.7016,11.4594,11.5752,7303044,
601007.SH,ฝ๐ม๊ทนต๊,2015-09-30,11.6384,12.323,11.5858,11.8596,12813694,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-08,12.323,12.8497,12.1124,12.6811,16642819,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-09,12.5442,12.797,12.3652,12.6179,15874238,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-12,12.6706,13.4605,12.6179,13.2499,21477502,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-13,13.1656,13.7976,12.955,13.6817,20054047,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-14,13.5764,13.8292,13.3552,13.5659,18138495,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-15,13.4605,14.1241,13.3658,14.0188,18295378,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-16,14.1662,14.2189,13.6923,14.0714,16335907,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-19,14.1978,14.8298,14.082,14.8087,28274157,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-20,14.7666,15.2511,14.5454,14.8403,18267420,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-21,14.8508,14.9983,13.3868,13.5975,18808774,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-22,13.6396,14.9562,13.6396,14.9562,28576648,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-23,15.6934,16.4412,15.2932,15.9568,43790205,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-26,15.9146,15.9462,15.0826,15.3775,26445069,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-27,15.1773,15.6618,14.5665,15.4196,23406788,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-28,15.3143,15.3669,14.3769,14.4927,17304933,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-29,14.6086,14.9246,14.4822,14.6297,11861843,
601007.SH,ฝ๐ม๊ทนต๊,2015-10-30,14.5665,15.0088,14.4611,14.6297,12984459,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-02,14.2084,14.6718,13.6607,13.7765,14610294,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-03,13.8608,13.9977,13.429,13.5975,11691538,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-04,13.6712,14.5033,13.608,14.419,16818334,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-05,14.4295,15.3775,14.3663,15.1879,26485952,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-06,15.0615,16.2095,15.0088,15.9989,28173651,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-09,16.3254,17.5998,16.3254,17.5998,25381154,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-10,18.8216,18.9059,17.168,17.6525,32088670,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-11,17.2733,18.7479,16.831,17.8526,27337159,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-12,17.7789,17.9895,16.7467,16.9679,34356048,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-13,16.694,16.7256,15.9884,16.4202,19000648,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-16,16.0937,17.0205,15.9884,16.9468,16216063,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-17,17.1153,17.505,16.5044,16.5571,17960733,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-18,16.5255,16.7362,16.1147,16.1779,9995548,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-19,16.1674,16.9995,16.1358,16.8836,11188275,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-20,16.9573,17.01,16.3781,16.7362,16236426,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-23,16.852,17.3786,16.7151,16.7994,16255634,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-24,16.7467,16.9995,16.3781,16.9889,10180073,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-25,16.9152,17.4629,16.9047,17.2523,15563990,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-26,17.2733,17.5261,16.9047,17.2523,14448842,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-27,17.2523,17.2523,15.5249,15.5249,17805224,
601007.SH,ฝ๐ม๊ทนต๊,2015-11-30,15.3775,17.0732,15.1668,16.9679,36945518,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-01,16.6624,17.5788,16.4412,17.3154,26511856,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-02,17.1364,17.6736,15.9568,17.4734,18559397,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-03,17.2838,18.4214,17.1785,18.2318,18846839,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-04,17.9579,18.8321,17.6946,18.4003,17260125,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-07,18.3687,18.5372,18.0106,18.1264,13067454,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-08,18.0317,18.0317,16.5466,16.6308,15984955,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-09,16.6835,17.2417,15.9778,16.2095,15848702,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-10,16.2201,16.3675,16.0094,16.0831,8111308,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-11,15.8198,16.0094,15.5776,15.7356,11590665,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-14,15.6513,16.1253,15.4828,16.1147,7060276,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-15,16.199,16.5887,16.1253,16.2411,8335115,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-16,16.2306,16.4202,16.041,16.1358,8545694,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-17,16.1674,16.852,16.1674,16.7046,11953519,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-18,16.7256,16.9468,16.536,16.852,10071520,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-21,16.7783,17.01,16.5992,16.7678,9638694,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-22,16.7994,17.1575,16.7151,16.9468,10875883,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-23,16.9468,17.0205,16.3254,16.4097,10462473,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-24,16.3991,16.3991,15.7777,16.2938,7741176,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-25,16.3043,16.5676,15.9989,16.2201,10978256,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-28,16.1885,16.4097,15.7988,15.883,10785011,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-29,15.9041,16.1779,15.704,16.1674,6722521,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-30,16.1779,16.6414,16.1358,16.5887,8301549,
601007.SH,ฝ๐ม๊ทนต๊,2015-12-31,16.5466,16.8099,16.2306,16.2411,6701133,
601007.SH,ฝ๐ม๊ทนต๊,2016-01-04,16.1042,16.1042,14.6191,14.6297,6990194,
601007.SH,ฝ๐ม๊ทนต๊,2016-01-05,13.9345,14.9035,13.5869,14.577,9365890,
601007.SH,ฝ๐ม๊ทนต๊,2016-01-06,14.6191,14.7771,14.3242,14.756,7942772,
601007.SH,ฝ๐ม๊ทนต๊,2016-01-07,14.4401,14.5454,13.2815,13.2815,1544100,
601007.SH,ฝ๐ม๊ทนต๊,2016-01-08,13.5869,13.6396,12.4389,13.3342,8053754,
601007.SH,ฝ๐ม๊ทนต๊,2016-01-11,12.8918,13.1446,12.0492,12.2598,8000966,
601007.SH,ฝ๐ม๊ทนต๊,2016-01-12,12.2598,12.5126,11.8701,12.4178,4519892,
601007.SH,ฝ๐ม๊ทนต๊,2016-01-13,12.5337,12.797,12.0071,12.0703,3927182,
