ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
002788.SZ,№ибрвНвЉ,2016-02-18,22.38,26.86,22.38,26.86,17379,
002788.SZ,№ибрвНвЉ,2016-02-19,29.55,29.55,29.55,29.55,13619,
002788.SZ,№ибрвНвЉ,2016-02-22,32.51,32.51,32.51,32.51,4618,
002788.SZ,№ибрвНвЉ,2016-02-23,35.76,35.76,35.76,35.76,15553,
002788.SZ,№ибрвНвЉ,2016-02-24,39.34,39.34,39.34,39.34,14313,
002788.SZ,№ибрвНвЉ,2016-02-25,43.27,43.27,43.27,43.27,85057,
002788.SZ,№ибрвНвЉ,2016-02-26,47.6,47.6,47.6,47.6,50950,
002788.SZ,№ибрвНвЉ,2016-02-29,52.36,52.36,52.36,52.36,585760,
002788.SZ,№ибрвНвЉ,2016-03-01,57.6,57.6,48.33,53.4,19988518,
002788.SZ,№ибрвНвЉ,2016-03-02,51.35,58.74,49.3,58.74,17443790,
002788.SZ,№ибрвНвЉ,2016-03-03,58,62.8,54.52,54.52,19379770,
002788.SZ,№ибрвНвЉ,2016-03-04,51.05,53.88,49.3,49.55,12326193,
002788.SZ,№ибрвНвЉ,2016-03-07,50.7,52,48.5,49.26,8319651,
002788.SZ,№ибрвНвЉ,2016-03-08,47.99,48.28,44.7,48.06,8153332,
002788.SZ,№ибрвНвЉ,2016-03-09,46.05,49.48,45.77,47.44,6778002,
002788.SZ,№ибрвНвЉ,2016-03-10,47.02,48.79,46.58,47.02,5984856,
002788.SZ,№ибрвНвЉ,2016-03-11,46,47.66,45.5,46.6,4699545,
002788.SZ,№ибрвНвЉ,2016-03-14,47.9,51.26,47.7,49.88,8309782,
002788.SZ,№ибрвНвЉ,2016-03-15,49.01,49.49,47.1,47.61,6075278,
002788.SZ,№ибрвНвЉ,2016-03-16,48.3,48.52,45.8,46.16,4941644,
002788.SZ,№ибрвНвЉ,2016-03-17,46.4,48.46,46.25,48.28,6752723,
002788.SZ,№ибрвНвЉ,2016-03-18,48.45,50.96,48.08,50.32,8524134,
002788.SZ,№ибрвНвЉ,2016-03-21,50.7,51.88,49.78,51.41,8348917,
002788.SZ,№ибрвНвЉ,2016-03-22,50.38,50.94,50.06,50.15,4809275,
002788.SZ,№ибрвНвЉ,2016-03-23,50.16,51.44,49.6,50.51,7825187,
002788.SZ,№ибрвНвЉ,2016-03-24,48.35,49.34,47,48.23,9508882,
002788.SZ,№ибрвНвЉ,2016-03-25,47.7,47.99,46.57,47.04,6030606,
002788.SZ,№ибрвНвЉ,2016-03-28,47.24,48.25,47.08,47.3,3669722,
002788.SZ,№ибрвНвЉ,2016-03-29,47.01,47.06,44.78,45.04,4304035,
002788.SZ,№ибрвНвЉ,2016-03-30,45.55,46.89,45.5,46.79,3465607,
002788.SZ,№ибрвНвЉ,2016-03-31,47.02,47.94,46.6,47.18,4418813,
002788.SZ,№ибрвНвЉ,2016-04-01,47.38,47.88,47.03,47.7,3948353,
002788.SZ,№ибрвНвЉ,2016-04-05,47.78,49.14,47.22,48.95,4827208,
002788.SZ,№ибрвНвЉ,2016-04-06,48.74,49,48.22,48.79,4121401,
002788.SZ,№ибрвНвЉ,2016-04-07,49.01,53,49.01,50.37,7703501,
002788.SZ,№ибрвНвЉ,2016-04-08,49.5,55.41,49.49,55.41,12210669,
002788.SZ,№ибрвНвЉ,2016-04-11,54.4,60.95,53.77,60.95,14412499,
002788.SZ,№ибрвНвЉ,2016-04-12,59.5,65.37,57,60.6,13996332,
002788.SZ,№ибрвНвЉ,2016-04-13,59.96,62.89,59.03,60.57,9674996,
002788.SZ,№ибрвНвЉ,2016-04-14,59.99,65.5,59.79,65.01,11427474,
002788.SZ,№ибрвНвЉ,2016-04-15,63.66,64,61.28,61.32,8479955,
002788.SZ,№ибрвНвЉ,2016-04-18,59.12,59.12,55.9,57.18,9330277,
002788.SZ,№ибрвНвЉ,2016-04-19,57.88,58.65,56.18,57.58,6336710,
002788.SZ,№ибрвНвЉ,2016-04-20,57.09,58.5,53,56.88,10060937,
002788.SZ,№ибрвНвЉ,2016-04-21,54.7,56.3,53.68,53.74,7046295,
002788.SZ,№ибрвНвЉ,2016-04-22,52.8,57.8,52.5,57.51,8705169,
002788.SZ,№ибрвНвЉ,2016-04-25,57.5,61.37,57.5,60.78,11256450,
002788.SZ,№ибрвНвЉ,2016-04-26,60.98,62.58,59.81,61.58,10082403,
002788.SZ,№ибрвНвЉ,2016-04-27,61.8,62.34,60.1,61.76,7979572,
002788.SZ,№ибрвНвЉ,2016-04-28,62.1,63.91,60.28,62.14,8444605,
002788.SZ,№ибрвНвЉ,2016-04-29,62.8,63.59,61.48,61.94,8297162,
002788.SZ,№ибрвНвЉ,2016-05-03,61.97,61.97,59.01,60.53,9361125,
002788.SZ,№ибрвНвЉ,2016-05-04,59.8,63.83,59.37,63.83,11522969,
002788.SZ,№ибрвНвЉ,2016-05-05,62.83,63.4,61,62.68,7085500,
002788.SZ,№ибрвНвЉ,2016-05-06,62.33,62.87,56.5,56.8,8398697,
002788.SZ,№ибрвНвЉ,2016-05-09,55.11,56,51.91,52.58,5080041,
002788.SZ,№ибрвНвЉ,2016-05-10,52.66,53.78,52.05,52.8,3664187,
002788.SZ,№ибрвНвЉ,2016-05-11,52.46,53.74,51.98,51.98,3918839,
002788.SZ,№ибрвНвЉ,2016-05-12,50,50.5,48.02,49.73,3774530,
002788.SZ,№ибрвНвЉ,2016-05-13,49.49,50.55,49,49.56,2849257,
002788.SZ,№ибрвНвЉ,2016-05-16,49.47,50.7,49.14,50.65,2835287,
002788.SZ,№ибрвНвЉ,2016-05-17,50.58,54.15,50.41,52.85,5924354,
002788.SZ,№ибрвНвЉ,2016-05-18,51.85,52.26,48.8,49.27,3806481,
002788.SZ,№ибрвНвЉ,2016-05-19,49.28,51.27,49.28,49.87,2680539,
002788.SZ,№ибрвНвЉ,2016-05-20,49,51.3,48.06,51.29,3195587,
002788.SZ,№ибрвНвЉ,2016-05-23,51.55,53.29,51.46,52.46,3463786,
002788.SZ,№ибрвНвЉ,2016-05-24,52.38,52.38,50.03,50.45,3140334,
002788.SZ,№ибрвНвЉ,2016-05-25,51,51.61,50,50.53,2805874,
002788.SZ,№ибрвНвЉ,2016-05-26,50.2,51.49,49,51.44,3267314,
002788.SZ,№ибрвНвЉ,2016-05-27,51.3,53.49,50.6,52.41,5782500,
002788.SZ,№ибрвНвЉ,2016-05-30,51.8,54.15,50.51,52.54,4263849,
002788.SZ,№ибрвНвЉ,2016-05-31,52.44,56.51,52.35,56,5975075,
002788.SZ,№ибрвНвЉ,2016-06-01,56,57.8,55.13,55.96,5835895,
002788.SZ,№ибрвНвЉ,2016-06-02,55.89,57.96,55.56,57.78,5467621,
002788.SZ,№ибрвНвЉ,2016-06-03,57.2,59.45,56.7,58.04,5884189,
002788.SZ,№ибрвНвЉ,2016-06-06,57.01,57.99,55.4,56.57,4941074,
002788.SZ,№ибрвНвЉ,2016-06-07,56.6,60,56.1,59.98,6476063,
002788.SZ,№ибрвНвЉ,2016-06-08,59.2,59.35,56.71,57.5,6630978,
002788.SZ,№ибрвНвЉ,2016-06-13,56.01,56.25,51.75,51.75,5235945,
002788.SZ,№ибрвНвЉ,2016-06-14,51.48,52.35,51.2,51.99,2513710,
002788.SZ,№ибрвНвЉ,2016-06-15,51,55.01,50.5,54.25,3614415,
002788.SZ,№ибрвНвЉ,2016-06-16,54.1998,55.0028,53.9087,54.1195,2592346,
002788.SZ,№ибрвНвЉ,2016-06-17,54.1898,58.9072,54.1797,58.2547,6483741,
002788.SZ,№ибрвНвЉ,2016-06-20,58.0942,61.6673,58.0942,60.0012,7344242,
002788.SZ,№ибрвНвЉ,2016-06-21,60.0514,63.9959,58.7767,62.4201,10743844,
002788.SZ,№ибрвНвЉ,2016-06-22,61.2257,68.4925,60.4729,67.549,13354257,
002788.SZ,№ибрвНвЉ,2016-06-23,67.5289,69.4059,65.652,68.091,10213802,
002788.SZ,№ибрвНвЉ,2016-06-24,68.091,70.0984,65.642,68.5527,9371378,
002788.SZ,№ибрвНвЉ,2016-06-27,68.2516,71.6341,66.9669,71.343,11267362,
002788.SZ,№ибрвНвЉ,2016-06-28,70.0382,70.3594,66.9066,67.1074,10560436,
002788.SZ,№ибрвНвЉ,2016-06-29,67.2479,72.2062,66.3245,71.8448,12235180,
002788.SZ,№ибрвНвЉ,2016-06-30,68.7535,68.8538,64.6885,64.8189,10048578,
002788.SZ,№ибрвНвЉ,2016-07-01,66.3345,67.4085,65.2405,66.5453,6159734,
002788.SZ,№ибрвНвЉ,2016-07-04,66.4751,69.456,65.8126,68.3821,6421310,
002788.SZ,№ибрвНвЉ,2016-07-05,68.6531,70.9516,68.643,69.6769,7102075,
002788.SZ,№ибрвНвЉ,2016-07-06,69.2051,69.6367,66.2342,67.7397,6480040,
002788.SZ,№ибрвНвЉ,2016-07-07,67.3483,74.063,67.3483,72.6177,10367632,
002788.SZ,№ибрвНвЉ,2016-07-08,71.7645,72.5173,70.2891,70.8612,5594027,
002788.SZ,№ибрвНвЉ,2016-07-11,70.3594,71.8147,65.8226,66.9267,6704311,
002788.SZ,№ибрвНвЉ,2016-07-12,67.0773,68.2115,64.7387,68.1713,4653392,
002788.SZ,№ибрвНвЉ,2016-07-13,68.0509,70.4597,67.3884,68.5527,5090069,
002788.SZ,№ибрвНвЉ,2016-07-14,67.7698,71.5337,67.7598,71.4634,6176229,
002788.SZ,№ибрвНвЉ,2016-07-15,70.6705,72.7381,70.6705,70.9616,6324614,
002788.SZ,№ибрвНвЉ,2016-07-18,70.2189,71.2426,68.1111,69.165,4526217,
002788.SZ,№ибрвНвЉ,2016-07-19,69.0947,70.259,67.7498,70.1386,4001015,
002788.SZ,№ибрвНвЉ,2016-07-20,70.0382,75.8596,69.8073,73.9225,9009213,
002788.SZ,№ибрвНвЉ,2016-07-21,73.3705,73.4608,69.3557,69.8575,6785773,
002788.SZ,№ибрвНвЉ,2016-07-22,69.0244,69.7571,66.3446,66.736,5402561,
002788.SZ,№ибрвНвЉ,2016-07-25,65.7223,67.4486,64.3372,65.5416,3851803,
002788.SZ,№ибрвНвЉ,2016-07-26,64.3372,66.0334,62.6008,65.9431,5407826,
002788.SZ,№ибрвНвЉ,2016-07-27,65.2706,65.6319,60.3424,60.5331,5366440,
002788.SZ,№ибрвНвЉ,2016-07-28,60.503,61.8179,59.0677,61.4365,3343604,
002788.SZ,№ибрвНвЉ,2016-07-29,60.9146,62.119,60.3224,60.9547,2565364,
002788.SZ,№ибрвНвЉ,2016-08-01,60.222,60.222,56.7191,57.502,2776867,
002788.SZ,№ибрвНвЉ,2016-08-02,57.9135,58.8871,57.5321,58.2447,1931764,
002788.SZ,№ибрвНвЉ,2016-08-03,57.7127,60.3224,57.5722,59.6198,2975643,
002788.SZ,№ибрвНвЉ,2016-08-04,59.7703,59.8105,58.8068,59.3789,2167476,
002788.SZ,№ибрвНвЉ,2016-08-05,59.1179,60.4729,58.6161,58.8168,2266857,
002788.SZ,№ибрвНвЉ,2016-08-08,57.8131,59.1179,56.9098,59.0075,1960618,
002788.SZ,№ибрвНвЉ,2016-08-09,58.9072,60.222,58.6161,59.8205,2478982,
002788.SZ,№ибрвНвЉ,2016-08-10,59.5997,61.035,59.5997,60.3224,2921589,
002788.SZ,№ибрвНвЉ,2016-08-11,59.9711,60.0714,57.9637,58.2146,2278422,
002788.SZ,№ибрвНвЉ,2016-08-12,58.2849,60.2722,57.9135,60.2019,3133044,
002788.SZ,№ибрвНвЉ,2016-08-15,60.3023,62.7313,59.9109,62.129,4274953,
002788.SZ,№ибрвНвЉ,2016-08-16,62.1391,63.2231,61.7577,61.848,3814384,
002788.SZ,№ибрвНвЉ,2016-08-17,61.9283,63.213,61.4064,62.7915,3336352,
002788.SZ,№ибрвНвЉ,2016-08-18,62.5305,63.0123,61.2357,61.6171,3123652,
002788.SZ,№ибрвНвЉ,2016-08-19,61.6171,62.5205,61.1053,61.9484,2334837,
002788.SZ,№ибрвНвЉ,2016-08-22,61.587,62.0086,59.1982,59.2083,2907339,
002788.SZ,№ибрвНвЉ,2016-08-23,58.8269,60.4227,58.8269,59.7101,1604379,
002788.SZ,№ибрвНвЉ,2016-08-24,60.0012,60.7238,59.7302,59.9008,1567777,
002788.SZ,№ибрвНвЉ,2016-08-25,59.2484,60.1919,58.2146,60.1618,1927905,
002788.SZ,№ибрвНвЉ,2016-08-26,60.0815,62.1792,59.941,60.7941,2886397,
002788.SZ,№ибрвНвЉ,2016-08-29,60.6134,62.0287,60.0714,60.493,2033694,
002788.SZ,№ибрвНвЉ,2016-08-30,60.3826,61.0852,59.8004,60.5532,1475987,
002788.SZ,№ибрвНвЉ,2016-08-31,60.4428,60.7841,59.3387,60.2621,1490767,
002788.SZ,№ибрвНвЉ,2016-09-01,60.0714,61.2056,59.2183,59.4893,1954671,
002788.SZ,№ибрвНвЉ,2016-09-02,59.4492,59.7202,57.9235,58.5057,1907428,
002788.SZ,№ибрвНвЉ,2016-09-05,58.2748,59.3187,58.2748,58.4655,1078551,
002788.SZ,№ибрвНвЉ,2016-09-06,58.4956,59.3187,57.7127,59.2886,1763339,
002788.SZ,№ибрвНвЉ,2016-09-07,59.2283,60.0213,58.315,58.6161,1689637,
002788.SZ,№ибрвНвЉ,2016-09-08,58.5458,59.5094,58.5458,59.2183,1264176,
002788.SZ,№ибрвНвЉ,2016-09-09,58.867,59.3689,58.4555,58.5157,1268414,
002788.SZ,№ибрвНвЉ,2016-09-12,57.2109,57.9135,55.8057,55.8358,2025413,
002788.SZ,№ибрвНвЉ,2016-09-13,56.1369,56.5083,55.1332,55.5548,1206459,
002788.SZ,№ибрвНвЉ,2016-09-14,55.5949,55.6752,54.26,55.1834,1011964,
002788.SZ,№ибрвНвЉ,2016-09-19,55.3741,56.5585,55.3741,56.5284,1118107,
002788.SZ,№ибрвНвЉ,2016-09-20,56.5685,57.0302,55.9563,56.3076,932811,
002788.SZ,№ибрвНвЉ,2016-09-21,56.2775,56.8998,56.2273,56.4581,939052,
002788.SZ,№ибрвНвЉ,2016-09-22,56.8496,57.4819,56.6087,56.7191,1245797,
002788.SZ,№ибрвНвЉ,2016-09-23,56.7291,57.3313,56.6087,56.7693,870550,
002788.SZ,№ибрвНвЉ,2016-09-26,56.7592,56.7592,54.4608,54.5009,1324562,
002788.SZ,№ибрвНвЉ,2016-09-27,54.25,55.073,53.7983,54.8723,1138600,
002788.SZ,№ибрвНвЉ,2016-09-28,54.8823,58.2046,54.6314,56.5384,1706073,
002788.SZ,№ибрвНвЉ,2016-09-29,56.7793,57.2009,53.1961,56.5083,1684629,
002788.SZ,№ибрвНвЉ,2016-09-30,56.3076,59.3387,56.3076,57.8934,1967938,
002788.SZ,№ибрвНвЉ,2016-10-10,58.0139,59.1882,57.3113,59.0477,2260063,
002788.SZ,№ибрвНвЉ,2016-10-11,59.0477,59.0878,58.3953,58.6964,1577774,
002788.SZ,№ибрвНвЉ,2016-10-12,58.4555,59.409,58.1343,58.857,1982932,
002788.SZ,№ибрвНвЉ,2016-10-13,58.7666,59.148,58.315,58.6663,1176100,
002788.SZ,№ибрвНвЉ,2016-10-14,58.4555,59.5696,57.9235,59.4492,2111979,
002788.SZ,№ибрвНвЉ,2016-10-17,59.2183,59.7001,57.7127,58.1945,2042362,
002788.SZ,№ибрвНвЉ,2016-10-18,58.1142,58.867,57.7127,58.7265,1658972,
002788.SZ,№ибрвНвЉ,2016-10-19,58.7265,59.3588,58.5257,59.3387,2001519,
002788.SZ,№ибрвНвЉ,2016-10-20,59.138,59.399,58.7967,59.0778,1713332,
002788.SZ,№ибрвНвЉ,2016-10-21,59.1179,61.7276,58.315,60.6335,4422226,
002788.SZ,№ибрвНвЉ,2016-10-24,60.232,61.1956,59.7503,60.6335,2368469,
002788.SZ,№ибрвНвЉ,2016-10-25,60.222,62.1792,59.9209,61.3261,3177799,
002788.SZ,№ибрвНвЉ,2016-10-26,61.2056,61.2056,59.7703,60.2621,2271206,
002788.SZ,№ибрвНвЉ,2016-10-27,60.4227,60.9848,59.951,60.2923,1379222,
002788.SZ,№ибрвНвЉ,2016-10-28,60.5432,60.8945,59.5495,59.5997,1930788,
002788.SZ,№ибрвНвЉ,2016-10-31,59.2083,59.8205,58.2246,59.8205,1830234,
002788.SZ,№ибрвНвЉ,2016-11-01,59.68,65.8026,59.67,65.8026,5118099,
002788.SZ,№ибрвНвЉ,2016-11-02,68.7535,72.1961,67.549,69.3055,12827334,
002788.SZ,№ибрвНвЉ,2016-11-03,68.0609,73.772,67.9806,69.1047,11441254,
002788.SZ,№ибрвНвЉ,2016-11-04,69.1549,75.7593,69.1549,73.2199,12096762,
002788.SZ,№ибрвНвЉ,2016-11-07,72.3567,73.7218,70.7107,72.6679,6568869,
002788.SZ,№ибрвНвЉ,2016-11-08,72.3668,73.5511,70.8612,71.3631,6348472,
002788.SZ,№ибрвНвЉ,2016-11-09,71.2527,73.8723,70.1787,72.0657,7693348,
002788.SZ,№ибрвНвЉ,2016-11-10,72.7683,73.772,71.2627,72.979,6927302,
002788.SZ,№ибрвНвЉ,2016-11-11,72.3668,73.1195,70.5601,71.3731,5795205,
002788.SZ,№ибрвНвЉ,2016-11-14,71.2627,74.9764,70.9716,74.5548,8137829,
002788.SZ,№ибрвНвЉ,2016-11-15,73.772,74.1433,71.7043,72.4571,5184738,
002788.SZ,№ибрвНвЉ,2016-11-16,72.7984,73.1396,68.9542,69.2352,5174556,
002788.SZ,№ибрвНвЉ,2016-11-17,69.2553,69.998,68.0509,68.2014,3130078,
002788.SZ,№ибрвНвЉ,2016-11-18,70.4597,75.0266,70.4597,75.0266,5502020,
002788.SZ,№ибрвНвЉ,2016-11-21,78.2786,82.183,76.2812,79.8443,15149159,
002788.SZ,№ибрвНвЉ,2016-11-22,79.0916,81.1391,77.5659,79.2421,10181429,
002788.SZ,№ибрвНвЉ,2016-11-23,77.7867,79.1719,76.3816,77.1745,6048490,
002788.SZ,№ибрвНвЉ,2016-11-24,77.1343,78.1882,75.0868,76.1306,5453406,
002788.SZ,№ибрвНвЉ,2016-11-25,75.5786,75.7794,71.1423,75.0968,5201477,
002788.SZ,№ибрвНвЉ,2016-11-28,75.2675,75.2775,72.0456,72.1961,3479840,
002788.SZ,№ибрвНвЉ,2016-11-29,72.2865,73.1396,70.0583,70.1687,3563258,
002788.SZ,№ибрвНвЉ,2016-11-30,69.7873,71.5638,69.0646,71.3229,3201300,
002788.SZ,№ибрвНвЉ,2016-12-01,71.2527,72.4973,70.3092,70.7508,3382647,
002788.SZ,№ибрвНвЉ,2016-12-02,70.2891,71.0118,66.4449,66.6156,4492879,
002788.SZ,№ибрвНвЉ,2016-12-05,66.0133,67.9003,65.6721,67.1074,2258583,
002788.SZ,№ибрвНвЉ,2016-12-06,67.2278,67.6293,66.746,66.9066,2073582,
002788.SZ,№ибрвНвЉ,2016-12-07,66.8966,69.8073,66.3446,69.3557,3562310,
002788.SZ,№ибрвНвЉ,2016-12-08,69.0044,69.3456,67.0672,67.4587,2626332,
002788.SZ,№ибрвНвЉ,2016-12-09,67.2479,67.7498,66.7561,67.7498,1888050,
002788.SZ,№ибрвНвЉ,2016-12-12,67.6494,67.6494,60.9748,60.9748,3490158,
002788.SZ,№ибрвНвЉ,2016-12-13,60.232,62.2194,59.2283,61.3461,2445470,
002788.SZ,№ибрвНвЉ,2016-12-14,60.9246,61.5268,59.3588,59.8205,2146601,
002788.SZ,№ибрвНвЉ,2016-12-15,60.3525,63.5643,60.2421,62.4803,3139454,
002788.SZ,№ибрвНвЉ,2016-12-16,61.8179,62.671,61.8078,62.4402,1923199,
002788.SZ,№ибрвНвЉ,2016-12-19,62.39,62.39,60.6335,61.0551,1332489,
002788.SZ,№ибрвНвЉ,2016-12-20,61.1554,62.2595,61.1554,61.8881,1404304,
002788.SZ,№ибрвНвЉ,2016-12-21,62.5104,62.5104,61.5168,62.4603,1598114,
002788.SZ,№ибрвНвЉ,2016-12-22,62.2294,62.3498,61.4264,61.7677,1266121,
002788.SZ,№ибрвНвЉ,2016-12-23,61.7476,61.7476,59.5194,59.9309,1736702,
002788.SZ,№ибрвНвЉ,2016-12-26,59.5194,60.7038,58.054,60.4227,1457029,
002788.SZ,№ибрвНвЉ,2016-12-27,60.222,60.6034,59.69,60.0614,964763,
002788.SZ,№ибрвНвЉ,2016-12-28,60.2421,61.3863,59.8205,60.2019,1144447,
002788.SZ,№ибрвНвЉ,2016-12-29,60.0915,60.4127,59.6298,59.6399,924110,
002788.SZ,№ибрвНвЉ,2016-12-30,59.6499,60.1517,58.7967,59.2183,807723,
002788.SZ,№ибрвНвЉ,2017-01-03,59.1681,60.1216,59.1681,60.1216,861751,
002788.SZ,№ибрвНвЉ,2017-01-04,60.1216,61.1053,59.5294,60.9246,1659465,
002788.SZ,№ибрвНвЉ,2017-01-05,60.9246,60.9346,60.0213,60.0413,1278409,
002788.SZ,№ибрвНвЉ,2017-01-06,59.9309,60.6937,57.6927,57.6927,2051654,
002788.SZ,№ибрвНвЉ,2017-01-09,57.5722,58.606,57.2109,57.793,1147436,
002788.SZ,№ибрвНвЉ,2017-01-10,57.793,58.4153,57.793,57.9336,863492,
002788.SZ,№ибрвНвЉ,2017-01-11,58.315,58.3752,55.8057,56.0968,1390818,
002788.SZ,№ибрвНвЉ,2017-01-12,56.0868,56.6789,55.8158,55.8559,805143,
002788.SZ,№ибрвНвЉ,2017-01-13,55.8559,55.8559,53.2965,53.4069,1600194,
002788.SZ,№ибрвНвЉ,2017-01-16,53.4169,53.6979,48.0672,48.569,1969398,
002788.SZ,№ибрвНвЉ,2017-01-17,48.6694,50.4861,46.9732,49.9843,1676544,
002788.SZ,№ибрвНвЉ,2017-01-18,49.653,49.9642,48.6995,48.8802,1012078,
002788.SZ,№ибрвНвЉ,2017-01-19,48.9806,49.7835,47.9969,49.091,1145970,
002788.SZ,№ибрвНвЉ,2017-01-20,48.9203,50.1449,48.288,49.904,1361275,
002788.SZ,№ибрвНвЉ,2017-01-23,49.9642,50.456,49.7333,50.2854,1123821,
002788.SZ,№ибрвНвЉ,2017-01-24,50.2954,50.5664,48.4787,48.9806,1046710,
002788.SZ,№ибрвНвЉ,2017-01-25,48.5891,50.3958,48.5891,50.2854,1204683,
002788.SZ,№ибрвНвЉ,2017-01-26,50.3456,50.6567,50.0646,50.3456,839274,
002788.SZ,№ибрвНвЉ,2017-02-03,50.6567,50.6567,49.7835,49.8839,607593,
002788.SZ,№ибрвНвЉ,2017-02-06,50.1348,51.1586,49.8839,51.0281,1118179,
002788.SZ,№ибрвНвЉ,2017-02-07,50.7872,53.176,50.5463,51.6604,1683975,
002788.SZ,№ибрвНвЉ,2017-02-08,51.5902,51.8813,50.2151,51.7407,1258015,
002788.SZ,№ибрвНвЉ,2017-02-09,51.3794,52.9954,51.1987,52.6641,1953739,
002788.SZ,№ибрвНвЉ,2017-02-10,52.6641,52.6842,51.4095,51.5099,1139147,
002788.SZ,№ибрвНвЉ,2017-02-13,51.6906,52.4935,51.0883,51.9816,994223,
002788.SZ,№ибрвНвЉ,2017-02-14,51.9615,52.092,51.4898,51.6805,660526,
002788.SZ,№ибрвНвЉ,2017-02-15,51.4898,52.1221,50.998,51.2489,1379505,
002788.SZ,№ибрвНвЉ,2017-02-16,51.0783,51.0783,49.8638,50.0947,1433513,
002788.SZ,№ибрвНвЉ,2017-02-17,46.9531,49.0609,46.943,47.6758,2622581,
002788.SZ,№ибрвНвЉ,2017-02-20,47.5453,47.9668,45.6684,46.4412,2153094,
002788.SZ,№ибрвНвЉ,2017-02-21,46.4412,47.9467,46.2204,47.6657,1481675,
002788.SZ,№ибрвНвЉ,2017-02-22,48.0471,50.1649,48.0471,49.0809,2303625,
002788.SZ,№ибрвНвЉ,2017-02-23,48.8802,52.4132,47.9267,50.7872,3042278,
002788.SZ,№ибрвНвЉ,2017-02-24,50.3456,50.3456,49.3319,49.5326,4355440,
002788.SZ,№ибрвНвЉ,2017-02-27,49.2114,49.6229,48.3783,48.3884,2133454,
002788.SZ,№ибрвНвЉ,2017-02-28,48.1776,48.5992,47.9267,48.5891,1564611,
002788.SZ,№ибрвНвЉ,2017-03-01,48.6795,49.372,48.5891,48.83,1796999,
002788.SZ,№ибрвНвЉ,2017-03-02,48.9504,49.1713,48.2579,48.3783,1463205,
002788.SZ,№ибрвНвЉ,2017-03-03,48.3583,48.9705,47.4549,48.9705,1651950,
002788.SZ,№ибрвНвЉ,2017-03-06,49.0709,49.7835,49.0107,49.7534,1988523,
002788.SZ,№ибрвНвЉ,2017-03-07,49.7634,51.4597,49.7032,51.4095,3655082,
002788.SZ,№ибрвНвЉ,2017-03-08,51.3694,51.3694,50.446,50.5865,2195334,
002788.SZ,№ибрвНвЉ,2017-03-09,50.5764,50.727,49.7534,49.7936,1636743,
002788.SZ,№ибрвНвЉ,2017-03-10,50.185,51.1486,49.8437,50.6868,2531141,
002788.SZ,№ибрвНвЉ,2017-03-13,50.7872,50.988,50.0344,50.8274,2335790,
002788.SZ,№ибрвНвЉ,2017-03-14,50.8474,51.7006,50.5865,51.5099,3157262,
002788.SZ,№ибрвНвЉ,2017-03-15,51.279,51.279,50.2753,50.7571,2705067,
002788.SZ,№ибрвНвЉ,2017-03-16,50.8173,51.6002,50.8073,51.4095,3415360,
002788.SZ,№ибрвНвЉ,2017-03-17,51.1787,52.1623,50.4861,50.6467,3447519,
002788.SZ,№ибрвНвЉ,2017-03-20,50.2051,50.9277,49.9843,50.9077,2227781,
002788.SZ,№ибрвНвЉ,2017-03-21,50.8575,50.9779,50.2854,50.8575,1739311,
002788.SZ,№ибрвНвЉ,2017-03-22,50.4861,50.7671,48.278,50.0043,2766899,
002788.SZ,№ибрвНвЉ,2017-03-23,49.7835,51.4095,49.6832,51.4095,3697150,
002788.SZ,№ибрвНвЉ,2017-03-24,51.4095,51.4095,50.446,50.7671,3328419,
002788.SZ,№ибрвНвЉ,2017-03-27,50.7671,51.4798,50.4861,50.5764,2118470,
002788.SZ,№ибрвНвЉ,2017-03-28,50.2251,50.466,49.4122,49.5828,1899815,
002788.SZ,№ибрвНвЉ,2017-03-29,49.4322,49.9742,48.0772,48.0772,2060813,
002788.SZ,№ибрвНвЉ,2017-03-30,47.7761,47.9066,46.1702,46.7222,2020794,
002788.SZ,№ибрвНвЉ,2017-03-31,47.1739,47.3445,46.5516,46.8728,916104,
002788.SZ,№ибрвНвЉ,2017-04-05,46.8226,47.8765,46.7724,47.746,1088399,
002788.SZ,№ибрвНвЉ,2017-04-06,47.746,48.007,47.2743,47.6256,1009030,
002788.SZ,№ибрвНвЉ,2017-04-07,47.3847,47.7159,46.943,46.9631,1100198,
002788.SZ,№ибрвНвЉ,2017-04-10,46.8527,46.8527,43.4602,43.8818,2901798,
002788.SZ,№ибрвНвЉ,2017-04-11,43.8617,44.3435,43.1591,44.2331,1516524,
002788.SZ,№ибрвНвЉ,2017-04-12,44.2331,44.2632,43.6409,43.7011,801713,
002788.SZ,№ибрвНвЉ,2017-04-13,43.6409,44.3234,43.41,43.9721,1111646,
002788.SZ,№ибрвНвЉ,2017-04-14,43.7814,44.1628,42.9584,43.2093,1015032,
002788.SZ,№ибрвНвЉ,2017-04-17,43.4,43.4,41.2019,41.5833,1126346,
002788.SZ,№ибрвНвЉ,2017-04-18,41.1216,41.6536,39.7465,40.0276,1480062,
002788.SZ,№ибрвНвЉ,2017-04-19,40.0175,40.7803,38.6926,40.68,1769069,
002788.SZ,№ибрвНвЉ,2017-04-20,40.6499,40.6499,38.8733,39.9473,1167109,
