ґъВл,јтіЖ,ИХЖЪ,їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),
300945.SZ,ВьїЁБъ,2022-04-29,13.7081,14.7425,13.7081,14.622,6152243,
300945.SZ,ВьїЁБъ,2022-05-05,14.5015,15.0338,14.3308,14.8932,4355949,
300945.SZ,ВьїЁБъ,2022-05-06,14.5216,14.7626,14.3308,14.4212,3980800,
300945.SZ,ВьїЁБъ,2022-05-09,14.2705,14.9835,14.2705,14.7827,3871586,
300945.SZ,ВьїЁБъ,2022-05-10,14.5417,15.0137,14.5417,14.9835,3518456,
300945.SZ,ВьїЁБъ,2022-05-11,14.9132,15.4555,14.8932,14.9735,4443157,
300945.SZ,ВьїЁБъ,2022-05-12,14.8932,15.4957,14.6923,15.3451,4649299,
300945.SZ,ВьїЁБъ,2022-05-13,15.6664,15.7167,15.0036,15.1442,3720100,
300945.SZ,ВьїЁБъ,2022-05-16,15.2547,15.4053,14.9434,15.084,3039700,
300945.SZ,ВьїЁБъ,2022-05-17,15.0438,15.5258,14.9434,15.5158,5670829,
300945.SZ,ВьїЁБъ,2022-05-18,15.5158,15.7367,15.2145,15.4555,5447352,
300945.SZ,ВьїЁБъ,2022-05-19,15.2346,15.4455,15.0739,15.2246,3783545,
300945.SZ,ВьїЁБъ,2022-05-20,15.2748,15.7267,15.0639,15.3149,4435327,
300945.SZ,ВьїЁБъ,2022-05-23,15.1744,15.6363,15.1643,15.6263,4931820,
300945.SZ,ВьїЁБъ,2022-05-24,15.5158,15.6966,14.2906,14.3107,7604197,
300945.SZ,ВьїЁБъ,2022-05-25,14.1601,14.8731,14.1601,14.6622,4682700,
300945.SZ,ВьїЁБъ,2022-05-26,14.6421,15.1442,14.4111,14.7626,4306240,
300945.SZ,ВьїЁБъ,2022-05-27,14.863,14.9233,14.3609,14.5015,3367763,
300945.SZ,ВьїЁБъ,2022-05-30,14.5015,14.5718,14.2203,14.4613,2825634,
300945.SZ,ВьїЁБъ,2022-05-31,14.3609,14.5818,13.9793,14.5818,3599531,
300945.SZ,ВьїЁБъ,2022-06-01,14.5517,14.8128,14.4011,14.6722,3248263,
300945.SZ,ВьїЁБъ,2022-06-02,14.7024,14.7024,14.2203,14.5316,3263582,
300945.SZ,ВьїЁБъ,2022-06-06,14.6019,15.2647,14.4814,15.1342,5574428,
300945.SZ,ВьїЁБъ,2022-06-07,15.1041,15.2447,14.5618,14.7024,5115379,
300945.SZ,ВьїЁБъ,2022-06-08,14.7024,14.7425,14.0094,14.381,5154782,
300945.SZ,ВьїЁБъ,2022-06-09,14.381,15.0485,13.8652,14.8462,10678296,
300945.SZ,ВьїЁБъ,2022-06-10,14.3405,15.6755,14.2596,15.2912,13378390,
300945.SZ,ВьїЁБъ,2022-06-13,15.5238,16.0193,15.3822,15.635,12163856,
300945.SZ,ВьїЁБъ,2022-06-14,15.1698,15.453,14.9777,15.2912,8018469,
300945.SZ,ВьїЁБъ,2022-06-15,15.3215,16.7778,15.1496,16.1811,13470165,
300945.SZ,ВьїЁБъ,2022-06-16,15.9586,17.3644,15.9586,16.5149,15252356,
300945.SZ,ВьїЁБъ,2022-06-17,16.7171,17.6071,16.2823,17.1823,15605023,
300945.SZ,ВьїЁБъ,2022-06-20,16.8891,17.0205,16.4845,16.8385,10895282,
300945.SZ,ВьїЁБъ,2022-06-21,16.8789,17.4554,16.3227,16.6059,9625904,
300945.SZ,ВьїЁБъ,2022-06-22,16.5857,16.6868,16.08,16.08,6539844,
300945.SZ,ВьїЁБъ,2022-06-23,16.1002,16.3531,15.7867,16.0598,5827676,
300945.SZ,ВьїЁБъ,2022-06-24,15.898,16.8385,15.898,16.4845,7498798,
300945.SZ,ВьїЁБъ,2022-06-27,16.5553,16.8284,16.3935,16.7272,7317808,
300945.SZ,ВьїЁБъ,2022-06-28,16.434,16.6868,16.2216,16.4137,6046985,
300945.SZ,ВьїЁБъ,2022-06-29,16.3632,16.7272,15.9182,16.5149,9048223,
300945.SZ,ВьїЁБъ,2022-06-30,16.3632,16.6362,16.2115,16.262,6495414,
300945.SZ,ВьїЁБъ,2022-07-01,16.1912,17.061,16.1912,16.6767,9506594,
300945.SZ,ВьїЁБъ,2022-07-04,16.5857,17.0711,16.4441,16.7171,8091275,
300945.SZ,ВьїЁБъ,2022-07-05,16.6666,16.7778,15.8777,16.1407,7078727,
300945.SZ,ВьїЁБъ,2022-07-06,15.989,16.1205,15.5339,15.6856,5064929,
300945.SZ,ВьїЁБъ,2022-07-07,15.6552,15.7665,15.2608,15.3721,4416875,
300945.SZ,ВьїЁБъ,2022-07-08,15.3316,15.9991,15.3316,15.5845,3768251,
300945.SZ,ВьїЁБъ,2022-07-11,15.5238,15.7665,14.9979,15.1091,3315175,
300945.SZ,ВьїЁБъ,2022-07-12,15.1597,15.1698,14.7147,14.7147,2735293,
300945.SZ,ВьїЁБъ,2022-07-13,14.7349,15.0788,14.7349,14.9574,2038174,
300945.SZ,ВьїЁБъ,2022-07-14,14.8664,15.2507,14.8159,15.1091,2466294,
300945.SZ,ВьїЁБъ,2022-07-15,14.9979,15.099,14.5327,14.7147,3258340,
300945.SZ,ВьїЁБъ,2022-07-18,14.7754,15.1698,14.7754,15.1091,2464438,
300945.SZ,ВьїЁБъ,2022-07-19,15.0586,15.3417,15.0485,15.2912,2671435,
300945.SZ,ВьїЁБъ,2022-07-20,15.4024,15.9182,15.2811,15.898,5805875,
300945.SZ,ВьїЁБъ,2022-07-21,15.7564,16.0598,15.6755,15.7968,4848272,
300945.SZ,ВьїЁБъ,2022-07-22,15.8575,16.3429,15.6957,15.8777,4754874,
300945.SZ,ВьїЁБъ,2022-07-25,15.8777,16.3834,15.726,16.0396,4979640,
300945.SZ,ВьїЁБъ,2022-07-26,15.9283,16.9599,15.7968,16.7778,10850685,
300945.SZ,ВьїЁБъ,2022-07-27,16.5857,17.4149,16.4441,17.1318,13519432,
300945.SZ,ВьїЁБъ,2022-07-28,16.8688,17.3947,16.8587,17.1116,9065495,
300945.SZ,ВьїЁБъ,2022-07-29,17.2835,17.2835,16.6868,16.7778,5445468,
300945.SZ,ВьїЁБъ,2022-08-01,16.9902,17.0003,16.3834,16.4946,5069182,
300945.SZ,ВьїЁБъ,2022-08-02,16.5857,16.9396,15.3923,15.7665,8325762,
300945.SZ,ВьїЁБъ,2022-08-03,15.7058,16.171,15.4429,15.4732,5486733,
300945.SZ,ВьїЁБъ,2022-08-04,15.6249,15.7665,15.2204,15.5541,3900318,
300945.SZ,ВьїЁБъ,2022-08-05,15.6451,16.3834,15.5339,16.3126,5932398,
300945.SZ,ВьїЁБъ,2022-08-08,16.0598,16.2317,15.8777,16.2115,3366877,
300945.SZ,ВьїЁБъ,2022-08-09,16.3227,16.4137,16.0497,16.262,3721529,
300945.SZ,ВьїЁБъ,2022-08-10,16.08,17.1722,16.08,16.8688,7703670,
300945.SZ,ВьїЁБъ,2022-08-11,16.7778,17.2531,16.7778,17.1823,7502718,
300945.SZ,ВьїЁБъ,2022-08-12,17.2026,18.0521,16.9902,17.4352,9310717,
300945.SZ,ВьїЁБъ,2022-08-15,17.7285,18.3858,17.3644,17.6374,12794006,
300945.SZ,ВьїЁБъ,2022-08-16,17.3037,17.7183,16.9801,17.2936,7680205,
300945.SZ,ВьїЁБъ,2022-08-17,17.5565,18.6386,17.4453,18.0217,16131685,
300945.SZ,ВьїЁБъ,2022-08-18,17.9206,17.9611,17.3037,17.4149,9051629,
300945.SZ,ВьїЁБъ,2022-08-19,17.6273,17.9307,16.6969,16.7879,6420059,
300945.SZ,ВьїЁБъ,2022-08-22,16.798,16.8486,16.434,16.5553,3869024,
300945.SZ,ВьїЁБъ,2022-08-23,16.5351,16.9396,16.2924,16.9093,4810365,
300945.SZ,ВьїЁБъ,2022-08-24,17.0913,17.3846,16.2924,16.4137,6048410,
300945.SZ,ВьїЁБъ,2022-08-25,16.3429,16.5351,15.898,16.3632,3590878,
300945.SZ,ВьїЁБъ,2022-08-26,16.3632,16.5048,15.7058,15.8069,3945224,
300945.SZ,ВьїЁБъ,2022-08-29,15.4226,15.9586,15.3822,15.9384,2293279,
300945.SZ,ВьїЁБъ,2022-08-30,15.8777,16.2924,15.6451,15.8676,3142783,
300945.SZ,ВьїЁБъ,2022-08-31,15.8777,15.8777,15.0788,15.3721,3677280,
300945.SZ,ВьїЁБъ,2022-09-01,15.3519,15.4631,14.9777,15.0788,3020900,
300945.SZ,ВьїЁБъ,2022-09-02,15.0889,15.362,15.0383,15.1597,2528102,
300945.SZ,ВьїЁБъ,2022-09-05,15.1698,15.3215,14.9372,15.1496,2106690,
300945.SZ,ВьїЁБъ,2022-09-06,15.1597,15.3721,15.0788,15.3519,2856124,
300945.SZ,ВьїЁБъ,2022-09-07,15.2709,15.362,15.0788,15.1597,3510929,
300945.SZ,ВьїЁБъ,2022-09-08,15.1698,15.6755,14.7248,15.5036,7539180,
300945.SZ,ВьїЁБъ,2022-09-09,15.2709,15.3519,14.9777,15.008,4536127,
300945.SZ,ВьїЁБъ,2022-09-13,15.0485,15.4429,14.9878,15.1192,4304739,
300945.SZ,ВьїЁБъ,2022-09-14,14.654,14.917,14.563,14.8159,2532200,
300945.SZ,ВьїЁБъ,2022-09-15,14.8563,14.8866,14.1585,14.381,3633866,
300945.SZ,ВьїЁБъ,2022-09-16,14.381,14.4316,13.8551,13.8551,2366164,
300945.SZ,ВьїЁБъ,2022-09-19,13.8349,13.9765,13.5315,13.5922,2060669,
300945.SZ,ВьїЁБъ,2022-09-20,13.7034,14.1282,13.7034,14.0068,3041650,
300945.SZ,ВьїЁБъ,2022-09-21,13.9461,14.2495,13.754,14.1484,2232852,
300945.SZ,ВьїЁБъ,2022-09-22,14.1585,14.4113,13.9259,13.9461,2514900,
300945.SZ,ВьїЁБъ,2022-09-23,13.9765,14.0978,13.6225,13.6326,2168836,
300945.SZ,ВьїЁБъ,2022-09-26,13.5112,13.5922,13.1674,13.2281,1966904,
300945.SZ,ВьїЁБъ,2022-09-27,13.2786,13.7236,13.2786,13.7135,2314174,
300945.SZ,ВьїЁБъ,2022-09-28,13.7135,13.7439,13.2079,13.218,1819437,
300945.SZ,ВьїЁБъ,2022-09-29,13.4303,13.7439,12.8842,12.9854,2643423,
300945.SZ,ВьїЁБъ,2022-09-30,13.046,13.0966,12.7224,12.7224,1650428,
300945.SZ,ВьїЁБъ,2022-10-10,12.7932,12.9146,12.3988,12.4494,1621815,
300945.SZ,ВьїЁБъ,2022-10-11,12.3988,12.5707,12.0246,12.51,1510347,
300945.SZ,ВьїЁБъ,2022-10-12,12.3685,12.7932,12.2673,12.7831,1872302,
300945.SZ,ВьїЁБъ,2022-10-13,12.7629,12.9247,12.6617,12.7629,2081883,
300945.SZ,ВьїЁБъ,2022-10-14,12.8337,13.0764,12.8236,13.0258,2118152,
300945.SZ,ВьїЁБъ,2022-10-17,13.0258,13.2382,12.9348,13.2079,1834441,
300945.SZ,ВьїЁБъ,2022-10-18,13.2888,13.2888,13.046,13.1472,1701270,
300945.SZ,ВьїЁБъ,2022-10-19,13.1067,13.1472,12.864,12.9348,1435600,
300945.SZ,ВьїЁБъ,2022-10-20,12.864,13.0157,12.7123,12.7932,1756450,
300945.SZ,ВьїЁБъ,2022-10-21,12.8741,12.9348,12.6415,12.6921,1269841,
300945.SZ,ВьїЁБъ,2022-10-24,12.9449,13.046,12.4898,12.4898,2023988,
300945.SZ,ВьїЁБъ,2022-10-25,12.4999,12.6314,12.1561,12.3179,1773162,
300945.SZ,ВьїЁБъ,2022-10-26,12.419,12.7224,12.3381,12.6921,2141843,
300945.SZ,ВьїЁБъ,2022-10-27,12.7932,13.0056,12.7224,12.7426,1939704,
300945.SZ,ВьїЁБъ,2022-10-28,12.6617,12.7325,12.0853,12.0954,2457474,
300945.SZ,ВьїЁБъ,2022-10-31,11.974,12.3381,11.9437,12.2572,1726074,
300945.SZ,ВьїЁБъ,2022-11-01,12.2168,12.7629,12.2168,12.7629,2143429,
300945.SZ,ВьїЁБъ,2022-11-02,12.8842,13.2281,12.7224,13.1371,2994400,
300945.SZ,ВьїЁБъ,2022-11-03,12.9955,13.2382,12.9247,13.0865,2073027,
300945.SZ,ВьїЁБъ,2022-11-04,13.1472,13.3393,13.0562,13.2989,2199752,
300945.SZ,ВьїЁБъ,2022-11-07,13.4809,13.9057,13.309,13.8854,4776192,
300945.SZ,ВьїЁБъ,2022-11-08,13.7944,14.0169,13.6629,13.754,3065322,
300945.SZ,ВьїЁБъ,2022-11-09,13.9562,14.2799,13.7641,13.7944,4354596,
300945.SZ,ВьїЁБъ,2022-11-10,13.5618,13.9765,13.5315,13.5618,3097079,
300945.SZ,ВьїЁБъ,2022-11-11,13.936,14.1079,13.6629,13.6629,3142607,
300945.SZ,ВьїЁБъ,2022-11-14,13.6629,13.9967,13.6023,13.6629,2725700,
300945.SZ,ВьїЁБъ,2022-11-15,13.6528,13.7944,13.4809,13.7742,2135069,
300945.SZ,ВьїЁБъ,2022-11-16,13.7135,13.8652,13.6933,13.8349,2171483,
300945.SZ,ВьїЁБъ,2022-11-17,13.7135,13.8146,13.5517,13.6933,1651100,
300945.SZ,ВьїЁБъ,2022-11-18,13.6528,13.7439,13.4506,13.4708,1657300,
300945.SZ,ВьїЁБъ,2022-11-21,13.4708,13.5315,13.2888,13.5214,1525100,
300945.SZ,ВьїЁБъ,2022-11-22,13.5618,13.5618,13.0865,13.1876,2022174,
300945.SZ,ВьїЁБъ,2022-11-23,13.0966,13.1977,12.682,12.8741,2452687,
300945.SZ,ВьїЁБъ,2022-11-24,12.9247,13.1674,12.8741,13.1674,1841700,
300945.SZ,ВьїЁБъ,2022-11-25,13.1168,13.2685,12.9854,13.0056,1644837,
300945.SZ,ВьїЁБъ,2022-11-28,12.7426,12.9449,12.6415,12.8236,1443349,
300945.SZ,ВьїЁБъ,2022-11-29,12.8943,13.2685,12.8741,13.218,1778569,
300945.SZ,ВьїЁБъ,2022-11-30,13.2079,13.3494,13.0056,13.0359,1565192,
300945.SZ,ВьїЁБъ,2022-12-01,13.2685,13.8045,13.2281,13.7742,6085471,
300945.SZ,ВьїЁБъ,2022-12-02,13.8349,14.0877,13.6629,13.7135,5394785,
300945.SZ,ВьїЁБъ,2022-12-05,13.7337,13.9057,13.6933,13.7439,2756053,
300945.SZ,ВьїЁБъ,2022-12-06,13.754,14.5428,13.7034,13.9562,6722466,
300945.SZ,ВьїЁБъ,2022-12-07,14.1282,14.5832,13.8551,14.29,7146236,
300945.SZ,ВьїЁБъ,2022-12-08,14.1888,14.3001,13.9562,14.1787,4842900,
300945.SZ,ВьїЁБъ,2022-12-09,14.1787,14.3405,13.9259,14.2495,4236526,
300945.SZ,ВьїЁБъ,2022-12-12,14.1585,14.2394,13.7439,13.8551,3571057,
300945.SZ,ВьїЁБъ,2022-12-13,13.9461,14.3304,13.7641,14.118,4511369,
300945.SZ,ВьїЁБъ,2022-12-14,13.9765,14.4619,13.9765,14.3405,5383655,
300945.SZ,ВьїЁБъ,2022-12-15,14.472,14.7451,14.027,14.0371,4735388,
300945.SZ,ВьїЁБъ,2022-12-16,13.9765,14.2192,13.7843,14.1686,3736371,
300945.SZ,ВьїЁБъ,2022-12-19,14.0776,14.1585,13.6933,13.9259,2502808,
300945.SZ,ВьїЁБъ,2022-12-20,13.8551,14.0574,13.4607,13.8956,3371597,
300945.SZ,ВьїЁБъ,2022-12-21,13.8854,14.2192,13.6528,14.0574,4398472,
300945.SZ,ВьїЁБъ,2022-12-22,13.9461,14.6439,13.8753,14.2596,8911756,
300945.SZ,ВьїЁБъ,2022-12-23,14.1888,14.6237,13.8248,14.563,11047326,
300945.SZ,ВьїЁБъ,2022-12-26,14.2697,14.563,13.9765,14.4821,6945168,
300945.SZ,ВьїЁБъ,2022-12-27,14.4113,15.4328,14.2799,15.2709,16141041,
300945.SZ,ВьїЁБъ,2022-12-28,14.9979,15.7564,14.7653,15.5137,14943306,
300945.SZ,ВьїЁБъ,2022-12-29,15.1698,15.3519,14.7147,14.7248,9605353,
300945.SZ,ВьїЁБъ,2022-12-30,14.6439,15.2305,14.5934,15.008,8162826,
300945.SZ,ВьїЁБъ,2023-01-03,14.826,15.5036,14.7451,15.3417,8854109,
300945.SZ,ВьїЁБъ,2023-01-04,15.19,15.4328,14.8968,15.0383,7223221,
300945.SZ,ВьїЁБъ,2023-01-05,14.9676,15.2204,14.654,14.7046,7138910,
300945.SZ,ВьїЁБъ,2023-01-06,14.6743,14.7451,14.3102,14.3203,6516548,
300945.SZ,ВьїЁБъ,2023-01-09,14.2697,14.9878,14.2697,14.7653,6771534,
300945.SZ,ВьїЁБъ,2023-01-10,14.563,15.1698,14.5428,14.9979,7855073,
300945.SZ,ВьїЁБъ,2023-01-11,14.8664,15.6856,14.6844,15.4833,13040482,
300945.SZ,ВьїЁБъ,2023-01-12,15.2406,15.3316,14.7653,14.826,8228022,
300945.SZ,ВьїЁБъ,2023-01-13,14.9372,14.9878,14.6642,14.8361,4466832,
300945.SZ,ВьїЁБъ,2023-01-16,14.8462,14.9979,14.7754,14.8057,4198614,
300945.SZ,ВьїЁБъ,2023-01-17,14.6945,14.8057,14.1686,14.1686,5677952,
300945.SZ,ВьїЁБъ,2023-01-18,14.118,14.4417,14.0675,14.1686,3086968,
300945.SZ,ВьїЁБъ,2023-01-19,14.0574,14.2293,13.9866,14.1079,3076049,
300945.SZ,ВьїЁБъ,2023-01-20,14.1888,14.5125,14.1383,14.3102,3650198,
300945.SZ,ВьїЁБъ,2023-01-30,14.4619,14.8968,14.3911,14.7653,5830069,
300945.SZ,ВьїЁБъ,2023-01-31,14.6237,14.8057,14.4619,14.7451,4021546,
300945.SZ,ВьїЁБъ,2023-02-01,14.7451,14.9676,14.6945,14.9372,4535020,
300945.SZ,ВьїЁБъ,2023-02-02,14.9979,15.1698,14.8159,14.9676,5193200,
300945.SZ,ВьїЁБъ,2023-02-03,14.8765,14.9777,14.654,14.8159,3777000,
300945.SZ,ВьїЁБъ,2023-02-06,14.9676,14.9777,14.563,14.6743,2882700,
300945.SZ,ВьїЁБъ,2023-02-07,14.8159,14.917,14.6237,14.8866,2705730,
300945.SZ,ВьїЁБъ,2023-02-08,14.8664,15.19,14.6844,15.008,4371900,
300945.SZ,ВьїЁБъ,2023-02-09,14.9574,15.1091,14.8563,15.0485,3670582,
300945.SZ,ВьїЁБъ,2023-02-10,15.0687,15.4429,14.9878,15.3013,7050107,
300945.SZ,ВьїЁБъ,2023-02-13,15.3215,15.3316,14.9676,15.1698,5674502,
300945.SZ,ВьїЁБъ,2023-02-14,15.1192,15.2709,14.9473,15.0181,4796732,
300945.SZ,ВьїЁБъ,2023-02-15,14.9878,15.099,14.826,15.0687,3618347,
300945.SZ,ВьїЁБъ,2023-02-16,14.9979,15.1496,14.1686,14.4214,5203900,
300945.SZ,ВьїЁБъ,2023-02-17,14.4417,14.8159,14.4316,14.4619,4421529,
300945.SZ,ВьїЁБъ,2023-02-20,14.4821,14.7147,14.3506,14.6743,2599018,
300945.SZ,ВьїЁБъ,2023-02-21,14.7147,14.7754,14.4417,14.5934,2521738,
300945.SZ,ВьїЁБъ,2023-02-22,14.472,14.6035,14.4316,14.6035,3193662,
300945.SZ,ВьїЁБъ,2023-02-23,14.5934,14.7147,14.3911,14.4619,2325031,
300945.SZ,ВьїЁБъ,2023-02-24,14.5125,14.5226,14.2394,14.4619,2094500,
300945.SZ,ВьїЁБъ,2023-02-27,14.5731,14.6439,14.2697,14.3102,2440891,
300945.SZ,ВьїЁБъ,2023-02-28,14.3001,14.5023,14.2596,14.4922,1847331,
300945.SZ,ВьїЁБъ,2023-03-01,14.4417,14.6439,14.381,14.6136,1916051,
300945.SZ,ВьїЁБъ,2023-03-02,14.563,14.6642,14.3911,14.4113,2244334,
300945.SZ,ВьїЁБъ,2023-03-03,14.4518,14.4518,14.1888,14.3102,2218285,
300945.SZ,ВьїЁБъ,2023-03-06,14.4619,14.472,14.2394,14.4619,2020648,
300945.SZ,ВьїЁБъ,2023-03-07,14.4619,14.5327,14.0776,14.118,2490685,
300945.SZ,ВьїЁБъ,2023-03-08,14.1686,14.1989,14.027,14.1787,1184218,
300945.SZ,ВьїЁБъ,2023-03-09,14.3405,14.3405,14.1383,14.3001,1584441,
300945.SZ,ВьїЁБъ,2023-03-10,14.2495,15.0383,14.1686,14.7147,8651573,
300945.SZ,ВьїЁБъ,2023-03-13,14.7653,15.1294,14.6237,14.7956,7295260,
300945.SZ,ВьїЁБъ,2023-03-14,15.5743,16.9396,15.5137,15.7665,21887990,
300945.SZ,ВьїЁБъ,2023-03-15,15.2709,15.726,15.1597,15.6148,13876348,
300945.SZ,ВьїЁБъ,2023-03-16,16.2216,16.8385,15.8272,15.8676,18763667,
300945.SZ,ВьїЁБъ,2023-03-17,15.9283,16.2722,15.4833,16.2014,14959760,
300945.SZ,ВьїЁБъ,2023-03-20,16.4845,16.6767,15.5743,16.2924,17407363,
300945.SZ,ВьїЁБъ,2023-03-21,15.7867,15.9182,15.544,15.7362,11690662,
300945.SZ,ВьїЁБъ,2023-03-22,15.4429,15.6654,15.3519,15.5238,9258650,
300945.SZ,ВьїЁБъ,2023-03-23,15.6552,15.7968,15.362,15.4226,9619100,
300945.SZ,ВьїЁБъ,2023-03-24,15.362,15.4934,15.0282,15.19,8387707,
300945.SZ,ВьїЁБъ,2023-03-27,15.1192,15.2406,14.917,15.0889,5220062,
300945.SZ,ВьїЁБъ,2023-03-28,14.9979,15.1192,14.5731,14.5832,5501167,
300945.SZ,ВьїЁБъ,2023-03-29,14.7147,14.8159,14.5125,14.563,3803776,
300945.SZ,ВьїЁБъ,2023-03-30,14.5023,14.7552,14.3102,14.7552,3913590,
300945.SZ,ВьїЁБъ,2023-03-31,14.7147,14.917,14.6642,14.7754,3924453,
300945.SZ,ВьїЁБъ,2023-04-03,14.7451,14.8057,14.5125,14.7349,4260636,
300945.SZ,ВьїЁБъ,2023-04-04,14.7451,15.2608,14.7349,15.2406,8499566,
300945.SZ,ВьїЁБъ,2023-04-06,15.3721,16.0497,15.362,15.362,13017420,
300945.SZ,ВьїЁБъ,2023-04-07,15.3721,15.5946,15.0889,15.4328,7479925,
300945.SZ,ВьїЁБъ,2023-04-10,15.5036,15.5036,14.9777,14.9777,5268951,
300945.SZ,ВьїЁБъ,2023-04-11,14.9676,15.3316,14.7956,15.2103,4820347,
300945.SZ,ВьїЁБъ,2023-04-12,15.1192,15.544,15.0687,15.4125,5192235,
300945.SZ,ВьїЁБъ,2023-04-13,15.3721,15.7058,15.3417,15.4125,6184068,
300945.SZ,ВьїЁБъ,2023-04-14,15.6148,15.8777,15.4125,15.453,7675123,
300945.SZ,ВьїЁБъ,2023-04-17,15.008,15.1496,14.7147,14.9777,5724540,
300945.SZ,ВьїЁБъ,2023-04-18,14.826,14.9878,14.5428,14.5731,5019046,
300945.SZ,ВьїЁБъ,2023-04-19,14.6439,14.7147,14.3102,14.3608,3748514,
300945.SZ,ВьїЁБъ,2023-04-20,14.2596,14.3405,13.8753,14.1282,3793757,
300945.SZ,ВьїЁБъ,2023-04-21,14.0675,14.2293,13.5517,13.6023,3605063,
300945.SZ,ВьїЁБъ,2023-04-24,13.6023,13.754,13.3697,13.5315,2363269,
300945.SZ,ВьїЁБъ,2023-04-25,13.5618,13.6731,12.9955,13.1472,2997031,
300945.SZ,ВьїЁБъ,2023-04-26,13.1876,13.3494,13.0966,13.3292,2338963,
300945.SZ,ВьїЁБъ,2023-04-27,13.5517,13.7843,13.4101,13.6731,4452549,
300945.SZ,ВьїЁБъ,2023-04-28,13.6731,14.0877,13.5112,13.9967,3781669,
300945.SZ,ВьїЁБъ,2023-05-04,14.5327,15.0586,14.4417,14.654,9123940,
300945.SZ,ВьїЁБъ,2023-05-05,14.6439,14.9069,14.4619,14.563,5787554,
300945.SZ,ВьїЁБъ,2023-05-08,14.3709,14.5428,14.2091,14.3203,3969807,
300945.SZ,ВьїЁБъ,2023-05-09,14.2091,14.4316,14.0574,14.1079,2972600,
300945.SZ,ВьїЁБъ,2023-05-10,14.1079,14.2596,13.936,14.0574,2132819,
300945.SZ,ВьїЁБъ,2023-05-11,14.0978,14.6844,14.0574,14.5934,3967185,
300945.SZ,ВьїЁБъ,2023-05-12,14.5327,15.0383,14.4619,14.7754,4935863,
300945.SZ,ВьїЁБъ,2023-05-15,14.7653,14.9069,14.5125,14.7653,3048026,
300945.SZ,ВьїЁБъ,2023-05-16,14.8057,14.8462,14.5023,14.5529,2201441,
300945.SZ,ВьїЁБъ,2023-05-17,14.5835,15.2459,14.5325,15.2051,5303900,
300945.SZ,ВьїЁБъ,2023-05-18,15.2255,15.2561,15.0013,15.2255,3560256,
300945.SZ,ВьїЁБъ,2023-05-19,15.1848,15.1848,14.879,15.0727,2458478,
300945.SZ,ВьїЁБъ,2023-05-22,15.0115,15.2255,14.8688,15.1134,1849663,
300945.SZ,ВьїЁБъ,2023-05-23,15.0828,15.3886,14.9504,14.9911,3130774,
300945.SZ,ВьїЁБъ,2023-05-24,14.8892,15.0828,14.8281,14.8994,1930100,
300945.SZ,ВьїЁБъ,2023-05-25,14.8281,15.4701,14.8077,15.2255,5429504,
300945.SZ,ВьїЁБъ,2023-05-26,15.2051,15.2561,14.8586,15.1949,3413302,
300945.SZ,ВьїЁБъ,2023-05-29,15.2459,15.2459,14.8994,15.0319,2658400,
300945.SZ,ВьїЁБъ,2023-05-30,14.9809,15.3886,14.9096,15.2153,3337300,
300945.SZ,ВьїЁБъ,2023-05-31,15.2051,15.3784,15.0523,15.2765,2747569,
300945.SZ,ВьїЁБъ,2023-06-01,15.1746,15.7453,15.0727,15.4803,4278304,
300945.SZ,ВьїЁБъ,2023-06-02,15.6128,15.7453,15.4191,15.5109,3092320,
300945.SZ,ВьїЁБъ,2023-06-05,15.4395,15.7962,15.409,15.6739,3300600,
300945.SZ,ВьїЁБъ,2023-06-06,15.5822,16.0204,15.4701,15.5007,3795916,
300945.SZ,ВьїЁБъ,2023-06-07,15.5109,15.7758,15.3682,15.6739,2685100,
300945.SZ,ВьїЁБъ,2023-06-08,15.5618,15.7962,15.2867,15.5211,2957704,
300945.SZ,ВьїЁБъ,2023-06-09,15.5211,15.6637,15.2357,15.2459,3005000,
300945.SZ,ВьїЁБъ,2023-06-12,15.2153,15.8676,15.1644,15.786,4256304,
300945.SZ,ВьїЁБъ,2023-06-13,15.6637,15.9593,15.6535,15.7758,2905904,
300945.SZ,ВьїЁБъ,2023-06-14,15.7351,15.8676,15.4905,15.6332,2885178,
300945.SZ,ВьїЁБъ,2023-06-15,15.5924,15.7147,15.1746,15.1746,3142078,
300945.SZ,ВьїЁБъ,2023-06-16,15.2765,15.4395,15.1134,15.2153,2257499,
300945.SZ,ВьїЁБъ,2023-06-19,15.2561,15.3784,14.9707,14.9809,2486104,
300945.SZ,ВьїЁБъ,2023-06-20,15.0319,15.3784,14.9707,15.2357,3001302,
300945.SZ,ВьїЁБъ,2023-06-21,15.1848,15.4395,14.9809,14.9809,2657100,
300945.SZ,ВьїЁБъ,2023-06-26,14.9809,15.0523,14.6344,14.665,2345189,
300945.SZ,ВьїЁБъ,2023-06-27,14.7262,15.4395,14.6752,15.3784,4005543,
300945.SZ,ВьїЁБъ,2023-06-28,15.4599,15.5211,14.9504,15.4191,2725151,
300945.SZ,ВьїЁБъ,2023-06-29,15.4191,15.6943,15.307,15.5516,2491600,
300945.SZ,ВьїЁБъ,2023-06-30,15.6434,16.0714,15.5924,15.8166,4308032,
300945.SZ,ВьїЁБъ,2023-07-03,15.9389,16.051,15.6434,15.6841,3004928,
