іъ¬л,Љт≥∆,»’∆Џ,њ™≈ћЉџ(‘™),„оЄяЉџ(‘™),„оµЌЉџ(‘™), ’≈ћЉџ(‘™),≥…љїЅњ(є…),
603993.SH,¬е—фов“µ,2016-09-14,12.1842,12.3125,12.1201,12.1842,22808206,
603993.SH,¬е—фов“µ,2016-09-19,12.1842,12.3125,12.1842,12.2804,15652163,
603993.SH,¬е—фов“µ,2016-09-20,12.3445,12.3445,12.2483,12.2804,10937931,
603993.SH,¬е—фов“µ,2016-09-21,12.3125,12.3766,12.2483,12.2804,12893857,
603993.SH,¬е—фов“µ,2016-09-22,12.3125,12.3766,12.2804,12.3125,19738448,
603993.SH,¬е—фов“µ,2016-09-23,12.3445,12.3445,12.1842,12.2483,19328193,
603993.SH,¬е—фов“µ,2016-09-26,12.2804,12.2804,11.8315,11.8636,29277882,
603993.SH,¬е—фов“µ,2016-09-27,11.8636,11.8956,11.7033,11.8315,21629327,
603993.SH,¬е—фов“µ,2016-09-28,11.8956,12.056,11.7674,11.8956,21943287,
603993.SH,¬е—фов“µ,2016-09-29,11.9277,12.0239,11.8636,11.8956,13835246,
603993.SH,¬е—фов“µ,2016-09-30,11.9277,11.9598,11.8315,11.8956,13183105,
603993.SH,¬е—фов“µ,2016-10-10,11.9918,12.1522,11.9918,12.1201,24146657,
603993.SH,¬е—фов“µ,2016-10-11,12.1522,12.1842,12.056,12.1522,23736000,
603993.SH,¬е—фов“µ,2016-10-12,12.1201,12.1201,12.0239,12.056,22466893,
603993.SH,¬е—фов“µ,2016-10-13,12.088,12.088,11.9598,12.0239,20823259,
603993.SH,¬е—фов“µ,2016-10-14,12.0239,12.0239,11.8636,11.9277,19649018,
603993.SH,¬е—фов“µ,2016-10-17,11.9918,12.088,11.8956,11.9598,25587899,
603993.SH,¬е—фов“µ,2016-10-18,11.8956,12.056,11.8956,12.056,22180927,
603993.SH,¬е—фов“µ,2016-10-19,12.056,12.9858,12.0239,12.6331,124894644,
603993.SH,¬е—фов“µ,2016-10-20,12.569,12.569,12.3445,12.4728,64062233,
603993.SH,¬е—фов“µ,2016-10-21,12.4728,12.5049,12.2483,12.3766,36577225,
603993.SH,¬е—фов“µ,2016-10-24,12.3766,12.4407,12.1842,12.4407,44874948,
603993.SH,¬е—фов“µ,2016-10-25,12.4407,12.5369,12.3445,12.4728,36181951,
603993.SH,¬е—фов“µ,2016-10-26,12.5049,12.5049,12.3445,12.3766,30791320,
603993.SH,¬е—фов“µ,2016-10-27,12.3766,12.4087,12.1842,12.2804,25711044,
603993.SH,¬е—фов“µ,2016-10-28,12.2483,12.2804,12.1842,12.2483,19022816,
603993.SH,¬е—фов“µ,2016-10-31,12.2483,12.3445,12.1201,12.3125,35524949,
603993.SH,¬е—фов“µ,2016-11-01,12.3125,12.3445,12.2163,12.3125,28856996,
603993.SH,¬е—фов“µ,2016-11-02,12.2804,12.4087,12.1842,12.3445,43887660,
603993.SH,¬е—фов“µ,2016-11-03,12.2804,12.3766,12.2163,12.3125,36184165,
603993.SH,¬е—фов“µ,2016-11-04,12.3125,12.3125,12.2163,12.2163,22552313,
603993.SH,¬е—фов“µ,2016-11-07,12.2163,12.6331,12.1522,12.4728,83490447,
603993.SH,¬е—фов“µ,2016-11-08,12.4407,12.4407,12.3125,12.3445,37810234,
603993.SH,¬е—фов“µ,2016-11-09,12.3445,12.4407,12.2163,12.4407,47597508,
603993.SH,¬е—фов“µ,2016-11-10,12.6972,12.8896,12.601,12.6331,117250683,
603993.SH,¬е—фов“µ,2016-11-11,12.6331,13.8836,12.569,13.8836,322766725,
603993.SH,¬е—фов“µ,2016-11-14,13.9477,14.3646,13.563,14.1401,363927812,
603993.SH,¬е—фов“µ,2016-11-15,13.9477,14.0439,13.5309,13.6271,161180525,
603993.SH,¬е—фов“µ,2016-11-16,13.563,13.7553,13.2423,13.3706,120668452,
603993.SH,¬е—фов“µ,2016-11-17,13.3706,13.6592,13.3065,13.4668,85681386,
603993.SH,¬е—фов“µ,2016-11-18,13.563,13.563,13.1461,13.3385,95962368,
603993.SH,¬е—фов“µ,2016-11-21,13.2423,13.563,13.1461,13.3065,79736381,
603993.SH,¬е—фов“µ,2016-11-22,13.3065,13.6592,13.3065,13.5309,108529838,
603993.SH,¬е—фов“µ,2016-11-23,13.4988,13.4988,13.2103,13.2423,68752029,
603993.SH,¬е—фов“µ,2016-11-24,13.3065,14.0119,13.3065,13.6912,181000440,
603993.SH,¬е—фов“µ,2016-11-25,13.7553,13.8836,13.2744,13.5309,86015059,
603993.SH,¬е—фов“µ,2016-11-28,13.4988,14.0439,13.4347,13.8195,147016366,
603993.SH,¬е—фов“µ,2016-11-29,13.6912,13.7233,13.3385,13.3706,118779136,
603993.SH,¬е—фов“µ,2016-11-30,13.2423,13.2744,12.9538,13.0499,89873933,
603993.SH,¬е—фов“µ,2016-12-01,13.082,13.1782,13.0499,13.1461,38122041,
603993.SH,¬е—фов“µ,2016-12-02,13.1461,13.1461,12.7614,12.8255,54435047,
603993.SH,¬е—фов“µ,2016-12-05,12.6652,12.8576,12.601,12.7934,32044652,
603993.SH,¬е—фов“µ,2016-12-06,12.8576,12.9538,12.7293,12.7614,25189796,
603993.SH,¬е—фов“µ,2016-12-07,12.7614,13.1461,12.7293,13.082,63205843,
603993.SH,¬е—фов“µ,2016-12-08,12.9858,13.3065,12.9217,12.9858,46714177,
603993.SH,¬е—фов“µ,2016-12-09,12.9217,13.0499,12.8576,13.0179,32341466,
603993.SH,¬е—фов“µ,2016-12-12,12.9858,13.0179,12.4728,12.5049,49655078,
603993.SH,¬е—фов“µ,2016-12-13,12.4407,12.7934,12.3125,12.601,31362864,
603993.SH,¬е—фов“µ,2016-12-14,12.5049,12.601,12.4087,12.4728,23608015,
603993.SH,¬е—фов“µ,2016-12-15,12.4087,12.6331,12.4087,12.569,24026648,
603993.SH,¬е—фов“µ,2016-12-16,12.5049,12.601,12.4407,12.5369,15965847,
603993.SH,¬е—фов“µ,2016-12-19,12.5369,12.5369,12.2804,12.3445,27058031,
603993.SH,¬е—фов“µ,2016-12-20,12.2804,12.4087,12.1522,12.3445,28389130,
603993.SH,¬е—фов“µ,2016-12-21,12.2483,12.4087,12.2483,12.3766,23416367,
603993.SH,¬е—фов“µ,2016-12-22,12.3766,12.3766,12.2483,12.3125,17465063,
603993.SH,¬е—фов“µ,2016-12-23,12.3766,12.4728,12.3445,12.3766,31259068,
603993.SH,¬е—фов“µ,2016-12-26,12.2804,12.3125,12.088,12.2804,23499953,
603993.SH,¬е—фов“µ,2016-12-27,12.2804,12.2804,12.1201,12.1842,21061251,
603993.SH,¬е—фов“µ,2016-12-28,12.1842,12.2483,12.088,12.1201,15594480,
603993.SH,¬е—фов“µ,2016-12-29,12.1201,12.1201,11.9277,11.9918,24370099,
603993.SH,¬е—фов“µ,2016-12-30,11.9918,12.056,11.8956,11.9277,19668687,
603993.SH,¬е—фов“µ,2017-01-03,11.9277,12.056,11.8956,12.0239,19399830,
603993.SH,¬е—фов“µ,2017-01-04,12.0239,12.1842,11.9598,12.1842,29505081,
603993.SH,¬е—фов“µ,2017-01-05,12.1201,12.2483,12.088,12.1842,23627231,
603993.SH,¬е—фов“µ,2017-01-06,12.1522,12.2163,12.0239,12.088,27938643,
603993.SH,¬е—фов“µ,2017-01-09,12.056,12.1842,12.0239,12.1522,17758203,
603993.SH,¬е—фов“µ,2017-01-10,12.1522,12.3125,12.1201,12.2804,32171991,
603993.SH,¬е—фов“µ,2017-01-11,12.3125,13.4026,12.3125,12.7293,137016136,
603993.SH,¬е—фов“µ,2017-01-12,12.569,12.6652,12.4087,12.4728,59270531,
603993.SH,¬е—фов“µ,2017-01-13,12.4728,13.0179,12.4728,12.569,66939910,
603993.SH,¬е—фов“µ,2017-01-16,12.569,12.8255,12.2804,12.7934,85517947,
603993.SH,¬е—фов“µ,2017-01-17,12.6972,12.8896,12.569,12.8255,46173243,
603993.SH,¬е—фов“µ,2017-01-18,12.7934,12.8576,12.5049,12.5369,50157156,
603993.SH,¬е—фов“µ,2017-01-19,12.5369,12.6331,12.4407,12.601,33189242,
603993.SH,¬е—фов“µ,2017-01-20,12.5049,12.6331,12.5049,12.569,27925690,
603993.SH,¬е—фов“µ,2017-01-23,12.601,13.1461,12.569,12.8896,81059081,
603993.SH,¬е—фов“µ,2017-01-24,12.8896,13.1461,12.7934,12.9538,71135384,
603993.SH,¬е—фов“µ,2017-01-25,12.9538,13.1141,12.8896,12.9858,39697930,
603993.SH,¬е—фов“µ,2017-01-26,12.9538,13.2744,12.9538,13.2423,88918150,
603993.SH,¬е—фов“µ,2017-02-03,13.3065,13.3385,12.9858,13.0179,45035846,
603993.SH,¬е—фов“µ,2017-02-06,12.9858,13.1141,12.8255,13.0179,47247562,
603993.SH,¬е—фов“µ,2017-02-07,13.0499,13.2744,13.0179,13.1461,44644570,
603993.SH,¬е—фов“µ,2017-02-08,13.1141,13.2423,13.082,13.1782,40961361,
603993.SH,¬е—фов“µ,2017-02-09,13.2744,13.3385,13.0499,13.1461,61413180,
603993.SH,¬е—фов“µ,2017-02-10,13.1141,13.5309,13.082,13.3065,109855125,
603993.SH,¬е—фов“µ,2017-02-13,13.7874,14.6531,13.6592,14.2363,308421603,
603993.SH,¬е—фов“µ,2017-02-14,14.076,14.589,13.9477,14.4607,203140908,
603993.SH,¬е—фов“µ,2017-02-15,14.2042,14.3646,13.8195,13.8515,114724504,
603993.SH,¬е—фов“µ,2017-02-16,13.9477,15.2303,13.9157,15.2303,364009665,
603993.SH,¬е—фов“µ,2017-02-17,15.3906,15.3906,14.7173,15.07,275226551,
603993.SH,¬е—фов“µ,2017-02-20,14.7814,15.5509,14.6852,15.1661,162394475,
603993.SH,¬е—фов“µ,2017-02-21,15.2303,16.4166,14.9096,16.0319,222556011,
603993.SH,¬е—фов“µ,2017-02-22,16.0639,16.8976,15.9677,16.0319,219189675,
603993.SH,¬е—фов“µ,2017-02-23,16.4808,17.6351,16.1281,17.6351,390861758,
603993.SH,¬е—фов“µ,2017-02-24,16.9938,17.3785,16.5128,16.8335,276401343,
603993.SH,¬е—фов“µ,2017-02-27,16.6411,17.4427,16.5128,16.609,234838893,
603993.SH,¬е—фов“µ,2017-02-28,16.577,17.4747,16.577,16.9617,244327983,
603993.SH,¬е—фов“µ,2017-03-01,16.7373,16.9938,16.3846,16.6731,205682230,
603993.SH,¬е—фов“µ,2017-03-02,16.609,16.9938,16.5449,16.7373,149412932,
603993.SH,¬е—фов“µ,2017-03-03,16.6411,16.8655,15.583,15.8395,276434830,
603993.SH,¬е—фов“µ,2017-03-06,15.6792,16.2884,15.5189,15.9998,198226705,
603993.SH,¬е—фов“µ,2017-03-07,15.9677,15.9998,15.4547,15.5509,170928905,
603993.SH,¬е—фов“µ,2017-03-08,15.5509,15.7754,15.4227,15.6471,104572846,
603993.SH,¬е—фов“µ,2017-03-09,15.7754,16.1281,15.6792,15.7433,176405399,
603993.SH,¬е—фов“µ,2017-03-10,15.5189,15.8074,15.4547,15.583,120334114,
603993.SH,¬е—фов“µ,2017-03-13,15.5189,15.7754,15.4547,15.7433,102035739,
603993.SH,¬е—фов“µ,2017-03-14,15.7754,16.096,15.6792,15.8074,140660267,
603993.SH,¬е—фов“µ,2017-03-15,15.6792,15.9357,15.5509,15.8716,114962663,
603993.SH,¬е—фов“µ,2017-03-16,15.9998,16.0639,15.7433,15.9998,104134597,
603993.SH,¬е—фов“µ,2017-03-17,15.9677,15.9998,15.3906,15.4547,135273177,
603993.SH,¬е—фов“µ,2017-03-20,15.4868,15.583,14.6211,15.0058,164520851,
603993.SH,¬е—фов“µ,2017-03-21,14.9096,14.9417,14.7173,14.8776,79360172,
603993.SH,¬е—фов“µ,2017-03-22,14.8134,14.9417,14.7493,14.8134,65543727,
603993.SH,¬е—фов“µ,2017-03-23,14.8776,14.9096,14.6211,14.7814,76050132,
603993.SH,¬е—фов“µ,2017-03-24,14.7814,14.8455,14.4287,14.5569,92284117,
603993.SH,¬е—фов“µ,2017-03-27,14.5249,14.6852,14.4607,14.6211,58494368,
603993.SH,¬е—фов“µ,2017-03-28,14.6211,15.0058,14.4928,14.8776,109599864,
603993.SH,¬е—фов“µ,2017-03-29,14.9417,14.9738,14.5569,14.589,80099462,
603993.SH,¬е—фов“µ,2017-03-30,14.5569,14.6211,14.3004,14.3646,67295112,
603993.SH,¬е—фов“µ,2017-03-31,14.4287,15.4547,14.4287,15.102,194201459,
603993.SH,¬е—фов“µ,2017-04-05,14.9096,16.609,14.8455,16.609,373351318,
603993.SH,¬е—фов“µ,2017-04-06,16.7693,16.7693,16.1601,16.4808,198616585,
603993.SH,¬е—фов“µ,2017-04-07,16.3525,16.9617,16.1281,16.3525,167106678,
603993.SH,¬е—фов“µ,2017-04-10,16.3204,16.5128,15.6471,15.7433,175730565,
