ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
002902.SZ,ร๚ฦีนโดล,2018-11-26,18.8977,19.1889,18.6969,19.0684,1678324,
002902.SZ,ร๚ฦีนโดล,2018-11-27,19.1588,19.942,19.0785,19.681,2383260,
002902.SZ,ร๚ฦีนโดล,2018-11-28,19.5203,20.3337,19.4299,20.0525,3058424,
002902.SZ,ร๚ฦีนโดล,2018-11-29,20.1931,20.4441,18.3756,18.6467,2695800,
002902.SZ,ร๚ฦีนโดล,2018-11-30,18.7672,19.4199,18.1446,19.3496,2238224,
002902.SZ,ร๚ฦีนโดล,2018-12-03,20.1228,21.2876,19.7814,21.2876,5876427,
002902.SZ,ร๚ฦีนโดล,2018-12-04,21.1872,22.0808,20.7956,21.9503,9117801,
002902.SZ,ร๚ฦีนโดล,2018-12-05,21.0868,21.7394,20.906,21.3378,4648334,
002902.SZ,ร๚ฦีนโดล,2018-12-06,21.5386,21.87,19.5906,20.0425,5382900,
002902.SZ,ร๚ฦีนโดล,2018-12-07,21.0868,22.0507,21.0868,22.0507,2514200,
002902.SZ,ร๚ฦีนโดล,2018-12-10,23.6975,24.2598,22.4925,23.7477,15513888,
002902.SZ,ร๚ฦีนโดล,2018-12-11,22.8038,26.1275,22.8038,26.1275,16063594,
002902.SZ,ร๚ฦีนโดล,2018-12-12,24.8121,25.4547,23.8782,24.0991,12184752,
002902.SZ,ร๚ฦีนโดล,2018-12-13,24.2196,25.3643,23.9485,24.6414,10395069,
002902.SZ,ร๚ฦีนโดล,2018-12-14,23.9987,24.0088,23.095,23.1051,6559163,
002902.SZ,ร๚ฦีนโดล,2018-12-17,22.9544,23.1653,22.2214,23.1151,4492290,
002902.SZ,ร๚ฦีนโดล,2018-12-18,23.0548,24.069,22.844,23.6071,6455214,
002902.SZ,ร๚ฦีนโดล,2018-12-19,23.7979,24.6113,23.095,23.9586,6865807,
002902.SZ,ร๚ฦีนโดล,2018-12-20,23.4967,23.8582,23.095,23.6272,4492030,
002902.SZ,ร๚ฦีนโดล,2018-12-21,23.2958,25.1736,23.1151,24.0791,6560250,
002902.SZ,ร๚ฦีนโดล,2018-12-24,24.4908,26.3685,24.2096,25.5049,9231239,
002902.SZ,ร๚ฦีนโดล,2018-12-25,24.802,27.6839,22.9544,26.3584,11614532,
002902.SZ,ร๚ฦีนโดล,2018-12-26,25.7058,26.1074,24.561,24.7619,8747645,
002902.SZ,ร๚ฦีนโดล,2018-12-27,24.9527,25.2941,24.3,24.3301,5180589,
002902.SZ,ร๚ฦีนโดล,2018-12-28,24.3201,24.5912,23.6071,23.7577,4516169,
002902.SZ,ร๚ฦีนโดล,2019-01-02,23.7577,24.5309,23.1553,24.4004,4561601,
002902.SZ,ร๚ฦีนโดล,2019-01-03,24.1795,24.2397,21.9603,21.9704,6349391,
002902.SZ,ร๚ฦีนโดล,2019-01-04,21.2575,22.362,20.8759,22.1411,4440700,
002902.SZ,ร๚ฦีนโดล,2019-01-07,22.2415,23.0448,22.2415,22.603,4107400,
002902.SZ,ร๚ฦีนโดล,2019-01-08,23.0548,23.5569,22.6733,22.7837,4189215,
002902.SZ,ร๚ฦีนโดล,2019-01-09,22.2917,23.4866,21.87,22.9645,5309700,
002902.SZ,ร๚ฦีนโดล,2019-01-10,22.8841,23.4665,22.5929,23.3159,5186050,
002902.SZ,ร๚ฦีนโดล,2019-01-11,23.5067,24.8522,23.2055,23.567,5267752,
002902.SZ,ร๚ฦีนโดล,2019-01-14,23.2958,23.6674,22.3921,23.0147,3525031,
002902.SZ,ร๚ฦีนโดล,2019-01-15,22.6532,23.4967,22.5126,23.0147,2913627,
002902.SZ,ร๚ฦีนโดล,2019-01-16,22.9042,23.2256,22.7235,22.7335,2346126,
002902.SZ,ร๚ฦีนโดล,2019-01-17,22.603,22.8942,21.9001,21.9202,3101500,
002902.SZ,ร๚ฦีนโดล,2019-01-18,21.8901,22.2013,21.3478,21.7696,2202302,
002902.SZ,ร๚ฦีนโดล,2019-01-21,21.7093,22.362,21.6591,22.2315,2817602,
002902.SZ,ร๚ฦีนโดล,2019-01-22,22.2013,22.4423,22.0206,22.372,2069100,
002902.SZ,ร๚ฦีนโดล,2019-01-23,22.352,22.352,21.5888,22.0407,1789300,
002902.SZ,ร๚ฦีนโดล,2019-01-24,22.0808,22.372,21.9001,22.3218,2102302,
002902.SZ,ร๚ฦีนโดล,2019-01-25,22.2716,22.362,21.1671,21.1972,2196749,
002902.SZ,ร๚ฦีนโดล,2019-01-28,21.8097,21.8097,21.3679,21.398,1461900,
002902.SZ,ร๚ฦีนโดล,2019-01-29,21.3679,21.8599,19.2994,20.5746,2327833,
002902.SZ,ร๚ฦีนโดล,2019-01-30,20.5445,20.6851,19.6609,19.8215,1454429,
002902.SZ,ร๚ฦีนโดล,2019-01-31,19.8215,20.0324,18.3856,18.9781,2066952,
002902.SZ,ร๚ฦีนโดล,2019-02-01,19.0785,19.8918,18.9781,19.8718,1475126,
002902.SZ,ร๚ฦีนโดล,2019-02-11,19.9119,20.8156,19.9119,20.5546,1893898,
002902.SZ,ร๚ฦีนโดล,2019-02-12,20.5445,21.0365,20.3136,20.5847,2320578,
002902.SZ,ร๚ฦีนโดล,2019-02-13,20.6851,21.2675,20.5445,21.0165,3155825,
002902.SZ,ร๚ฦีนโดล,2019-02-14,20.9663,21.3277,20.6951,21.0868,2680025,
002902.SZ,ร๚ฦีนโดล,2019-02-15,21.0466,23.095,20.8357,21.87,4892578,
002902.SZ,ร๚ฦีนโดล,2019-02-18,21.8599,22.5327,21.5888,22.4825,4997683,
002902.SZ,ร๚ฦีนโดล,2019-02-19,22.352,22.6331,22.1009,22.5929,4450180,
002902.SZ,ร๚ฦีนโดล,2019-02-20,23.095,24.6615,23.0749,23.3762,8790024,
002902.SZ,ร๚ฦีนโดล,2019-02-21,22.8038,23.9887,22.5829,23.2456,7743453,
002902.SZ,ร๚ฦีนโดล,2019-02-22,22.8942,23.4364,22.6934,23.3963,5719755,
002902.SZ,ร๚ฦีนโดล,2019-02-25,24.0389,24.5209,23.4364,24.3502,7859226,
002902.SZ,ร๚ฦีนโดล,2019-02-26,24.4405,26.3584,23.7577,25.1434,11908140,
002902.SZ,ร๚ฦีนโดล,2019-02-27,24.9024,25.4748,24.0991,24.3602,6514982,
002902.SZ,ร๚ฦีนโดล,2019-02-28,24.3703,24.6815,23.5971,24.059,4039493,
002902.SZ,ร๚ฦีนโดล,2019-03-01,24.059,24.802,23.7577,24.802,4456237,
002902.SZ,ร๚ฦีนโดล,2019-03-04,25.1033,25.4146,24.7518,24.9024,6168128,
002902.SZ,ร๚ฦีนโดล,2019-03-05,24.6213,25.5551,24.5008,25.4547,5836690,
002902.SZ,ร๚ฦีนโดล,2019-03-06,25.3242,27.1015,25.2539,26.3082,9244911,
002902.SZ,ร๚ฦีนโดล,2019-03-07,26.0371,27.3525,25.4848,26.7199,9927277,
002902.SZ,ร๚ฦีนโดล,2019-03-08,25.9267,26.4589,24.6012,24.6012,6686408,
002902.SZ,ร๚ฦีนโดล,2019-03-11,24.6514,25.5652,24.6514,25.515,4197197,
002902.SZ,ร๚ฦีนโดล,2019-03-12,25.7359,26.2881,25.5652,26.0672,5942708,
002902.SZ,ร๚ฦีนโดล,2019-03-13,28.4169,28.678,27.4128,28.678,9776287,
002902.SZ,ร๚ฦีนโดล,2019-03-14,29.1198,30.9975,27.8546,30.0436,18711836,
002902.SZ,ร๚ฦีนโดล,2019-03-15,29.17,31.831,28.2161,30.5858,13092127,
002902.SZ,ร๚ฦีนโดล,2019-03-18,29.8227,30.6059,29.2001,30.6059,8012052,
002902.SZ,ร๚ฦีนโดล,2019-03-19,30.616,30.8067,29.4813,29.6721,7596364,
002902.SZ,ร๚ฦีนโดล,2019-03-20,29.5415,29.5415,28.1157,28.7985,6012458,
002902.SZ,ร๚ฦีนโดล,2019-03-21,28.8085,29.2704,28.3968,28.7583,4951394,
002902.SZ,ร๚ฦีนโดล,2019-03-22,28.688,29.1098,28.1759,29.0696,4288737,
002902.SZ,ร๚ฦีนโดล,2019-03-25,28.2964,29.2704,27.9148,28.4169,3500368,
002902.SZ,ร๚ฦีนโดล,2019-03-26,28.9792,28.9993,27.2521,27.5031,3802873,
002902.SZ,ร๚ฦีนโดล,2019-03-27,27.6136,27.7943,25.9066,26.9208,4157363,
002902.SZ,ร๚ฦีนโดล,2019-03-28,26.7802,28.1056,26.5191,26.9509,3806016,
002902.SZ,ร๚ฦีนโดล,2019-03-29,27.0714,27.9148,26.1074,27.6036,3977707,
002902.SZ,ร๚ฦีนโดล,2019-04-01,28.1157,28.7985,27.6136,28.6679,4342627,
002902.SZ,ร๚ฦีนโดล,2019-04-02,28.7181,28.7382,28.0353,28.1458,4441349,
002902.SZ,ร๚ฦีนโดล,2019-04-03,28.1157,28.1157,27.4228,27.7642,3294262,
002902.SZ,ร๚ฦีนโดล,2019-04-04,27.714,27.8948,27.4228,27.5935,2494300,
002902.SZ,ร๚ฦีนโดล,2019-04-08,27.6236,28.7985,27.6136,27.8144,3769525,
002902.SZ,ร๚ฦีนโดล,2019-04-09,28.4269,30.3248,28.4269,29.5114,9095443,
002902.SZ,ร๚ฦีนโดล,2019-04-10,28.6177,29.0395,28.1659,28.5575,4835643,
002902.SZ,ร๚ฦีนโดล,2019-04-11,28.0855,28.5173,26.9107,26.9208,4695200,
002902.SZ,ร๚ฦีนโดล,2019-04-12,26.8304,27.5031,26.7199,27.0814,1880318,
002902.SZ,ร๚ฦีนโดล,2019-04-15,27.5634,28.0655,26.9609,26.9609,2356278,
002902.SZ,ร๚ฦีนโดล,2019-04-16,26.9609,29.1198,26.3283,28.7282,5227914,
002902.SZ,ร๚ฦีนโดล,2019-04-17,28.688,29.0796,28.0153,28.2663,4512947,
002902.SZ,ร๚ฦีนโดล,2019-04-18,28.4671,28.8688,28.1257,28.5977,3673515,
002902.SZ,ร๚ฦีนโดล,2019-04-19,28.2663,28.6177,27.1919,28.0956,3382666,
002902.SZ,ร๚ฦีนโดล,2019-04-22,28.2663,29.0194,27.8446,28.2864,4340908,
002902.SZ,ร๚ฦีนโดล,2019-04-23,28.3968,28.3968,27.1115,27.2019,3031215,
002902.SZ,ร๚ฦีนโดล,2019-04-24,27.0312,28.0052,27.0312,27.7743,2225815,
002902.SZ,ร๚ฦีนโดล,2019-04-25,27.8245,28.9993,27.1919,27.3525,4639024,
002902.SZ,ร๚ฦีนโดล,2019-04-26,26.4589,28.4169,26.4589,27.3626,4026928,
002902.SZ,ร๚ฦีนโดล,2019-04-29,27.2822,27.8747,25.0029,25.0129,4013216,
002902.SZ,ร๚ฦีนโดล,2019-04-30,25.0129,26.2078,24.9627,25.776,2096781,
002902.SZ,ร๚ฦีนโดล,2019-05-06,24.7016,25.3041,23.1954,23.1954,3168330,
002902.SZ,ร๚ฦีนโดล,2019-05-07,23.4063,24.2598,23.2958,23.8983,2277690,
002902.SZ,ร๚ฦีนโดล,2019-05-08,23.1251,24.1895,23.1251,23.577,2027880,
002902.SZ,ร๚ฦีนโดล,2019-05-09,23.3762,24.2498,23.2958,23.6071,2206884,
002902.SZ,ร๚ฦีนโดล,2019-05-10,23.8782,24.782,22.9544,24.6815,3248283,
002902.SZ,ร๚ฦีนโดล,2019-05-13,24.3903,24.8522,23.9987,24.2498,2084528,
002902.SZ,ร๚ฦีนโดล,2019-05-14,23.8582,24.6012,23.6774,24.2297,2041763,
002902.SZ,ร๚ฦีนโดล,2019-05-15,24.5008,24.7619,24.2598,24.561,2267390,
002902.SZ,ร๚ฦีนโดล,2019-05-16,23.8983,23.8983,22.6833,23.0649,5661745,
002902.SZ,ร๚ฦีนโดล,2019-05-17,22.9544,25.3744,22.5126,23.2858,5447647,
002902.SZ,ร๚ฦีนโดล,2019-05-20,23.8381,25.0531,23.2055,24.6213,5146553,
002902.SZ,ร๚ฦีนโดล,2019-05-21,24.1192,26.0472,23.8983,25.7961,7447977,
002902.SZ,ร๚ฦีนโดล,2019-05-22,25.4045,26.248,25.0029,25.1936,5238030,
002902.SZ,ร๚ฦีนโดล,2019-05-23,24.8221,25.4146,24.6113,25.0932,2986500,
002902.SZ,ร๚ฦีนโดล,2019-05-24,24.7317,25.4045,24.4506,24.4707,2471554,
002902.SZ,ร๚ฦีนโดล,2019-05-27,24.6514,25.274,22.5929,25.1936,3523520,
002902.SZ,ร๚ฦีนโดล,2019-05-28,25.1033,25.3242,24.5711,24.6213,2930111,
002902.SZ,ร๚ฦีนโดล,2019-05-29,24.6012,27.0814,24.3,27.0814,3983139,
002902.SZ,ร๚ฦีนโดล,2019-05-30,28.5173,29.7926,28.2462,29.7926,17431086,
002902.SZ,ร๚ฦีนโดล,2019-05-31,30.1239,32.7748,29.2704,32.7748,15829738,
002902.SZ,ร๚ฦีนโดล,2019-06-03,34.03,36.0483,29.652,36.0483,27480707,
002902.SZ,ร๚ฦีนโดล,2019-06-04,36.6508,39.6531,36.6508,39.6531,24792586,
002902.SZ,ร๚ฦีนโดล,2019-06-05,39.7535,43.6195,39.6531,43.6195,24277330,
002902.SZ,ร๚ฦีนโดล,2019-06-06,43.0471,43.0471,39.2615,39.2615,25007552,
002902.SZ,ร๚ฦีนโดล,2019-06-10,40.1652,42.6454,37.9662,38.0867,27457450,
002902.SZ,ร๚ฦีนโดล,2019-06-11,37.3336,41.8923,37.3336,41.8923,23820327,
002902.SZ,ร๚ฦีนโดล,2019-06-12,43.2194,46.0846,40.8518,43.4607,46611343,
002902.SZ,ร๚ฦีนโดล,2019-06-13,44.0186,46.1148,42.1336,44.6369,38029064,
002902.SZ,ร๚ฦีนโดล,2019-06-14,43.7321,44.3353,40.1732,40.1732,26454869,
002902.SZ,ร๚ฦีนโดล,2019-06-17,39.0573,39.8113,36.7199,37.7152,26542872,
002902.SZ,ร๚ฦีนโดล,2019-06-18,36.8104,37.866,35.7548,36.2675,20340215,
002902.SZ,ร๚ฦีนโดล,2019-06-19,36.9461,38.7406,36.2675,36.4937,25614630,
002902.SZ,ร๚ฦีนโดล,2019-06-20,35.7548,36.1469,33.5078,35.7699,27982066,
002902.SZ,ร๚ฦีนโดล,2019-06-21,35.8302,37.489,35.3627,36.6143,25644750,
002902.SZ,ร๚ฦีนโดล,2019-06-24,36.0111,40.2788,35.2119,40.2788,33074611,
002902.SZ,ร๚ฦีนโดล,2019-06-25,39.9621,39.9621,37.4739,37.4739,25107345,
002902.SZ,ร๚ฦีนโดล,2019-06-26,37.4136,40.9875,35.8905,38.62,28361194,
002902.SZ,ร๚ฦีนโดล,2019-06-27,37.3985,42.4805,36.735,42.4805,40419574,
002902.SZ,ร๚ฦีนโดล,2019-06-28,42.2241,42.2241,38.3787,40.2637,33069774,
002902.SZ,ร๚ฦีนโดล,2019-07-01,41.5606,43.7321,40.5502,42.0733,33392619,
002902.SZ,ร๚ฦีนโดล,2019-07-02,40.8066,42.948,40.5653,40.5653,21035642,
002902.SZ,ร๚ฦีนโดล,2019-07-03,39.8113,39.8113,37.6699,38.062,17369857,
002902.SZ,ร๚ฦีนโดล,2019-07-04,38.0469,38.5295,37.0969,37.3985,10161856,
002902.SZ,ร๚ฦีนโดล,2019-07-05,37.4437,38.3787,37.4287,38.1977,9123840,
002902.SZ,ร๚ฦีนโดล,2019-07-08,36.5389,37.6247,35.0008,35.8453,10914418,
002902.SZ,ร๚ฦีนโดล,2019-07-09,36.2072,36.8858,35.8905,36.2675,8544481,
002902.SZ,ร๚ฦีนโดล,2019-07-10,36.6445,39.9018,36.358,39.9018,23960077,
002902.SZ,ร๚ฦีนโดล,2019-07-11,40.8669,40.8669,38.8311,39.4192,22736633,
002902.SZ,ร๚ฦีนโดล,2019-07-12,38.8914,39.1478,37.3985,37.3985,15193109,
002902.SZ,ร๚ฦีนโดล,2019-07-15,36.8707,40.6859,36.6445,39.2081,19267885,
002902.SZ,ร๚ฦีนโดล,2019-07-16,39.2081,41.4249,38.6803,40.3089,24564709,
002902.SZ,ร๚ฦีนโดล,2019-07-17,39.8565,41.2137,39.2081,39.2081,18451603,
002902.SZ,ร๚ฦีนโดล,2019-07-18,39.374,41.3947,39.374,40.4447,22804410,
002902.SZ,ร๚ฦีนโดล,2019-07-19,39.9772,43.4305,39.0271,41.4098,25536491,
002902.SZ,ร๚ฦีนโดล,2019-07-22,40.3843,40.9121,37.3382,39.0573,16226031,
002902.SZ,ร๚ฦีนโดล,2019-07-23,38.6803,41.8622,38.6803,41.2439,22896582,
002902.SZ,ร๚ฦีนโดล,2019-07-24,41.3796,45.225,40.882,43.898,33928082,
002902.SZ,ร๚ฦีนโดล,2019-07-25,43.0988,44.3353,42.6765,43.1289,22050331,
002902.SZ,ร๚ฦีนโดล,2019-07-26,42.8273,44.9084,42.7218,42.7368,21911400,
002902.SZ,ร๚ฦีนโดล,2019-07-29,42.2241,44.7576,42.2241,44.2901,21583016,
002902.SZ,ร๚ฦีนโดล,2019-07-30,43.898,44.6369,43.2797,44.0337,17042530,
002902.SZ,ร๚ฦีนโดล,2019-07-31,43.898,45.1647,43.5512,44.3353,19710132,
002902.SZ,ร๚ฦีนโดล,2019-08-01,43.1289,44.1845,42.9781,43.9131,14787412,
002902.SZ,ร๚ฦีนโดล,2019-08-02,42.5257,43.2646,41.0177,41.7717,17029064,
002902.SZ,ร๚ฦีนโดล,2019-08-05,41.6209,42.9781,41.2741,41.8622,12341139,
002902.SZ,ร๚ฦีนโดล,2019-08-06,39.9621,40.6407,37.866,40.2335,15997077,
002902.SZ,ร๚ฦีนโดล,2019-08-07,40.8217,40.9574,39.7962,40.128,10371630,
002902.SZ,ร๚ฦีนโดล,2019-08-08,40.5201,41.3344,39.0271,41.1383,12227566,
002902.SZ,ร๚ฦีนโดล,2019-08-09,41.0328,41.3947,39.2986,39.3589,11477093,
002902.SZ,ร๚ฦีนโดล,2019-08-12,39.5097,40.9423,39.2232,40.8367,9969131,
002902.SZ,ร๚ฦีนโดล,2019-08-13,40.4145,42.7519,39.6303,42.0884,17805373,
002902.SZ,ร๚ฦีนโดล,2019-08-14,42.4654,43.2194,41.1836,41.9225,14780911,
002902.SZ,ร๚ฦีนโดล,2019-08-15,40.0978,41.9678,39.7962,41.5003,9499722,
002902.SZ,ร๚ฦีนโดล,2019-08-16,41.4701,45.21,40.8669,43.4305,22933901,
002902.SZ,ร๚ฦีนโดล,2019-08-19,44.0337,45.9941,43.5059,44.9084,24557237,
002902.SZ,ร๚ฦีนโดล,2019-08-20,44.7123,48.241,43.7774,44.1544,27982934,
002902.SZ,ร๚ฦีนโดล,2019-08-21,45.0592,46.0544,43.5662,45.9187,23685409,
002902.SZ,ร๚ฦีนโดล,2019-08-22,45.406,46.7481,44.7877,45.1647,17531038,
002902.SZ,ร๚ฦีนโดล,2019-08-23,44.6068,44.9234,42.8273,43.2043,16101393,
002902.SZ,ร๚ฦีนโดล,2019-08-26,41.5455,42.948,41.4098,42.4503,9571353,
002902.SZ,ร๚ฦีนโดล,2019-08-27,42.6614,43.6115,42.3598,42.8726,11755314,
002902.SZ,ร๚ฦีนโดล,2019-08-28,42.8575,43.1892,41.9225,42.7519,8882034,
002902.SZ,ร๚ฦีนโดล,2019-08-29,42.6011,43.0686,41.9225,42.194,9548167,
002902.SZ,ร๚ฦีนโดล,2019-08-30,42.1789,42.5257,40.2486,40.4899,12232347,
002902.SZ,ร๚ฦีนโดล,2019-09-02,40.6256,41.7717,40.4145,41.5455,8113839,
002902.SZ,ร๚ฦีนโดล,2019-09-03,41.5455,42.963,41.3495,42.8273,12758188,
002902.SZ,ร๚ฦีนโดล,2019-09-04,42.8273,42.8273,41.7868,42.4805,9003277,
002902.SZ,ร๚ฦีนโดล,2019-09-05,43.2345,44.9385,42.3448,44.1544,21642458,
002902.SZ,ร๚ฦีนโดล,2019-09-06,44.1544,45.783,43.3853,44.1996,19515483,
002902.SZ,ร๚ฦีนโดล,2019-09-09,45.0893,47.3362,44.3655,46.8989,25397989,
002902.SZ,ร๚ฦีนโดล,2019-09-10,45.9941,46.7029,44.6822,44.9536,18945782,
002902.SZ,ร๚ฦีนโดล,2019-09-11,45.8433,45.8433,43.6266,43.7321,12299098,
002902.SZ,ร๚ฦีนโดล,2019-09-12,43.5512,44.7726,43.5512,44.1996,10220269,
002902.SZ,ร๚ฦีนโดล,2019-09-16,44.4861,45.0592,43.6718,44.9084,9877892,
002902.SZ,ร๚ฦีนโดล,2019-09-17,44.8028,44.8028,42.2392,44.1242,9824713,
002902.SZ,ร๚ฦีนโดล,2019-09-18,44.1845,48.5426,43.9131,48.5426,29879630,
002902.SZ,ร๚ฦีนโดล,2019-09-19,50.8197,52.7801,48.5728,48.8895,41175132,
002902.SZ,ร๚ฦีนโดล,2019-09-20,47.9394,52.7801,47.5474,50.3975,32536062,
002902.SZ,ร๚ฦีนโดล,2019-09-23,48.7839,49.1609,46.9291,47.4267,21533364,
002902.SZ,ร๚ฦีนโดล,2019-09-24,47.4116,48.6784,47.0497,48.3315,17270404,
002902.SZ,ร๚ฦีนโดล,2019-09-25,47.6378,47.6378,45.3909,46.0092,13957050,
002902.SZ,ร๚ฦีนโดล,2019-09-26,46.16,47.2458,45.2401,46.7783,13793252,
002902.SZ,ร๚ฦีนโดล,2019-09-27,46.4465,49.0101,45.5266,48.3466,16299487,
002902.SZ,ร๚ฦีนโดล,2019-09-30,47.9545,49.3117,46.0695,46.5219,10261683,
002902.SZ,ร๚ฦีนโดล,2019-10-08,46.3711,48.5577,46.0997,47.9545,10517208,
002902.SZ,ร๚ฦีนโดล,2019-10-09,47.5624,50.5332,46.9592,50.1411,18838243,
002902.SZ,ร๚ฦีนโดล,2019-10-10,50.111,50.488,49.0403,50.3372,15578469,
002902.SZ,ร๚ฦีนโดล,2019-10-11,50.2165,50.2165,47.849,47.9394,16392480,
002902.SZ,ร๚ฦีนโดล,2019-10-14,48.2712,51.0459,48.2712,50.4126,18339932,
002902.SZ,ร๚ฦีนโดล,2019-10-15,49.7641,50.0657,47.9545,48.799,12932495,
002902.SZ,ร๚ฦีนโดล,2019-10-16,49.1609,49.4173,46.9291,47.0045,12610906,
002902.SZ,ร๚ฦีนโดล,2019-10-17,46.8386,47.9093,46.0243,47.6529,8937313,
002902.SZ,ร๚ฦีนโดล,2019-10-18,47.668,48.2109,46.4465,48.0148,7752500,
002902.SZ,ร๚ฦีนโดล,2019-10-21,47.7434,47.7434,46.2354,47.2307,6115256,
002902.SZ,ร๚ฦีนโดล,2019-10-22,47.3513,48.5426,47.3513,48.4522,8737013,
002902.SZ,ร๚ฦีนโดล,2019-10-23,48.5577,48.603,46.3108,46.6727,9723579,
002902.SZ,ร๚ฦีนโดล,2019-10-24,46.5219,46.5219,42.013,42.013,18414262,
002902.SZ,ร๚ฦีนโดล,2019-10-25,40.5653,41.1233,39.0271,40.7161,10550461,
002902.SZ,ร๚ฦีนโดล,2019-10-28,40.8518,41.7566,40.3391,41.3193,7936412,
002902.SZ,ร๚ฦีนโดล,2019-10-29,41.6209,41.6209,39.6605,39.6605,8939100,
002902.SZ,ร๚ฦีนโดล,2019-10-30,37.1874,38.8462,37.1874,37.9866,8879900,
002902.SZ,ร๚ฦีนโดล,2019-10-31,38.1073,38.6803,35.1817,36.9461,10372100,
002902.SZ,ร๚ฦีนโดล,2019-11-01,36.8104,37.5191,36.1921,37.1572,6840501,
002902.SZ,ร๚ฦีนโดล,2019-11-04,37.3985,37.6549,36.9612,37.2477,5192455,
002902.SZ,ร๚ฦีนโดล,2019-11-05,37.2477,37.7906,36.4786,36.9763,5875300,
002902.SZ,ร๚ฦีนโดล,2019-11-06,36.7953,37.2477,35.8905,36.2675,5937801,
002902.SZ,ร๚ฦีนโดล,2019-11-07,36.1318,36.7048,35.5286,36.358,4458751,
002902.SZ,ร๚ฦีนโดล,2019-11-08,36.4334,36.9159,36.0564,36.1167,5282450,
002902.SZ,ร๚ฦีนโดล,2019-11-11,35.7397,35.7548,34.7143,34.8047,4744450,
002902.SZ,ร๚ฦีนโดล,2019-11-12,34.9103,35.3627,34.7293,35.1968,4122600,
002902.SZ,ร๚ฦีนโดล,2019-11-13,35.3627,35.3627,34.3523,34.6087,4487400,
002902.SZ,ร๚ฦีนโดล,2019-11-14,34.7293,35.3929,33.8245,35.3778,6565328,
002902.SZ,ร๚ฦีนโดล,2019-11-15,35.1214,37.2326,34.3825,35.9357,10554600,
002902.SZ,ร๚ฦีนโดล,2019-11-18,35.3627,36.6294,35.227,36.177,6806955,
002902.SZ,ร๚ฦีนโดล,2019-11-19,36.2373,37.0969,35.8754,37.0064,7802917,
002902.SZ,ร๚ฦีนโดล,2019-11-20,37.2025,37.2025,36.2072,36.2072,6182256,
002902.SZ,ร๚ฦีนโดล,2019-11-21,35.8,36.1921,35.5889,35.9508,3457608,
002902.SZ,ร๚ฦีนโดล,2019-11-22,35.9659,36.3278,34.8801,34.9254,4628550,
002902.SZ,ร๚ฦีนโดล,2019-11-25,34.9857,35.2119,33.1761,33.5229,5373959,
002902.SZ,ร๚ฦีนโดล,2019-11-26,33.5983,34.1111,32.8292,32.8443,4869034,
002902.SZ,ร๚ฦีนโดล,2019-11-27,32.8745,33.161,32.603,32.965,4547909,
002902.SZ,ร๚ฦีนโดล,2019-11-28,32.7689,33.1158,31.8943,32.211,4985450,
002902.SZ,ร๚ฦีนโดล,2019-11-29,32.6181,32.6181,31.6681,32.0451,3426150,
002902.SZ,ร๚ฦีนโดล,2019-12-02,32.0451,32.407,31.8792,32.226,3379350,
002902.SZ,ร๚ฦีนโดล,2019-12-03,32.3919,33.1007,31.9697,33.1007,5360750,
002902.SZ,ร๚ฦีนโดล,2019-12-04,32.6935,32.9951,32.5729,32.7991,3746900,
002902.SZ,ร๚ฦีนโดล,2019-12-05,32.9046,34.0055,32.7538,33.8547,7415150,
002902.SZ,ร๚ฦีนโดล,2019-12-06,34.0507,34.0507,33.2967,33.8848,5572550,
002902.SZ,ร๚ฦีนโดล,2019-12-09,33.8698,34.1563,33.6285,33.719,4032416,
002902.SZ,ร๚ฦีนโดล,2019-12-10,33.5531,34.0357,33.2967,33.9753,4665453,
002902.SZ,ร๚ฦีนโดล,2019-12-11,34.3373,37.3683,34.3373,36.2524,18499586,
002902.SZ,ร๚ฦีนโดล,2019-12-12,34.2015,35.5738,33.9301,34.7897,12800380,
002902.SZ,ร๚ฦีนโดล,2019-12-13,34.8198,35.1214,34.0357,34.1714,9554640,
002902.SZ,ร๚ฦีนโดล,2019-12-16,34.2468,35.0159,34.1563,34.9857,9379183,
002902.SZ,ร๚ฦีนโดล,2019-12-17,35.1365,36.177,34.85,35.7849,12311150,
002902.SZ,ร๚ฦีนโดล,2019-12-18,35.6643,36.6747,35.3627,36.554,11952819,
002902.SZ,ร๚ฦีนโดล,2019-12-19,36.8556,36.8556,35.6643,36.3127,7812466,
002902.SZ,ร๚ฦีนโดล,2019-12-20,36.3127,37.7001,35.8905,36.7953,10945553,
002902.SZ,ร๚ฦีนโดล,2019-12-23,36.4183,36.4183,34.7595,34.8349,7625750,
002902.SZ,ร๚ฦีนโดล,2019-12-24,34.7143,35.7849,34.7143,35.5738,4506619,
002902.SZ,ร๚ฦีนโดล,2019-12-25,35.6794,36.0865,35.2571,35.7849,4980200,
002902.SZ,ร๚ฦีนโดล,2019-12-26,36.1167,36.4334,35.6492,36.0262,5742945,
002902.SZ,ร๚ฦีนโดล,2019-12-27,36.4485,36.5691,35.3627,35.4683,5815805,
002902.SZ,ร๚ฦีนโดล,2019-12-30,35.4683,35.4683,33.8698,35.046,4399850,
