旗鷹,酒各,晩豚,蝕徒勺(圷),恷互勺(圷),恷詰勺(圷),辺徒勺(圷),撹住楚(紘),
301165.SZ,費楯利大,2024-03-19,39.9008,41.3711,39.4445,40.7424,8568072,
301165.SZ,費楯利大,2024-03-20,40.7424,41.8781,40.3673,41.1785,8647341,
301165.SZ,費楯利大,2024-03-21,41.219,41.5638,39.8907,40.0326,6496323,
301165.SZ,費楯利大,2024-03-22,39.5459,40.4484,39.2113,39.7791,5809071,
301165.SZ,費楯利大,2024-03-25,40.0529,44.5145,39.911,41.8883,16996970,
301165.SZ,費楯利大,2024-03-26,40.6715,41.8883,38.5421,38.7449,12034627,
301165.SZ,費楯利大,2024-03-27,38.7144,39.1099,35.8651,35.9057,8552052,
301165.SZ,費楯利大,2024-03-28,36.0983,40.2354,35.9969,39.333,9934250,
301165.SZ,費楯利大,2024-03-29,38.7347,39.1606,37.8323,39.0186,5243106,
301165.SZ,費楯利大,2024-04-01,39.7386,41.0973,39.333,40.5295,6153521,
301165.SZ,費楯利大,2024-04-02,40.0529,40.9655,39.7994,40.2456,4836061,
301165.SZ,費楯利大,2024-04-03,39.8501,40.2659,38.3291,39.191,4328838,
301165.SZ,費楯利大,2024-04-08,38.8868,40.0935,38.5522,38.613,3442623,
301165.SZ,費楯利大,2024-04-09,38.6029,38.897,37.2441,37.9235,3903679,
301165.SZ,費楯利大,2024-04-10,37.7106,37.9134,36.7473,37.0819,2534548,
301165.SZ,費楯利大,2024-04-11,36.6966,37.4976,36.5141,36.6662,2820299,
301165.SZ,費楯利大,2024-04-12,36.727,37.6802,36.7169,36.9197,2909221,
301165.SZ,費楯利大,2024-04-15,36.8892,37.67,36.1389,36.7067,3882658,
301165.SZ,費楯利大,2024-04-16,36.3924,36.6357,33.7966,33.9791,5055067,
301165.SZ,費楯利大,2024-04-17,34.4861,36.3924,34.4861,36.3822,3678119,
301165.SZ,費楯利大,2024-04-18,36.078,37.599,35.1452,36.5343,3643494,
301165.SZ,費楯利大,2024-04-19,36.5343,37.0109,35.7029,36.2504,3080383,
301165.SZ,費楯利大,2024-04-22,35.0843,35.9057,33.9689,35.5203,2650041,
301165.SZ,費楯利大,2024-04-23,35.6015,36.1794,35.4392,35.7333,2133538,
301165.SZ,費楯利大,2024-04-24,35.8144,37.3151,35.6927,37.2239,3372763,
301165.SZ,費楯利大,2024-04-25,36.8892,37.2847,36.5546,36.585,2287400,
301165.SZ,費楯利大,2024-04-26,34.4759,36.0273,32.9448,35.4697,6775125,
301165.SZ,費楯利大,2024-04-29,35.4899,36.7371,35.4798,36.4025,3880567,
301165.SZ,費楯利大,2024-04-30,36.4025,36.6459,35.1655,35.2567,2993129,
301165.SZ,費楯利大,2024-05-06,35.8347,36.1693,35.2871,35.4494,2768199,
301165.SZ,費楯利大,2024-05-07,35.5508,35.6623,34.699,34.9424,2445708,
301165.SZ,費楯利大,2024-05-08,34.7294,34.9627,33.9689,34.0906,2104405,
301165.SZ,費楯利大,2024-05-09,34.1008,34.5571,33.9284,34.2833,2355823,
301165.SZ,費楯利大,2024-05-10,34.6078,34.699,33.5329,33.685,2139236,
301165.SZ,費楯利大,2024-05-13,33.685,34.0602,33.0563,33.2794,2376484,
301165.SZ,費楯利大,2024-05-14,33.2591,33.9182,33.1476,33.5938,2095549,
301165.SZ,費楯利大,2024-05-15,33.5836,33.6647,33.0563,33.107,1531571,
301165.SZ,費楯利大,2024-05-16,33.4619,34.6787,33.1577,33.6952,3263884,
301165.SZ,費楯利大,2024-05-17,33.5329,35.1046,33.107,35.0641,4941764,
301165.SZ,費楯利大,2024-05-20,35.0641,35.2364,34.1413,34.6787,3686652,
301165.SZ,費楯利大,2024-05-21,34.699,36.8081,34.2731,36.4025,8373702,
301165.SZ,費楯利大,2024-05-22,35.9969,36.8892,35.5203,36.4127,4709732,
301165.SZ,費楯利大,2024-05-23,36.7878,37.2644,35.6927,36.1186,3942546,
301165.SZ,費楯利大,2024-05-24,37.0211,38.9984,35.5812,35.9766,11822063,
301165.SZ,費楯利大,2024-05-27,34.3543,34.9627,32.7826,33.3403,8524744,
301165.SZ,費楯利大,2024-05-28,33.2997,33.827,32.3567,32.5392,4013301,
301165.SZ,費楯利大,2024-05-29,32.8434,33.3605,32.3567,32.5291,3069713,
301165.SZ,費楯利大,2024-05-30,32.1742,32.4277,31.5962,32.1032,3732638,
301165.SZ,費楯利大,2024-05-31,32.0322,33.756,31.9612,33.1983,3607377,
301165.SZ,費楯利大,2024-06-03,32.8637,34.1312,32.5291,33.0766,4030004,
301165.SZ,費楯利大,2024-06-04,33.1695,33.5306,32.6433,33.0147,2606942,
301165.SZ,費楯利大,2024-06-05,32.829,33.3861,32.7155,32.8909,1875742,
301165.SZ,費楯利大,2024-06-06,33.0354,33.5099,31.4775,31.5806,3445011,
301165.SZ,費楯利大,2024-06-07,32.0655,32.1584,31.0442,31.3227,2158411,
301165.SZ,費楯利大,2024-06-11,31.0338,31.9314,30.6315,31.8592,1865400,
301165.SZ,費楯利大,2024-06-12,31.7664,32.3132,31.6838,31.756,2072316,
301165.SZ,費楯利大,2024-06-13,32.0346,34.3353,31.8076,32.9219,6183692,
301165.SZ,費楯利大,2024-06-14,32.9941,33.9948,32.2925,33.7369,6130753,
301165.SZ,費楯利大,2024-06-17,33.5306,34.129,32.9941,33.7163,3887393,
301165.SZ,費楯利大,2024-06-18,33.706,34.6964,33.3242,34.0361,4109410,
301165.SZ,費楯利大,2024-06-19,34.4797,34.7274,33.4274,33.5203,2968010,
301165.SZ,費楯利大,2024-06-20,33.4584,33.6956,32.6433,32.6536,2760029,
301165.SZ,費楯利大,2024-06-21,32.5092,32.6743,31.9108,32.2925,2063703,
301165.SZ,費楯利大,2024-06-24,31.9521,32.1997,30.6831,30.7037,2769800,
301165.SZ,費楯利大,2024-06-25,30.7037,30.8997,29.672,30.0124,2367592,
301165.SZ,費楯利大,2024-06-26,29.9196,31.333,29.6926,31.1164,2895628,
301165.SZ,費楯利大,2024-06-27,30.9203,31.1061,30.1362,30.1982,1903250,
301165.SZ,費楯利大,2024-06-28,30.0331,31.2092,30.0331,30.7862,2268900,
301165.SZ,費楯利大,2024-07-01,31.1576,31.2608,30.4045,31.0442,1734777,
301165.SZ,費楯利大,2024-07-02,30.9823,31.2299,30.5696,30.8275,1318247,
301165.SZ,費楯利大,2024-07-03,30.9203,30.9203,30.1259,30.1878,1224477,
301165.SZ,費楯利大,2024-07-04,30.5386,30.6934,29.4141,29.4656,1530708,
301165.SZ,費楯利大,2024-07-05,29.6204,29.868,28.9085,29.5998,1307328,
301165.SZ,費楯利大,2024-07-08,29.5998,29.8886,29.0426,29.4553,1871491,
301165.SZ,費楯利大,2024-07-09,29.4553,30.9307,29.2283,30.7656,2556811,
301165.SZ,費楯利大,2024-07-10,30.6418,31.56,30.4561,31.2402,2160919,
301165.SZ,費楯利大,2024-07-11,31.6735,33.4171,31.4878,33.3655,5199629,
301165.SZ,費楯利大,2024-07-12,32.9425,33.3036,32.8393,32.9425,1808900,
301165.SZ,費楯利大,2024-07-15,32.829,33.9123,32.6949,33.7576,2983894,
301165.SZ,費楯利大,2024-07-16,33.7885,36.1614,33.448,35.5734,5208135,
301165.SZ,費楯利大,2024-07-17,35.5527,36.2956,34.6448,34.6655,3232809,
301165.SZ,費楯利大,2024-07-18,34.4385,34.9131,33.4068,33.5925,3490176,
301165.SZ,費楯利大,2024-07-19,33.3346,34.7274,33.0663,34.0774,2202910,
301165.SZ,費楯利大,2024-07-22,34.0464,34.5623,33.479,33.6544,1777825,
301165.SZ,費楯利大,2024-07-23,33.6441,33.7576,32.4163,32.4576,1977829,
301165.SZ,費楯利大,2024-07-24,32.3028,33.2107,31.4878,31.5703,1979354,
301165.SZ,費楯利大,2024-07-25,31.2711,31.56,30.7759,30.9719,1874356,
301165.SZ,費楯利大,2024-07-26,31.0648,31.7664,30.6934,31.0132,2332558,
301165.SZ,費楯利大,2024-07-29,31.4672,31.6013,30.3735,30.7656,3931587,
301165.SZ,費楯利大,2024-07-30,30.6624,30.714,29.9505,30.3116,2093661,
301165.SZ,費楯利大,2024-07-31,30.3323,32.179,30.3323,31.9417,3708955,
301165.SZ,費楯利大,2024-08-01,31.983,32.3647,31.4672,31.5806,2038732,
301165.SZ,費楯利大,2024-08-02,31.2402,31.4775,30.322,30.3839,2497639,
301165.SZ,費楯利大,2024-08-05,30.0537,30.3735,28.8466,28.8466,3389022,
301165.SZ,費楯利大,2024-08-06,29.3418,29.6926,29.1149,29.6617,1602077,
301165.SZ,費楯利大,2024-08-07,29.8061,31.7251,29.7545,30.4458,3998133,
301165.SZ,費楯利大,2024-08-08,30.2601,30.5489,29.5585,29.6204,2627100,
301165.SZ,費楯利大,2024-08-09,29.9093,30.8894,29.8577,30.2291,2294500,
301165.SZ,費楯利大,2024-08-12,30.4973,31.2608,30.1982,31.0545,3770402,
301165.SZ,費楯利大,2024-08-13,31.0751,33.0044,31.0545,32.0965,4114200,
301165.SZ,費楯利大,2024-08-14,32.2616,32.437,31.6941,32.2203,2379000,
301165.SZ,費楯利大,2024-08-15,32.1171,32.8703,31.8386,32.3132,1659500,
301165.SZ,費楯利大,2024-08-16,32.4576,33.2004,32.21,32.7052,2107700,
301165.SZ,費楯利大,2024-08-19,32.6227,33.5925,32.4473,33.0044,2135872,
301165.SZ,費楯利大,2024-08-20,32.9115,32.9838,32.2822,32.3441,1823600,
301165.SZ,費楯利大,2024-08-21,32.0862,32.7877,32.0862,32.3338,1573677,
301165.SZ,費楯利大,2024-08-22,32.3854,33.6337,32.1687,33.1179,2626577,
301165.SZ,費楯利大,2024-08-23,34.1083,34.2012,30.8275,32.4473,6122822,
301165.SZ,費楯利大,2024-08-26,32.8806,33.2211,32.3338,32.5814,2969529,
301165.SZ,費楯利大,2024-08-27,32.0759,32.8084,31.9211,31.9417,1662265,
301165.SZ,費楯利大,2024-08-28,30.8172,32.1997,30.8172,32.0243,1481200,
301165.SZ,費楯利大,2024-08-29,31.983,32.2203,31.2195,31.9727,1518796,
301165.SZ,費楯利大,2024-08-30,32.1997,33.2211,31.7354,32.7362,3113196,
301165.SZ,費楯利大,2024-09-02,32.7774,33.5306,32.4576,32.4989,2970377,
301165.SZ,費楯利大,2024-09-03,32.5608,33.3861,32.4163,33.0354,1750100,
301165.SZ,費楯利大,2024-09-04,32.7258,33.3242,32.5092,32.9322,1424037,
301165.SZ,費楯利大,2024-09-05,33.0147,33.2417,32.3957,32.7362,1995954,
301165.SZ,費楯利大,2024-09-06,32.406,32.7052,31.5291,31.5703,1649300,
301165.SZ,費楯利大,2024-09-09,31.3949,31.9417,31.2402,31.5806,1685112,
301165.SZ,費楯利大,2024-09-10,31.8592,33.9226,31.3846,33.5822,3967672,
301165.SZ,費楯利大,2024-09-11,33.3139,33.4687,32.6846,33.0766,2619102,
301165.SZ,費楯利大,2024-09-12,33.3242,33.4068,32.1584,32.1997,2525700,
301165.SZ,費楯利大,2024-09-13,32.1894,32.7877,31.9521,31.9727,2104132,
301165.SZ,費楯利大,2024-09-18,31.9005,31.9521,31.2092,31.7664,1700677,
301165.SZ,費楯利大,2024-09-19,31.9521,32.2925,31.4156,31.8179,2254400,
301165.SZ,費楯利大,2024-09-20,31.8798,32.3854,31.6013,32.0449,2430122,
301165.SZ,費楯利大,2024-09-23,32.0759,32.9528,31.7251,31.8592,2764669,
301165.SZ,費楯利大,2024-09-24,31.983,33.2004,31.333,33.0869,4076529,
301165.SZ,費楯利大,2024-09-25,33.4687,34.6139,33.4274,33.8298,4776063,
301165.SZ,費楯利大,2024-09-26,33.7266,35.0781,33.6337,35.0781,3642453,
301165.SZ,費楯利大,2024-09-27,35.6146,37.6884,35.2948,37.2963,5291758,
301165.SZ,費楯利大,2024-09-30,39.0502,43.9921,38.5137,43.5794,8486575,
301165.SZ,費楯利大,2024-10-08,51.5752,51.5855,45.5706,51.4823,10871273,
301165.SZ,費楯利大,2024-10-09,48.4904,49.357,44.5183,44.9,7919489,
301165.SZ,費楯利大,2024-10-10,45.4778,48.4904,45.4778,46.0865,6900168,
301165.SZ,費楯利大,2024-10-11,45.3952,46.4166,43.7548,45.7254,5017019,
301165.SZ,費楯利大,2024-10-14,45.7048,47.2523,43.8993,47.1491,5414386,
301165.SZ,費楯利大,2024-10-15,47.3555,51.3688,45.9111,47.5515,8515669,
301165.SZ,費楯利大,2024-10-16,45.9111,48.284,45.8079,47.8713,4373040,
301165.SZ,費楯利大,2024-10-17,48.1396,49.4705,47.1595,47.2523,4087468,
301165.SZ,費楯利大,2024-10-18,46.9531,50.7395,46.8809,49.0062,5630734,
301165.SZ,費楯利大,2024-10-21,49.2642,52.1014,49.1713,50.9458,7027583,
301165.SZ,費楯利大,2024-10-22,50.5538,52.772,49.1094,52.6482,6576712,
301165.SZ,費楯利大,2024-10-23,52.0704,54.1235,50.7601,51.8022,6100774,
301165.SZ,費楯利大,2024-10-24,51.6165,54.1029,51.1728,53.5251,6274068,
301165.SZ,費楯利大,2024-10-25,53.4942,53.6489,50.4609,52.3799,6002200,
301165.SZ,費楯利大,2024-10-28,52.0188,52.7616,51.0696,51.472,4287900,
301165.SZ,費楯利大,2024-10-29,51.5752,52.937,51.3895,51.7712,4068661,
301165.SZ,費楯利大,2024-10-30,51.3276,53.587,51.2244,52.3077,3696239,
301165.SZ,費楯利大,2024-10-31,52.0498,55.0727,51.3895,53.0196,4378169,
301165.SZ,費楯利大,2024-11-01,52.9061,53.0196,51.2863,51.5442,3384600,
301165.SZ,費楯利大,2024-11-04,51.5649,53.8346,51.3482,53.4838,3325839,
301165.SZ,費楯利大,2024-11-05,53.2156,55.0417,52.9886,54.7632,3907729,
301165.SZ,費楯利大,2024-11-06,54.5052,55.4544,53.6489,54.3814,3169300,
301165.SZ,費楯利大,2024-11-07,53.7934,54.9489,53.0093,53.7211,2702082,
301165.SZ,費楯利大,2024-11-08,54.6703,56.6512,53.7211,54.5981,3654201,
301165.SZ,費楯利大,2024-11-11,54.5981,57.2599,54.5052,55.8465,4077931,
301165.SZ,費楯利大,2024-11-12,55.9187,56.2488,54.2164,55.0624,3533690,
301165.SZ,費楯利大,2024-11-13,54.8457,56.8679,54.2886,55.7123,3196143,
301165.SZ,費楯利大,2024-11-14,56.0012,59.7876,54.6806,55.1862,6669123,
301165.SZ,費楯利大,2024-11-15,53.8449,55.5163,52.8029,52.8029,3483089,
301165.SZ,費楯利大,2024-11-18,52.968,54.1648,51.049,52.2974,4438464,
301165.SZ,費楯利大,2024-11-19,52.2045,53.5251,51.3482,53.1331,2921766,
301165.SZ,費楯利大,2024-11-20,53.0815,54.6806,52.514,53.7521,2339451,
301165.SZ,費楯利大,2024-11-21,53.7521,54.0513,52.5656,53.164,2292673,
301165.SZ,費楯利大,2024-11-22,53.6489,54.1132,50.5538,51.0077,2337064,
301165.SZ,費楯利大,2024-11-25,51.0077,51.0077,49.6872,50.5641,2744088,
301165.SZ,費楯利大,2024-11-26,51.0696,52.1839,50.4506,50.5744,2026063,
301165.SZ,費楯利大,2024-11-27,50.0379,51.7815,49.388,51.668,1925400,
301165.SZ,費楯利大,2024-11-28,51.7506,51.9466,50.3578,50.6363,1849525,
301165.SZ,費楯利大,2024-11-29,50.853,52.091,50.3062,50.5847,2812503,
301165.SZ,費楯利大,2024-12-02,50.3578,51.9466,50.2236,51.276,2846036,
301165.SZ,費楯利大,2024-12-03,51.4411,51.5752,50.3578,51.276,2350100,
301165.SZ,費楯利大,2024-12-04,51.0696,51.8537,49.5427,49.9348,2252300,
301165.SZ,費楯利大,2024-12-05,50.1102,50.8943,49.7387,50.3062,1699390,
301165.SZ,費楯利大,2024-12-06,50.7189,51.2038,49.7181,50.4094,1420428,
301165.SZ,費楯利大,2024-12-09,50.4094,50.9355,48.9031,49.9038,2245400,
301165.SZ,費楯利大,2024-12-10,51.1728,52.1014,49.7594,49.9967,1788911,
301165.SZ,費楯利大,2024-12-11,50.4609,51.5133,49.3673,51.3585,2670900,
301165.SZ,費楯利大,2024-12-12,51.0696,52.1117,50.5641,50.9665,2208300,
301165.SZ,費楯利大,2024-12-13,50.5744,52.1839,50.3371,51.276,2677186,
301165.SZ,費楯利大,2024-12-16,53.4323,56.0425,50.8633,54.7322,8381711,
301165.SZ,費楯利大,2024-12-17,53.814,60.7368,53.7315,57.9821,12031357,
301165.SZ,費楯利大,2024-12-18,55.7123,60.355,55.7123,58.3535,10784628,
301165.SZ,費楯利大,2024-12-19,58.6733,70.0222,58.6733,70.0222,10293168,
301165.SZ,費楯利大,2024-12-20,71.188,82.3201,70.0325,74.9331,24565285,
301165.SZ,費楯利大,2024-12-23,77.337,88.3969,77.1822,77.4814,24643599,
301165.SZ,費楯利大,2024-12-24,78.41,80.8654,74.799,78.7195,22910123,
301165.SZ,費楯利大,2024-12-25,78.0695,81.4226,75.645,80.8964,20572158,
301165.SZ,費楯利大,2024-12-26,79.2869,88.1493,77.4298,87.5303,22785757,
301165.SZ,費楯利大,2024-12-27,83.5788,84.2598,76.1918,76.5632,21977776,
301165.SZ,費楯利大,2024-12-30,78.1004,80.1226,75.1188,75.387,15787212,
301165.SZ,費楯利大,2024-12-31,75.5212,77.76,74.2831,74.4895,13474424,
