指标名称,中信行业指数:家电,中信行业指数:房地产,中信行业指数:建筑,中信行业指数:煤炭,中信行业指数:电力设备及新能源,中信行业指数:汽车,中信行业指数:基础化工,中信行业指数:银行,中信行业指数:电子,中信行业指数:非银行金融,中信行业指数:石油石化,中信行业指数:钢铁,中信行业指数:建材,中信行业指数:电力及公用事业,中信行业指数:有色金属,中信行业指数:计算机,中信行业指数:食品饮料,中信行业指数:国防军工,中信行业指数:医药,中信行业指数:消费者服务,中信行业指数:农林牧渔,中信行业指数:传媒,中信行业指数:交通运输,中信行业指数:机械,中信行业指数:纺织服装,中信行业指数:通信,中信行业指数:轻工制造,中信行业指数:综合金融,中信行业指数:商贸零售,中信行业指数:综合
单位,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点
指标ID,M0331615,M0331622,M0331606,M0331601,M0331610,M0331612,M0331605,M0331620,M0331624,M0331621,M0331600,M0331604,M0331607,M0331603,M0331602,M0331626,M0331618,M0331611,M0331617,M0331614,M0331619,M0331627,M0331623,M0331609,M0331616,M0331625,M0331608,M0331629,M0331613,M0331628
2021-06-08,16477.7457,5950.0458,3002.6425,2081.7703,9620.7304,9034.5265,6678.653,8970.282,8337.0702,9298.0657,2516.6312,1761.3687,9700.9516,2413.1132,6123.8189,6164.6998,37674.3309,8712.5029,16953.8263,15519.4759,6627.0441,2539.4852,1907.2978,6562.0892,3161.6641,3867.5539,4161.0423,885.5558,4126.7583,3846.9639
2021-06-09,16427.9345,5924.188,3003.3878,2161.8576,9663.1501,9046.9487,6738.5506,8941.9361,8369.891,9238.4537,2584.7383,1796.7438,9707.0077,2425.5085,6166.2881,6178.5905,37776.8272,8786.0564,16964.8282,15355.172,6610.7013,2527.674,1914.2717,6581.4897,3166.72,3868.6356,4126.8392,881.3201,4104.3925,3858.1049
2021-06-10,16404.7568,5884.18,3001.7263,2145.2666,10017.572,9227.7854,6815.6525,8920.7514,8438.2862,9206.0591,2578.86,1814.4039,9810.2645,2418.8502,6201.6809,6407.1826,38165.8797,8841.2173,17132.4801,15280.14,6518.9622,2556.4565,1930.0167,6630.7298,3149.5487,3930.4694,4106.4082,880.1551,4090.7975,3940.128
2021-06-11,16180.2767,5831.6784,3017.4756,2153.7707,10191.8458,9392.7467,6769.027,8865.3884,8339.2629,9059.0604,2587.3059,1830.7795,9685.6068,2444.8766,6217.2996,6396.2803,37406.0548,8569.4706,16991.7291,15175.5955,6440.8248,2524.3052,1932.2203,6608.3584,3138.5547,3886.8931,4076.1757,880.6156,4058.1187,3981.2857
2021-06-15,16086.9566,5714.174,2978.415,2139.7839,10074.2031,9447.2894,6698.8121,8756.6833,8437.4285,8877.7011,2560.8913,1784.4979,9569.6788,2408.866,6003.7344,6338.7712,37402.315,8602.0879,16747.7525,14711.4907,6345.1844,2505.8127,1912.3131,6587.9674,3064.7521,3884.372,4036.4425,864.1919,3977.6846,4030.4856
2021-06-16,16163.2251,5729.5982,2986.857,2121.8115,9641.3482,8964.9387,6508.4488,8802.5079,8225.5355,8888.4844,2552.1812,1754.6833,9409.4449,2382.8198,5750.3636,6210.4718,36947.9172,8510.7903,16302.4167,14470.0877,6273.4082,2467.196,1880.5951,6478.5023,3033.0672,3860.991,3988.0184,862.8313,3944.5665,3964.1465
2021-06-17,15990.4022,5733.4309,2974.3162,2127.2335,9849.6707,9159.4767,6579.4031,8776.485,8596.192,8847.6915,2514.145,1732.9843,9389.9061,2382.9221,5783.4204,6342.0517,37270.8838,8593.4331,16419.0533,14223.0952,6196.16,2455.0487,1894.9563,6541.1188,3055.979,3938.8393,4006.637,864.0894,3927.9111,4010.937
2021-06-18,15957.7664,5709.4343,2977.0218,2080.9602,10158.7926,9554.6113,6655.6799,8721.1655,8706.6396,8844.6264,2466.3394,1735.8033,9312.7137,2378.5339,5882.6257,6344.7233,36584.4348,8784.164,16587.6166,14252.814,6181.3274,2471.2374,1909.5589,6611.5097,3104.6043,3978.2403,4020.4162,869.4049,3928.6792,4134.5487
2021-06-21,15657.4173,5693.0023,2984.6322,2053.3161,10326.5359,9612.8762,6698.5568,8650.9536,8807.5011,8793.3307,2439.9207,1776.8561,9227.3503,2390.2534,5871.772,6435.2719,36471.5419,9140.3733,16803.1827,14048.7948,6060.1203,2487.9137,1920.601,6731.883,3135.3121,3968.7633,4020.2922,871.5662,3932.9704,4205.941
2021-06-22,15588.2978,5688.7269,3016.4298,2074.3861,10336.1091,9716.0806,6767.7554,8731.1801,8832.0678,8811.7458,2498.9985,1765.0845,9269.3343,2411.5526,5921.1756,6378.8415,36604.0159,9074.0402,17136.0929,14192.2786,6161.1995,2482.7889,1919.7928,6831.3861,3147.4711,3932.834,4044.0138,879.4708,3936.3831,4267.2582
2021-06-23,15972.0113,5719.6215,3029.6664,2125.4217,10557.0395,9906.8965,6840.2567,8702.7499,9092.7539,8866.0334,2509.1101,1787.1058,9352.6488,2430.3428,6036.2018,6397.1952,35806.6441,9053.6205,17137.5562,14537.0479,6257.3437,2495.1265,1915.3776,6800.4501,3166.3064,3977.287,4087.6964,873.1779,3928.3088,4289.5119
2021-06-24,15949.7631,5684.5664,3053.4817,2145.8506,10680.8327,9918.6278,6797.2373,8757.7213,9088.3987,8918.2937,2520.2508,1790.7528,9433.8587,2433.3847,6003.498,6258.3111,35995.8801,8896.1168,16870.702,14406.4187,6177.0757,2450.4764,1918.9609,6744.2511,3142.8576,3939.046,4061.4786,868.8679,3931.4745,4306.1962
2021-06-25,16061.8095,5716.5214,3078.798,2213.6899,10795.2057,9873.5097,6919.727,8848.937,9151.6888,9089.6805,2592.893,1830.1176,9479.343,2438.6608,6140.199,6300.5985,36698.2882,8922.5289,17206.9547,14525.0952,6271.3335,2455.9724,1942.3166,6810.6888,3163.3718,3911.1718,4097.9816,890.7974,3935.2817,4265.4603
2021-06-28,16139.3336,5645.8316,3080.0977,2094.4468,11017.6961,9996.1358,6964.7735,8693.1165,9255.6132,8958.9369,2586.6913,1805.6999,9484.7536,2463.6267,6103.3665,6361.5183,37011.1428,8974.7715,17519.8647,14774.3302,6544.2536,2471.39,1928.6088,6804.1823,3200.3634,3946.1985,4108.8885,881.431,3965.0644,4243.4256
2021-06-29,15852.8557,5608.35,3054.5979,2057.5307,11177.6825,9810.9459,6974.7132,8635.067,9133.5704,8840.4676,2583.7785,1779.9802,9376.0848,2424.4243,6029.7703,6318.3209,36360.5485,8772.1481,17419.066,14614.2826,6439.6213,2449.7227,1906.5809,6781.2502,3231.6256,3864.6168,4056.547,867.0494,3959.4441,4204.2323
2021-06-30,15956.8186,5601.9419,3050.948,2069.2742,11457.267,9794.7212,7033.0865,8705.7261,9368.012,8887.2346,2593.4823,1794.5692,9371.3351,2423.2751,6112.1601,6435.2459,36455.2893,8901.9264,17461.3557,14557.9688,6397.8346,2443.6444,1925.7353,6876.036,3210.7725,3931.0928,4023.1175,871.7365,3953.8469,4148.2527
2021-07-01,16063.515,5721.6407,3042.5843,2028.643,11260.9152,9610.4257,6918.0951,8862.0184,9180.467,8773.1553,2554.3516,1787.9176,9367.5687,2408.8657,6025.3923,6309.4739,36949.3283,8513.0043,17770.1686,14515.0875,6323.094,2419.4102,1910.4488,6756.6651,3219.3644,3847.302,3991.8375,856.2326,3960.898,4037.2633
2021-07-02,15768.8228,5617.2471,3033.1598,2023.6712,11115.1112,9542.2851,6850.1983,8647.4178,9033.5323,8521.5132,2534.6347,1777.7824,9210.9714,2385.7765,6105.9377,6186.8332,35571.3896,8243.2548,17069.405,13859.5367,6273.9338,2396.3171,1909.4537,6678.2453,3196.2195,3787.7412,3954.2584,848.8473,3974.7635,4038.5598
2021-07-05,15474.5433,5589.3818,3038.2148,2066.4946,11220.4197,9702.3828,6993.4763,8645.4137,9290.5008,8510.5709,2547.4689,1789.3117,9244.0587,2393.702,6401.6148,6272.0125,35271.6648,8311.8634,16964.6856,13777.8179,6285.3356,2381.0226,1909.8439,6712.213,3220.9939,3858.6647,3954.5619,851.0959,4009.8535,4075.3296
2021-07-06,15477.2947,5686.707,3059.5801,2070.3552,11129.4933,9693.845,7052.7796,8731.9846,9246.466,8596.4661,2603.7277,1778.0114,9340.2045,2415.4254,6466.7598,6260.7807,35145.4231,8366.3955,16373.5036,13737.0726,6321.4281,2388.1982,1917.1812,6703.5459,3204.5276,3866.7026,3960.2259,853.7725,4015.5461,4074.7509
2021-07-07,15741.0458,5643.701,3057.9514,2046.0802,11703.3248,9923.4622,7198.7477,8707.259,9382.1324,8575.5756,2591.1007,1831.7367,9437.4596,2423.1427,6641.3774,6288.4585,35347.0589,8609.5147,16743.6129,13635.9444,6264.5025,2392.0825,1942.51,6782.3582,3222.653,3872.4968,4021.1854,851.148,4051.1577,4089.9891
2021-07-08,15604.7584,5612.6032,3040.5564,1976.3177,11913.7182,9859.7839,7185.9215,8470.3061,9585.5533,8461.5672,2555.7576,1810.4918,9298.9637,2417.3671,6638.1137,6355.8218,34628.8761,8961.196,16411.6668,13380.6196,6199.5365,2350.6539,1915.2026,6781.7436,3167.4304,3849.6696,3952.6961,847.7712,3984.0474,4150.5043
2021-07-09,15521.8747,5626.5667,3059.5818,2023.8524,11904.0428,10026.6193,7359.6295,8393.3203,9501.8058,8441.2594,2572.4593,1865.0398,9297.1617,2438.4331,7010.6453,6293.0575,34101.0361,8874.4591,16388.8161,13207.6901,6178.6566,2365.9476,1900.6109,6809.7781,3171.7996,3847.8171,3965.5125,843.8523,3998.6554,4240.4058
2021-07-12,15645.2253,5591.0343,3074.1644,2023.062,12196.3963,10252.5614,7556.7634,8374.1746,9627.9653,8495.0554,2618.2393,1887.4023,9443.2732,2429.1694,7232.7932,6581.2784,34284.0775,8990.4706,16751.4185,13773.9169,6219.8295,2385.9116,1901.4081,6898.7767,3197.7426,3987.0526,4015.6918,850.5004,4019.0319,4347.8189
2021-07-13,15932.4938,5627.1511,3118.5959,2090.4852,12194.3455,10237.4251,7600.9085,8422.1959,9390.3933,8501.3627,2638.1067,1913.6741,9668.9097,2473.3674,7223.8843,6595.1041,35025.4633,8943.6093,16773.21,13905.497,6239.2292,2424.3653,1917.144,6958.7784,3218.6482,4027.2664,4090.9607,849.9012,4074.4564,4310.7693
2021-07-14,15806.7548,5544.096,3096.8698,2103.5802,11951.9945,9851.7636,7472.2144,8282.5793,9324.3171,8352.0235,2659.2122,1880.8972,9564.9706,2459.391,6984.3258,6512.9667,35051.6517,8751.1921,16943.1124,13670.4947,6149.0333,2395.644,1909.719,6855.7826,3228.8199,3995.1613,4072.4921,839.4233,4034.625,4282.5037
2021-07-15,15656.441,5558.1248,3109.6703,2113.1335,12278.8016,9708.6979,7573.4171,8500.2304,9297.3346,8508.5898,2687.4768,1965.7389,9612.6832,2444.0487,7209.2193,6510.9988,35734.9621,8758.2524,16940.4477,13611.136,6122.4016,2384.3236,1883.2366,6898.2747,3177.5762,3972.8491,4051.4893,835.5326,4063.5167,4262.0826
2021-07-16,15502.9523,5562.6113,3113.2583,2153.1503,11896.3768,9624.528,7510.1688,8469.3275,9245.3977,8504.6638,2708.0756,1981.2006,9543.7122,2430.9393,7203.2099,6451.9359,35117.8522,9136.1537,16728.5126,13350.2003,5995.0696,2386.611,1883.04,6794.8673,3160.0809,3945.1916,4038.0654,830.9245,4041.5697,4239.7919
2021-07-19,15647.3187,5483.1387,3089.1608,2155.4744,11797.2007,9618.3786,7408.5516,8462.8562,9242.9176,8461.9978,2654.1956,1949.3602,9434.7638,2407.2087,7187.9647,6476.8031,35322.429,9061.536,17030.0154,13876.9375,5929.5686,2363.6387,1889.6381,6794.1678,3145.2671,4030.9385,4002.4829,826.1076,4007.0533,4159.4821
2021-07-20,15545.8759,5453.5923,3110.6454,2167.5811,11913.16,9695.4175,7436.9901,8357.419,9372.1434,8401.4318,2617.8727,1927.2074,9383.2367,2392.6486,7216.1173,6417.4532,35412.1185,9220.6414,17097.4126,13896.9086,5926.1248,2358.4961,1874.9604,6860.1526,3104.5591,4024.1081,3995.2254,821.0715,4036.3907,4214.0124
2021-07-21,15403.1993,5424.3764,3117.7451,2149.2549,12429.3089,9944.077,7635.0598,8319.7762,9597.4329,8430.1844,2646.6636,1966.9786,9492.4315,2400.9181,7548.684,6547.3056,35290.3783,9349.507,17279.7542,13607.8026,5865.1818,2365.9359,1862.7513,6976.5629,3113.9885,4011.9892,4020.5924,823.4531,4068.5344,4288.7249
2021-07-22,15382.7897,5470.2119,3144.5758,2171.0606,12544.2022,10030.9924,7749.775,8378.2434,9749.28,8561.7206,2733.0017,2062.6151,9532.3849,2407.8225,7773.5672,6585.7508,34778.5084,9303.267,16821.0757,13606.1812,5852.2364,2372.2655,1867.7934,7063.6772,3090.3034,3989.4133,4032.0117,825.2304,4062.1818,4376.1905
2021-07-23,15057.963,5436.945,3163.2708,2189.2987,12498.4989,10150.6752,7655.0052,8344.32,9657.1246,8599.471,2707.7788,2095.115,9411.3538,2379.8352,7785.3735,6423.3037,33936.2281,9506.5908,16329.441,13262.6627,5719.1939,2320.6283,1833.4489,7039.0892,3033.7664,3927.0978,3948.0995,822.9264,3997.7904,4280.3446
2021-07-26,14666.7366,5208.1805,3138.6114,2165.3602,12376.6589,9838.6364,7572.1321,8086.8569,9668.4936,8278.2096,2668.1366,2066.8052,9177.4816,2367.3627,7899.4292,6268.5718,32028.2124,9587.7093,15583.3527,12595.1957,5649.1363,2231.9758,1796.734,6931.2414,2996.4549,3850.496,3880.7394,791.6043,3906.0975,4201.5175
2021-07-27,14164.188,5020.9827,3051.6402,2114.131,11608.2939,9576.2593,7279.4622,7880.3782,9623.7812,8039.3936,2628.2814,1984.168,8707.197,2322.104,7589.0865,6171.5304,30566.2831,9395.1858,15112.6123,12097.9897,5493.001,2173.4464,1742.9108,6742.6998,2929.2489,3909.3906,3727.7468,777.1565,3803.369,4064.9291
2021-07-28,14287.7784,4980.9974,3007.3499,2084.5912,11743.9508,9355.2622,7151.6459,7978.7856,9395.8418,8004.6661,2572.7559,1936.6928,8661.5566,2289.1263,7348.5185,6001.3386,31068.132,8925.2494,15458.2196,11932.4137,5312.5204,2149.6133,1727.692,6630.1211,2901.441,3893.599,3726.1145,761.9298,3720.464,3899.1727
2021-07-29,14322.4746,5004.5497,3034.4438,2107.3896,12480.7051,9730.6332,7448.3764,7937.266,9849.3143,8039.9099,2632.9138,2010.1761,8863.585,2302.5562,7766.1364,6143.1752,30832.7364,9346.4791,15804.1251,12105.5837,5366.8225,2185.3716,1739.9167,6898.6228,2931.3294,3993.3287,3781.4088,768.4405,3782.4241,4008.1016
2021-07-30,14390.1401,5007.7142,3090.9178,2167.0797,12578.4385,9848.3038,7406.2925,7815.5137,9905.0516,7951.624,2616.9948,2110.0693,8877.4718,2346.4441,8001.496,6152.721,29566.3509,9371.9015,15643.8566,11613.0322,5407.9618,2174.9918,1721.596,6935.8186,2928.9678,4068.4462,3768.8644,762.52,3800.3806,4010.6815
2021-08-02,14796.7122,5067.6017,3154.2931,2130.839,12737.8278,10372.9414,7618.2844,7929.2734,9905.3573,8154.645,2712.8215,2023.5049,9326.6673,2378.6577,8043.5392,6316.5293,30996.8967,9844.6844,15884.1725,11541.644,5609.9785,2211.7018,1749.145,7200.52,2956.2166,4194.7752,3800.8333,775.6353,3850.0127,4111.0523
2021-08-03,15319.8481,5053.6318,3185.8191,2086.3481,12276.8888,10199.13,7534.9489,7890.6274,9514.7964,8186.1013,2688.0848,1953.2675,9503.0198,2367.3474,7583.0025,6376.2193,31275.8823,9664.8148,16477.2875,11965.3436,5631.1018,2189.1305,1762.2761,7176.9643,2972.8579,4133.2128,3814.5201,777.6389,3848.3885,4038.1307
2021-08-04,15253.1238,5029.6169,3177.0411,2150.2665,13057.3892,10593.6573,7770.9998,7825.0922,9843.8998,8143.6919,2696.1911,2037.656,9660.4056,2386.268,7965.3542,6422.5438,30778.7671,9944.2219,16366.9375,11946.6858,5595.0507,2178.6615,1752.316,7373.8164,2991.4555,4181.2062,3851.9965,775.6487,3875.1876,4128.1538
2021-08-05,15179.5384,5096.8934,3152.283,2155.1998,13007.0822,10580.6305,7697.8326,7806.7486,9830.8463,8079.83,2623.5109,2024.4984,9665.9852,2389.9335,7830.935,6279.845,30432.9486,10311.0952,16269.9318,11921.4743,5566.6914,2125.5422,1742.4911,7379.2474,2965.6613,4147.119,3829.7865,768.2388,3884.3374,4181.1724
2021-08-06,15132.7817,5093.2215,3167.2825,2225.358,13031.2661,10631.9857,7765.373,7844.5209,9769.8944,8069.7653,2641.2844,2059.9368,9528.2113,2391.8611,8056.7399,6275.9678,30136.3724,10382.9332,15764.8094,11802.6995,5560.6768,2121.0634,1738.8923,7390.1714,2945.6441,4145.5736,3827.2909,765.2886,3891.4489,4272.5322
2021-08-09,15453.6758,5259.6277,3187.2848,2232.492,12694.8604,10574.2096,7811.8501,8033.3838,9680.3138,8273.8789,2653.8428,2078.1889,9745.0576,2415.7858,7969.1683,6368.4641,30856.6364,10303.3606,15899.7416,12231.863,5813.994,2173.1514,1760.3893,7478.2671,2986.4781,4147.2674,3938.3938,780.6666,3950.7414,4273.9833
2021-08-10,15567.9641,5260.6154,3198.1802,2244.7529,12700.535,10561.7854,7992.3979,8174.733,9649.893,8391.1244,2656.8364,2093.3091,9695.6836,2421.7804,7868.0844,6426.9372,32533.7463,10668.301,16051.9499,12510.3935,5873.8482,2207.7656,1763.5203,7547.6663,3015.5965,4160.4043,3931.3453,789.612,3988.1415,4307.497
2021-08-11,15512.6879,5437.8055,3230.7869,2346.2847,12877.2878,10561.4959,8055.2605,8255.909,9706.8968,8356.0057,2674.7959,2129.0023,9744.0648,2437.5342,8025.9045,6334.084,31865.7013,10635.0153,15767.852,12236.5171,5854.8302,2208.657,1773.4916,7575.1937,2997.8397,4093.4885,3971.7489,789.3192,4002.3272,4288.3899
2021-08-12,15297.5046,5374.416,3195.71,2366.4261,12731.1009,10834.8642,8208.2654,8217.4536,9786.0796,8292.8183,2683.1782,2167.7562,9685.0188,2446.17,8193.0451,6339.0018,31082.6998,10369.4397,15570.1651,12069.1623,5793.6064,2203.9988,1789.0213,7530.1829,2995.4402,4129.0024,3935.1894,790.3773,3998.4761,4248.2725
2021-08-13,15380.028,5360.9237,3186.1243,2383.6966,12639.0116,10680.4207,8315.3531,8229.1838,9501.1402,8275.0495,2725.5312,2179.824,9709.7208,2450.9442,8278.9218,6231.2187,31262.2694,10344.8326,15519.2529,12181.4316,5810.2444,2193.0531,1786.1481,7528.3997,2989.0756,4057.671,3961.0937,784.118,4014.2281,4289.115
2021-08-16,15782.9631,5433.536,3203.1226,2385.8724,12318.0016,10527.3877,8164.1419,8220.0836,9478.4929,8364.1336,2739.797,2172.5708,9666.2297,2472.8844,7950.594,6225.9045,31403.6266,10121.8831,15538.4491,12441.9431,5801.7598,2207.1459,1779.7187,7453.7645,3003.8749,4064.7346,3982.7058,800.7554,4038.8354,4263.8101
2021-08-17,15416.6242,5422.0289,3196.2952,2317.6501,12159.122,10199.4914,7911.3571,8133.1303,9139.8825,8329.4365,2695.2638,2128.8826,9614.3282,2451.4539,7876.1626,6053.5708,30112.967,9947.0768,14971.0967,11923.3156,5623.2633,2157.1165,1775.1388,7277.0657,2947.4166,3954.3612,3887.9396,791.7355,3960.8171,4176.0893
2021-08-18,15548.1508,5482.4749,3235.415,2313.7,12156.7363,10182.937,7997.0042,8416.6025,9155.5249,8802.6224,2706.8808,2151.3893,9705.6299,2478.2231,7959.6651,6161.0658,30029.8973,10177.0638,15030.1185,11713.5161,5617.156,2169.2376,1788.3245,7317.7676,2959.1157,3956.6862,3880.8068,831.2162,3963.2008,4250.4579
2021-08-19,15297.9262,5400.7445,3197.5585,2270.0523,12263.0188,10357.448,8043.1911,8252.1794,9269.2647,8597.7272,2628.5321,2152.0734,9620.1263,2479.1289,8024.3075,6137.8521,29691.4565,10436.5972,15096.9613,11732.5843,5558.8491,2184.9767,1780.9872,7320.4646,2961.845,4013.3076,3897.485,815.3357,3951.6968,4316.399
2021-08-20,15153.1578,5407.3048,3171.5089,2251.6562,12174.8389,10254.6725,8062.8166,8200.756,9298.3352,8577.0685,2615.2787,2184.6568,9744.8865,2464.0575,8082.0972,6095.2318,28221.3053,10439.3821,14329.5972,11482.3684,5497.7722,2156.0717,1771.0092,7337.9525,2934.9636,3956.3743,3843.5581,812.4154,3916.7591,4336.9212
2021-08-23,15294.3764,5401.625,3208.473,2335.1985,12636.85,10495.445,8282.2858,8215.6388,9525.1073,8574.6768,2643.5868,2198.77,9835.3958,2515.6336,8298.1601,6243.5089,28508.7978,10897.9715,14553.9389,11680.0096,5551.2652,2219.4332,1791.3978,7613.8846,2996.0997,4017.9013,3900.544,820.4867,3959.4164,4381.8342
2021-08-24,15263.2257,5428.9303,3208.5448,2364.7289,12784.2566,10556.5437,8412.7434,8242.4983,9576.3266,8672.4067,2679.9746,2254.9682,9825.4511,2534.2391,8498.6354,6271.557,29226.7489,10808.1745,14798.9251,11887.2369,5579.7729,2207.2782,1807.1887,7640.5399,3016.5308,4007.5343,3912.0848,824.4171,3974.3781,4446.0191
2021-08-25,15148.017,5422.2017,3268.5767,2451.3705,13113.7299,10561.2688,8517.5638,8167.141,9496.3894,8572.8824,2688.9057,2271.5785,9869.0404,2545.3861,8643.8899,6217.0376,29869.5724,10669.3088,14941.3236,12146.7016,5605.5194,2242.2891,1841.8484,7664.0794,3029.781,3980.1554,3940.2565,817.8697,4007.0373,4474.1545
2021-08-26,14858.3503,5360.8398,3278.7695,2540.2345,12924.3183,10326.0029,8477.0294,8039.6298,9349.7439,8440.7933,2694.819,2346.6108,9703.4064,2527.227,8700.1953,6080.8865,28808.8741,10629.4899,14471.4994,12091.6201,5473.7028,2218.5805,1838.4646,7641.3507,3018.8687,3908.388,3898.7203,820.6401,3988.3085,4382.3263
2021-08-27,14861.4774,5340.1579,3314.3006,2546.7862,13057.7072,10583.5978,8581.679,8073.4657,9383.4371,8487.1799,2739.1526,2359.5676,9694.6343,2523.724,8947.2426,6071.3568,28776.1858,10420.8676,14430.0442,11877.7304,5421.448,2193.4033,1831.4454,7703.461,3004.8725,3911.5233,3912.1331,824.0956,3998.4328,4407.2839
2021-08-30,14497.9635,5232.8437,3321.6156,2625.3767,13433.3389,10616.0809,8667.063,7928.5234,9272.2414,8339.1326,2795.12,2421.7101,9590.1722,2524.8344,9259.2183,6067.22,28737.0399,10706.1721,14354.7547,11793.7101,5390.3083,2186.6719,1830.4858,7684.0803,2987.1342,3925.1694,3921.3548,820.6051,3990.401,4377.8343
2021-08-31,14519.7665,5355.2468,3395.0814,2766.5934,13243.1133,10583.872,8706.6164,8038.2472,9081.314,8448.1462,2796.6535,2533.2159,9649.3884,2558.8901,9506.348,6013.6494,28183.3726,10733.5938,14195.3699,11409.8003,5413.7168,2194.3469,1837.6886,7632.423,2981.8931,3885.0121,3950.0273,838.8605,4000.4085,4441.0644
2021-09-01,14934.7199,5532.3917,3489.564,2678.8888,12713.2568,10434.8158,8476.1966,8231.5945,9039.6348,8755.6694,2778.6536,2475.2906,9906.4526,2569.2402,8909.9618,6042.1517,29131.9716,10357.482,14327.8935,11700.8326,5511.2692,2245.4967,1864.1746,7626.8908,3002.1842,3914.3885,3942.1235,865.4634,4031.0764,4346.5714
2021-09-02,14824.4262,5618.4544,3609.7343,2818.5449,13172.1487,10537.7768,8660.1231,8307.6298,8940.3953,8871.1387,2894.8728,2540.5391,10049.3989,2648.6174,9093.1573,6015.7374,28749.5388,10343.8677,13980.5659,11421.9215,5466.7648,2261.8734,1867.1654,7695.0101,3003.9457,3892.8344,3969.1611,867.2705,4066.697,4368.0451
2021-09-03,14883.0977,5632.3508,3559.1606,2760.4749,12914.1702,10328.831,8432.0625,8334.7721,8945.206,8836.6412,2878.7937,2474.1495,10044.5723,2668.2297,8723.0577,6046.6361,29175.1796,9987.8693,14082.4988,11759.1138,5624.3464,2269.1437,1877.9933,7546.5785,3016.5436,3902.9974,4013.8214,868.0804,4106.3775,4279.2733
2021-09-06,15203.6227,5589.8757,3613.009,2830.7711,13032.2921,10591.5319,8511.6628,8309.2903,9114.6067,8988.7739,2892.7456,2486.4018,10196.1946,2696.8778,8768.73,6187.4892,29806.2724,10143.5951,14707.7911,11936.6501,5695.9374,2287.8904,1903.7739,7653.2639,3074.4591,3958.4207,4031.4291,869.3211,4132.7814,4262.0381
2021-09-07,15309.8238,5609.4083,3692.5495,2955.6474,13264.3194,10763.2299,8846.6859,8463.1286,9149.0838,9157.5011,3000.1967,2595.1321,10356.4326,2714.0613,8994.0368,6241.9162,29886.9267,10279.1439,14691.346,12124.1861,5696.4552,2337.8708,1931.754,7737.681,3101.401,3975.8912,4060.7454,869.8721,4175.9586,4384.7353
2021-09-08,15264.0655,5611.3472,3726.8589,3060.0482,13017.384,10661.2419,8935.5527,8448.8739,9223.2013,9119.1324,3041.0365,2586.4796,10304.3199,2787.8231,9046.0897,6291.7228,29402.7361,10144.8256,14569.377,12183.3616,5718.1306,2446.7276,1949.0185,7627.1206,3129.8729,4006.383,4146.381,876.93,4232.3038,4389.0356
2021-09-09,15158.9583,5623.9625,3807.1708,3253.8866,13015.2254,10647.9476,8972.0765,8417.5243,9084.1491,9053.3907,3122.5846,2724.5394,10350.3547,2803.5486,9277.8694,6235.7563,29351.789,10338.1948,14556.7018,12108.0655,5709.4559,2390.6507,1978.1853,7636.1901,3124.7547,4003.3286,4140.8877,882.3824,4262.5596,4428.0716
2021-09-10,15157.9498,5656.7552,3752.19,3121.092,13095.6082,10581.3446,9012.9204,8605.6574,9296.4943,9134.0612,3090.8206,2660.2191,10370.505,2751.5215,9529.3783,6241.414,29808.8256,10245.0183,14476.1289,12390.6732,5673.8503,2382.755,1986.3717,7600.2439,3099.3284,3992.2595,4163.072,882.8427,4249.2587,4388.4725
2021-09-13,14937.266,5782.0076,3785.5195,3279.0188,12914.0601,10490.7676,9268.393,8592.24,9100.7869,9121.3422,3223.796,2708.2204,10500.5273,2804.333,9770.9878,6217.9205,29482.2762,10119.3691,14420.3765,12033.3233,5625.6504,2419.506,1999.2185,7536.974,3143.5669,3945.6042,4168.6975,882.5293,4233.612,4357.5346
2021-09-14,14608.0088,5616.0256,3661.6721,3167.026,13058.5792,10490.2124,9298.633,8360.0661,9069.7973,8849.2531,3216.4816,2604.5641,10316.7768,2752.6095,9477.1742,6211.8977,29361.4171,9978.731,14512.4866,11868.1087,5540.3714,2366.6174,1960.2832,7517.864,3087.6781,3891.5356,4097.3405,869.7238,4154.2433,4385.0648
2021-09-15,14308.6247,5536.7777,3662.6592,3190.8984,13316.0016,10419.9581,9426.1011,8290.9459,9004.9646,8831.2418,3284.8194,2620.7564,10105.6528,2773.4453,9518.1463,6164.6588,28621.4508,10077.657,14344.9134,11497.5065,5555.6897,2389.5284,1955.6858,7570.8517,3078.9723,3888.384,4081.9251,871.2643,4150.4019,4381.7488
2021-09-16,14102.28,5392.8555,3592.6495,3193.5131,12713.4802,10094.5937,9234.2457,8212.1266,8788.8682,8698.2176,3240.1272,2596.9388,9805.6982,2717.0073,9039.299,6052.4767,28821.5907,9849.1937,14347.093,11625.9566,5703.9238,2357.1097,1919.7223,7425.6537,3056.711,3823.4406,4048.9881,864.9754,4093.4246,4285.3433
2021-09-17,14343.8284,5423.9381,3564.0296,3015.1416,12805.6345,10099.7786,9258.2451,8234.9097,8796.6429,8724.5367,3176.4714,2483.8676,9821.9247,2783.9741,8781.2096,6047.7009,29603.1253,9717.5616,14855.5394,11862.7458,5702.6456,2331.8492,1933.9082,7370.239,3041.8413,3812.4229,4005.3204,862.3384,4068.8333,4281.5145
